################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.3323161679652493E+00 a         1     0     1     1     1
  1.0621578434912806E+00 a         2     0     1     1     2
 -1.7561489597238797E+00 a         3     0     1     1     3
  2.2861048442375278E+00 a         4     0     1     1     4
  4.8556243851114284E-01 a         5     0     1     1     5
 -3.8250492584368572E+00 a         6     0     1     1     6
  1.2326841613673596E+00 a         7     0     1     1     7
  1.2646923658172395E+00 a         8     0     1     1     8
  9.3277634826344646E-01 a         9     0     1     1     9
  1.2310316637465191E+00 a        10     0     1     1    10
 -8.5423923366539178E-01 a        11     0     1     1    11
 -2.8446400615008133E-01 a        12     0     1     1    12
  1.3040759318239914E+00 a        13     0     1     1    13
 -2.6844679585206004E+00 a        14     0     1     1    14
 -1.9368078225574040E-01 a        15     0     1     1    15
 -5.3158314697099562E-01 a        16     0     1     1    16
  7.7230619675475154E-01 a        17     0     1     1    17
  4.8800895094124985E-01 a        18     0     1     1    18
  2.4292961287510284E+00 a        19     0     1     1    19
 -1.7829454251703845E+00 a        20     0     1     1    20
  1.0512433736440037E+00 a        21     0     1     1    21
 -8.3516123886711247E-01 a        22     0     1     1    22
 -2.3101494539708449E+00 a        23     0     1     1    23
  4.3908296663221780E+00 a        24     0     1     1    24
 -6.2701100008083543E-01 a        25     0     1     1    25
  1.1432524193838980E+00 a        26     0     2     1     1
 -7.7220795333480012E+00 a        27     0     2     1     2
  7.0958472603936862E-01 a        28     0     2     1     3
  8.8723404112453275E-01 a        29     0     2     1     4
  1.6725221119967979E+00 a        30     0     2     1     5
 -2.0451016427017081E+00 a        31     0     2     1     6
 -2.5394096298226448E-01 a        32     0     2     1     7
  4.1483011781591097E+00 a        33     0     2     1     8
 -1.6355320497004604E+00 a        34     0     2     1     9
  5.7632899253941181E+00 a        35     0     2     1    10
  2.2978892794838366E+00 a        36     0     2     1    11
  2.9903526298487026E+00 a        37     0     2     1    12
  8.6482796871573703E-02 a        38     0     2     1    13
 -4.5097721624800569E+00 a        39     0     2     1    14
 -1.8294720648064817E+00 a        40     0     2     1    15
  1.3461861986681916E+00 a        41     0     2     1    16
 -8.7508917264342614E+00 a        42     0     2     1    17
 -7.8154715503684864E+00 a        43     0     2     1    18
  3.4510956377274451E+00 a        44     0     2     1    19
 -4.9390200141599063E+00 a        45     0     2     1    20
  4.9590316906614529E+00 a        46     0     2     1    21
 -3.0850559039055652E+00 a        47     0     2     1    22
  6.2154259895795070E+00 a        48     0     2     1    23
  5.4352999333529724E-02 a        49     0     2     1    24
 -1.6346927670544973E+00 a        50     0     2     1    25
  1.4152485699242690E+00 a        51     0     3     1     1
  2.8180063545819234E+00 a        52     0     3     1     2
  2.9177322771734393E+00 a        53     0     3     1     3
  4.2657608326270839E+00 a        54     0     3     1     4
 -4.3924243905004197E+00 a        55     0     3     1     5
 -3.0758023850673464E+00 a        56     0     3     1     6
  7.8948661751388216E-01 a        57     0     3     1     7
 -2.7639749719187043E+00 a        58     0     3     1     8
  1.0036025529781751E+00 a        59     0     3     1     9
 -5.4979487234670437E+00 a        60     0     3     1    10
  7.2656091998372663E-01 a        61     0     3     1    11
 -2.3387229416811817E+00 a        62     0     3     1    12
 -4.6634410365082219E+00 a        63     0     3     1    13
  2.1054123452578639E+00 a        64     0     3     1    14
 -2.5533927685212112E+00 a        65     0     3     1    15
  1.1475156215840301E+00 a        66     0     3     1    16
 -1.0519528860454857E+01 a        67     0     3     1    17
  5.4781349826646855E+00 a        68     0     3     1    18
  1.7600816516140954E+00 a        69     0     3     1    19
  4.6029183565329452E+00 a        70     0     3     1    20
  1.6651467710019403E+00 a        71     0     3     1    21
 -7.3055356484536178E+00 a        72     0     3     1    22
 -2.8687527067431901E-01 a        73     0     3     1    23
 -1.9178161057530971E+00 a        74     0     3     1    24
 -4.3966065496899693E+00 a        75     0     3     1    25
 -2.4719286217016712E+00 a        76     0     4     1     1
 -1.4309622898628114E+00 a        77     0     4     1     2
  1.0642358231039504E+00 a        78     0     4     1     3
 -1.3939376697766395E+00 a        79     0     4     1     4
  1.7668476277185714E+00 a        80     0     4     1     5
 -3.3974963218202658E+00 a        81     0     4     1     6
  1.9143319711447595E+00 a        82     0     4     1     7
