################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0466105073332019E+00 a         1     0     1     1     1
  2.0562830216924310E+00 a         2     0     1     1     2
  8.7363324205598791E-01 a         3     0     1     1     3
  8.9517844163697491E-01 a         4     0     1     1     4
 -3.5211057077818320E-01 a         5     0     1     1     5
 -1.1048563770756835E-01 a         6     0     1     1     6
  1.3786211216644473E+00 a         7     0     1     1     7
 -3.2994615957970608E-01 a         8     0     1     1     8
  9.9436918095555471E-01 a         9     0     1     1     9
 -8.8934643995245616E-02 a        10     0     1     1    10
  2.1480109544852208E-01 a        11     0     1     1    11
 -1.4789529707781359E+00 a        12     0     1     1    12
  1.3624662500530518E+00 a        13     0     1     1    13
  8.6314415788600954E-02 a        14     0     1     1    14
  2.4713619286186503E+00 a        15     0     1     1    15
  3.4497282464748341E-01 a        16     0     1     1    16
 -8.0995526080042424E-01 a        17     0     1     1    17
  3.3688201822280350E-01 a        18     0     1     1    18
 -2.2197872317025857E+00 a        19     0     1     1    19
  6.8707628957830524E-01 a        20     0     1     1    20
 -1.0036108248829509E+00 a        21     0     1     1    21
  5.0470094878249960E-01 a        22     0     1     1    22
  2.3467721687836335E-01 a        23     0     1     1    23
  7.3200313990967525E-01 a        24     0     1     1    24
  7.5014821327712988E-01 a        25     0     1     1    25
 -4.0732818234874975E+00 a        26     0     2     1     1
 -3.6203313179805372E+00 a        27     0     2     1     2
 -3.3247317532567791E+00 a        28     0     2     1     3
 -4.5096067740039508E-01 a        29     0     2     1     4
  2.2019083107581125E-01 a        30     0     2     1     5
 -2.9971363673980383E-01 a        31     0     2     1     6
