################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.9136500538352590E+00 a         1     0     1     1     1
  8.6505728156241957E-01 a         2     0     1     1     2
  4.7426172096387104E-01 a         3     0     1     1     3
  1.9851498892309625E+00 a         4     0     1     1     4
 -5.7952142632592984E-01 a         5     0     1     1     5
 -2.5529640388822474E+00 a         6     0     1     1     6
  3.8669032708981459E+00 a         7     0     1     1     7
  1.1527886116540667E+00 a         8     0     1     1     8
 -2.0451591854888438E+00 a         9     0     1     1     9
  9.2952103377802398E-01 a        10     0     1     1    10
  4.0796419543404427E+00 a        11     0     1     1    11
 -2.0849848228113732E+00 a        12     0     1     1    12
  1.6580198601472526E-01 a        13     0     1     1    13
 -9.2953877959392628E-01 a        14     0     1     1    14
  3.8967175988108799E-01 a        15     0     1     1    15
 -6.7737390776873785E-01 a        16     0     1     1    16
 -1.7765927685630871E+00 a        17     0     1     1    17
 -6.9151423712147897E-01 a        18     0     1     1    18
 -3.0338324048278755E+00 a        19     0     1     1    19
  7.7262990371019213E-01 a        20     0     1     1    20
  8.6349653691380379E-01 a        21     0     1     1    21
 -4.9447070190775708E+00 a        22     0     1     1    22
  1.0721032712996514E+00 a        23     0     1     1    23
 -2.9788153286199887E-01 a        24     0     1     1    24
 -9.4049631072525419E-01 a        25     0     1     1    25
  1.7205219928124176E+00 a        26     0     2     1     1
 -4.4494886230437585E+00 a        27     0     2     1     2
 -1.7016751583787110E-01 a        28     0     2     1     3
  3.0986197808018217E+00 a        29     0     2     1     4
 -9.5231743359298737E-01 a        30     0     2     1     5
  6.6983029397007121E-01 a        31     0     2     1     6
 -1.4189069548010504E+00 a        32     0     2     1     7
 -2.2497042033634623E-01 a        33     0     2     1     8
  4.9828600442360198E+00 a        34     0     2     1     9
  1.7379506103881464E+00 a        35     0     2     1    10
  1.2570904812960959E+00 a        36     0     2     1    11
 -6.0582303810848892E-01 a        37     0     2     1    12
  1.8957064002557567E+00 a        38     0     2     1    13
 -5.7347822719650465E-01 a        39     0     2     1    14
 -4.7504987269574812E+00 a        40     0     2     1    15
  1.8068112130131304E+00 a        41     0     2     1    16
  8.6460028264296689E+00 a        42     0     2     1    17
  5.3171785965482847E+00 a        43     0     2     1    18
  1.2369797954497554E+00 a        44     0     2     1    19
 -6.6752343354727472E-01 a        45     0     2     1    20
 -2.8435951917423413E-01 a        46     0     2     1    21
 -2.7204306010954244E+00 a        47     0     2     1    22
 -3.9581585011244319E-01 a        48     0     2     1    23
 -3.0558851383955514E+00 a        49     0     2     1    24
 -1.9127318314910799E+00 a        50     0     2     1    25
  1.9105618894128338E+00 a        51     0     3     1     1
  1.7233952379275401E+00 a        52     0     3     1     2
  5.7925002249721418E+00 a        53     0     3     1     3
  2.0210395468408739E+00 a        54     0     3     1     4
 -7.4216731195072292E+00 a        55     0     3     1     5
  1.0540194843804449E+00 a        56     0     3     1     6
  2.2213827738887599E+00 a        57     0     3     1     7
 -2.4380217592869453E+00 a        58     0     3     1     8
  3.6158857464683920E+00 a        59     0     3     1     9
 -2.4853760082716674E+00 a        60     0     3     1    10
  1.8934070237121843E+00 a        61     0     3     1    11
  2.1269981515284351E+00 a        62     0     3     1    12
 -5.4020815065419070E+00 a        63     0     3     1    13
  1.7501908622419888E+00 a        64     0     3     1    14
  1.3109689064428147E+00 a        65     0     3     1    15
 -6.6523189038551180E+00 a        66     0     3     1    16
 -3.1039694385761702E+00 a        67     0     3     1    17
  1.4819564706254900E+00 a        68     0     3     1    18
 -1.0658372790472259E+00 a        69     0     3     1    19
 -6.9753559308571300E-01 a        70     0     3     1    20
  1.3131567200046803E+00 a        71     0     3     1    21
 -1.4779680466812810E+00 a        72     0     3     1    22
  1.6321048301173009E+00 a        73     0     3     1    23
 -5.6585355825830230E-01 a        74     0     3     1    24
 -2.3770393363738052E+00 a        75     0     3     1    25
 -4.4158253595561057E+00 a        76     0     4     1     1
 -1.9510075890807441E+00 a        77     0     4     1     2
  3.6614594795217275E+00 a        78     0     4     1     3
  3.6493263871354213E+00 a        79     0     4     1     4
  2.4496771000630113E-01 a        80     0     4     1     5
  2.7601896657026206E+00 a        81     0     4     1     6
 -4.7909782693564057E-01 a        82     0     4     1     7
 -1.7791351938686639E+00 a        83     0     4     1     8
 -1.9289142429729500E+00 a        84     0     4     1     9
  4.7449700816145173E+00 a        85     0     4     1    10
 -5.6436013166313126E+00 a        86     0     4     1    11
  3.6086949692307844E+00 a        87     0     4     1    12
  5.6967943283260325E-01 a        88     0     4     1    13
  5.4617315881713662E+00 a        89     0     4     1    14
  2.4893674231266636E+00 a        90     0     4     1    15
 -2.2404493948870736E+00 a        91     0     4     1    16
 -6.4889244072986774E+00 a        92     0     4     1    17
  5.2892446528134873E-01 a        93     0     4     1    18
  5.6757905291629154E+00 a        94     0     4     1    19
 -2.2935590961638566E+00 a        95     0     4     1    20
 -4.0176387746764552E+00 a        96     0     4     1    21
 -2.4934303371495865E+00 a        97     0     4     1    22
  3.4255932160051179E+00 a        98     0     4     1    23
 -1.6945318987203235E+00 a        99     0     4     1    24
 -9.5021982199071808E-01 a       100     0     4     1    25
 -4.2336552504904938E+00 a       101     0     5     1     1
  4.8460577911583431E-02 a       102     0     5     1     2
  2.7941165472984125E-01 a       103     0     5     1     3
 -4.5234077237670061E+00 a       104     0     5     1     4
 -7.6643529737962868E-01 a       105     0     5     1     5
  1.9024006868572809E+00 a       106     0     5     1     6
  8.2909157826080204E-01 a       107     0     5     1     7
 -2.5849414277595808E+00 a       108     0     5     1     8
 -1.1009840438448255E+00 a       109     0     5     1     9
 -3.2670039688909567E+00 a       110     0     5     1    10
 -2.2567483382045350E+00 a       111     0     5     1    11
  3.0939385088266752E-01 a       112     0     5     1    12
  1.1443785824073542E+00 a       113     0     5     1    13
 -5.4809988620811465E+00 a       114     0     5     1    14
 -1.7484033690744420E+00 a       115     0     5     1    15
  8.9128494332671082E-01 a       116     0     5     1    16
  2.0957947750971218E+00 a       117     0     5     1    17
  8.5048277717041587E-01 a       118     0     5     1    18
  4.9961112058563364E+00 a       119     0     5     1    19
 -4.4811229343582015E+00 a       120     0     5     1    20
 -2.2958505654300003E+00 a       121     0     5     1    21
  1.4704271114280643E+00 a       122     0     5     1    22
  2.2839472376543277E+00 a       123     0     5     1    23
  2.0142134724085037E+00 a       124     0     5     1    24
  2.4753164623869095E+00 a       125     0     5     1    25
 -3.1678043198708838E+00 a       126     0     6     1     1
  6.5856823453944324E+00 a       127     0     6     1     2
 -1.7091640408868021E+00 a       128     0     6     1     3
 -5.2438112972332300E+00 a       129     0     6     1     4
  2.0404218538520835E+00 a       130     0     6     1     5
 -5.2226867872177452E-01 a       131     0     6     1     6
  1.2334216109883722E+00 a       132     0     6     1     7
 -1.0100221519525556E+00 a       133     0     6     1     8
 -5.7207609159811792E+00 a       134     0     6     1     9
 -1.5187683014168463E+00 a       135     0     6     1    10
 -1.6805894246190400E+00 a       136     0     6     1    11
 -4.9416208133998063E-01 a       137     0     6     1    12
 -2.2078951213842526E+00 a       138     0     6     1    13
  3.6482828207118151E-01 a       139     0     6     1    14
  8.2036457165806453E+00 a       140     0     6     1    15
 -3.3420638363754316E+00 a       141     0     6     1    16
 -1.0465377871033320E+01 a       142     0     6     1    17
 -8.7215184780523920E+00 a       143     0     6     1    18
 -2.3005008414647605E+00 a       144     0     6     1    19
  1.3589867434581995E+00 a       145     0     6     1    20
  1.7930022095455571E+00 a       146     0     6     1    21
  5.7151789822815759E+00 a       147     0     6     1    22
  2.6018043302070271E+00 a       148     0     6     1    23
  3.2054684202088666E+00 a       149     0     6     1    24
  2.5653558574654278E+00 a       150     0     6     1    25
 -2.0276367503044681E+00 a       151     0     7     1     1
 -1.1715583303199818E+01 a       152     0     7     1     2
 -5.6317291251514749E+00 a       153     0     7     1     3
 -5.2778773405628288E+00 a       154     0     7     1     4
  8.3213712297951883E+00 a       155     0     7     1     5
  3.0063476305699748E+00 a       156     0     7     1     6
 -4.1304900938481710E+00 a       157     0     7     1     7
  1.2356278428963153E-02 a       158     0     7     1     8
 -6.0475582757969226E+00 a       159     0     7     1     9
  8.0244926206959164E+00 a       160     0     7     1    10
 -9.4512886961689215E+00 a       161     0     7     1    11
 -4.0430438306962468E+00 a       162     0     7     1    12
  6.1445677901069793E+00 a       163     0     7     1    13
 -1.1336793329933259E+01 a       164     0     7     1    14
  4.0584595590542127E+00 a       165     0     7     1    15
  1.5249842828850138E+01 a       166     0     7     1    16
  8.3924303015621078E+00 a       167     0     7     1    17
 -5.3306784437890649E+00 a       168     0     7     1    18
  6.5534702411300856E+00 a       169     0     7     1    19
 -1.4617278712824362E+00 a       170     0     7     1    20
 -8.0853846411624470E+00 a       171     0     7     1    21
 -2.5825262126346491E+00 a       172     0     7     1    22
  9.6118901129180767E-01 a       173     0     7     1    23
 -1.8138064059483358E-01 a       174     0     7     1    24
  2.8723868427870558E+00 a       175     0     7     1    25
  5.4918470143112152E+00 a       176     0     8     1     1
  5.4399078063323414E-01 a       177     0     8     1     2
 -4.4214615749552194E-01 a       178     0     8     1     3
 -1.6597983965599499E+00 a       179     0     8     1     4
  2.2806985890398648E-01 a       180     0     8     1     5
 -1.0641914094397138E+00 a       181     0     8     1     6
 -1.8741274399111658E+00 a       182     0     8     1     7
  2.3077699314775373E+00 a       183     0     8     1     8
  2.4712717725068223E+00 a       184     0     8     1     9
 -1.6946559078401398E+00 a       185     0     8     1    10
  5.5433722113379682E+00 a       186     0     8     1    11
 -4.7120134994940965E+00 a       187     0     8     1    12
  5.6978194622007539E-01 a       188     0     8     1    13
 -4.7256176567028056E+00 a       189     0     8     1    14
 -4.6927382293572895E-01 a       190     0     8     1    15
  2.7265747804884888E+00 a       191     0     8     1    16
  9.1304561231992114E+00 a       192     0     8     1    17
 -4.8836796188821613E-01 a       193     0     8     1    18
 -6.9338814945259388E+00 a       194     0     8     1    19
 -8.5838986518512972E-01 a       195     0     8     1    20
  3.7230263006008717E+00 a       196     0     8     1    21
 -2.5220231077158883E-01 a       197     0     8     1    22
  1.9462885308773539E+00 a       198     0     8     1    23
 -3.4431769742110752E+00 a       199     0     8     1    24
 -2.1973054340639937E+00 a       200     0     8     1    25
 -2.2036083749327116E+00 a       201     0     9     1     1
  3.4481528473122314E+00 a       202     0     9     1     2
 -4.9261866713330288E-01 a       203     0     9     1     3
 -1.9930635636790606E+00 a       204     0     9     1     4
 -1.7434882146106787E-01 a       205     0     9     1     5
 -1.3477140105823160E+00 a       206     0     9     1     6
  4.5057835494736997E-01 a       207     0     9     1     7
 -1.9340646649556119E+00 a       208     0     9     1     8
  2.2064317467418850E+00 a       209     0     9     1     9
 -3.5491950207939960E+00 a       210     0     9     1    10
 -3.7035931710191111E-01 a       211     0     9     1    11
  3.0942254898909916E+00 a       212     0     9     1    12
 -8.4316869443854814E-01 a       213     0     9     1    13
  2.2709301561483675E+00 a       214     0     9     1    14
 -1.0594214022072408E+00 a       215     0     9     1    15
 -1.9124551129867942E+00 a       216     0     9     1    16
