################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7842071847898484E-01 a         1     0     1     1     1
 -2.0599946539770050E-01 a         2     0     1     1     2
  1.6641974093395731E+00 a         3     0     1     1     3
 -1.3599502952510381E+00 a         4     0     1     1     4
  9.9392561239765342E-01 a         5     0     1     1     5
  1.6596489642827281E+00 a         6     0     1     1     6
  6.6106437729628875E-01 a         7     0     1     1     7
  1.5620329484427249E+00 a         8     0     1     1     8
 -8.9066971190590413E-02 a         9     0     1     1     9
  4.9689523306908473E-01 a        10     0     1     1    10
 -1.0229565970049228E+00 a        11     0     1     1    11
  7.7273937170092322E-01 a        12     0     1     1    12
  6.0606189298766799E-01 a        13     0     1     1    13
  8.9834303251740100E-01 a        14     0     1     1    14
  9.8932315560064310E-01 a        15     0     1     1    15
 -1.3382042849669111E+00 a        16     0     1     1    16
 -2.2434819095331787E-01 a        17     0     1     1    17
  2.5584279518236802E-01 a        18     0     1     1    18
 -1.3195320529720167E-01 a        19     0     1     1    19
 -1.7469965842297343E-02 a        20     0     1     1    20
  1.8560385279521334E-03 a        21     0     1     1    21
 -7.4462190780202497E-01 a        22     0     1     1    22
  4.6510094301264704E-01 a        23     0     1     1    23
  2.2693146235309680E-01 a        24     0     1     1    24
  1.0598584957868844E+00 a        25     0     1     1    25
  4.8198391518562211E-01 a        26     0     2     1     1
 -7.7731135907847115E-01 a        27     0     2     1     2
 -5.3667728459315134E-01 a        28     0     2     1     3
  1.5568177475757271E-02 a        29     0     2     1     4
 -4.1870640613617638E-01 a        30     0     2     1     5
 -1.9408053921339941E-01 a        31     0     2     1     6
 -2.3978601602546435E-02 a        32     0     2     1     7
  1.3975103218337928E+00 a        33     0     2     1     8
  9.8850707169734253E-01 a        34     0     2     1     9
