################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4876792444600984E+00 a         1     0     1     1     1
 -7.1258054508050994E-01 a         2     0     1     1     2
 -6.8408676206609587E-01 a         3     0     1     1     3
 -4.7378419626538559E-01 a         4     0     1     1     4
  2.8321911926838927E-01 a         5     0     1     1     5
  4.1819695934004448E+00 a         6     0     1     1     6
  1.2751117480397998E+00 a         7     0     1     1     7
 -6.5010947746256786E-01 a         8     0     1     1     8
 -1.9349438844132996E+00 a         9     0     1     1     9
 -3.5266239609943408E+00 a        10     0     1     1    10
 -1.6156504430123761E+00 a        11     0     1     1    11
 -8.2268603661918660E-01 a        12     0     1     1    12
 -6.5645941803382934E-01 a        13     0     1     1    13
 -1.1360165392010535E+00 a        14     0     1     1    14
  1.9492504803816522E+00 a        15     0     1     1    15
  6.9348191147127103E-01 a        16     0     1     1    16
 -8.5709799555207089E-01 a        17     0     1     1    17
  1.0398914051579773E+00 a        18     0     1     1    18
  1.2492593517008179E+00 a        19     0     1     1    19
 -2.3279146727263922E+00 a        20     0     1     1    20
  1.7792278792412712E+00 a        21     0     1     1    21
  1.0046866756714610E+00 a        22     0     1     1    22
  1.0978910032333669E+00 a        23     0     1     1    23
 -2.5085231841850466E+00 a        24     0     1     1    24
  1.6274135874448177E+00 a        25     0     1     1    25
  3.6666339636499550E+00 a        26     0     2     1     1
 -2.7254268497517925E-01 a        27     0     2     1     2
 -3.3898054592812286E+00 a        28     0     2     1     3
  1.8117459238468951E+00 a        29     0     2     1     4
 -5.9824262359694014E-01 a        30     0     2     1     5
 -3.5678880183808742E-02 a        31     0     2     1     6
  5.6028754261004399E-01 a        32     0     2     1     7
  3.2073580331848489E-01 a        33     0     2     1     8
 -1.6665870503913718E+00 a        34     0     2     1     9
 -2.8736768026199178E+00 a        35     0     2     1    10
  2.7756086396759021E+00 a        36     0     2     1    11
 -2.5642742675939059E+00 a        37     0     2     1    12
  1.0866950465765765E-01 a        38     0     2     1    13
  1.0037328932923677E+00 a        39     0     2     1    14
  3.4960693788785684E+00 a        40     0     2     1    15
  1.5390547948535025E+00 a        41     0     2     1    16
  2.7388060197938739E+00 a        42     0     2     1    17
 -3.9188557604453882E+00 a        43     0     2     1    18
 -1.5244666306233519E+00 a        44     0     2     1    19
 -2.3778015296928587E+00 a        45     0     2     1    20
 -2.9264593976819925E-01 a        46     0     2     1    21
 -1.8965121384304813E+00 a        47     0     2     1    22
  3.0533319712346620E+00 a        48     0     2     1    23
  2.2365298238545941E-01 a        49     0     2     1    24
  6.2844180141268435E-01 a        50     0     2     1    25
 -6.4765123229349950E-02 a        51     0     3     1     1
  1.5136099442245836E+00 a        52     0     3     1     2
 -2.2962274631127641E-02 a        53     0     3     1     3
 -9.4159222071501680E-01 a        54     0     3     1     4
 -2.0730320674566256E+00 a        55     0     3     1     5
 -1.0040244201791286E+00 a        56     0     3     1     6
 -2.0544596459417623E+00 a        57     0     3     1     7
 -4.4410662527030270E-01 a        58     0     3     1     8
  1.1295034476253409E+00 a        59     0     3     1     9
 -1.0941234634461461E+00 a        60     0     3     1    10
  6.0217010240855273E-01 a        61     0     3     1    11
  2.9622205037630431E+00 a        62     0     3     1    12
 -9.3863113559718869E-01 a        63     0     3     1    13
  1.7292819328551661E+00 a        64     0     3     1    14
 -1.7753671999658294E-01 a        65     0     3     1    15
 -9.9330580475665931E-01 a        66     0     3     1    16
  5.7115608151692809E-01 a        67     0     3     1    17
 -8.2232363591205770E-01 a        68     0     3     1    18
  9.8076282810126714E-01 a        69     0     3     1    19
 -9.4605944346207349E-01 a        70     0     3     1    20
 -1.2673291573495807E-01 a        71     0     3     1    21
 -2.5547128028468360E+00 a        72     0     3     1    22
 -3.2091528582350670E-01 a        73     0     3     1    23
  1.1926135019066852E+00 a        74     0     3     1    24
 -6.1916568852653515E-02 a        75     0     3     1    25
  8.3664603075198163E-01 a        76     0     4     1     1
 -9.2362119301869425E-02 a        77     0     4     1     2
 -1.4532970548821855E+00 a        78     0     4     1     3
  9.2113247462667724E-01 a        79     0     4     1     4
  5.5987981516256158E-01 a        80     0     4     1     5
  9.7620714833270283E-01 a        81     0     4     1     6
  2.4068587393074573E-01 a        82     0     4     1     7
  2.7010933661673375E-01 a        83     0     4     1     8
