################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.4663133877275030E+00 a         1     0     1     1     1
  2.8961480645867526E+00 a         2     0     1     1     2
 -9.4011931693575579E-03 a         3     0     1     1     3
  2.7034398825443735E+00 a         4     0     1     1     4
 -7.9329774995240687E-01 a         5     0     1     1     5
 -2.7129179941557067E+00 a         6     0     1     1     6
  2.6582212615279905E+00 a         7     0     1     1     7
  1.8532680349947239E+00 a         8     0     1     1     8
 -1.9205999412388095E+00 a         9     0     1     1     9
  8.1589656261464749E-01 a        10     0     1     1    10
  4.2791929205678878E+00 a        11     0     1     1    11
 -1.1608398322032369E+00 a        12     0     1     1    12
  5.1758707950939187E-01 a        13     0     1     1    13
 -1.0999976495848260E+00 a        14     0     1     1    14
  1.0879316809702193E+00 a        15     0     1     1    15
  3.9835168269610928E-02 a        16     0     1     1    16
 -1.6889818134265302E+00 a        17     0     1     1    17
 -6.5052443588028352E-01 a        18     0     1     1    18
 -3.8376566623583273E+00 a        19     0     1     1    19
  1.9963060901240135E+00 a        20     0     1     1    20
  1.6865424358268681E+00 a        21     0     1     1    21
 -4.9103307072326867E+00 a        22     0     1     1    22
  4.1307140826301492E-01 a        23     0     1     1    23
 -3.4581317964529285E-01 a        24     0     1     1    24
 -1.1219627484792922E+00 a        25     0     1     1    25
  1.8552658342138664E+00 a        26     0     2     1     1
 -3.7192281755175003E+00 a        27     0     2     1     2
  4.9110067059200779E-01 a        28     0     2     1     3
  3.6543215238229898E+00 a        29     0     2     1     4
 -1.9730310598063290E+00 a        30     0     2     1     5
  1.3892038410086114E+00 a        31     0     2     1     6
 -1.0770703743997061E+00 a        32     0     2     1     7
  3.2286626644299110E-01 a        33     0     2     1     8
  4.3747691321394422E+00 a        34     0     2     1     9
  2.2986126362218178E+00 a        35     0     2     1    10
  1.3470631470166163E+00 a        36     0     2     1    11
 -3.6116431565591844E-01 a        37     0     2     1    12
  2.0705872850871643E+00 a        38     0     2     1    13
 -2.0495811997415569E+00 a        39     0     2     1    14
 -5.2785189569060131E+00 a        40     0     2     1    15
  2.0781439031400764E+00 a        41     0     2     1    16
  8.3190297654309440E+00 a        42     0     2     1    17
  5.9233431941390737E+00 a        43     0     2     1    18
  1.0511871988309760E+00 a        44     0     2     1    19
  1.3565521350651938E-01 a        45     0     2     1    20
 -2.4477740527419242E-01 a        46     0     2     1    21
 -1.8152063013945381E+00 a        47     0     2     1    22
 -3.4986737883525465E-01 a        48     0     2     1    23
 -1.9271476052403249E+00 a        49     0     2     1    24
 -3.3968967619771306E+00 a        50     0     2     1    25
  4.1292158303352036E+00 a        51     0     3     1     1
  2.6324152080447538E+00 a        52     0     3     1     2
  5.3655670863315947E+00 a        53     0     3     1     3
  5.8978485902164790E-01 a        54     0     3     1     4
 -7.6457979923416381E+00 a        55     0     3     1     5
  8.5795647060669378E-01 a        56     0     3     1     6
  1.8270369236568598E+00 a        57     0     3     1     7
 -1.1698222604281043E+00 a        58     0     3     1     8
  4.4400325809226864E+00 a        59     0     3     1     9
 -1.4737162894512039E+00 a        60     0     3     1    10
  2.6612270563427129E+00 a        61     0     3     1    11
  3.3065457239428335E+00 a        62     0     3     1    12
 -6.0904079206977544E+00 a        63     0     3     1    13
  1.8408394278101692E+00 a        64     0     3     1    14
  2.0127356722389380E+00 a        65     0     3     1    15
 -5.8340856054504284E+00 a        66     0     3     1    16
 -2.4065224237380987E+00 a        67     0     3     1    17
  1.3893714231026997E+00 a        68     0     3     1    18
 -9.7390139486414318E-01 a        69     0     3     1    19
  1.0475688852028071E-01 a        70     0     3     1    20
  1.9709641637445847E+00 a        71     0     3     1    21
  8.0781916863546771E-02 a        72     0     3     1    22
  4.8570364127132165E-01 a        73     0     3     1    23
 -1.5773903241125353E+00 a        74     0     3     1    24
 -1.7533398562164177E+00 a        75     0     3     1    25
 -4.0167690030196264E+00 a        76     0     4     1     1
 -2.2146878560304422E+00 a        77     0     4     1     2
  3.1187872472672877E+00 a        78     0     4     1     3
  2.9687202373354999E+00 a        79     0     4     1     4
 -8.2990747967443090E-01 a        80     0     4     1     5
  3.4635879056571128E+00 a        81     0     4     1     6
 -1.9527730269976442E+00 a        82     0     4     1     7
 -2.3126070805866386E+00 a        83     0     4     1     8
 -3.2764231974441596E+00 a        84     0     4     1     9
  4.4957279155667340E+00 a        85     0     4     1    10
 -4.9488492733320122E+00 a        86     0     4     1    11
  2.7392787313795575E+00 a        87     0     4     1    12
