################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3920230038549164E-01 a         1     0     1     1     1
  4.2936177485513438E-01 a         2     0     1     1     2
 -3.0143465142815501E-01 a         3     0     1     1     3
  9.6868799103884540E-01 a         4     0     1     1     4
  2.0084462403625902E-01 a         5     0     1     1     5
 -1.1514808631521765E+00 a         6     0     1     1     6
 -1.0948382396944472E+00 a         7     0     1     1     7
 -6.7729838173965184E-01 a         8     0     1     1     8
 -8.0910376055530719E-01 a         9     0     1     1     9
  4.4682260327203660E-01 a        10     0     1     1    10
 -1.5021670931804005E+00 a        11     0     1     1    11
  1.0196225942395056E+00 a        12     0     1     1    12
  1.0031341903634485E+00 a        13     0     1     1    13
 -9.0774132635271809E-01 a        14     0     1     1    14
 -1.3183495935162290E+00 a        15     0     1     1    15
  2.3910685551824398E-01 a        16     0     1     1    16
 -3.1417597048853038E-02 a        17     0     1     1    17
 -7.9570019494602939E-01 a        18     0     1     1    18
 -5.9171055295952590E-01 a        19     0     1     1    19
  1.7753370126995077E-01 a        20     0     1     1    20
  5.2066548370825549E-01 a        21     0     1     1    21
 -7.0289052251597606E-01 a        22     0     1     1    22
 -1.1087467444869601E+00 a        23     0     1     1    23
 -1.4374088396465504E-01 a        24     0     1     1    24
 -8.3202098590531504E-01 a        25     0     1     1    25
  3.0288521672494084E-02 a        26     0     2     1     1
 -6.2112094152686181E-01 a        27     0     2     1     2
 -2.3450249281167870E+00 a        28     0     2     1     3
 -1.0350476876883534E+00 a        29     0     2     1     4
  1.7578285608298878E+00 a        30     0     2     1     5
 -1.8255511896616112E+00 a        31     0     2     1     6
 -1.0779650699126431E+00 a        32     0     2     1     7
 -2.4748457225939995E+00 a        33     0     2     1     8
  1.2652000670625443E+00 a        34     0     2     1     9
  1.2010383313563582E+00 a        35     0     2     1    10
 -2.8974252608941988E+00 a        36     0     2     1    11
 -2.5847118298953753E-01 a        37     0     2     1    12
 -1.5512660662372324E-01 a        38     0     2     1    13
  6.2317577049440476E-01 a        39     0     2     1    14
 -2.0614166485996530E-01 a        40     0     2     1    15
 -1.8342056916672853E-01 a        41     0     2     1    16
  6.1750495102567027E-01 a        42     0     2     1    17
 -3.7598870131258391E+00 a        43     0     2     1    18
 -1.2980511862345581E-01 a        44     0     2     1    19
 -9.3947575501773839E-01 a        45     0     2     1    20
  7.1915651710508288E-01 a        46     0     2     1    21
 -8.6375288006039397E-01 a        47     0     2     1    22
 -1.3510020623289603E+00 a        48     0     2     1    23
  9.7933161859034434E-01 a        49     0     2     1    24
  1.1373075523890820E-01 a        50     0     2     1    25
 -8.8667842167049413E-02 a        51     0     3     1     1
  3.3141507112219448E-01 a        52     0     3     1     2
  1.2960673472550774E+00 a        53     0     3     1     3
 -1.4154799119793728E+00 a        54     0     3     1     4
  3.0530005785527159E-01 a        55     0     3     1     5
  5.2839643681390540E-02 a        56     0     3     1     6
  1.5085949945527455E+00 a        57     0     3     1     7
  8.8228653915997310E-02 a        58     0     3     1     8
  4.2373628122372781E-01 a        59     0     3     1     9
  9.6077366330989927E-02 a        60     0     3     1    10
  1.4573073549495590E+00 a        61     0     3     1    11
  4.5302210737097320E-01 a        62     0     3     1    12
  1.6558180094517344E-02 a        63     0     3     1    13
  1.1622342904067535E+00 a        64     0     3     1    14
  1.2299606213532490E+00 a        65     0     3     1    15
 -7.5288471070915475E-01 a        66     0     3     1    16
  1.0216589316595772E+00 a        67     0     3     1    17
 -1.0364939273520053E+00 a        68     0     3     1    18
 -3.7285451670766334E-01 a        69     0     3     1    19
 -5.9405724119438105E-02 a        70     0     3     1    20
 -2.4183872795089958E-01 a        71     0     3     1    21
  1.2219258865537595E-01 a        72     0     3     1    22
 -1.6300395259549241E-01 a        73     0     3     1    23
  6.8432826990987994E-01 a        74     0     3     1    24
 -1.6273810924300119E-01 a        75     0     3     1    25
 -7.2379030676741937E-02 a        76     0     4     1     1
  2.3937242875342122E+00 a        77     0     4     1     2
  7.9502191075049522E+00 a        78     0     4     1     3
  1.8666196535264237E+00 a        79     0     4     1     4
 -1.2828486307088613E+00 a        80     0     4     1     5
  3.2865805925889355E+00 a        81     0     4     1     6
  2.2837500029313103E+00 a        82     0     4     1     7
  1.9723911601674307E+00 a        83     0     4     1     8
 -1.5703336837088087E+00 a        84     0     4     1     9
 -1.1876013340028628E+00 a        85     0     4     1    10
  4.8999825952079590E+00 a        86     0     4     1    11
  6.2621906147623230E-01 a        87     0     4     1    12
  1.1668732033936988E+00 a        88     0     4     1    13
 -2.0477198768295675E+00 a        89     0     4     1    14
 -1.0887164075844622E+00 a        90     0     4     1    15
  1.5389935649768094E+00 a        91     0     4     1    16
 -1.5823954401324398E+00 a        92     0     4     1    17
  4.7869429237688701E+00 a        93     0     4     1    18
 -7.2962968529690642E-01 a        94     0     4     1    19
  1.4688677618842667E+00 a        95     0     4     1    20
 -7.8204389233703075E-01 a        96     0     4     1    21
