################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2347061855401118E+00 a         1     0     1     1     1
  8.3462475425965854E-01 a         2     0     1     1     2
 -1.8625185070898769E+00 a         3     0     1     1     3
 -1.2874588044063544E+00 a         4     0     1     1     4
 -2.6197635200406206E+00 a         5     0     1     1     5
  3.2490788550921619E+00 a         6     0     1     1     6
 -2.8861692119860649E-01 a         7     0     1     1     7
  8.9351480979721579E-02 a         8     0     1     1     8
 -4.3621151558861360E-01 a         9     0     1     1     9
  1.6449171562810710E-01 a        10     0     1     1    10
 -1.4354579372926666E+00 a        11     0     1     1    11
  4.7791890771384828E+00 a        12     0     1     1    12
 -2.7624753411014722E+00 a        13     0     1     1    13
 -3.7815900577613966E+00 a        14     0     1     1    14
 -1.2503105616342916E+00 a        15     0     1     1    15
  2.2483620074517449E-01 a        16     0     1     1    16
  5.5508280079106331E-01 a        17     0     1     1    17
  1.0393431568893488E+00 a        18     0     1     1    18
  1.0818811311139165E+00 a        19     0     1     1    19
  2.9850177908374440E+00 a        20     0     1     1    20
  2.6370939900346619E+00 a        21     0     1     1    21
 -5.9640128683767779E-01 a        22     0     1     1    22
 -3.8563195282037301E+00 a        23     0     1     1    23
 -3.5007659326605595E-01 a        24     0     1     1    24
  7.3523070301806137E-01 a        25     0     1     1    25
 -4.8866976079073172E+00 a        26     0     2     1     1
  2.8413413541176404E+00 a        27     0     2     1     2
 -3.0966006384636175E+00 a        28     0     2     1     3
  1.1619793873675550E+00 a        29     0     2     1     4
 -2.1419633430728062E+00 a        30     0     2     1     5
  1.9816963314427496E+00 a        31     0     2     1     6
  1.2363340600252606E+00 a        32     0     2     1     7
  5.0637004949180775E-02 a        33     0     2     1     8
  9.3189778593501982E-01 a        34     0     2     1     9
 -1.9481089535699359E-01 a        35     0     2     1    10
 -6.6956578186207469E+00 a        36     0     2     1    11
 -2.7540366322167067E+00 a        37     0     2     1    12
  8.9631226881912351E-01 a        38     0     2     1    13
  3.0407100484811866E-01 a        39     0     2     1    14
 -5.3847876955914264E-01 a        40     0     2     1    15
  4.3331456088581577E+00 a        41     0     2     1    16
  7.0017934476517540E+00 a        42     0     2     1    17
  3.8031671701932812E-01 a        43     0     2     1    18
  6.7626920231463128E+00 a        44     0     2     1    19
  3.6191631847032277E+00 a        45     0     2     1    20
 -2.7638417029642786E+00 a        46     0     2     1    21
 -2.1256421164888768E+00 a        47     0     2     1    22
 -2.5795555434994006E+00 a        48     0     2     1    23
  3.1741821371857375E+00 a        49     0     2     1    24
 -6.0997802606331204E+00 a        50     0     2     1    25
  4.2438879572689263E+00 a        51     0     3     1     1
  5.3558909638682053E+00 a        52     0     3     1     2
  5.8858519184132660E+00 a        53     0     3     1     3
  4.0323421002279131E-01 a        54     0     3     1     4
  5.7884179990689677E-01 a        55     0     3     1     5
 -1.1089888696047319E+00 a        56     0     3     1     6
  5.3623139375623268E+00 a        57     0     3     1     7
 -5.7820725088791391E-01 a        58     0     3     1     8
 -3.5504031229339428E-01 a        59     0     3     1     9
 -2.5224608234780095E+00 a        60     0     3     1    10
  2.6983509822544258E+00 a        61     0     3     1    11
  3.3722310716378279E+00 a        62     0     3     1    12
  3.7923725514634882E-01 a        63     0     3     1    13
  2.0761266821576925E+00 a        64     0     3     1    14
  1.4838424232973972E+00 a        65     0     3     1    15
 -2.8938271463794624E-01 a        66     0     3     1    16
  6.5002320895746415E+00 a        67     0     3     1    17
 -3.3817785531406699E+00 a        68     0     3     1    18
 -7.5631496725522573E-01 a        69     0     3     1    19
 -4.9393687351811577E-01 a        70     0     3     1    20
  3.9915843419793640E+00 a        71     0     3     1    21
  1.4420890427186965E+00 a        72     0     3     1    22
  1.7673530856063904E+00 a        73     0     3     1    23
 -4.8842184956895922E+00 a        74     0     3     1    24
 -6.2320154021165308E-01 a        75     0     3     1    25
  7.3742741799886191E-01 a        76     0     4     1     1
  2.0400756796316752E+00 a        77     0     4     1     2
 -1.6841148925589706E+00 a        78     0     4     1     3
 -1.5769810409563636E+00 a        79     0     4     1     4
  2.5433274048236654E+00 a        80     0     4     1     5
  7.2616913207618667E+00 a        81     0     4     1     6
 -1.7291799781213291E+00 a        82     0     4     1     7
  1.0765232571596679E-01 a        83     0     4     1     8
 -5.6148452167611715E+00 a        84     0     4     1     9
  1.9310933604869998E+00 a        85     0     4     1    10
 -9.3555852557291153E-02 a        86     0     4     1    11
  1.7701085277414030E+00 a        87     0     4     1    12
 -2.5905946019357660E+00 a        88     0     4     1    13
  2.7982872067081423E+00 a        89     0     4     1    14
 -1.4196463640248980E+00 a        90     0     4     1    15
  5.6879008213035990E-03 a        91     0     4     1    16
  1.1002436885454070E+00 a        92     0     4     1    17
  1.2806170162114257E+00 a        93     0     4     1    18
 -1.6690430108243397E+00 a        94     0     4     1    19
  3.2131961018335780E+00 a        95     0     4     1    20
  4.6800881278860706E-01 a        96     0     4     1    21
  9.7350794949413710E-01 a        97     0     4     1    22
 -1.4244948584616839E+00 a        98     0     4     1    23
  1.9380355751790586E+00 a        99     0     4     1    24
  3.3348870613256061E+00 a       100     0     4     1    25
 -2.0693330844171482E+00 a       101     0     5     1     1
 -4.7317381204459430E-01 a       102     0     5     1     2
  2.9942702977006617E+00 a       103     0     5     1     3
  8.1863755858579956E-01 a       104     0     5     1     4
  7.9366899941902280E-01 a       105     0     5     1     5
  1.7712679018295736E+00 a       106     0     5     1     6
  2.5914622738550190E+00 a       107     0     5     1     7
 -3.1986573531098603E+00 a       108     0     5     1     8
 -1.6388595405638279E-01 a       109     0     5     1     9
  2.5435145876005172E+00 a       110     0     5     1    10
  3.1919962549882680E-01 a       111     0     5     1    11
 -2.3979470271322265E+00 a       112     0     5     1    12
  1.8646705950482125E+00 a       113     0     5     1    13
  2.8511525001254707E+00 a       114     0     5     1    14
  3.0933204902881659E+00 a       115     0     5     1    15
  2.4461429389005779E-02 a       116     0     5     1    16
 -2.6111220305014369E+00 a       117     0     5     1    17
  3.1003083213993848E-01 a       118     0     5     1    18
  7.5677104123607197E-01 a       119     0     5     1    19
 -3.3183392316770632E+00 a       120     0     5     1    20
 -4.0712949822890243E+00 a       121     0     5     1    21
  2.2330092075873420E+00 a       122     0     5     1    22
 -1.3606141251239587E+00 a       123     0     5     1    23
  1.4172051632820155E+00 a       124     0     5     1    24
 -1.3713204145582090E+00 a       125     0     5     1    25
  5.3319618887936784E+00 a       126     0     6     1     1
 -2.8360146385172991E+00 a       127     0     6     1     2
  4.8293912615850942E+00 a       128     0     6     1     3
 -4.3612502464503455E+00 a       129     0     6     1     4
  5.9023130725409487E+00 a       130     0     6     1     5
 -3.5214180273531452E+00 a       131     0     6     1     6
 -4.3961379668995332E-01 a       132     0     6     1     7
 -2.0202368403764837E+00 a       133     0     6     1     8
 -4.2265375125337773E-01 a       134     0     6     1     9
 -4.4867446674232081E-01 a       135     0     6     1    10
  7.8402615860594080E+00 a       136     0     6     1    11
  4.9623279015631923E+00 a       137     0     6     1    12
 -3.5058489569740998E+00 a       138     0     6     1    13
 -9.3627063252266607E-01 a       139     0     6     1    14
 -1.6982587178006342E-01 a       140     0     6     1    15
 -4.1272836725889510E+00 a       141     0     6     1    16
 -1.1653888190254866E+01 a       142     0     6     1    17
 -2.6977321664633860E+00 a       143     0     6     1    18
 -1.0274480066465287E+01 a       144     0     6     1    19
 -5.9430946820197210E+00 a       145     0     6     1    20
  5.6868685702147062E+00 a       146     0     6     1    21
  2.1760982381669787E+00 a       147     0     6     1    22
  3.9506281896040205E+00 a       148     0     6     1    23
 -4.2726631805007464E+00 a       149     0     6     1    24
  7.7457362526553384E+00 a       150     0     6     1    25
 -4.0975499570380371E+00 a       151     0     7     1     1
 -1.2793121382300770E+01 a       152     0     7     1     2
 -1.5211575060095823E+00 a       153     0     7     1     3
 -5.6590719415620079E+00 a       154     0     7     1     4
 -3.8906961753585789E+00 a       155     0     7     1     5
  8.9787190775928867E+00 a       156     0     7     1     6
 -7.0479539990425195E+00 a       157     0     7     1     7
 -2.8208596827215997E+00 a       158     0     7     1     8
 -4.9034847693973207E+00 a       159     0     7     1     9
  1.2817225509851173E+00 a       160     0     7     1    10
 -1.2954545176180063E-02 a       161     0     7     1    11
 -1.4100725096965164E+01 a       162     0     7     1    12
 -6.2428335100588184E+00 a       163     0     7     1    13
 -2.6610964132063590E+00 a       164     0     7     1    14
