################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.9586474342619251E-01 a         1     0     1     1     1
 -8.8253771244618395E-01 a         2     0     1     1     2
  2.7690811349532762E-01 a         3     0     1     1     3
 -8.7484483210937780E-01 a         4     0     1     1     4
 -5.2596361234879974E-01 a         5     0     1     1     5
  5.6677730625410816E-01 a         6     0     1     1     6
 -2.8945968421069962E-01 a         7     0     1     1     7
 -3.0778343573408651E-01 a         8     0     1     1     8
 -2.3082936614455993E-01 a         9     0     1     1     9
 -1.6580895419251507E+00 a        10     0     1     1    10
  4.4891489317139349E-01 a        11     0     1     1    11
  1.1871338328305725E-01 a        12     0     1     1    12
  4.4312179313823302E-01 a        13     0     1     1    13
  4.6163035677052022E-01 a        14     0     1     1    14
  1.3458344917061265E+00 a        15     0     1     1    15
 -8.7274555734440395E-01 a        16     0     1     1    16
 -1.0113516277192580E+00 a        17     0     1     1    17
 -4.1110010948443249E-01 a        18     0     1     1    18
 -3.6888975051102285E-01 a        19     0     1     1    19
  1.3539995809595646E+00 a        20     0     1     1    20
 -1.5280403345867510E-01 a        21     0     1     1    21
 -8.0646650745226744E-01 a        22     0     1     1    22
 -8.1538444418611675E-02 a        23     0     1     1    23
 -6.2955396712385014E-01 a        24     0     1     1    24
  1.1385339916339659E-03 a        25     0     1     1    25
  5.1624507320554780E-01 a        26     0     2     1     1
  1.2401144279620493E+00 a        27     0     2     1     2
 -2.1322717254473517E-01 a        28     0     2     1     3
 -1.3695855880525701E-01 a        29     0     2     1     4
  5.3821287969200249E-01 a        30     0     2     1     5
  4.9081655432192957E-02 a        31     0     2     1     6
 -2.0180120447805877E-01 a        32     0     2     1     7
 -1.1128952908722776E+00 a        33     0     2     1     8
  4.2264662079635934E-01 a        34     0     2     1     9
  1.9573675393599161E+00 a        35     0     2     1    10
  1.4492929665145493E+00 a        36     0     2     1    11
  9.2231245105133042E-01 a        37     0     2     1    12
  2.2615869369188704E+00 a        38     0     2     1    13
 -4.2789683720425181E-01 a        39     0     2     1    14
  5.2677184253219500E-01 a        40     0     2     1    15
 -4.6503964112658114E-01 a        41     0     2     1    16
 -6.0066216504355185E-01 a        42     0     2     1    17
 -4.4793601957225114E-02 a        43     0     2     1    18
