################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2218446320664307E+00 a         1     0     1     1     1
  3.3047381813383209E-01 a         2     0     1     1     2
  2.2273138610128520E-03 a         3     0     1     1     3
 -9.4625794075935993E-02 a         4     0     1     1     4
 -1.2577908749126461E+00 a         5     0     1     1     5
 -9.4032064211833866E-01 a         6     0     1     1     6
 -9.4685727901737338E-01 a         7     0     1     1     7
 -1.4419035950917669E+00 a         8     0     1     1     8
 -1.7093489877450174E+00 a         9     0     1     1     9
 -3.4445501719336619E-01 a        10     0     1     1    10
 -1.4317592285101291E-01 a        11     0     1     1    11
 -8.0007697103064135E-01 a        12     0     1     1    12
  3.4182197971434619E-01 a        13     0     1     1    13
 -2.8551847855990946E+00 a        14     0     1     1    14
 -5.3835722042856238E-01 a        15     0     1     1    15
  1.5737750359681888E+00 a        16     0     1     1    16
  1.5343316376059488E+00 a        17     0     1     1    17
 -6.7513830078426595E-01 a        18     0     1     1    18
  9.2178199161391883E-01 a        19     0     1     1    19
  1.7474741570057642E-01 a        20     0     1     1    20
 -5.9050694818009020E-01 a        21     0     1     1    21
 -4.3835188446258577E-01 a        22     0     1     1    22
  1.1061417394786404E+00 a        23     0     1     1    23
  1.5595589016592375E+00 a        24     0     1     1    24
 -1.4229535719398545E+00 a        25     0     1     1    25
 -6.7412185056952822E-01 a        26     0     2     1     1
 -2.2083655345321676E+00 a        27     0     2     1     2
  8.0299750634240474E-01 a        28     0     2     1     3
  6.7515186668953131E-01 a        29     0     2     1     4
  7.7704026860139969E-02 a        30     0     2     1     5
 -6.1223296379060588E-01 a        31     0     2     1     6
 -4.4856671181084445E-01 a        32     0     2     1     7
 -2.4152882167098459E+00 a        33     0     2     1     8
  5.4917071679855878E-01 a        34     0     2     1     9
 -1.3250391292027703E+00 a        35     0     2     1    10
 -1.1902879698601005E+00 a        36     0     2     1    11
  1.5787486517087552E+00 a        37     0     2     1    12
 -2.8975457247397013E-01 a        38     0     2     1    13
  2.6725733434892276E+00 a        39     0     2     1    14
 -1.2591850210271818E+00 a        40     0     2     1    15
 -1.1611309233062896E+00 a        41     0     2     1    16
 -2.8721018883471943E+00 a        42     0     2     1    17
 -1.2833564006943339E+00 a        43     0     2     1    18
  1.3543077125539202E+00 a        44     0     2     1    19
 -7.0724061409882788E-01 a        45     0     2     1    20
  6.4912858302896903E-01 a        46     0     2     1    21
 -1.4429705978061662E+00 a        47     0     2     1    22
 -6.7125066302400449E-02 a        48     0     2     1    23
 -3.1838920801975856E+00 a        49     0     2     1    24
