################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1492408303243018E+00 a         1     0     1     1     1
 -4.6241155404072892E-01 a         2     0     1     1     2
  1.0443244074231386E+00 a         3     0     1     1     3
  8.3182060217770726E-01 a         4     0     1     1     4
  5.4709104345159665E-01 a         5     0     1     1     5
  7.5762876994145845E-01 a         6     0     1     1     6
  1.1871022334255608E+00 a         7     0     1     1     7
 -2.3002589557638085E+00 a         8     0     1     1     8
  3.5825883138940406E-01 a         9     0     1     1     9
  3.0504485049499430E-01 a        10     0     1     1    10
 -1.4441433161358058E-01 a        11     0     1     1    11
  3.0957869702402763E-01 a        12     0     1     1    12
  2.8072392255933654E-01 a        13     0     1     1    13
  4.8092852912449330E-01 a        14     0     1     1    14
  1.2820761124254940E+00 a        15     0     1     1    15
 -9.4720972517889426E-02 a        16     0     1     1    16
 -4.1327622969121847E-01 a        17     0     1     1    17
 -1.0685525578970361E+00 a        18     0     1     1    18
  1.2114833848506785E+00 a        19     0     1     1    19
  1.2185166349786123E-02 a        20     0     1     1    20
 -1.0759493762353962E+00 a        21     0     1     1    21
  3.0218265584133341E-01 a        22     0     1     1    22
  5.0244693417740349E-01 a        23     0     1     1    23
  1.3264034543107384E+00 a        24     0     1     1    24
  7.0588994661178328E-01 a        25     0     1     1    25
  2.3322142362559970E+00 a        26     0     2     1     1
  1.3995327964601256E+00 a        27     0     2     1     2
 -8.6251340642368668E-01 a        28     0     2     1     3
 -9.5835397117663601E-01 a        29     0     2     1     4
  2.6731794944970166E-01 a        30     0     2     1     5
 -1.2058983202020066E+00 a        31     0     2     1     6
 -2.1648083720281024E+00 a        32     0     2     1     7
  3.6066535249281162E+00 a        33     0     2     1     8
 -7.3619109067313204E-01 a        34     0     2     1     9
 -5.7548938958035489E-01 a        35     0     2     1    10
  1.1928200472632202E+00 a        36     0     2     1    11
  4.3825220079461813E-01 a        37     0     2     1    12
 -7.0000196992433672E-01 a        38     0     2     1    13
 -7.4265728377458073E-01 a        39     0     2     1    14
 -2.2574014021362716E+00 a        40     0     2     1    15
  4.9900245877251220E-01 a        41     0     2     1    16
 -2.0529849920118787E-01 a        42     0     2     1    17
  9.4176746632979091E-01 a        43     0     2     1    18
 -2.0567823263818164E+00 a        44     0     2     1    19
 -6.3567673769864652E-01 a        45     0     2     1    20
