################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0375708274452253E+00 a         1     0     1     1     1
  1.4609127731863550E-01 a         2     0     1     1     2
 -3.6083036077325131E-01 a         3     0     1     1     3
 -5.4287204499754860E-01 a         4     0     1     1     4
 -7.2698035592749688E-01 a         5     0     1     1     5
  5.1532081658360251E-01 a         6     0     1     1     6
 -8.6877818640888727E-01 a         7     0     1     1     7
  1.2591881980046737E+00 a         8     0     1     1     8
  4.9101799809879199E-01 a         9     0     1     1     9
 -2.4898417839301096E-02 a        10     0     1     1    10
  2.6358687602896369E-01 a        11     0     1     1    11
 -2.8939344050965010E-01 a        12     0     1     1    12
  3.6472567477124135E-01 a        13     0     1     1    13
  7.4914487055414580E-01 a        14     0     1     1    14
 -1.2135706384613683E+00 a        15     0     1     1    15
 -1.3710161750906600E+00 a        16     0     1     1    16
  2.9839554484794330E-02 a        17     0     1     1    17
 -5.9018932476133024E-01 a        18     0     1     1    18
 -6.8751155399832931E-01 a        19     0     1     1    19
  2.6588416893987114E-02 a        20     0     1     1    20
 -5.5661219161593257E-02 a        21     0     1     1    21
 -4.4779949320848672E-01 a        22     0     1     1    22
  3.2319059302486758E-01 a        23     0     1     1    23
 -5.4632127281722676E-02 a        24     0     1     1    24
 -1.1225813598758909E+00 a        25     0     1     1    25
 -1.8683032662213084E-01 a        26     0     2     1     1
 -5.4390541090411737E-01 a        27     0     2     1     2
 -5.9234063478909327E-01 a        28     0     2     1     3
  3.0553321720438564E-01 a        29     0     2     1     4
  1.1047750921656905E+00 a        30     0     2     1     5
  1.7892112592462417E+00 a        31     0     2     1     6
  3.8181949178032520E-01 a        32     0     2     1     7
 -1.4899389935840983E+00 a        33     0     2     1     8
 -1.1135412018427777E+00 a        34     0     2     1     9
  9.2962878263057558E-01 a        35     0     2     1    10
  2.5258629351592341E+00 a        36     0     2     1    11
  6.2923980941166457E-01 a        37     0     2     1    12
 -2.3480054682124023E+00 a        38     0     2     1    13
  2.5818145798318182E-01 a        39     0     2     1    14
 -2.0631906498647181E+00 a        40     0     2     1    15
  5.5243257488599240E-01 a        41     0     2     1    16
  2.9149109950019061E+00 a        42     0     2     1    17
 -6.7394330930229251E-01 a        43     0     2     1    18
 -1.2660558170734246E+00 a        44     0     2     1    19
  2.4022512487148404E+00 a        45     0     2     1    20
  5.3518550479745808E-01 a        46     0     2     1    21
 -2.2156035365901832E+00 a        47     0     2     1    22
  1.5438380432868510E+00 a        48     0     2     1    23
 -3.5957619453859152E-01 a        49     0     2     1    24
  3.0512671571016931E-01 a        50     0     2     1    25
 -1.2207085416513022E+00 a        51     0     3     1     1
  1.4314774596353999E+00 a        52     0     3     1     2
  1.3026478581467929E-01 a        53     0     3     1     3
  3.6138394225667635E-02 a        54     0     3     1     4
  3.5705562937181956E-01 a        55     0     3     1     5
 -8.1386485972337419E-01 a        56     0     3     1     6
 -1.3081418942511391E+00 a        57     0     3     1     7
 -3.3890888780053015E+00 a        58     0     3     1     8
  8.5814136189171442E-01 a        59     0     3     1     9
 -2.3009964885283515E-01 a        60     0     3     1    10
 -4.9277594839702776E-01 a        61     0     3     1    11
 -1.0780054786064486E+00 a        62     0     3     1    12
  1.4814308457573750E+00 a        63     0     3     1    13
  1.1332833305467309E+00 a        64     0     3     1    14
  3.7612334230975337E+00 a        65     0     3     1    15
  6.0602072395015860E-01 a        66     0     3     1    16
 -3.4366149829168102E-01 a        67     0     3     1    17
 -3.2912440627467310E-01 a        68     0     3     1    18
  8.6840441439898108E-01 a        69     0     3     1    19
  1.0627878902368761E+00 a        70     0     3     1    20
  5.1292660960616887E-01 a        71     0     3     1    21
  8.0029123360632670E-01 a        72     0     3     1    22
  2.4566448235424825E+00 a        73     0     3     1    23
 -2.3505311645329452E+00 a        74     0     3     1    24
  2.0620450149051703E-01 a        75     0     3     1    25
 -1.3286793440123399E+00 a        76     0     4     1     1
  1.1141766984890742E+00 a        77     0     4     1     2
 -4.2652356920071910E-01 a        78     0     4     1     3
 -9.4052120767588532E-01 a        79     0     4     1     4
  1.4865545230956552E+00 a        80     0     4     1     5
  3.3809591213818829E-01 a        81     0     4     1     6
  5.2086768961944208E-01 a        82     0     4     1     7
 -1.3851214811893833E+00 a        83     0     4     1     8
  2.4149366866100070E+00 a        84     0     4     1     9
  4.1528693408684664E-01 a        85     0     4     1    10
 -2.7312154936986671E-01 a        86     0     4     1    11
 -6.7283715013822154E-01 a        87     0     4     1    12
 -1.2118098179055949E+00 a        88     0     4     1    13
 -3.5434683129526590E-01 a        89     0     4     1    14
 -1.0760967721435295E+00 a        90     0     4     1    15
 -1.0028488875615731E+00 a        91     0     4     1    16
  3.4086347787582322E-01 a        92     0     4     1    17
 -1.4633821155883253E+00 a        93     0     4     1    18
  7.3146056422298089E-01 a        94     0     4     1    19
  6.3696055744750013E-01 a        95     0     4     1    20
 -1.5181105712348439E-01 a        96     0     4     1    21
  3.6722348529897625E-01 a        97     0     4     1    22
 -4.6505936382962587E-01 a        98     0     4     1    23
 -7.1343052298001230E-01 a        99     0     4     1    24
 -1.6834422211491464E+00 a       100     0     4     1    25
 -5.0996980343682452E-01 a       101     0     5     1     1
 -8.7547445139811197E-01 a       102     0     5     1     2
  7.1738014753291668E-01 a       103     0     5     1     3
  4.4478147849707317E-01 a       104     0     5     1     4
  1.1030817302752123E+00 a       105     0     5     1     5
 -1.7609040910643844E-01 a       106     0     5     1     6
  1.5676044955123880E+00 a       107     0     5     1     7
 -5.6710727670781003E-01 a       108     0     5     1     8
 -5.5017029920643024E-01 a       109     0     5     1     9
 -1.1750320830014702E-01 a       110     0     5     1    10
 -2.8809590823579123E-01 a       111     0     5     1    11
 -1.3250907628930717E+00 a       112     0     5     1    12
 -8.6266064600369541E-01 a       113     0     5     1    13
  1.1974937968433415E-01 a       114     0     5     1    14
  6.2725031970454770E-01 a       115     0     5     1    15
  1.0922083817923389E+00 a       116     0     5     1    16
  7.8643741256217814E-01 a       117     0     5     1    17
 -1.9030536973356990E-01 a       118     0     5     1    18
 -1.0681419156132188E-01 a       119     0     5     1    19
 -3.8045945216378602E-01 a       120     0     5     1    20
  1.0979374647533549E+00 a       121     0     5     1    21
 -8.3356291387973999E-02 a       122     0     5     1    22
 -4.1602143554494664E-01 a       123     0     5     1    23
  2.0464769849832448E-01 a       124     0     5     1    24
  1.2404317393009756E+00 a       125     0     5     1    25
 -1.1492972114367659E+00 a       126     0     6     1     1
  1.8452301110300167E+00 a       127     0     6     1     2
  2.2725471904367560E+00 a       128     0     6     1     3
 -4.0656564547836421E-01 a       129     0     6     1     4
 -1.0912108078505272E+00 a       130     0     6     1     5
 -2.6403918391343297E+00 a       131     0     6     1     6
  1.3330732993261460E-01 a       132     0     6     1     7
  2.7677395351319820E+00 a       133     0     6     1     8
  1.4346110213164749E+00 a       134     0     6     1     9
 -6.4018216322235000E-01 a       135     0     6     1    10
 -3.8361083183124354E+00 a       136     0     6     1    11
 -3.3820456105103047E-01 a       137     0     6     1    12
  3.9319518294862896E+00 a       138     0     6     1    13
  3.2778537693436721E-01 a       139     0     6     1    14
  4.2617442253304212E+00 a       140     0     6     1    15
 -1.4221713328823244E+00 a       141     0     6     1    16
 -4.1450569682267489E+00 a       142     0     6     1    17
  2.6103491671270760E+00 a       143     0     6     1    18
  8.0799949235162161E-01 a       144     0     6     1    19
 -4.4132069904947775E+00 a       145     0     6     1    20
 -2.3313796785180734E+00 a       146     0     6     1    21
  8.8658129668510266E-01 a       147     0     6     1    22
 -2.8064133668212672E+00 a       148     0     6     1    23
 -9.2659467899227854E-01 a       149     0     6     1    24
 -9.2245476095109424E-01 a       150     0     6     1    25
  1.1463822268842996E+00 a       151     0     7     1     1
 -7.3280782373670061E-01 a       152     0     7     1     2
 -1.6675382874327280E+00 a       153     0     7     1     3
  2.7968149084564868E+00 a       154     0     7     1     4
 -1.2179061724229883E+00 a       155     0     7     1     5
  2.6009878128204562E+00 a       156     0     7     1     6
  6.2924205944628220E+00 a       157     0     7     1     7
  1.7333325605455072E+00 a       158     0     7     1     8
  1.7279927957627652E+00 a       159     0     7     1     9
 -5.4095026828450177E-01 a       160     0     7     1    10
  1.4094863162876801E+00 a       161     0     7     1    11
 -2.8484863713459674E-01 a       162     0     7     1    12
 -4.0170584760129131E+00 a       163     0     7     1    13
 -1.4829233905924690E+00 a       164     0     7     1    14
 -3.6837399777375182E+00 a       165     0     7     1    15
 -1.5583876365068152E+00 a       166     0     7     1    16
 -1.9517708323282615E-01 a       167     0     7     1    17
 -6.0640265797673387E-01 a       168     0     7     1    18
 -2.3925025236537394E+00 a       169     0     7     1    19
 -1.0173139068097830E+00 a       170     0     7     1    20
 -3.9097249687520974E-01 a       171     0     7     1    21
 -7.0506653477197712E-01 a       172     0     7     1    22
 -5.4849392090681972E+00 a       173     0     7     1    23
  4.3093133458139219E+00 a       174     0     7     1    24
 -2.1250706953550993E+00 a       175     0     7     1    25
 -4.9398558174984852E-01 a       176     0     8     1     1
 -3.8876387874555440E-01 a       177     0     8     1     2
 -3.2788106136999456E-01 a       178     0     8     1     3
 -1.0755563602032968E-02 a       179     0     8     1     4
 -5.3159965004658150E-01 a       180     0     8     1     5
  5.6110667626325661E-01 a       181     0     8     1     6
  4.3265241539260750E-02 a       182     0     8     1     7
 -1.5486415289423372E-01 a       183     0     8     1     8
 -1.8134267059552565E+00 a       184     0     8     1     9
  1.4364068091565656E+00 a       185     0     8     1    10
  1.1141706359683581E+00 a       186     0     8     1    11
  7.3792646689041674E-01 a       187     0     8     1    12
  1.7271342752702379E+00 a       188     0     8     1    13
  2.2996977052659803E-01 a       189     0     8     1    14
  1.3627692366285116E+00 a       190     0     8     1    15
  1.6508614202632688E-01 a       191     0     8     1    16
  1.1801467760695254E+00 a       192     0     8     1    17
  1.1582980037658801E+00 a       193     0     8     1    18
 -1.6754593017106953E+00 a       194     0     8     1    19
  1.2201225213107891E+00 a       195     0     8     1    20
  5.4309468727334897E-01 a       196     0     8     1    21
 -5.5668572474333333E-01 a       197     0     8     1    22
  3.7696472951305279E-02 a       198     0     8     1    23
 -3.1677647439078621E-01 a       199     0     8     1    24
  2.5324619014657862E-01 a       200     0     8     1    25
  2.2052315538777054E-01 a       201     0     9     1     1
 -5.6613369004906011E-01 a       202     0     9     1     2
  4.5547476164078099E-01 a       203     0     9     1     3
  4.1557746384719735E-01 a       204     0     9     1     4
  1.0010360011301274E+00 a       205     0     9     1     5
 -4.4892776850284484E-02 a       206     0     9     1     6
  5.5054063703853429E-01 a       207     0     9     1     7
 -1.6279574540813744E+00 a       208     0     9     1     8
 -2.5228410808347140E-01 a       209     0     9     1     9
 -5.3706194999490176E-01 a       210     0     9     1    10
 -4.8172023144318954E-01 a       211     0     9     1    11
 -2.5130636444309301E-01 a       212     0     9     1    12
 -1.9314900533007817E-01 a       213     0     9     1    13
  4.2199021001991766E-01 a       214     0     9     1    14
  1.2764051247117094E+00 a       215     0     9     1    15
  4.8668014743166332E-01 a       216     0     9     1    16
  7.5500643995043562E-03 a       217     0     9     1    17
  5.0161979728081574E-01 a       218     0     9     1    18
  5.7204116628134649E-01 a       219     0     9     1    19
 -2.1081753995248942E-01 a       220     0     9     1    20
  1.0542235705894488E-01 a       221     0     9     1    21
  3.7148267302981881E-02 a       222     0     9     1    22
  8.0301785291140426E-01 a       223     0     9     1    23
  1.1905126049934979E-01 a       224     0     9     1    24
 -3.4217567331646048E-01 a       225     0     9     1    25
 -1.3560196681213355E+00 a       226     0    10     1     1
 -3.6156857993463887E-01 a       227     0    10     1     2
 -8.5516345999730647E-01 a       228     0    10     1     3
  4.2611799611475037E-01 a       229     0    10     1     4
  7.8219591397411958E-01 a       230     0    10     1     5
  5.8865567407232244E-01 a       231     0    10     1     6
  5.4738577402786315E-01 a       232     0    10     1     7
 -1.0986914376711550E+00 a       233     0    10     1     8
 -4.0022758302149103E-01 a       234     0    10     1     9
 -4.8382386783926001E-01 a       235     0    10     1    10
  1.1074579630160719E+00 a       236     0    10     1    11
  2.5817853843205607E-01 a       237     0    10     1    12
 -1.1952021222156728E+00 a       238     0    10     1    13
 -2.6882514240995392E-01 a       239     0    10     1    14
 -1.8300825090351318E+00 a       240     0    10     1    15
