################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7327030595566477E+00 a         1     0     1     1     1
 -1.9219103156032269E-01 a         2     0     1     1     2
 -1.0246176175636046E+00 a         3     0     1     1     3
  1.1808150934509440E+00 a         4     0     1     1     4
 -6.3600845270549977E-01 a         5     0     1     1     5
 -4.8410109972827464E-02 a         6     0     1     1     6
  1.1118713246263712E+00 a         7     0     1     1     7
 -5.8442856577149049E-01 a         8     0     1     1     8
 -5.2305563258968464E-02 a         9     0     1     1     9
 -4.0631021314871874E-01 a        10     0     1     1    10
 -2.3023628544770311E-01 a        11     0     1     1    11
  1.0592005314849404E+00 a        12     0     1     1    12
 -1.6866134510523827E+00 a        13     0     1     1    13
 -9.5584823522881013E-01 a        14     0     1     1    14
 -1.8398683219519038E-01 a        15     0     1     1    15
 -9.1407502091183923E-02 a        16     0     1     1    16
  1.2993396897934731E-01 a        17     0     1     1    17
  7.4091011216262603E-01 a        18     0     1     1    18
 -8.5113367711499699E-01 a        19     0     1     1    19
  1.2235051605646682E-02 a        20     0     1     1    20
  9.3555793850582669E-01 a        21     0     1     1    21
  2.5706740481425600E-01 a        22     0     1     1    22
 -8.0824861512709921E-03 a        23     0     1     1    23
  9.8191511478455742E-02 a        24     0     1     1    24
 -3.0481745603444654E-01 a        25     0     1     1    25
 -2.2915718485240086E+00 a        26     0     2     1     1
  6.3615134239852811E-01 a        27     0     2     1     2
  7.0573962707752180E-01 a        28     0     2     1     3
 -1.6438124226767861E+00 a        29     0     2     1     4
  1.5130266207873504E+00 a        30     0     2     1     5
 -8.9655243037435439E-01 a        31     0     2     1     6
 -1.7090570867845338E+00 a        32     0     2     1     7
  2.0418959372714762E+00 a        33     0     2     1     8
 -5.1875734958938535E-01 a        34     0     2     1     9
  1.0567580355158694E+00 a        35     0     2     1    10
  9.7459970525727857E-01 a        36     0     2     1    11
 -3.0335033216360857E-01 a        37     0     2     1    12
  2.2115654624016208E+00 a        38     0     2     1    13
  1.6397088604557037E+00 a        39     0     2     1    14
  5.6300457619426847E-01 a        40     0     2     1    15
  3.2395884136999870E-01 a        41     0     2     1    16
 -2.9916154185781035E-01 a        42     0     2     1    17
 -8.7600939234784136E-01 a        43     0     2     1    18
  1.1124083097779129E+00 a        44     0     2     1    19
 -1.6874011166156170E-02 a        45     0     2     1    20
 -1.5496999958034485E+00 a        46     0     2     1    21
 -1.2056166163647639E+00 a        47     0     2     1    22
 -3.4920101291218003E-02 a        48     0     2     1    23
 -4.0576036864692877E-01 a        49     0     2     1    24
  1.9164273541447407E-01 a        50     0     2     1    25
 -4.0248498371068681E-01 a        51     0     3     1     1
  4.9513034534308359E-02 a        52     0     3     1     2
  1.4688037923267854E+00 a        53     0     3     1     3
 -5.9311918017955645E-01 a        54     0     3     1     4
  1.3198235746697760E+00 a        55     0     3     1     5
 -3.5034959835740370E-01 a        56     0     3     1     6
 -7.4599088921174828E-01 a        57     0     3     1     7
  3.0222297137819681E-02 a        58     0     3     1     8
  1.2272993049057765E+00 a        59     0     3     1     9
 -6.1101054786015385E-01 a        60     0     3     1    10
  1.1767462665536099E-01 a        61     0     3     1    11
  3.4461585736591172E-01 a        62     0     3     1    12
  2.6014250651272612E+00 a        63     0     3     1    13
 -5.9333713203120579E-02 a        64     0     3     1    14
 -4.3280682180620111E-01 a        65     0     3     1    15
  3.5553634335488876E-01 a        66     0     3     1    16
  1.8272147006296835E-01 a        67     0     3     1    17
  2.8951846257612901E-01 a        68     0     3     1    18
