################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.1748037986154178E-02 a         1     0     1     1     1
 -1.2374513161226587E-01 a         2     0     1     1     2
  3.5533246546181813E-02 a         3     0     1     1     3
 -6.4931860194842761E-01 a         4     0     1     1     4
 -2.8442679596090120E-01 a         5     0     1     1     5
 -1.3397569694378694E-01 a         6     0     1     1     6
  9.0184177076099326E-02 a         7     0     1     1     7
  8.4406344240962938E-02 a         8     0     1     1     8
  2.0542471855183174E-02 a         9     0     1     1     9
  2.0340737670711265E-01 a        10     0     1     1    10
 -3.6770933019174556E-01 a        11     0     1     1    11
 -1.4893137151368099E-01 a        12     0     1     1    12
 -3.9955986176874669E-01 a        13     0     1     1    13
  1.4901889852016292E-01 a        14     0     1     1    14
  3.0714188076238763E-01 a        15     0     1     1    15
  5.4194982846004058E-01 a        16     0     1     1    16
 -3.3612668011050184E-01 a        17     0     1     1    17
  4.0514491442909739E-01 a        18     0     1     1    18
 -8.0706686785329246E-02 a        19     0     1     1    19
  1.0331675368154038E-01 a        20     0     1     1    20
 -2.6789811914739192E-01 a        21     0     1     1    21
 -4.0595589618544603E-01 a        22     0     1     1    22
  2.2329714084218857E-01 a        23     0     1     1    23
 -2.4507215278453351E-01 a        24     0     1     1    24
 -8.5122411646212337E-01 a        25     0     1     1    25
 -2.5862172592159199E-01 a        26     0     2     1     1
 -1.9266928781974359E-02 a        27     0     2     1     2
  4.7633874999338710E-01 a        28     0     2     1     3
  1.1160286589586563E-01 a        29     0     2     1     4
 -4.8474218959679183E-01 a        30     0     2     1     5
 -7.0422346248827303E-02 a        31     0     2     1     6
 -2.8334999596490906E-01 a        32     0     2     1     7
 -4.5301738228160360E-01 a        33     0     2     1     8
 -8.3230385251151218E-01 a        34     0     2     1     9
 -5.0287470718149330E-01 a        35     0     2     1    10
  4.9531598456945414E-01 a        36     0     2     1    11
  6.5616380275346470E-02 a        37     0     2     1    12
  4.2308185302004675E-01 a        38     0     2     1    13
  2.1700315365249315E-01 a        39     0     2     1    14
 -8.4716594998298089E-01 a        40     0     2     1    15
 -8.0675693717543195E-01 a        41     0     2     1    16
  6.4965103251378420E-01 a        42     0     2     1    17
 -2.7733857780240928E-01 a        43     0     2     1    18
 -4.8339151243774109E-02 a        44     0     2     1    19
 -9.4189238368996908E-01 a        45     0     2     1    20
  9.3538721149281123E-01 a        46     0     2     1    21
  1.7274715961517009E-01 a        47     0     2     1    22
 -7.9725454638528582E-03 a        48     0     2     1    23
  8.2022225926051961E-01 a        49     0     2     1    24
  1.2405540179373418E+00 a        50     0     2     1    25
 -7.4206406183134468E-02 a        51     0     3     1     1
 -5.2520787952867865E-01 a        52     0     3     1     2
  2.1459310096239081E-01 a        53     0     3     1     3
  5.9080709588889269E-01 a        54     0     3     1     4
 -1.4284979194045286E-01 a        55     0     3     1     5
 -4.8886356786987675E-02 a        56     0     3     1     6
 -3.4643595474227196E-01 a        57     0     3     1     7
  3.5811735871331329E-01 a        58     0     3     1     8
 -7.0271591485184159E-01 a        59     0     3     1     9
 -1.3102360390431336E-01 a        60     0     3     1    10
  5.1058440389859475E-02 a        61     0     3     1    11
  3.6817179861326939E-02 a        62     0     3     1    12
 -7.7493037289878858E-02 a        63     0     3     1    13
  1.3060662035020323E-01 a        64     0     3     1    14
 -1.3161865806898806E-02 a        65     0     3     1    15
 -2.2234843539739269E-01 a        66     0     3     1    16
  5.7643027409639014E-01 a        67     0     3     1    17
 -3.5319612603697578E-02 a        68     0     3     1    18
 -5.7655357449048839E-01 a        69     0     3     1    19
  2.0769291524583058E-01 a        70     0     3     1    20
  1.6073079258217490E-02 a        71     0     3     1    21
 -3.9683905518686702E-01 a        72     0     3     1    22
 -7.4044975751336373E-01 a        73     0     3     1    23
 -3.0134218065075324E-01 a        74     0     3     1    24
  2.2282223643872445E-01 a        75     0     3     1    25
 -8.2291888048110995E-01 a        76     0     4     1     1
 -3.2970410847969922E-01 a        77     0     4     1     2
  2.3140888043493620E-02 a        78     0     4     1     3
  1.1230673930351598E-01 a        79     0     4     1     4
 -3.5646553296638517E-01 a        80     0     4     1     5
 -4.0993702572567059E-01 a        81     0     4     1     6
 -1.9782269486279327E-01 a        82     0     4     1     7
  2.4738848925182122E-01 a        83     0     4     1     8
 -1.0963966104703993E-01 a        84     0     4     1     9
  1.5170332094526126E-01 a        85     0     4     1    10
 -5.2810341604325406E-01 a        86     0     4     1    11
 -6.5209676246849535E-01 a        87     0     4     1    12
 -1.9498041163431512E-01 a        88     0     4     1    13
 -7.7747571834577767E-01 a        89     0     4     1    14
  7.4028223911060853E-01 a        90     0     4     1    15
  1.6774948331507292E-01 a        91     0     4     1    16
  1.2028898300339795E-01 a        92     0     4     1    17
  2.8859189960953552E-01 a        93     0     4     1    18
 -9.6637302278297491E-02 a        94     0     4     1    19
  7.3386882944975862E-01 a        95     0     4     1    20
 -4.0358811992124162E-02 a        96     0     4     1    21
  2.2457721790305493E-01 a        97     0     4     1    22
 -3.5616578788175079E-01 a        98     0     4     1    23
 -8.7325832720773744E-01 a        99     0     4     1    24
  5.9454866003793105E-01 a       100     0     4     1    25
 -3.9243873397935458E-01 a       101     0     5     1     1
 -2.2625796946835927E-01 a       102     0     5     1     2
  4.3105085356524797E-01 a       103     0     5     1     3
 -3.0245171726990977E-01 a       104     0     5     1     4
  4.3701427959253814E-01 a       105     0     5     1     5
  1.2866510166404399E-01 a       106     0     5     1     6
 -2.2140520565898880E-02 a       107     0     5     1     7
 -2.5353110071530466E-01 a       108     0     5     1     8
 -2.4674238928298708E-01 a       109     0     5     1     9
  1.1982746294715409E-01 a       110     0     5     1    10
