################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.9663248900919639E+00 a         1     0     1     1     1
 -9.9840590200271495E-01 a         2     0     1     1     2
 -1.6115130171785550E+00 a         3     0     1     1     3
  5.2610314897803967E-01 a         4     0     1     1     4
  1.3928207077717552E+00 a         5     0     1     1     5
  2.5463693509351724E+00 a         6     0     1     1     6
  2.8334569828906346E+00 a         7     0     1     1     7
  3.8489298306426850E-01 a         8     0     1     1     8
 -2.2386001846391701E-01 a         9     0     1     1     9
  7.9436175834972622E-01 a        10     0     1     1    10
 -2.4715034632779744E+00 a        11     0     1     1    11
  2.4928874268877328E+00 a        12     0     1     1    12
  1.6059058308226495E+00 a        13     0     1     1    13
 -2.8696004999779920E+00 a        14     0     1     1    14
 -1.6098607084296657E-01 a        15     0     1     1    15
 -2.2695371351095694E+00 a        16     0     1     1    16
 -2.6690172808144506E+00 a        17     0     1     1    17
 -2.1223715884258949E+00 a        18     0     1     1    18
 -2.1843064919146102E+00 a        19     0     1     1    19
 -1.5201150346110484E+00 a        20     0     1     1    20
  9.5238453962235659E-01 a        21     0     1     1    21
  2.1643460457850852E+00 a        22     0     1     1    22
  1.3846842045835159E-01 a        23     0     1     1    23
 -1.3457497559079175E+00 a        24     0     1     1    24
 -1.7897658049378822E+00 a        25     0     1     1    25
 -2.1520558168243773E+00 a        26     0     2     1     1
  5.2473246379396404E-02 a        27     0     2     1     2
 -1.3077678324503801E+00 a        28     0     2     1     3
  3.3686084659834585E+00 a        29     0     2     1     4
  3.0782323213833314E+00 a        30     0     2     1     5
  1.1460385383264562E+00 a        31     0     2     1     6
  4.0669150532635872E+00 a        32     0     2     1     7
  1.0635828886380196E+00 a        33     0     2     1     8
  1.9638308391650618E+00 a        34     0     2     1     9
 -9.8553884756676435E-01 a        35     0     2     1    10
 -2.7234524883499858E+00 a        36     0     2     1    11
  1.0892491469018790E+00 a        37     0     2     1    12
  4.9572959905027307E+00 a        38     0     2     1    13
  1.2881741846568480E+00 a        39     0     2     1    14
 -1.1991707139714141E+00 a        40     0     2     1    15
  3.0044670491125514E-01 a        41     0     2     1    16
 -2.3621916871620834E+00 a        42     0     2     1    17
  2.1700895354386032E+00 a        43     0     2     1    18
 -4.3864493241443914E-01 a        44     0     2     1    19
  2.1408943700078020E+00 a        45     0     2     1    20
 -1.5106091157498698E+00 a        46     0     2     1    21
 -5.8124040431054824E-01 a        47     0     2     1    22
  2.1096399119049494E+00 a        48     0     2     1    23
 -7.0552444502179723E-01 a        49     0     2     1    24
 -9.4836569657075198E-01 a        50     0     2     1    25
 -2.9155606548872264E+00 a        51     0     3     1     1
 -3.7542769345800275E+00 a        52     0     3     1     2
  1.9924897424091588E+00 a        53     0     3     1     3
 -3.3224720819957709E-01 a        54     0     3     1     4
 -3.8911851325160352E+00 a        55     0     3     1     5
  6.9826670611571939E-02 a        56     0     3     1     6
  1.6509320227449655E+00 a        57     0     3     1     7
  4.6914349840575476E+00 a        58     0     3     1     8
  2.3061660833121410E-02 a        59     0     3     1     9
 -3.4572891890147162E-01 a        60     0     3     1    10
 -2.2425841996304561E+00 a        61     0     3     1    11
 -2.7215070857805692E+00 a        62     0     3     1    12
 -4.0738732214290128E+00 a        63     0     3     1    13
  1.2037790154595591E+00 a        64     0     3     1    14
  6.6001381319098773E-01 a        65     0     3     1    15
 -4.3330646424275095E-02 a        66     0     3     1    16
  1.4732260283539742E+00 a        67     0     3     1    17
 -2.2546818672939923E+00 a        68     0     3     1    18
  1.3177067620751799E+00 a        69     0     3     1    19
 -2.5509984519754494E+00 a        70     0     3     1    20
  2.1583029823474678E+00 a        71     0     3     1    21
 -1.1627632704595696E+00 a        72     0     3     1    22
  1.4501642669309842E+00 a        73     0     3     1    23
  1.5280762131155687E+00 a        74     0     3     1    24
