################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8917713853526521E+00 a         1     0     1     1     1
  3.6028852921147242E-01 a         2     0     1     1     2
  1.3427066984864233E+00 a         3     0     1     1     3
 -2.6986053761984921E+00 a         4     0     1     1     4
 -8.2946522741675188E-02 a         5     0     1     1     5
 -8.8898452583920717E-01 a         6     0     1     1     6
 -2.7947119395361658E-01 a         7     0     1     1     7
 -1.5368531640850234E+00 a         8     0     1     1     8
 -1.1170458401489542E+00 a         9     0     1     1     9
  2.4971049911543006E-01 a        10     0     1     1    10
  2.0421603995644082E+00 a        11     0     1     1    11
 -8.8334160319818633E-01 a        12     0     1     1    12
 -1.2411415706358437E+00 a        13     0     1     1    13
  7.4284933620990912E-01 a        14     0     1     1    14
  2.1668012121979867E+00 a        15     0     1     1    15
  6.0641804951992473E-01 a        16     0     1     1    16
 -1.6218516904661173E+00 a        17     0     1     1    17
  2.1467837497063014E-01 a        18     0     1     1    18
 -1.0760824132904907E+00 a        19     0     1     1    19
 -1.9522756827482726E-01 a        20     0     1     1    20
  1.6252547520424568E-01 a        21     0     1     1    21
 -1.4198708269004412E+00 a        22     0     1     1    22
 -7.6146245450350669E-01 a        23     0     1     1    23
  2.1373923921609483E+00 a        24     0     1     1    24
  3.1720619587087232E-02 a        25     0     1     1    25
 -1.0082497852610139E+00 a        26     0     2     1     1
 -4.5885513425045821E-01 a        27     0     2     1     2
  4.9257709533601419E+00 a        28     0     2     1     3
 -9.1428899371060385E-02 a        29     0     2     1     4
  7.0157287518729594E-01 a        30     0     2     1     5
  2.7246721025882041E+00 a        31     0     2     1     6
  7.3133337992634229E-01 a        32     0     2     1     7
  1.5415745761368778E+00 a        33     0     2     1     8
 -2.1929195303545348E+00 a        34     0     2     1     9
  3.3101622962329205E+00 a        35     0     2     1    10
 -1.1409916698464240E+00 a        36     0     2     1    11
 -5.8990590335189372E+00 a        37     0     2     1    12
