################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.5560020085176428E-01 a         1     0     1     1     1
 -8.7645878791070797E-01 a         2     0     1     1     2
  1.2458544158765334E+00 a         3     0     1     1     3
  6.8330557679990445E-01 a         4     0     1     1     4
 -2.1529440201894040E-01 a         5     0     1     1     5
 -7.5734407704186324E-01 a         6     0     1     1     6
  1.2315802579845818E-01 a         7     0     1     1     7
 -5.1128238895830199E-03 a         8     0     1     1     8
  3.2838778952968356E-01 a         9     0     1     1     9
 -3.2416290668734887E-01 a        10     0     1     1    10
  1.1613582591561267E+00 a        11     0     1     1    11
  1.5719821680898691E-01 a        12     0     1     1    12
  1.6311957866816919E-02 a        13     0     1     1    13
  7.2489772629492344E-01 a        14     0     1     1    14
  5.8511928784334022E-01 a        15     0     1     1    15
  3.1033291942651658E-01 a        16     0     1     1    16
 -6.2830885120274205E-01 a        17     0     1     1    17
  1.8411039345876814E+00 a        18     0     1     1    18
  8.3059078524179448E-03 a        19     0     1     1    19
 -1.2851463268738419E+00 a        20     0     1     1    20
 -7.1840991849865221E-01 a        21     0     1     1    21
  1.0552682019318749E-01 a        22     0     1     1    22
  2.4949434959708372E-01 a        23     0     1     1    23
  6.4765788258411539E-01 a        24     0     1     1    24
  1.8228237539682228E+00 a        25     0     1     1    25
  1.4578642929431089E+00 a        26     0     2     1     1
  1.4712062602594727E+00 a        27     0     2     1     2
 -1.7383987583878568E+00 a        28     0     2     1     3
 -4.7795014368814986E-01 a        29     0     2     1     4
  6.6300103180546177E-01 a        30     0     2     1     5
  1.6643907482180127E+00 a        31     0     2     1     6
 -1.1934761960069444E+00 a        32     0     2     1     7
  7.2146698079985050E-01 a        33     0     2     1     8
  1.6146352689082029E+00 a        34     0     2     1     9
  7.7273059868793159E-01 a        35     0     2     1    10
 -1.8631990354105603E+00 a        36     0     2     1    11
 -5.0362194178004471E-01 a        37     0     2     1    12
  7.6541307524231106E-02 a        38     0     2     1    13
 -1.8708411286243229E+00 a        39     0     2     1    14
  1.2631422370079836E-02 a        40     0     2     1    15
  9.3589686962342850E-02 a        41     0     2     1    16
  3.7642800744184590E-01 a        42     0     2     1    17
 -2.1057377420760690E+00 a        43     0     2     1    18
 -1.9915212154979134E-01 a        44     0     2     1    19
  1.3081301290732277E+00 a        45     0     2     1    20
  5.2004465531592270E-01 a        46     0     2     1    21
  1.4408745047271860E+00 a        47     0     2     1    22
 -1.2149902273889788E+00 a        48     0     2     1    23
 -9.9628067317004632E-01 a        49     0     2     1    24
 -1.9284180082478395E+00 a        50     0     2     1    25
 -5.7652658165640169E-01 a        51     0     3     1     1
 -1.2941011681787337E-01 a        52     0     3     1     2
 -6.2960508426863682E-01 a        53     0     3     1     3
  1.6971861076231815E-01 a        54     0     3     1     4
 -1.8318719097788148E+00 a        55     0     3     1     5
  8.9349743782118907E-02 a        56     0     3     1     6
 -1.0673610158617663E+00 a        57     0     3     1     7
 -3.7434041475892632E-01 a        58     0     3     1     8
  4.7898118216525426E-01 a        59     0     3     1     9
  3.1966909656427761E-01 a        60     0     3     1    10
  4.7126324334218622E-01 a        61     0     3     1    11
  9.3635573840154551E-01 a        62     0     3     1    12
 -1.1557254256945262E+00 a        63     0     3     1    13
 -3.7764309853062944E-01 a        64     0     3     1    14
 -5.5029809078940117E-01 a        65     0     3     1    15
 -1.8376665961873047E+00 a        66     0     3     1    16
  2.0531424229920061E+00 a        67     0     3     1    17
  4.2382638861005645E-01 a        68     0     3     1    18
  7.2040973550307363E-01 a        69     0     3     1    19
  2.5652836317055577E-01 a        70     0     3     1    20
 -2.0559924534329155E+00 a        71     0     3     1    21
 -8.9216831366676297E-01 a        72     0     3     1    22
  4.9795153581739798E-01 a        73     0     3     1    23
 -1.6094436282719757E-01 a        74     0     3     1    24
 -6.7155334135417111E-01 a        75     0     3     1    25
 -2.5924391481983272E-01 a        76     0     4     1     1
  4.8092836555557045E-01 a        77     0     4     1     2
  4.6573551740898372E-01 a        78     0     4     1     3
  6.6704632914983530E-01 a        79     0     4     1     4
 -1.0856580694454701E+00 a        80     0     4     1     5
 -3.8628318939974887E-01 a        81     0     4     1     6
  9.6147752288630095E-01 a        82     0     4     1     7
 -5.8791700119542345E-01 a        83     0     4     1     8
 -3.7747682310426162E-01 a        84     0     4     1     9
  1.3912401907908796E+00 a        85     0     4     1    10
  3.1283249105996203E-01 a        86     0     4     1    11
  7.6085625797509226E-01 a        87     0     4     1    12
 -1.2653559064960005E+00 a        88     0     4     1    13
  2.4795401748637597E-01 a        89     0     4     1    14
  5.1409783667272047E-01 a        90     0     4     1    15
  5.0706171263647204E-01 a        91     0     4     1    16
  9.6018495759412736E-01 a        92     0     4     1    17
  1.3329285046573378E-01 a        93     0     4     1    18
 -1.1723721427271010E+00 a        94     0     4     1    19
  4.5604208958391090E-01 a        95     0     4     1    20
 -2.5918700655739593E+00 a        96     0     4     1    21
 -4.4958633890076433E-01 a        97     0     4     1    22
  2.3729528116459964E-01 a        98     0     4     1    23
  3.3465561486251355E-01 a        99     0     4     1    24
  1.8611016155418700E+00 a       100     0     4     1    25
 -8.3236084876146033E-02 a       101     0     5     1     1
 -1.1122162473914952E+00 a       102     0     5     1     2
 -1.0708373582832249E+00 a       103     0     5     1     3
 -2.1557132906348384E-01 a       104     0     5     1     4
 -1.0724612267347096E+00 a       105     0     5     1     5
 -6.5393621638544397E-01 a       106     0     5     1     6
 -1.3792196954464059E-01 a       107     0     5     1     7
 -2.0245430789757274E-01 a       108     0     5     1     8
 -7.8663781161035706E-01 a       109     0     5     1     9
 -7.1364738241897474E-01 a       110     0     5     1    10
 -5.0726471648699915E-02 a       111     0     5     1    11
 -6.0376707245963668E-01 a       112     0     5     1    12
 -3.8325028288896640E-01 a       113     0     5     1    13
  3.7921414587858499E-01 a       114     0     5     1    14
 -6.4449453698246084E-01 a       115     0     5     1    15
 -4.8444047834182280E-01 a       116     0     5     1    16
  6.7916563402068408E-01 a       117     0     5     1    17
 -7.4961549653310966E-01 a       118     0     5     1    18
  8.7875296534536684E-01 a       119     0     5     1    19
 -5.2571724655622681E-02 a       120     0     5     1    20
  2.3742400473535488E-01 a       121     0     5     1    21
  5.0425194801504358E-01 a       122     0     5     1    22
  3.5964152646342035E-01 a       123     0     5     1    23
 -3.6146948900033293E-01 a       124     0     5     1    24
  1.4706461823212955E-01 a       125     0     5     1    25
  6.9708577987193532E-01 a       126     0     6     1     1
 -2.6000750924416427E-01 a       127     0     6     1     2
  1.0223894865264056E+00 a       128     0     6     1     3
 -1.8521696405323800E-02 a       129     0     6     1     4
  3.7816636492804396E+00 a       130     0     6     1     5
 -3.1445493210656039E-01 a       131     0     6     1     6
  6.6884638658163864E-01 a       132     0     6     1     7
  3.9721523599194436E-01 a       133     0     6     1     8
 -1.5977642166457742E+00 a       134     0     6     1     9
  4.4848055722148705E-01 a       135     0     6     1    10
  1.2914685607527315E-01 a       136     0     6     1    11
 -7.3771364577069687E-01 a       137     0     6     1    12
  7.0121565218032378E-01 a       138     0     6     1    13
 -3.0782761217814880E-01 a       139     0     6     1    14
  2.2033089788783791E+00 a       140     0     6     1    15
  3.6572946742298784E+00 a       141     0     6     1    16
 -1.8491458871978066E+00 a       142     0     6     1    17
 -1.4340332076211604E+00 a       143     0     6     1    18
  6.3931460374123283E-01 a       144     0     6     1    19
 -2.8015330007197026E+00 a       145     0     6     1    20
  2.0034369337547542E+00 a       146     0     6     1    21
  3.0029975880691634E-01 a       147     0     6     1    22
 -1.2332370358271005E+00 a       148     0     6     1    23
 -9.6588101632473078E-01 a       149     0     6     1    24
  2.3138563009145932E+00 a       150     0     6     1    25
 -1.4001928489919993E-01 a       151     0     7     1     1
 -1.2417518516843302E+00 a       152     0     7     1     2
 -1.3932509677148453E-04 a       153     0     7     1     3
 -3.8549589956917407E-01 a       154     0     7     1     4
  7.6284933295454160E-01 a       155     0     7     1     5
  8.8482511290015364E-01 a       156     0     7     1     6
 -1.7102298950209021E+00 a       157     0     7     1     7
  9.8618613578013870E-01 a       158     0     7     1     8
  1.6849114153788486E-01 a       159     0     7     1     9
 -2.8426168431534193E-01 a       160     0     7     1    10
 -9.6016649801344226E-03 a       161     0     7     1    11
  3.2129754352045137E-01 a       162     0     7     1    12
  7.9608583356743445E-01 a       163     0     7     1    13
 -3.1975584489780612E-01 a       164     0     7     1    14
 -2.3207079157942938E-02 a       165     0     7     1    15
  8.4091042511245062E-01 a       166     0     7     1    16
 -2.2232342175332218E+00 a       167     0     7     1    17
  1.2004478742141134E-02 a       168     0     7     1    18
  3.7234123207963449E-01 a       169     0     7     1    19
 -6.3395953757197043E-01 a       170     0     7     1    20
  2.0892906644173475E+00 a       171     0     7     1    21
  6.6728217241870625E-03 a       172     0     7     1    22
 -6.7729221484639701E-01 a       173     0     7     1    23
 -3.8816758838061594E-01 a       174     0     7     1    24
 -1.7918576207167347E+00 a       175     0     7     1    25
 -8.7516145091546405E-01 a       176     0     8     1     1
 -4.2861571512017790E-02 a       177     0     8     1     2
