################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1157951620983477E+00 a         1     0     1     1     1
  3.6166144045381626E-01 a         2     0     1     1     2
  1.1594051011257522E-01 a         3     0     1     1     3
 -4.1864321711449298E-01 a         4     0     1     1     4
 -7.0355003411785833E-01 a         5     0     1     1     5
 -2.8601335498976338E-01 a         6     0     1     1     6
  1.6722058899104184E+00 a         7     0     1     1     7
 -2.7424848824511633E-01 a         8     0     1     1     8
 -1.0486736755487476E+00 a         9     0     1     1     9
  1.0760801181640718E-01 a        10     0     1     1    10
 -6.8125762407153700E-01 a        11     0     1     1    11
 -1.0508501029289619E+00 a        12     0     1     1    12
 -7.5654129330911313E-01 a        13     0     1     1    13
  1.0069666557547596E+00 a        14     0     1     1    14
 -5.5372164434934212E-01 a        15     0     1     1    15
  1.0209838835481007E-01 a        16     0     1     1    16
 -5.3283033973519500E-01 a        17     0     1     1    17
 -8.7945463045441608E-01 a        18     0     1     1    18
  3.4170028838992211E-01 a        19     0     1     1    19
 -5.7202955497617280E-02 a        20     0     1     1    20
 -7.7062436861168582E-01 a        21     0     1     1    21
 -8.4943331893948051E-02 a        22     0     1     1    22
 -1.1061420392213017E+00 a        23     0     1     1    23
  1.3590072007242601E-01 a        24     0     1     1    24
  1.1478036336212063E+00 a        25     0     1     1    25
 -2.9415309568842873E-01 a        26     0     2     1     1
  7.9649659668829975E-01 a        27     0     2     1     2
 -3.5820000774979344E-01 a        28     0     2     1     3
 -1.3587520460157869E+00 a        29     0     2     1     4
 -6.0203460835843725E-01 a        30     0     2     1     5
 -1.3478906561916627E-02 a        31     0     2     1     6
  2.3933866682034610E+00 a        32     0     2     1     7
  1.9843810779735584E+00 a        33     0     2     1     8
 -1.4825125537717390E+00 a        34     0     2     1     9
 -1.4379204757233175E+00 a        35     0     2     1    10
 -1.2902663510859788E-01 a        36     0     2     1    11
 -6.7406283606583406E-01 a        37     0     2     1    12
  1.2709258883899310E+00 a        38     0     2     1    13
 -1.6319347159591844E+00 a        39     0     2     1    14
 -1.9079514865161229E-01 a        40     0     2     1    15
 -3.5291655294579032E-03 a        41     0     2     1    16
 -1.5405728018258463E-01 a        42     0     2     1    17
 -1.0331565743717812E+00 a        43     0     2     1    18
 -1.2714689756806432E+00 a        44     0     2     1    19
 -1.4435021795852168E+00 a        45     0     2     1    20
 -3.4541228670221846E+00 a        46     0     2     1    21
  2.1289399639296494E-01 a        47     0     2     1    22
  8.9420467889331734E-01 a        48     0     2     1    23
  3.7896132682781365E-02 a        49     0     2     1    24
 -9.0538518598746554E-01 a        50     0     2     1    25
  3.8153060208197181E-01 a        51     0     3     1     1
 -2.3457896589927313E-01 a        52     0     3     1     2
 -1.0371792394892789E+00 a        53     0     3     1     3
  5.8130921703146721E-01 a        54     0     3     1     4
  5.7077525140045748E-01 a        55     0     3     1     5
  2.4699170302302090E-01 a        56     0     3     1     6
 -6.9805645984429932E-01 a        57     0     3     1     7
 -1.4228591416862091E+00 a        58     0     3     1     8
  1.3094922407554124E+00 a        59     0     3     1     9
 -4.5230852218239681E-01 a        60     0     3     1    10
  5.0174896237873656E-01 a        61     0     3     1    11
 -2.4524682077781010E-01 a        62     0     3     1    12
  6.4553899765218936E-01 a        63     0     3     1    13
 -1.7978704724073753E+00 a        64     0     3     1    14
  5.0354864314699099E-01 a        65     0     3     1    15
  2.7416006104486518E-01 a        66     0     3     1    16
  1.7184503697194353E+00 a        67     0     3     1    17
 -4.2053907779511179E-01 a        68     0     3     1    18
  7.9318117838383972E-01 a        69     0     3     1    19
 -7.7530274672348098E-01 a        70     0     3     1    20
  6.7743367592562731E-01 a        71     0     3     1    21
  2.0952220630970224E+00 a        72     0     3     1    22
  4.2684113121836370E-02 a        73     0     3     1    23
 -4.8885851967341265E-01 a        74     0     3     1    24
  1.9599802762744433E-02 a        75     0     3     1    25
  1.9571619793121176E+00 a        76     0     4     1     1
 -5.9771458681009404E-01 a        77     0     4     1     2
  1.7344966652053477E+00 a        78     0     4     1     3
  1.9681401968666765E+00 a        79     0     4     1     4
 -7.7192558731187222E-01 a        80     0     4     1     5
  1.7635875192763026E+00 a        81     0     4     1     6
 -2.0967544652438215E+00 a        82     0     4     1     7
 -3.5332672326946581E+00 a        83     0     4     1     8
 -1.1076500805991789E+00 a        84     0     4     1     9
  3.7208614259450163E+00 a        85     0     4     1    10
 -1.1989066356709250E+00 a        86     0     4     1    11
 -6.0249307632783833E-01 a        87     0     4     1    12
 -1.7197896550968990E+00 a        88     0     4     1    13
  8.3427948310984335E-01 a        89     0     4     1    14
  7.8963230281474306E-01 a        90     0     4     1    15
  1.2685101985359251E+00 a        91     0     4     1    16
  5.0036020743114273E-01 a        92     0     4     1    17
  6.7034734289824716E-01 a        93     0     4     1    18
  1.5251216627003679E+00 a        94     0     4     1    19
  2.0278173155448473E+00 a        95     0     4     1    20
  5.0832590223299752E+00 a        96     0     4     1    21
  9.0195583326198911E-02 a        97     0     4     1    22
 -9.9221711821735847E-01 a        98     0     4     1    23
  5.3339940110777306E-01 a        99     0     4     1    24
  1.8367356246455873E+00 a       100     0     4     1    25
 -6.4650916550948034E-01 a       101     0     5     1     1
  4.7419390716307652E-01 a       102     0     5     1     2
 -1.2010732181316133E+00 a       103     0     5     1     3
 -1.1421527481427742E+00 a       104     0     5     1     4
 -8.2461113578829803E-01 a       105     0     5     1     5
  4.2692395269643041E-01 a       106     0     5     1     6
 -5.2993746804938473E+00 a       107     0     5     1     7
  9.4546286528487808E+00 a       108     0     5     1     8
 -2.4923764024638187E-01 a       109     0     5     1     9
 -4.1386255663004610E+00 a       110     0     5     1    10
  2.9379174215538817E+00 a       111     0     5     1    11
  2.1251022245343498E+00 a       112     0     5     1    12
 -1.0628041846095369E+00 a       113     0     5     1    13
 -8.5948488554767111E-02 a       114     0     5     1    14
 -1.1469561186898940E-01 a       115     0     5     1    15
 -1.7166411159117703E+00 a       116     0     5     1    16
 -1.4358524518041560E+00 a       117     0     5     1    17
  1.0172026113305479E+00 a       118     0     5     1    18
 -1.3086527706577802E+00 a       119     0     5     1    19
 -1.9747308767183921E-01 a       120     0     5     1    20
 -2.2602796925271558E+00 a       121     0     5     1    21
 -1.7876711275035930E+00 a       122     0     5     1    22
  3.5277900616357316E-01 a       123     0     5     1    23
 -2.1919749599277822E+00 a       124     0     5     1    24
  7.6663433880866161E-01 a       125     0     5     1    25
 -2.9461772732973618E-01 a       126     0     6     1     1
  6.0108664689441149E-01 a       127     0     6     1     2
  2.9125804689430987E+00 a       128     0     6     1     3
 -2.8057682107050436E-01 a       129     0     6     1     4
 -1.2507477202591406E+00 a       130     0     6     1     5
  5.8306007887110256E-01 a       131     0     6     1     6
 -3.3953374372217698E-01 a       132     0     6     1     7
  2.7594122138795103E+00 a       133     0     6     1     8
 -2.9149029580652330E+00 a       134     0     6     1     9
  2.0026232937497208E+00 a       135     0     6     1    10
  4.4670610978627956E-01 a       136     0     6     1    11
  6.9608431949181515E-01 a       137     0     6     1    12
 -9.9845055438258334E-02 a       138     0     6     1    13
  1.0830288672625896E+00 a       139     0     6     1    14
 -1.4317220389455027E-01 a       140     0     6     1    15
  1.1731936674813079E+00 a       141     0     6     1    16
  5.6702623015463227E-01 a       142     0     6     1    17
 -7.5544504098307164E-01 a       143     0     6     1    18
  3.0104621937336913E+00 a       144     0     6     1    19
 -3.7008588850972163E-01 a       145     0     6     1    20
 -1.1629694962586550E+00 a       146     0     6     1    21
  5.8338537356003994E-01 a       147     0     6     1    22
  4.7614135248425776E-01 a       148     0     6     1    23
  5.3120728160755692E-01 a       149     0     6     1    24
 -1.3223958757127976E+00 a       150     0     6     1    25
  7.7361159914444061E-02 a       151     0     7     1     1
 -1.0280143765415743E+00 a       152     0     7     1     2
 -5.5941695377501710E-01 a       153     0     7     1     3
 -3.6543419355238076E-02 a       154     0     7     1     4
 -2.3919936136563019E-01 a       155     0     7     1     5
 -4.4190021663537354E-01 a       156     0     7     1     6
  6.5667354709345815E-01 a       157     0     7     1     7
 -2.8275611259468940E+00 a       158     0     7     1     8
  1.7682226697547740E+00 a       159     0     7     1     9
 -4.0953582096722241E-01 a       160     0     7     1    10
  1.2749848403538175E-01 a       161     0     7     1    11
 -1.3166033782567701E+00 a       162     0     7     1    12
 -1.5528232226578744E+00 a       163     0     7     1    13
  3.7844701981546365E+00 a       164     0     7     1    14
 -9.3048285298826283E-01 a       165     0     7     1    15
 -9.1647785105040414E-01 a       166     0     7     1    16
 -1.0918492305998999E+00 a       167     0     7     1    17
  1.8581452346715486E+00 a       168     0     7     1    18
 -1.7962712243096208E+00 a       169     0     7     1    19
  1.9847318816355717E+00 a       170     0     7     1    20
  5.1978625466162720E-01 a       171     0     7     1    21
 -1.4995254929183732E+00 a       172     0     7     1    22
 -6.7872545681373408E-01 a       173     0     7     1    23
 -4.5590069684280715E-01 a       174     0     7     1    24
  1.4053099635912867E+00 a       175     0     7     1    25
  1.4935901971272000E-01 a       176     0     8     1     1
 -1.7312175315064271E-01 a       177     0     8     1     2
  6.8034921308070639E-01 a       178     0     8     1     3
  1.5016583622700179E+00 a       179     0     8     1     4
 -8.1983290101836725E-01 a       180     0     8     1     5
  4.1779210838574765E-01 a       181     0     8     1     6
 -4.2773904856805717E-01 a       182     0     8     1     7
  7.3047466637175162E-01 a       183     0     8     1     8
  2.2697540641642241E-01 a       184     0     8     1     9
 -8.0435113225045329E-01 a       185     0     8     1    10
  1.1435447685635525E+00 a       186     0     8     1    11
 -6.4445231137791015E-01 a       187     0     8     1    12
  1.9318659894770507E-01 a       188     0     8     1    13
  8.6067558989003112E-01 a       189     0     8     1    14
  2.5556761487225232E-01 a       190     0     8     1    15
 -5.7625970858708664E-01 a       191     0     8     1    16
  4.1181416116958930E-01 a       192     0     8     1    17
  1.5915174837766732E-01 a       193     0     8     1    18
 -5.7181562048165802E-01 a       194     0     8     1    19
 -9.7784451138205619E-01 a       195     0     8     1    20
 -2.5014446047329314E-01 a       196     0     8     1    21
  5.8228641574119042E-02 a       197     0     8     1    22
 -1.2670185622023193E+00 a       198     0     8     1    23
  1.1152229979892261E-01 a       199     0     8     1    24
 -3.5354449707258190E-01 a       200     0     8     1    25
 -6.7900990860237520E-01 a       201     0     9     1     1
 -1.0864605524951738E+00 a       202     0     9     1     2
 -2.1934204162749320E+00 a       203     0     9     1     3
  7.8037716164855686E-01 a       204     0     9     1     4
  1.0603539207039323E+00 a       205     0     9     1     5
  2.5342674203164728E-01 a       206     0     9     1     6
  2.8104597135311551E-03 a       207     0     9     1     7
 -5.2667336965511966E+00 a       208     0     9     1     8
  3.8067121022721797E+00 a       209     0     9     1     9
  5.6259697376948317E-02 a       210     0     9     1    10
  1.4735984649040030E+00 a       211     0     9     1    11
 -1.5597109389598623E-01 a       212     0     9     1    12
  1.2342160995768070E-01 a       213     0     9     1    13
  3.1511806205538243E-02 a       214     0     9     1    14
  3.1957858686785479E-01 a       215     0     9     1    15
  1.0014602731935787E+00 a       216     0     9     1    16
  5.4258794221165896E-01 a       217     0     9     1    17
  1.3145042102874102E-01 a       218     0     9     1    18
 -1.6006144414615464E+00 a       219     0     9     1    19
 -7.9965066273060226E-01 a       220     0     9     1    20
  2.3282832768377184E+00 a       221     0     9     1    21
 -4.9119559822771153E-01 a       222     0     9     1    22
  2.4292471504315323E+00 a       223     0     9     1    23
 -1.7777255327955386E+00 a       224     0     9     1    24
 -1.1529007852156814E+00 a       225     0     9     1    25
 -1.3733576484047355E-01 a       226     0    10     1     1
  9.9897347409047965E-01 a       227     0    10     1     2
  1.8243863168525714E+00 a       228     0    10     1     3
 -2.0049737976328434E+00 a       229     0    10     1     4
  6.7593983517994927E-01 a       230     0    10     1     5
  1.6063761042931619E+00 a       231     0    10     1     6
 -2.5083356058251014E+00 a       232     0    10     1     7
  6.8466342111481691E+00 a       233     0    10     1     8
 -4.3227502838169309E+00 a       234     0    10     1     9
 -4.2956633714207187E-01 a       235     0    10     1    10
 -6.7408237388411715E-02 a       236     0    10     1    11
  1.4150292717225252E+00 a       237     0    10     1    12
 -6.8455221137261255E-02 a       238     0    10     1    13
 -4.3675405329251040E+00 a       239     0    10     1    14
 -5.6822971744740369E-01 a       240     0    10     1    15
 -9.7993114078093857E-01 a       241     0    10     1    16
 -1.2023377850131758E+00 a       242     0    10     1    17
  5.6424800729035096E-01 a       243     0    10     1    18
 -6.9230304280618860E-01 a       244     0    10     1    19
 -2.2367005017808569E-01 a       245     0    10     1    20
