################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.5792727767340484E-01 a         1     0     1     1     1
 -1.1563089490983594E+00 a         2     0     1     1     2
 -1.2080320836943732E+00 a         3     0     1     1     3
 -3.2024830003049376E-01 a         4     0     1     1     4
  1.8958059792787912E-01 a         5     0     1     1     5
  1.2298412428777270E+00 a         6     0     1     1     6
 -4.3471615191855789E-01 a         7     0     1     1     7
  4.6791142903952271E-01 a         8     0     1     1     8
  1.4890912269408001E+00 a         9     0     1     1     9
 -3.7652437469910577E-01 a        10     0     1     1    10
  1.0624252180009032E-01 a        11     0     1     1    11
  1.7454597583609135E-01 a        12     0     1     1    12
 -9.5937086184103371E-01 a        13     0     1     1    13
  1.6754447634485212E+00 a        14     0     1     1    14
  1.5169162715410938E+00 a        15     0     1     1    15
  9.4642538356297123E-01 a        16     0     1     1    16
  1.9103744531600027E+00 a        17     0     1     1    17
 -4.7861089803379736E-01 a        18     0     1     1    18
  7.6868861090168228E-01 a        19     0     1     1    19
  1.1560197709020794E+00 a        20     0     1     1    20
  7.8850542218475095E-02 a        21     0     1     1    21
 -1.9261727591696559E-02 a        22     0     1     1    22
  1.9920444579338564E-01 a        23     0     1     1    23
 -7.4912087728262189E-01 a        24     0     1     1    24
 -1.1942867266061516E-01 a        25     0     1     1    25
 -8.7800647584229774E-01 a        26     0     2     1     1
  2.1959358380658349E+00 a        27     0     2     1     2
  1.7470085094461183E+00 a        28     0     2     1     3
  2.1854408822226206E+00 a        29     0     2     1     4
 -9.3734136572892190E-01 a        30     0     2     1     5
 -1.2057261380944801E+00 a        31     0     2     1     6
  1.9750464902590623E-01 a        32     0     2     1     7
 -2.1840583337546016E-01 a        33     0     2     1     8
 -1.5818369437788482E+00 a        34     0     2     1     9
  1.1336296850238262E-01 a        35     0     2     1    10
  8.6063125311044542E-01 a        36     0     2     1    11
 -5.7909289907609618E-01 a        37     0     2     1    12
  1.5318244548192217E+00 a        38     0     2     1    13
 -2.1604774544753447E+00 a        39     0     2     1    14
 -2.2817484687866791E+00 a        40     0     2     1    15
 -1.2640505551276477E+00 a        41     0     2     1    16
 -2.2255134013928797E+00 a        42     0     2     1    17
 -7.3608625050129872E-01 a        43     0     2     1    18
 -1.5746771436742875E+00 a        44     0     2     1    19
 -1.9653106266151530E+00 a        45     0     2     1    20
 -7.0072719813201206E-02 a        46     0     2     1    21
 -7.5922478528978465E-01 a        47     0     2     1    22
 -6.3666443428909747E-01 a        48     0     2     1    23
  1.5295880315724646E+00 a        49     0     2     1    24
  6.6259915338448316E-01 a        50     0     2     1    25
  2.2374851939889565E-01 a        51     0     3     1     1
  1.4252625980685800E+00 a        52     0     3     1     2
  1.0441964081165871E+00 a        53     0     3     1     3
 -1.6005821647874861E+00 a        54     0     3     1     4
  7.6278156143506370E-01 a        55     0     3     1     5
  9.5460929239044934E-01 a        56     0     3     1     6
 -4.1275862668893398E-01 a        57     0     3     1     7
 -9.6051816939524715E-01 a        58     0     3     1     8
  1.6059941359091368E+00 a        59     0     3     1     9
  3.0014276898613784E-01 a        60     0     3     1    10
  3.9889302463793502E-01 a        61     0     3     1    11
  1.7269120835143266E+00 a        62     0     3     1    12
  1.0462447580480816E+00 a        63     0     3     1    13
 -2.1160855418362003E+00 a        64     0     3     1    14
  5.9407626155921034E-01 a        65     0     3     1    15
  8.4240628970504350E-01 a        66     0     3     1    16
 -1.7590168663824530E+00 a        67     0     3     1    17
  5.9842576185983709E-01 a        68     0     3     1    18
  1.2786193410726849E+00 a        69     0     3     1    19
  5.5177753096043980E-01 a        70     0     3     1    20
 -6.4896792052685648E-01 a        71     0     3     1    21
 -3.2914338262822346E-01 a        72     0     3     1    22
  3.4958052057543215E-01 a        73     0     3     1    23
  2.9823843630387309E-01 a        74     0     3     1    24
  6.5305089435761687E-01 a        75     0     3     1    25
  1.2497722799173931E-01 a        76     0     4     1     1
 -6.0666597024606028E-01 a        77     0     4     1     2
 -2.0399855157009117E-01 a        78     0     4     1     3
 -1.0249269841243529E+00 a        79     0     4     1     4
 -1.4723931462459516E+00 a        80     0     4     1     5
  9.5673373025752073E-01 a        81     0     4     1     6
  9.9815740327268154E-01 a        82     0     4     1     7
 -5.5686557978679074E-01 a        83     0     4     1     8
  1.8580735048721608E+00 a        84     0     4     1     9
 -3.7817475061353974E-02 a        85     0     4     1    10
 -8.8624599153602990E-01 a        86     0     4     1    11
 -3.3576120404043663E-01 a        87     0     4     1    12
 -1.9944737251378828E-02 a        88     0     4     1    13
  1.1978679448073437E+00 a        89     0     4     1    14
 -3.1553930697247923E-01 a        90     0     4     1    15
 -7.3172414688532406E-01 a        91     0     4     1    16
  3.7356660644322587E-01 a        92     0     4     1    17
  7.6582938830343295E-01 a        93     0     4     1    18
  6.0255983468989183E-01 a        94     0     4     1    19
 -4.0674206890471454E-01 a        95     0     4     1    20
  1.5109289157686701E+00 a        96     0     4     1    21
 -1.4192702890258542E+00 a        97     0     4     1    22
 -5.4110032886502779E-01 a        98     0     4     1    23
  3.8543997735977215E-01 a        99     0     4     1    24
  4.4855235042728481E-01 a       100     0     4     1    25
  6.8239635026857326E-01 a       101     0     5     1     1
  5.8333620419446686E-01 a       102     0     5     1     2
 -8.6032919550932910E-02 a       103     0     5     1     3
 -5.5175255992171912E-01 a       104     0     5     1     4
  1.3811440011316023E-01 a       105     0     5     1     5
 -1.7243328053311829E-01 a       106     0     5     1     6
  1.9043649823124037E-01 a       107     0     5     1     7
  6.5511976117596349E-02 a       108     0     5     1     8
 -4.7029801543112593E-01 a       109     0     5     1     9
  4.9703818293315455E-01 a       110     0     5     1    10
  8.5497676432725078E-01 a       111     0     5     1    11
  4.6130041065976846E-01 a       112     0     5     1    12
 -5.2855689293501074E-01 a       113     0     5     1    13
  3.5059444701087972E-01 a       114     0     5     1    14
 -1.7005521070215918E-01 a       115     0     5     1    15
  8.2511503685180942E-01 a       116     0     5     1    16
 -7.5416742756100733E-02 a       117     0     5     1    17
 -2.7133948237297500E-01 a       118     0     5     1    18
  9.9972194441757756E-02 a       119     0     5     1    19
  6.5045897676921594E-01 a       120     0     5     1    20
  3.0486326000933467E-01 a       121     0     5     1    21
  5.9646337342928735E-01 a       122     0     5     1    22
  5.1001340028243879E-02 a       123     0     5     1    23
  3.1546791951243675E-01 a       124     0     5     1    24
 -4.5324171459415780E-01 a       125     0     5     1    25
  1.4531851356954260E+00 a       126     0     6     1     1
 -2.3234257563872700E+00 a       127     0     6     1     2
 -3.1198389375759250E+00 a       128     0     6     1     3
  1.7493619969908596E+00 a       129     0     6     1     4
  4.6651731521046913E-01 a       130     0     6     1     5
 -4.0122207984681448E-02 a       131     0     6     1     6
  4.6445397117967291E-01 a       132     0     6     1     7
  9.8975805248150173E-01 a       133     0     6     1     8
  1.7174500790777508E-01 a       134     0     6     1     9
 -2.5994096828442896E+00 a       135     0     6     1    10
 -2.8990140211882274E+00 a       136     0     6     1    11
 -3.8772237063928001E+00 a       137     0     6     1    12
 -2.0576295040504036E-01 a       138     0     6     1    13
  2.9767626150880506E+00 a       139     0     6     1    14
  1.3454471184915078E+00 a       140     0     6     1    15
  9.8425547946450020E-01 a       141     0     6     1    16
  2.7582423442759314E+00 a       142     0     6     1    17
 -1.5223245097868343E+00 a       143     0     6     1    18
 -1.0390347292702511E+00 a       144     0     6     1    19
 -1.0448782138432986E+00 a       145     0     6     1    20
  4.9263298993463489E-01 a       146     0     6     1    21
  6.1441353307964819E-01 a       147     0     6     1    22
 -6.0926569961420662E-01 a       148     0     6     1    23
  6.5303948966137837E-01 a       149     0     6     1    24
 -1.4319085042487403E+00 a       150     0     6     1    25
  5.2991460421717129E-01 a       151     0     7     1     1
  4.8320830345887861E-01 a       152     0     7     1     2
 -3.6847813745576180E-01 a       153     0     7     1     3
  6.2674466138555829E-01 a       154     0     7     1     4
  9.2319442723540579E-01 a       155     0     7     1     5
 -8.5624648677467186E-01 a       156     0     7     1     6
 -6.2226382734114793E-01 a       157     0     7     1     7
