################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.1824369484332313E-02 a         1     0     1     1     1
  9.0223480272722228E-02 a         2     0     1     1     2
  2.3469933773984959E+00 a         3     0     1     1     3
 -5.4183990603232224E-01 a         4     0     1     1     4
  1.0990598116246908E+00 a         5     0     1     1     5
  8.9165462167452092E-01 a         6     0     1     1     6
 -1.1545831759655127E+00 a         7     0     1     1     7
  6.6921979261925701E-01 a         8     0     1     1     8
 -2.3118864301764015E+00 a         9     0     1     1     9
 -1.2381819447416043E+00 a        10     0     1     1    10
  2.3400547675962602E-01 a        11     0     1     1    11
 -1.5217284931344799E+00 a        12     0     1     1    12
 -7.8028742020727127E-01 a        13     0     1     1    13
  3.4881732289975784E+00 a        14     0     1     1    14
  2.1061818672207094E-01 a        15     0     1     1    15
 -4.3279160062511438E-02 a        16     0     1     1    16
 -2.0142942924591498E+00 a        17     0     1     1    17
 -2.4238013302931707E+00 a        18     0     1     1    18
  1.5396640898792313E+00 a        19     0     1     1    19
  9.3249923543791269E-01 a        20     0     1     1    20
 -2.9253808675202913E+00 a        21     0     1     1    21
  2.4815136046191033E+00 a        22     0     1     1    22
 -2.6854891246952013E+00 a        23     0     1     1    23
  2.7907400157878715E+00 a        24     0     1     1    24
 -9.3028575369801958E-01 a        25     0     1     1    25
 -1.4323058731992544E+00 a        26     0     2     1     1
  5.5389982483087623E+00 a        27     0     2     1     2
 -1.5524895498576630E+00 a        28     0     2     1     3
  4.3319322924838817E+00 a        29     0     2     1     4
  1.0510414827917187E+00 a        30     0     2     1     5
 -2.5141161855015053E+00 a        31     0     2     1     6
 -3.8773016349851486E+00 a        32     0     2     1     7
 -2.8151761250995793E+00 a        33     0     2     1     8
  2.1531950264425457E+00 a        34     0     2     1     9
 -1.6121142836007796E+00 a        35     0     2     1    10
 -3.4457421803917843E+00 a        36     0     2     1    11
 -4.2389818209516719E+00 a        37     0     2     1    12
  6.9201611140764987E+00 a        38     0     2     1    13
 -4.5433508868311341E+00 a        39     0     2     1    14
 -6.4536277949642704E+00 a        40     0     2     1    15
 -5.0585354696535543E+00 a        41     0     2     1    16
 -1.4910557250201444E+00 a        42     0     2     1    17
 -1.0443884657011928E+00 a        43     0     2     1    18
  1.1631282444352866E+00 a        44     0     2     1    19
  7.4595804663443381E+00 a        45     0     2     1    20
  1.4006593889670713E+00 a        46     0     2     1    21
 -3.6812075929718141E-01 a        47     0     2     1    22
  2.5624386997219939E+00 a        48     0     2     1    23
  5.7771685949601421E+00 a        49     0     2     1    24
  5.7685328664534445E+00 a        50     0     2     1    25
 -3.1952583835847927E+00 a        51     0     3     1     1
 -2.3353482872989686E-03 a        52     0     3     1     2
 -7.9585799546688440E-01 a        53     0     3     1     3
 -3.0935949912426626E+00 a        54     0     3     1     4
  3.6785266480652345E-01 a        55     0     3     1     5
 -4.8008683529609026E+00 a        56     0     3     1     6
 -2.1036638272830812E+00 a        57     0     3     1     7
  4.5213530522116372E+00 a        58     0     3     1     8
 -7.9755466096209293E-01 a        59     0     3     1     9
  5.4611233984795593E-01 a        60     0     3     1    10
  2.1583595140847325E+00 a        61     0     3     1    11
 -2.1302012927793648E+00 a        62     0     3     1    12
 -1.9742570720227115E+00 a        63     0     3     1    13
 -1.0525016419138472E+01 a        64     0     3     1    14
  3.4131017633845268E-01 a        65     0     3     1    15
  3.3692737692397801E+00 a        66     0     3     1    16
  1.1356736264476539E+00 a        67     0     3     1    17
  4.4898479455388900E+00 a        68     0     3     1    18
 -2.9853172964422536E+00 a        69     0     3     1    19
  6.1071711542723301E+00 a        70     0     3     1    20
  6.9719395675729405E+00 a        71     0     3     1    21
  5.1568817826987186E+00 a        72     0     3     1    22
 -8.1169880087926305E-01 a        73     0     3     1    23
  2.7815645392181954E+00 a        74     0     3     1    24
  5.5840283769150378E+00 a        75     0     3     1    25
 -6.9817683516173193E-02 a        76     0     4     1     1
  6.2261632140776824E+00 a        77     0     4     1     2
  1.8806616261326166E+00 a        78     0     4     1     3
 -3.1684354051998903E-02 a        79     0     4     1     4
  7.0430980164395363E-01 a        80     0     4     1     5
  8.8456315585931222E-01 a        81     0     4     1     6
  1.0310972424459977E+00 a        82     0     4     1     7
  3.7464953336234257E+00 a        83     0     4     1     8
 -1.6180416465631247E+00 a        84     0     4     1     9
 -5.1583618229464365E+00 a        85     0     4     1    10
 -3.3744222545792928E+00 a        86     0     4     1    11
  3.3130443150985629E+00 a        87     0     4     1    12
 -9.6136314576329096E-01 a        88     0     4     1    13
  5.0730143940433181E-01 a        89     0     4     1    14
  1.9463239764225575E+00 a        90     0     4     1    15
 -6.1516193555094045E-01 a        91     0     4     1    16
 -1.8066144991803497E+00 a        92     0     4     1    17
 -1.4631630141954330E+00 a        93     0     4     1    18
 -1.8930332892226673E+00 a        94     0     4     1    19
 -2.4981329196739273E+00 a        95     0     4     1    20
