################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1556188202147235E+00 a         1     0     1     1     1
 -3.9325198681971363E-01 a         2     0     1     1     2
 -2.0086634655822624E+00 a         3     0     1     1     3
 -2.3222887316819463E-01 a         4     0     1     1     4
  3.2019123550088113E-01 a         5     0     1     1     5
 -8.1528343277106299E-02 a         6     0     1     1     6
  9.4756281929079211E-01 a         7     0     1     1     7
  7.4236008667690068E-01 a         8     0     1     1     8
 -2.5696971784966749E-01 a         9     0     1     1     9
  2.4163732096916102E-01 a        10     0     1     1    10
  1.6317754938553959E+00 a        11     0     1     1    11
  1.5173343402475459E+00 a        12     0     1     1    12
  1.3105683701405284E+00 a        13     0     1     1    13
 -1.9103988263812117E+00 a        14     0     1     1    14
  1.6938490344937610E-01 a        15     0     1     1    15
 -2.3858777204744230E-01 a        16     0     1     1    16
 -1.2665502218619301E-01 a        17     0     1     1    17
 -3.6799007205711449E+00 a        18     0     1     1    18
  2.4857121713624553E+00 a        19     0     1     1    19
  1.3120647621786818E-01 a        20     0     1     1    20
 -1.4450133576125159E+00 a        21     0     1     1    21
 -1.3452746531566615E+00 a        22     0     1     1    22
 -1.6175602950284731E+00 a        23     0     1     1    23
  1.5306803678855960E+00 a        24     0     1     1    24
  1.5406429216338611E+00 a        25     0     1     1    25
  2.1046857987152481E+00 a        26     0     2     1     1
  8.0603472169787049E-01 a        27     0     2     1     2
  7.4604825447511602E-01 a        28     0     2     1     3
  1.2379784258067008E+00 a        29     0     2     1     4
 -1.7535193518939172E+00 a        30     0     2     1     5
 -1.2017773378627383E+00 a        31     0     2     1     6
  1.3000380599509678E+00 a        32     0     2     1     7
 -5.2714285613950251E-01 a        33     0     2     1     8
  6.4304190827427676E-01 a        34     0     2     1     9
 -2.1248848025761977E+00 a        35     0     2     1    10
 -2.2345793208984159E+00 a        36     0     2     1    11
  1.0040932850271360E+00 a        37     0     2     1    12
  6.8218632106724952E-01 a        38     0     2     1    13
  6.1748781126372432E-01 a        39     0     2     1    14
  8.6333986768886428E-01 a        40     0     2     1    15
 -3.4539904547259664E-01 a        41     0     2     1    16
  1.6521134830927662E+00 a        42     0     2     1    17
  3.6626434298706037E+00 a        43     0     2     1    18
  1.7188725382459251E+00 a        44     0     2     1    19
 -7.0049316220751667E-01 a        45     0     2     1    20
  1.2565287147177222E+00 a        46     0     2     1    21
  1.4055057702997173E+00 a        47     0     2     1    22
  3.7522434552715742E-02 a        48     0     2     1    23
  4.9538544915640942E-02 a        49     0     2     1    24
 -1.9532196097238865E+00 a        50     0     2     1    25
 -1.1019570882310132E+00 a        51     0     3     1     1
  3.2485353750518149E-02 a        52     0     3     1     2
  1.0106662141047082E+00 a        53     0     3     1     3
 -1.5816385137741962E+00 a        54     0     3     1     4
  7.5887908787392544E-01 a        55     0     3     1     5
 -1.0910511123728825E+00 a        56     0     3     1     6
  1.1252466698699434E-01 a        57     0     3     1     7
 -1.2277944319131195E+00 a        58     0     3     1     8
 -3.4278193296284953E-01 a        59     0     3     1     9
 -7.9606533575125227E-01 a        60     0     3     1    10
  7.7487713520476550E-02 a        61     0     3     1    11
 -9.4558710451198003E-01 a        62     0     3     1    12
  2.6744402439718686E+00 a        63     0     3     1    13
  6.0745142448672129E-01 a        64     0     3     1    14
 -1.2439367534231669E+00 a        65     0     3     1    15
  7.9814365796529951E-01 a        66     0     3     1    16
  5.0641484750864241E-01 a        67     0     3     1    17
  8.5609004907970043E-01 a        68     0     3     1    18
 -1.0230873644680347E+00 a        69     0     3     1    19
 -1.7833815518204166E-01 a        70     0     3     1    20
  7.6740165389014070E-01 a        71     0     3     1    21
  2.2795176358125285E-01 a        72     0     3     1    22
  4.2536297848360954E-01 a        73     0     3     1    23
 -7.0901775930711963E-01 a        74     0     3     1    24
 -2.1218923609485194E+00 a        75     0     3     1    25
 -2.8066050345747549E+00 a        76     0     4     1     1
  2.9747075361413017E-01 a        77     0     4     1     2
  1.6803626368121236E+00 a        78     0     4     1     3
 -1.2675136492113657E+00 a        79     0     4     1     4
  6.8970108893253709E-02 a        80     0     4     1     5
 -4.6480201257729237E-01 a        81     0     4     1     6
 -5.4259236472468797E-01 a        82     0     4     1     7
 -7.2152010042346459E-01 a        83     0     4     1     8
 -1.0485424068563265E+00 a        84     0     4     1     9
 -1.7045286100295542E+00 a        85     0     4     1    10
 -8.2661514627722799E-01 a        86     0     4     1    11
 -1.3159987237869413E+00 a        87     0     4     1    12
  8.7961779664122219E-01 a        88     0     4     1    13
 -1.4755791353918468E+00 a        89     0     4     1    14
  3.6753047659914467E-01 a        90     0     4     1    15
  5.1940447675876777E-01 a        91     0     4     1    16
  7.7886730092420875E-01 a        92     0     4     1    17
 -8.6893719929694002E-01 a        93     0     4     1    18
 -1.5422796279816711E+00 a        94     0     4     1    19
  1.2027293537917423E+00 a        95     0     4     1    20
  3.5548514142318255E-01 a        96     0     4     1    21
 -2.0435983062878093E-02 a        97     0     4     1    22
 -5.4718139984113678E-01 a        98     0     4     1    23
 -4.2342588852749014E-01 a        99     0     4     1    24
 -1.1583659956995365E+00 a       100     0     4     1    25
 -2.5934198235092136E+00 a       101     0     5     1     1
  4.7054484076936193E-01 a       102     0     5     1     2
  2.8723786293741999E-01 a       103     0     5     1     3
  1.5938918820664649E+00 a       104     0     5     1     4
  4.1961723833339026E-01 a       105     0     5     1     5
  5.9824382685345201E-01 a       106     0     5     1     6
 -5.6040834744937873E-01 a       107     0     5     1     7
  5.7835795158063552E-01 a       108     0     5     1     8
 -4.1325769403314960E-01 a       109     0     5     1     9
  2.0175893820688343E-01 a       110     0     5     1    10
  7.7280296812602456E-01 a       111     0     5     1    11
 -3.9212010290581439E-01 a       112     0     5     1    12
 -3.4868059904805671E-01 a       113     0     5     1    13
