################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0516241970168125E-01 a         1     0     1     1     1
  2.2532147097507135E-01 a         2     0     1     1     2
 -4.8345693913357041E-01 a         3     0     1     1     3
  1.0130566458369368E-01 a         4     0     1     1     4
 -1.7256971896863940E-01 a         5     0     1     1     5
 -6.9336712904884157E-01 a         6     0     1     1     6
  5.0825994760594073E-01 a         7     0     1     1     7
  1.1728204610809650E-01 a         8     0     1     1     8
  2.6016495326554628E-01 a         9     0     1     1     9
 -1.1508008678119100E-01 a        10     0     1     1    10
  1.7735608934078803E-01 a        11     0     1     1    11
  4.2617390889643825E-01 a        12     0     1     1    12
  3.9656061287077865E-01 a        13     0     1     1    13
 -2.9124959098136843E-01 a        14     0     1     1    14
  8.5072987545095746E-01 a        15     0     1     1    15
 -8.4073126807533449E-01 a        16     0     1     1    16
  1.9680787494673568E-01 a        17     0     1     1    17
  2.8040826602490937E-02 a        18     0     1     1    18
 -4.3959234926877827E-01 a        19     0     1     1    19
 -5.1928934861365450E-01 a        20     0     1     1    20
  9.9512159333885644E-02 a        21     0     1     1    21
 -5.8619356147282509E-01 a        22     0     1     1    22
 -2.6449847157245349E-01 a        23     0     1     1    23
  6.8788002649164806E-02 a        24     0     1     1    24
 -7.2361141128977657E-01 a        25     0     1     1    25
  1.1323473752466966E-01 a        26     0     2     1     1
 -2.5645325327303675E-01 a        27     0     2     1     2
  4.0446383955295667E-01 a        28     0     2     1     3
  5.1642979856448246E-01 a        29     0     2     1     4
 -7.5155341695810640E-01 a        30     0     2     1     5
 -6.4030764440742749E-01 a        31     0     2     1     6
 -3.0633093638855025E-01 a        32     0     2     1     7
  7.1486299625833624E-02 a        33     0     2     1     8
  1.0626354186261904E+00 a        34     0     2     1     9
  1.2685191635844589E-01 a        35     0     2     1    10
 -6.3981488437940229E-02 a        36     0     2     1    11
 -7.5357026088065959E-01 a        37     0     2     1    12
  2.2511733661710465E-01 a        38     0     2     1    13
  4.0135261945129164E-01 a        39     0     2     1    14
  6.7369854103295668E-01 a        40     0     2     1    15
 -4.6806991123820774E-01 a        41     0     2     1    16
  8.0511732412298176E-01 a        42     0     2     1    17
  4.4709686630006906E-01 a        43     0     2     1    18
 -3.2640205286791169E-01 a        44     0     2     1    19
 -3.3560021427854947E-01 a        45     0     2     1    20
  2.0154371493643911E-01 a        46     0     2     1    21
 -5.3250063911643075E-01 a        47     0     2     1    22
 -7.3719099356098461E-01 a        48     0     2     1    23
 -7.1384340799613999E-01 a        49     0     2     1    24
  8.0090580061986355E-02 a        50     0     2     1    25
  4.4039907598625100E-01 a        51     0     3     1     1
  4.3444437964682220E-01 a        52     0     3     1     2
  4.1914866476016011E-01 a        53     0     3     1     3
 -2.6253288988487689E-01 a        54     0     3     1     4
 -2.0523649434436919E-01 a        55     0     3     1     5
  7.2039701134484591E-01 a        56     0     3     1     6
  5.1575747905988033E-02 a        57     0     3     1     7
 -9.6998855155796393E-01 a        58     0     3     1     8
 -4.7186157541254026E-01 a        59     0     3     1     9
  1.5617077140001634E-01 a        60     0     3     1    10
  3.4833715506611673E-01 a        61     0     3     1    11
  5.3268606037048205E-01 a        62     0     3     1    12
  1.6782298563331755E-01 a        63     0     3     1    13
 -5.5458237498543295E-01 a        64     0     3     1    14
 -2.3510106086225072E-02 a        65     0     3     1    15
 -3.4291185553610426E-01 a        66     0     3     1    16
  3.1607980267660263E-01 a        67     0     3     1    17
 -3.4114313888996251E-01 a        68     0     3     1    18
  3.4214256113326613E-01 a        69     0     3     1    19
 -4.3809316210295107E-01 a        70     0     3     1    20
 -4.6021352430112494E-01 a        71     0     3     1    21
 -6.1910730413021142E-01 a        72     0     3     1    22
  1.0561196858179152E-01 a        73     0     3     1    23
 -7.6131795384629067E-02 a        74     0     3     1    24
  5.5194021374510693E-01 a        75     0     3     1    25
  5.5030159328932826E-01 a        76     0     4     1     1
  2.8286614957369710E-01 a        77     0     4     1     2
  1.9516154151243498E-01 a        78     0     4     1     3
  1.6646147114074464E-01 a        79     0     4     1     4
 -2.1103055963543271E-01 a        80     0     4     1     5
  1.1060224140602721E+00 a        81     0     4     1     6
