################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.1131320501450297E-01 a         1     0     1     1     1
  2.7453059897400114E+00 a         2     0     1     1     2
  4.3016669515110512E-01 a         3     0     1     1     3
 -9.3128503708773247E-01 a         4     0     1     1     4
  1.4792219470143864E-01 a         5     0     1     1     5
  3.1636164476010159E-01 a         6     0     1     1     6
  4.4478104970106619E-01 a         7     0     1     1     7
 -1.7914398767818827E+00 a         8     0     1     1     8
  5.0425385278371187E-03 a         9     0     1     1     9
  2.9207968943753881E+00 a        10     0     1     1    10
  6.9923350668260453E-01 a        11     0     1     1    11
 -5.4391734336387398E-01 a        12     0     1     1    12
  5.0913358166160438E-01 a        13     0     1     1    13
  2.7042590905318076E-02 a        14     0     1     1    14
  1.8510715098894144E+00 a        15     0     1     1    15
  2.6184130461762345E-01 a        16     0     1     1    16
  1.4093244661761062E+00 a        17     0     1     1    17
  1.0458087113535970E+00 a        18     0     1     1    18
 -3.3803690840684159E-01 a        19     0     1     1    19
 -9.9623210298543124E-02 a        20     0     1     1    20
 -2.0869901884494464E+00 a        21     0     1     1    21
  5.0419541588048922E-01 a        22     0     1     1    22
  5.8934268989201222E-01 a        23     0     1     1    23
 -1.2036729695921291E+00 a        24     0     1     1    24
 -4.0006383256293848E-01 a        25     0     1     1    25
  8.7271049340844864E-01 a        26     0     2     1     1
 -3.1952559889789107E+00 a        27     0     2     1     2
  1.5293518397997594E+00 a        28     0     2     1     3
  3.5349560201586894E-01 a        29     0     2     1     4
 -1.2781990613894532E+00 a        30     0     2     1     5
 -1.5809793850020257E+00 a        31     0     2     1     6
 -3.4541439578591421E-01 a        32     0     2     1     7
  3.4974891981892728E-02 a        33     0     2     1     8
 -2.0245524435565809E-01 a        34     0     2     1     9
  5.5956561299381202E-01 a        35     0     2     1    10
 -1.7815183324164232E+00 a        36     0     2     1    11
 -1.1037630658789635E-01 a        37     0     2     1    12
  2.6090218807863326E+00 a        38     0     2     1    13
 -2.8849157252003038E-01 a        39     0     2     1    14
 -7.8449843364532157E-01 a        40     0     2     1    15
  2.1798805718505867E-02 a        41     0     2     1    16
 -2.4732191715295815E+00 a        42     0     2     1    17
  3.5998038904723340E-01 a        43     0     2     1    18
  2.3792577767526424E-01 a        44     0     2     1    19
 -1.7088130892315376E+00 a        45     0     2     1    20
  2.7669457750461213E-01 a        46     0     2     1    21
 -9.5843334422453041E-01 a        47     0     2     1    22
 -9.5574835373378730E-01 a        48     0     2     1    23
  5.5232434042409928E-01 a        49     0     2     1    24
 -1.3657760523501616E+00 a        50     0     2     1    25
 -1.6256736015500461E-01 a        51     0     3     1     1
  7.4682694973840513E-01 a        52     0     3     1     2
  3.5743336803464587E-01 a        53     0     3     1     3
 -9.1668786263218893E-01 a        54     0     3     1     4
  5.5009326510157408E-01 a        55     0     3     1     5
 -2.4001878233199321E+00 a        56     0     3     1     6
  5.0146791971896081E-02 a        57     0     3     1     7
  2.0164205139308473E+00 a        58     0     3     1     8
 -2.2475533036233930E-01 a        59     0     3     1     9
 -1.9699644432624647E-01 a        60     0     3     1    10
 -4.3280481448166958E-02 a        61     0     3     1    11
  1.3236537040396914E+00 a        62     0     3     1    12
 -3.5105699142472468E-01 a        63     0     3     1    13
  5.1456174891300244E-01 a        64     0     3     1    14
  6.9785426194591926E-01 a        65     0     3     1    15
 -6.7119646043853412E-02 a        66     0     3     1    16
 -1.0547553328346406E+00 a        67     0     3     1    17
  7.9076000244267841E-01 a        68     0     3     1    18
 -2.4554573802737603E-01 a        69     0     3     1    19
  1.5351558278919791E-01 a        70     0     3     1    20
  4.8808163397635784E-01 a        71     0     3     1    21
  2.2951579509871248E-01 a        72     0     3     1    22
  1.9900270440435752E+00 a        73     0     3     1    23
 -7.2145807858558963E-01 a        74     0     3     1    24
 -1.6432704884796664E-01 a        75     0     3     1    25
  3.4857793030187822E-01 a        76     0     4     1     1
  1.6210399888909732E-01 a        77     0     4     1     2
 -9.8975612270954572E-01 a        78     0     4     1     3
 -9.0841728851632420E-01 a        79     0     4     1     4
  4.3959791979670393E-01 a        80     0     4     1     5
  1.1187501835582407E+00 a        81     0     4     1     6
  1.1059368907411400E+00 a        82     0     4     1     7
  1.7616593877983935E-01 a        83     0     4     1     8
 -4.9810047477559100E-02 a        84     0     4     1     9
 -1.7788973508996637E+00 a        85     0     4     1    10
 -2.9706207809025625E-01 a        86     0     4     1    11
  1.2827560231947359E+00 a        87     0     4     1    12
 -5.2151400311019736E-01 a        88     0     4     1    13
  4.7239330315377588E-02 a        89     0     4     1    14
  3.8421363080289633E-01 a        90     0     4     1    15
 -3.0279011014655571E-01 a        91     0     4     1    16
  1.1419022801744180E-01 a        92     0     4     1    17
 -1.5012628079339767E+00 a        93     0     4     1    18
  4.0393034621977314E-01 a        94     0     4     1    19
 -8.0239312523578743E-01 a        95     0     4     1    20
 -6.5972722048378363E-01 a        96     0     4     1    21
 -2.0616159260123318E-01 a        97     0     4     1    22
 -3.4647294659529460E-01 a        98     0     4     1    23
  3.2283909149743872E-01 a        99     0     4     1    24
 -4.8227535414093292E-01 a       100     0     4     1    25
 -9.5033205875414184E-01 a       101     0     5     1     1
 -1.0773136149445111E+00 a       102     0     5     1     2
  2.9505214118294948E-01 a       103     0     5     1     3
  1.7866998147213711E+00 a       104     0     5     1     4
 -2.0801199442502818E+00 a       105     0     5     1     5
 -1.1916192942986015E+00 a       106     0     5     1     6
 -9.0321067874776373E-01 a       107     0     5     1     7
  2.1165206387867896E+00 a       108     0     5     1     8
  1.1371203058305482E-01 a       109     0     5     1     9
 -1.4004315398806764E+00 a       110     0     5     1    10
 -3.7459479645414617E-01 a       111     0     5     1    11
  1.8163447308611680E+00 a       112     0     5     1    12
  1.3334238080001217E+00 a       113     0     5     1    13
  1.8697906621216792E-01 a       114     0     5     1    14
 -2.4492476045156861E+00 a       115     0     5     1    15
 -2.5045615334343894E+00 a       116     0     5     1    16
 -6.1998986543869428E-01 a       117     0     5     1    17
  3.8218020785565471E-01 a       118     0     5     1    18
 -1.5220345237260076E+00 a       119     0     5     1    19
 -7.1291187693297439E-02 a       120     0     5     1    20
  2.5173572329194860E-01 a       121     0     5     1    21
 -8.6379999461689350E-01 a       122     0     5     1    22
  1.5162444806406009E-01 a       123     0     5     1    23
 -6.5659145141845565E-01 a       124     0     5     1    24
  5.7996584534055062E-01 a       125     0     5     1    25
  3.4210438258445947E-01 a       126     0     6     1     1
  3.2447982066058163E+00 a       127     0     6     1     2
 -3.8140912636218429E+00 a       128     0     6     1     3
 -1.3856241058700312E+00 a       129     0     6     1     4
  3.2741064082902160E+00 a       130     0     6     1     5
  3.3550488845884890E-01 a       131     0     6     1     6
  3.5565644337137914E-01 a       132     0     6     1     7
 -2.2520204572269926E+00 a       133     0     6     1     8
 -1.1811880015669609E+00 a       134     0     6     1     9
