################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3988252771102108E+00 a         1     0     1     1     1
  2.2165299141394529E-01 a         2     0     1     1     2
  5.3257835747766058E-01 a         3     0     1     1     3
 -8.1305500653714811E-03 a         4     0     1     1     4
  6.1627421811039855E-02 a         5     0     1     1     5
 -1.3887904409900160E+00 a         6     0     1     1     6
 -5.9090399152933648E-01 a         7     0     1     1     7
  7.2962900666410924E-02 a         8     0     1     1     8
 -1.3373888540315972E+00 a         9     0     1     1     9
 -9.0679665378592134E-01 a        10     0     1     1    10
 -4.7099696623248638E-01 a        11     0     1     1    11
  2.5487006031539250E-01 a        12     0     1     1    12
 -1.0861386848744758E+00 a        13     0     1     1    13
 -4.7318719166494122E-01 a        14     0     1     1    14
  1.0985211060900895E+00 a        15     0     1     1    15
  1.3197409192059211E+00 a        16     0     1     1    16
  1.8173120443154156E-01 a        17     0     1     1    17
  1.9124798785939295E-01 a        18     0     1     1    18
 -6.4675930393666790E-03 a        19     0     1     1    19
 -4.5245938845199818E-01 a        20     0     1     1    20
  8.9424179972465226E-02 a        21     0     1     1    21
  8.6501896183087990E-01 a        22     0     1     1    22
  1.2842720888358155E+00 a        23     0     1     1    23
 -1.4938345867982694E-01 a        24     0     1     1    24
 -9.8545355906099641E-02 a        25     0     1     1    25
 -2.4458337990875840E+00 a        26     0     2     1     1
  5.0508850863763033E-01 a        27     0     2     1     2
  4.2924833580361110E-01 a        28     0     2     1     3
 -3.2972399685636544E-01 a        29     0     2     1     4
 -4.9598526965381390E-01 a        30     0     2     1     5
  3.1923404882118542E+00 a        31     0     2     1     6
  9.8072573013397735E-01 a        32     0     2     1     7
  5.7251820597630432E-01 a        33     0     2     1     8
  1.8396541121394321E+00 a        34     0     2     1     9
  7.0631502877498906E-02 a        35     0     2     1    10
  3.6072498621489812E-01 a        36     0     2     1    11
 -1.0127466560026865E+00 a        37     0     2     1    12
  1.9135753654077883E+00 a        38     0     2     1    13
  9.8264809263155828E-01 a        39     0     2     1    14
 -8.3244981876087887E-01 a        40     0     2     1    15
 -1.2978625656280738E+00 a        41     0     2     1    16
  8.3557045564002275E-01 a        42     0     2     1    17
  1.7884784473408144E-01 a        43     0     2     1    18
  2.9053686499349896E-01 a        44     0     2     1    19
 -2.4289315622427220E-02 a        45     0     2     1    20
 -5.0952441073471644E-01 a        46     0     2     1    21
  8.1973921912314576E-02 a        47     0     2     1    22
 -2.0194247715507303E+00 a        48     0     2     1    23
  1.5347346623985073E-01 a        49     0     2     1    24
  1.5731545584599091E-01 a        50     0     2     1    25
 -2.2843254227797196E+00 a        51     0     3     1     1
 -6.3403828585508271E-01 a        52     0     3     1     2
 -2.5112554520744557E-01 a        53     0     3     1     3
  6.6107889791639474E-01 a        54     0     3     1     4
