################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2259489957528808E-01 a         1     0     1     1     1
 -6.5419014686840471E-02 a         2     0     1     1     2
 -7.7154301400536807E-01 a         3     0     1     1     3
 -2.5450118390323312E-01 a         4     0     1     1     4
 -7.6532008363102344E-01 a         5     0     1     1     5
  4.0668336828161522E-01 a         6     0     1     1     6
  6.5806814722591186E-03 a         7     0     1     1     7
  3.9556217215440626E-01 a         8     0     1     1     8
 -5.7611772872528466E-01 a         9     0     1     1     9
  2.2300984835017185E-01 a        10     0     1     1    10
  2.1447251324528273E-02 a        11     0     1     1    11
  2.5721684518639776E-01 a        12     0     1     1    12
  2.9269210098160525E-01 a        13     0     1     1    13
 -3.6892909118862499E-01 a        14     0     1     1    14
  1.0889850756541162E+00 a        15     0     1     1    15
  1.5373276451012655E-01 a        16     0     1     1    16
  6.7424295928733544E-02 a        17     0     1     1    17
  1.2745388675682414E-02 a        18     0     1     1    18
  8.4732248612654493E-02 a        19     0     1     1    19
  8.6652126410274324E-02 a        20     0     1     1    20
  1.7269725737842179E-01 a        21     0     1     1    21
 -4.4577179689230134E-01 a        22     0     1     1    22
  3.5254278655701093E-01 a        23     0     1     1    23
  1.0868085440975343E-01 a        24     0     1     1    24
 -6.3103713974095688E-01 a        25     0     1     1    25
 -4.7336244393086402E-01 a        26     0     2     1     1
 -7.0186094134885435E-01 a        27     0     2     1     2
 -2.9710500241699400E-01 a        28     0     2     1     3
 -5.2142440267825740E-01 a        29     0     2     1     4
  4.6937806395456771E-01 a        30     0     2     1     5
 -1.3531036623625594E+00 a        31     0     2     1     6
 -1.5637882928632446E-01 a        32     0     2     1     7
 -1.2390879689054399E+00 a        33     0     2     1     8
  3.9578325981701462E-01 a        34     0     2     1     9
 -1.0382469753948972E-01 a        35     0     2     1    10
  1.5405429847232921E-01 a        36     0     2     1    11
 -1.2598675284073613E+00 a        37     0     2     1    12
  6.1840972007881845E-01 a        38     0     2     1    13
 -1.6280743958532956E-01 a        39     0     2     1    14
 -5.3159400850604506E-02 a        40     0     2     1    15
 -8.1792221567494154E-03 a        41     0     2     1    16
 -3.1423679637743833E-02 a        42     0     2     1    17
 -1.7728344009334958E+00 a        43     0     2     1    18
  3.1433404888771865E-01 a        44     0     2     1    19
  1.0926981084470826E+00 a        45     0     2     1    20
 -1.0844667392639269E+00 a        46     0     2     1    21
 -1.2865039488694232E+00 a        47     0     2     1    22
 -4.6762323874792772E-01 a        48     0     2     1    23
  1.0893996663724168E+00 a        49     0     2     1    24
  5.3879224236574208E-01 a        50     0     2     1    25
  1.9068291789351330E-01 a        51     0     3     1     1
  3.2872241285505971E-01 a        52     0     3     1     2
  2.6562770054237750E-01 a        53     0     3     1     3
  1.5051733769084771E-01 a        54     0     3     1     4
  5.1027650427425741E-01 a        55     0     3     1     5
 -2.1156116429387892E-01 a        56     0     3     1     6
  2.1619180351887642E-02 a        57     0     3     1     7
 -1.2337873727949771E+00 a        58     0     3     1     8
 -9.3242012240237881E-01 a        59     0     3     1     9
  1.9137310276820227E-01 a        60     0     3     1    10
 -2.3862253391431096E-01 a        61     0     3     1    11
 -1.0419943445660735E+00 a        62     0     3     1    12
  9.1512844954694705E-01 a        63     0     3     1    13
  1.6425055213196353E+00 a        64     0     3     1    14
 -7.7606776649371856E-01 a        65     0     3     1    15
  7.7968754228894002E-02 a        66     0     3     1    16
  4.6138520386766829E-01 a        67     0     3     1    17
  2.3121768961066175E-01 a        68     0     3     1    18
  1.1142050873664384E+00 a        69     0     3     1    19
  5.5966999682315566E-01 a        70     0     3     1    20
  8.8132484000758726E-01 a        71     0     3     1    21
 -5.6678126057792766E-01 a        72     0     3     1    22
 -3.9286814504029838E-01 a        73     0     3     1    23
 -1.2281393676603884E+00 a        74     0     3     1    24
 -3.8826938137678796E-01 a        75     0     3     1    25
  6.3041455579607386E-01 a        76     0     4     1     1
  4.4598768960191781E-01 a        77     0     4     1     2
  8.4834575218340902E-01 a        78     0     4     1     3
  1.9476590768454758E+00 a        79     0     4     1     4
 -9.7172197959416018E-01 a        80     0     4     1     5
  2.4379726166038092E+00 a        81     0     4     1     6
 -2.9278798777472159E-01 a        82     0     4     1     7
  1.8650587339005020E+00 a        83     0     4     1     8
 -5.2736052039146264E-01 a        84     0     4     1     9
 -5.0514324416872070E-01 a        85     0     4     1    10
  3.2369807779222826E-01 a        86     0     4     1    11
  6.8415950550010030E-01 a        87     0     4     1    12
 -1.2401676317394883E+00 a        88     0     4     1    13
  2.0445408017387229E-01 a        89     0     4     1    14
  1.2999473558674044E+00 a        90     0     4     1    15
 -1.0371326088620010E+00 a        91     0     4     1    16
 -3.9305777302002126E-01 a        92     0     4     1    17
  3.1066341787127971E+00 a        93     0     4     1    18
  5.8751246407065624E-02 a        94     0     4     1    19
 -2.1581206485166025E+00 a        95     0     4     1    20
  4.1027719818046449E-01 a        96     0     4     1    21
  1.5643289697404277E+00 a        97     0     4     1    22
  1.5336413464770169E+00 a        98     0     4     1    23
 -1.6761893706074982E+00 a        99     0     4     1    24
 -1.0409388044376631E+00 a       100     0     4     1    25
 -8.4637416756309092E-01 a       101     0     5     1     1
  6.2951018730065711E-01 a       102     0     5     1     2
 -1.4896565787432816E+00 a       103     0     5     1     3
 -1.4775807719800587E+00 a       104     0     5     1     4
  1.5846281968617335E+00 a       105     0     5     1     5
 -7.3672321912323546E-01 a       106     0     5     1     6
 -6.2658310810871731E-01 a       107     0     5     1     7
 -2.3115378118584781E-01 a       108     0     5     1     8
 -1.0522655016602840E+00 a       109     0     5     1     9
  8.0755024161510502E-01 a       110     0     5     1    10
 -5.8906953344374746E-01 a       111     0     5     1    11
  1.1716617963343645E+00 a       112     0     5     1    12
  9.5078183267748995E-01 a       113     0     5     1    13
  1.9710605045749136E-01 a       114     0     5     1    14
 -2.9101804386418523E-01 a       115     0     5     1    15
  7.9258844738304479E-01 a       116     0     5     1    16
  1.1731485723051047E+00 a       117     0     5     1    17
 -3.1609733653369045E+00 a       118     0     5     1    18
  1.2972620780771293E+00 a       119     0     5     1    19
 -1.7182184898977948E-01 a       120     0     5     1    20
  2.0745630138930937E+00 a       121     0     5     1    21
  1.1779369297449385E+00 a       122     0     5     1    22
 -5.4949211296856504E-01 a       123     0     5     1    23
  1.0314521392626801E+00 a       124     0     5     1    24
  2.0234437621799380E-02 a       125     0     5     1    25
 -2.6605528992909128E-01 a       126     0     6     1     1
  7.5506041107398836E-01 a       127     0     6     1     2
 -1.5043091382275575E+00 a       128     0     6     1     3
  3.7068971531466699E-01 a       129     0     6     1     4
 -1.5305155073518354E-02 a       130     0     6     1     5
  4.0339475767704769E-01 a       131     0     6     1     6
  8.3697791044792788E-02 a       132     0     6     1     7
 -1.7984163376767592E-01 a       133     0     6     1     8
  9.3842215816635033E-01 a       134     0     6     1     9
 -9.2871772235895989E-02 a       135     0     6     1    10
  2.1005760383330063E+00 a       136     0     6     1    11
  6.5825460519809964E-01 a       137     0     6     1    12
 -8.1091277862997690E-01 a       138     0     6     1    13
 -2.0686477154241723E-01 a       139     0     6     1    14
  1.7171880497621217E-01 a       140     0     6     1    15
  8.3412169579907691E-01 a       141     0     6     1    16
 -1.3280699324455145E+00 a       142     0     6     1    17
 -1.1500536421734489E+00 a       143     0     6     1    18
 -1.6515289929003378E+00 a       144     0     6     1    19
 -1.2068608841427571E+00 a       145     0     6     1    20
 -7.1237893067644087E-01 a       146     0     6     1    21
 -9.0405183377245213E-01 a       147     0     6     1    22
  5.4931659034906022E-01 a       148     0     6     1    23
  4.0703602618274454E-01 a       149     0     6     1    24
 -1.6446918366552304E-01 a       150     0     6     1    25
  3.7303636578493443E-01 a       151     0     7     1     1
 -1.1113004303554483E+00 a       152     0     7     1     2
  1.3884036114755731E+00 a       153     0     7     1     3
 -1.0168376296368713E+00 a       154     0     7     1     4
 -1.2533579224169750E-01 a       155     0     7     1     5
  2.2411333186111455E+00 a       156     0     7     1     6
 -1.0560354038636441E+00 a       157     0     7     1     7
  4.4055474658243809E-01 a       158     0     7     1     8
  5.8943889557707607E-01 a       159     0     7     1     9
  1.1183441005115313E+00 a       160     0     7     1    10
 -7.3399924953776230E-01 a       161     0     7     1    11
  1.6169292544822378E+00 a       162     0     7     1    12
  5.5165384155825092E-01 a       163     0     7     1    13
  1.1748072382467076E+00 a       164     0     7     1    14
  2.7108699903294375E-01 a       165     0     7     1    15
  8.5570491076173294E-01 a       166     0     7     1    16
 -1.3500422960956702E+00 a       167     0     7     1    17
  3.0040397162115449E+00 a       168     0     7     1    18
  5.1454266545729788E-01 a       169     0     7     1    19
 -5.5260865833434702E-01 a       170     0     7     1    20
 -5.4043022999908774E-01 a       171     0     7     1    21
 -6.3439330670076055E-01 a       172     0     7     1    22
  8.6145960706333000E-02 a       173     0     7     1    23
 -2.5949598199576435E-01 a       174     0     7     1    24
  2.3220458669123145E-01 a       175     0     7     1    25
  7.3473782314956479E-02 a       176     0     8     1     1
 -3.6854940488978954E-01 a       177     0     8     1     2
 -4.8598176318504821E-01 a       178     0     8     1     3
  5.9171529657507482E-01 a       179     0     8     1     4
  2.3994970802558424E-01 a       180     0     8     1     5
 -7.6369567068174021E-02 a       181     0     8     1     6
 -2.4939753081734273E-01 a       182     0     8     1     7
  1.9964960219960345E-01 a       183     0     8     1     8
 -1.0094346137838817E+00 a       184     0     8     1     9
 -9.7193328157351683E-02 a       185     0     8     1    10
 -4.7774735199914747E-01 a       186     0     8     1    11
 -5.7819575641963739E-01 a       187     0     8     1    12
 -1.8833405632955119E-01 a       188     0     8     1    13
  5.6542881136485690E-01 a       189     0     8     1    14
 -9.8576186924742765E-02 a       190     0     8     1    15
 -3.9132130585398844E-01 a       191     0     8     1    16
  1.0947586592165923E+00 a       192     0     8     1    17
 -4.4342472058349702E-01 a       193     0     8     1    18
 -3.9249258742451193E-01 a       194     0     8     1    19
 -1.1868381634786000E-01 a       195     0     8     1    20
  3.9270257314788587E-02 a       196     0     8     1    21
  4.8693511604915218E-01 a       197     0     8     1    22
 -2.2428627207410132E-01 a       198     0     8     1    23
  7.2334746937103192E-02 a       199     0     8     1    24
