################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.9500560713309610E-01 a         1     0     1     1     1
  1.3583162929682110E-01 a         2     0     1     1     2
  5.9657680357638809E-01 a         3     0     1     1     3
 -1.3457542398183007E+00 a         4     0     1     1     4
  5.4584787977250146E-03 a         5     0     1     1     5
 -6.6477796929326494E-01 a         6     0     1     1     6
  9.0695425547532585E-02 a         7     0     1     1     7
  8.4260454045805366E-01 a         8     0     1     1     8
 -9.7063067725669736E-03 a         9     0     1     1     9
 -4.7153117243253601E-01 a        10     0     1     1    10
 -1.0043642042242558E-01 a        11     0     1     1    11
 -1.2860811950211133E+00 a        12     0     1     1    12
  1.9624825891171527E-01 a        13     0     1     1    13
  4.0534381673751113E-01 a        14     0     1     1    14
  1.8699940262223183E-01 a        15     0     1     1    15
 -3.0906492739776491E-02 a        16     0     1     1    16
  3.5674155340232327E-01 a        17     0     1     1    17
  2.5920547962953827E-01 a        18     0     1     1    18
  5.9829530318549345E-02 a        19     0     1     1    19
  1.6819235687218503E-01 a        20     0     1     1    20
  4.8512196325584556E-01 a        21     0     1     1    21
  2.8387726557368503E-01 a        22     0     1     1    22
  5.2179590860794056E-01 a        23     0     1     1    23
  4.3064308340746837E-01 a        24     0     1     1    24
  2.6143495289544050E-01 a        25     0     1     1    25
  1.9094355501319862E-01 a        26     0     2     1     1
 -2.9257944614042042E-01 a        27     0     2     1     2
  6.8802537454265081E-02 a        28     0     2     1     3
  1.9690753911044603E-01 a        29     0     2     1     4
  1.8550711658997734E+00 a        30     0     2     1     5
  1.2628441078805481E+00 a        31     0     2     1     6
  1.2546831106805023E+00 a        32     0     2     1     7
  3.0854294238898228E-01 a        33     0     2     1     8
 -1.1226160879355567E+00 a        34     0     2     1     9
 -1.1909926648142271E+00 a        35     0     2     1    10
  4.2860422333531217E-01 a        36     0     2     1    11
  3.4292623134529965E-01 a        37     0     2     1    12
 -1.1736133295969584E-01 a        38     0     2     1    13
 -3.1179598333689196E-01 a        39     0     2     1    14
  6.2396911700050461E-01 a        40     0     2     1    15
  5.6353485627180733E-01 a        41     0     2     1    16
 -7.2431062050029071E-01 a        42     0     2     1    17
  1.1530638327233038E+00 a        43     0     2     1    18
  5.4770954920512017E-02 a        44     0     2     1    19
  6.8823144127057523E-01 a        45     0     2     1    20
 -7.0360936035935601E-02 a        46     0     2     1    21
 -2.1350514508305203E+00 a        47     0     2     1    22
  1.5135523946094520E+00 a        48     0     2     1    23
  1.7727937360239115E-02 a        49     0     2     1    24
 -9.3627923563994853E-02 a        50     0     2     1    25
  1.6427254380719909E+00 a        51     0     3     1     1
 -1.1182458812775892E-01 a        52     0     3     1     2
 -1.1008504944268682E+00 a        53     0     3     1     3
  8.0088700296188620E-01 a        54     0     3     1     4
  1.3145556041080012E-01 a        55     0     3     1     5
  1.1412028620703281E+00 a        56     0     3     1     6
  6.2125843012636392E-02 a        57     0     3     1     7
 -7.6824601365676304E-01 a        58     0     3     1     8
 -3.0339131926617452E-01 a        59     0     3     1     9
  1.0253148738119731E+00 a        60     0     3     1    10
  2.5854930437438955E-01 a        61     0     3     1    11
  8.2677392762358348E-01 a        62     0     3     1    12
 -1.1930194722245460E+00 a        63     0     3     1    13
 -2.4468937164734042E-02 a        64     0     3     1    14
 -1.0362945472415477E+00 a        65     0     3     1    15
  4.9873225321505177E-01 a        66     0     3     1    16
 -2.9905356730425897E-01 a        67     0     3     1    17
  1.2941298158835439E+00 a        68     0     3     1    18
  4.0781840310492717E-01 a        69     0     3     1    19
  8.5884950335794807E-01 a        70     0     3     1    20
 -1.0505464607807000E+00 a        71     0     3     1    21
 -6.6426829801913823E-01 a        72     0     3     1    22
 -4.6361508295814785E-01 a        73     0     3     1    23
  1.9193769136275879E-01 a        74     0     3     1    24
 -8.2369289432960391E-01 a        75     0     3     1    25
  8.9002415891289377E-01 a        76     0     4     1     1
  6.0164997774015971E-01 a        77     0     4     1     2
 -1.0854325195449796E-01 a        78     0     4     1     3
  5.3618180519973535E-01 a        79     0     4     1     4
 -2.6901356026710985E+00 a        80     0     4     1     5
 -2.2311646483174643E+00 a        81     0     4     1     6
 -3.1690674886087669E+00 a        82     0     4     1     7
  1.3802061866250465E-01 a        83     0     4     1     8
  8.4039713639868263E-01 a        84     0     4     1     9
  1.6567754385890161E+00 a        85     0     4     1    10
 -6.1826427393995165E-01 a        86     0     4     1    11
 -1.5495193429996912E+00 a        87     0     4     1    12
  1.3293523376809717E+00 a        88     0     4     1    13
  1.1626526218366160E-02 a        89     0     4     1    14
 -1.1902600398809775E+00 a        90     0     4     1    15
 -9.2231807512901776E-01 a        91     0     4     1    16
  1.0814069979251661E+00 a        92     0     4     1    17
 -2.0689151734370896E+00 a        93     0     4     1    18
  3.0674057148731896E-02 a        94     0     4     1    19
 -5.6227842465230571E-01 a        95     0     4     1    20
  6.1536815754184049E-01 a        96     0     4     1    21
  3.2215875937424636E+00 a        97     0     4     1    22
 -2.3185094592755813E+00 a        98     0     4     1    23
  1.3660198839305233E+00 a        99     0     4     1    24
  3.5419634424625251E-01 a       100     0     4     1    25
 -7.5950468644332614E-01 a       101     0     5     1     1
 -1.7777166829913660E+00 a       102     0     5     1     2
  1.6339599165282674E+00 a       103     0     5     1     3
 -1.3197716940632493E+00 a       104     0     5     1     4
  4.7813046102594536E-01 a       105     0     5     1     5
  4.4152337246125670E+00 a       106     0     5     1     6
  1.2355017203713552E+00 a       107     0     5     1     7
 -9.8392283180285289E-01 a       108     0     5     1     8
  2.0111722802403867E-01 a       109     0     5     1     9
  2.7063611412758709E-01 a       110     0     5     1    10
  5.2708999914790045E-01 a       111     0     5     1    11
  9.4767171815959272E-01 a       112     0     5     1    12
 -6.2618375709262641E-01 a       113     0     5     1    13
  7.3233004543826064E-01 a       114     0     5     1    14
 -1.1321444365953951E-02 a       115     0     5     1    15
  1.2597797084334292E-01 a       116     0     5     1    16
  3.0330896021349032E-03 a       117     0     5     1    17
  5.5142662398244578E-02 a       118     0     5     1    18
  5.6540301516793334E-01 a       119     0     5     1    19
 -7.0757472333854454E-01 a       120     0     5     1    20
  4.1589383173678207E-01 a       121     0     5     1    21
 -9.8602896111129168E-01 a       122     0     5     1    22
  2.7045541388350547E-01 a       123     0     5     1    23
 -2.5471114594697708E+00 a       124     0     5     1    24
 -1.4259729557382836E-01 a       125     0     5     1    25
  2.0609347765225913E-01 a       126     0     6     1     1
  1.2798776902831217E+00 a       127     0     6     1     2
 -2.0676904808371616E-01 a       128     0     6     1     3
  7.6929113049275044E-01 a       129     0     6     1     4
 -4.7838455165633603E-01 a       130     0     6     1     5
  1.4156459098545668E+00 a       131     0     6     1     6
  2.8935897248570364E-01 a       132     0     6     1     7
 -3.2430005252767596E-01 a       133     0     6     1     8
  6.6590226650808293E-01 a       134     0     6     1     9
 -8.8871419476849109E-02 a       135     0     6     1    10
 -4.7230160982512248E-01 a       136     0     6     1    11
  9.0755510085540170E-01 a       137     0     6     1    12
  8.3021715089557288E-02 a       138     0     6     1    13
 -5.0966525573258703E-01 a       139     0     6     1    14
  5.3885224369441764E-01 a       140     0     6     1    15
 -4.2893830043967640E-01 a       141     0     6     1    16
  2.1549813032730919E-01 a       142     0     6     1    17
  1.6221577638712509E-01 a       143     0     6     1    18
  7.5427368959460828E-01 a       144     0     6     1    19
  5.3547715814167929E-01 a       145     0     6     1    20
 -6.3497149838845732E-02 a       146     0     6     1    21
  1.8106763293812181E-01 a       147     0     6     1    22
 -1.1711721211596735E+00 a       148     0     6     1    23
 -5.5124889091846013E-02 a       149     0     6     1    24
 -1.5094971033778989E-01 a       150     0     6     1    25
  8.0001305267943978E-01 a       151     0     7     1     1
  1.5986979546626062E-01 a       152     0     7     1     2
 -1.6273823390048214E-01 a       153     0     7     1     3
 -4.1558539592382253E-02 a       154     0     7     1     4
 -3.8255582935309640E-01 a       155     0     7     1     5
 -2.1830732393383672E+00 a       156     0     7     1     6
 -4.6843998461690468E-02 a       157     0     7     1     7
  1.5227406338803053E+00 a       158     0     7     1     8
  1.5131589530004999E+00 a       159     0     7     1     9
  1.9164319906720437E+00 a       160     0     7     1    10
 -1.2898431027647603E+00 a       161     0     7     1    11
 -1.7568839743353970E+00 a       162     0     7     1    12
  7.4577952583761309E-01 a       163     0     7     1    13
 -1.0260974276722259E+00 a       164     0     7     1    14
 -9.7803972873981987E-02 a       165     0     7     1    15
  7.3960645442709483E-01 a       166     0     7     1    16
  2.6716010187228095E-01 a       167     0     7     1    17
  4.3604499247904049E-01 a       168     0     7     1    18
  3.0478759911991149E-01 a       169     0     7     1    19
 -8.5766579299580226E-01 a       170     0     7     1    20
  1.0849254310464118E+00 a       171     0     7     1    21
  1.4891800809280979E+00 a       172     0     7     1    22
 -2.5161191362225521E-01 a       173     0     7     1    23
  1.2375864260227722E-01 a       174     0     7     1    24
  7.3311290760624848E-01 a       175     0     7     1    25
 -5.6233578995572853E-01 a       176     0     8     1     1
  8.3619005103742705E-01 a       177     0     8     1     2
 -2.6940724558686280E-01 a       178     0     8     1     3
 -1.1811690335760514E+00 a       179     0     8     1     4
  1.7251988580113151E-01 a       180     0     8     1     5
  6.0606505357564455E-01 a       181     0     8     1     6
 -6.1749220299614072E-01 a       182     0     8     1     7
  2.0964666076757243E-01 a       183     0     8     1     8
 -6.0637968288134858E-01 a       184     0     8     1     9
  9.2982543131481230E-02 a       185     0     8     1    10
 -1.4005886142582217E-02 a       186     0     8     1    11
 -6.5380492939821333E-01 a       187     0     8     1    12
 -7.9060787093197482E-01 a       188     0     8     1    13
  4.0107281454835247E-01 a       189     0     8     1    14
  4.0295406209027063E-01 a       190     0     8     1    15
  8.2500831994657431E-01 a       191     0     8     1    16
  1.9788615551933139E-01 a       192     0     8     1    17
  4.5909654671627481E-01 a       193     0     8     1    18
 -2.0098823528854037E-01 a       194     0     8     1    19
  5.1608237151729790E-02 a       195     0     8     1    20
 -5.4301347584235593E-01 a       196     0     8     1    21
 -1.1745696428151156E+00 a       197     0     8     1    22
  6.0838047998158939E-01 a       198     0     8     1    23
 -7.9267876682804668E-03 a       199     0     8     1    24
  9.2408900423366150E-02 a       200     0     8     1    25
 -1.6283202875407476E-01 a       201     0     9     1     1
 -1.2477579997695782E+00 a       202     0     9     1     2
 -3.2008555225855556E-01 a       203     0     9     1     3
