################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.5299168969404440E-03 a         1     0     1     1     1
  2.7945541660447981E-01 a         2     0     1     1     2
  7.2683245571318855E-01 a         3     0     1     1     3
  1.8456144615260057E+00 a         4     0     1     1     4
 -9.4336780710252366E-01 a         5     0     1     1     5
 -5.3022864628587130E-02 a         6     0     1     1     6
  4.6799263570748473E-01 a         7     0     1     1     7
  1.2362543703612288E+00 a         8     0     1     1     8
  1.2687061653849221E+00 a         9     0     1     1     9
  7.6356504221947252E-01 a        10     0     1     1    10
  1.7768599930202995E+00 a        11     0     1     1    11
  1.2297421713839030E+00 a        12     0     1     1    12
 -3.3539720130510670E-01 a        13     0     1     1    13
  1.0073073641615546E-01 a        14     0     1     1    14
  4.2355622184918978E-01 a        15     0     1     1    15
 -1.5766905192815622E-02 a        16     0     1     1    16
  1.4573343065460600E+00 a        17     0     1     1    17
  1.8948482026499471E+00 a        18     0     1     1    18
 -3.1261225982108082E-01 a        19     0     1     1    19
 -3.9209547911343163E+00 a        20     0     1     1    20
 -6.8639016792054264E-01 a        21     0     1     1    21
 -1.3324856349400535E-01 a        22     0     1     1    22
 -5.1820166823967417E-01 a        23     0     1     1    23
  1.4007645051191226E+00 a        24     0     1     1    24
  8.8824444874611497E-01 a        25     0     1     1    25
 -8.1809063974126783E-01 a        26     0     2     1     1
  9.3982916499788893E-01 a        27     0     2     1     2
 -7.3467980737576032E-03 a        28     0     2     1     3
 -1.9707605784144182E+00 a        29     0     2     1     4
  1.5911268074058906E+00 a        30     0     2     1     5
 -1.6751172459390418E+00 a        31     0     2     1     6
  5.6155040812935308E-01 a        32     0     2     1     7
 -1.3757018452698080E+00 a        33     0     2     1     8
 -1.1186697328185442E+00 a        34     0     2     1     9
 -2.8332395650904296E-01 a        35     0     2     1    10
 -3.6396347591986040E+00 a        36     0     2     1    11
 -8.1913321100560732E-01 a        37     0     2     1    12
  3.6808034670873844E+00 a        38     0     2     1    13
 -2.9323796085668086E-01 a        39     0     2     1    14
 -8.3148960033707986E-01 a        40     0     2     1    15
 -8.8571401834365870E-01 a        41     0     2     1    16
 -2.4501270644311108E+00 a        42     0     2     1    17
 -3.1511469290062077E+00 a        43     0     2     1    18
 -8.6422755620407554E-01 a        44     0     2     1    19
  6.6865681887997646E+00 a        45     0     2     1    20
  2.4243265720167835E+00 a        46     0     2     1    21
 -1.4468470431031117E+00 a        47     0     2     1    22
  1.1010688124842831E+00 a        48     0     2     1    23
 -1.9199672339372984E+00 a        49     0     2     1    24
 -2.1609260986928231E+00 a        50     0     2     1    25
  1.5188454003775373E+00 a        51     0     3     1     1
  2.8126796017550042E+00 a        52     0     3     1     2
  2.4189178572689523E+00 a        53     0     3     1     3
  1.5371109020141298E+00 a        54     0     3     1     4
  4.0877510598413158E-02 a        55     0     3     1     5
 -1.9795616688577489E+00 a        56     0     3     1     6
 -1.0730690751479106E+00 a        57     0     3     1     7
 -5.4080613424185842E-01 a        58     0     3     1     8
 -2.4391343325067547E+00 a        59     0     3     1     9
 -1.2047027306584337E+00 a        60     0     3     1    10
 -4.5075193205664057E+00 a        61     0     3     1    11
 -2.1496933351950522E+00 a        62     0     3     1    12
  2.8074939776758678E-01 a        63     0     3     1    13
  1.2755214402939212E+00 a        64     0     3     1    14
 -1.4718309652236807E+00 a        65     0     3     1    15
 -1.3221718980628723E+00 a        66     0     3     1    16
 -2.3382194779578001E+00 a        67     0     3     1    17
 -6.2559454746556664E-01 a        68     0     3     1    18
  2.7923223014381515E-01 a        69     0     3     1    19
  1.0718639402484086E-01 a        70     0     3     1    20
 -2.9899889147004619E+00 a        71     0     3     1    21
  1.2574453200719466E+00 a        72     0     3     1    22
  1.9389112112154492E+00 a        73     0     3     1    23
 -1.1029914001012124E+00 a        74     0     3     1    24
  1.7545709953322698E-02 a        75     0     3     1    25
 -1.9699138053041492E+00 a        76     0     4     1     1
 -1.3192372178672092E+00 a        77     0     4     1     2
  4.6020118112927377E-01 a        78     0     4     1     3
 -1.0266908999095945E+00 a        79     0     4     1     4
  1.1189594595111090E+00 a        80     0     4     1     5
 -2.0245441283354243E-01 a        81     0     4     1     6
 -5.1089127034791548E-01 a        82     0     4     1     7
  2.2143722743141696E+00 a        83     0     4     1     8
 -1.0604764268962987E+00 a        84     0     4     1     9
 -7.1026896615968693E-01 a        85     0     4     1    10
 -5.6385351101607417E-01 a        86     0     4     1    11
  2.2086153348717588E+00 a        87     0     4     1    12
 -1.8060405043025607E+00 a        88     0     4     1    13
 -6.4093817977807721E-01 a        89     0     4     1    14
 -1.5803245172703289E+00 a        90     0     4     1    15
 -6.1284880894698368E-01 a        91     0     4     1    16
 -1.2747721396354494E+00 a        92     0     4     1    17
 -1.0740473377135280E+00 a        93     0     4     1    18
  1.4192996698289764E+00 a        94     0     4     1    19
 -1.7210528050898617E+00 a        95     0     4     1    20
  1.5333477478419794E-01 a        96     0     4     1    21
  1.4516680622137164E+00 a        97     0     4     1    22
  1.5913880415722492E+00 a        98     0     4     1    23
 -1.6754973452662314E+00 a        99     0     4     1    24
 -4.7100286646527839E-01 a       100     0     4     1    25
  3.0269525022259602E-01 a       101     0     5     1     1
  9.4786267389016243E-01 a       102     0     5     1     2
  2.4948357820561826E-01 a       103     0     5     1     3
 -6.2328105381448229E-01 a       104     0     5     1     4
  7.8256551601882018E-01 a       105     0     5     1     5
  9.3026976291179320E-01 a       106     0     5     1     6
 -1.2018653558202315E-01 a       107     0     5     1     7
 -5.3922287679779313E-01 a       108     0     5     1     8
  7.2067704517691877E-01 a       109     0     5     1     9
 -1.1475162390498557E+00 a       110     0     5     1    10
  8.3376056718631708E-01 a       111     0     5     1    11
  8.8076785825561266E-01 a       112     0     5     1    12
 -1.1447039790563107E+00 a       113     0     5     1    13
 -1.0157241993831680E+00 a       114     0     5     1    14
  1.0987672010392999E+00 a       115     0     5     1    15
  1.2014929285114050E-01 a       116     0     5     1    16
 -1.2863762042200468E-02 a       117     0     5     1    17
  8.1302779228450028E-01 a       118     0     5     1    18
  3.1551520218880025E-01 a       119     0     5     1    19
 -1.0981363932964792E+00 a       120     0     5     1    20
  1.8649762733642647E-01 a       121     0     5     1    21
 -7.4948571980518353E-01 a       122     0     5     1    22
  6.2793859967716581E-02 a       123     0     5     1    23
  1.7335787180854441E-02 a       124     0     5     1    24
  3.0862286627513433E-03 a       125     0     5     1    25
 -4.3506438759615784E-01 a       126     0     6     1     1
 -9.4190633201431440E-01 a       127     0     6     1     2
 -4.0206469240767451E+00 a       128     0     6     1     3
  2.5948181362140749E-01 a       129     0     6     1     4
 -1.9734320337158275E+00 a       130     0     6     1     5
  2.5196927981976960E+00 a       131     0     6     1     6
  1.9869590636230314E+00 a       132     0     6     1     7
 -1.9614969701358484E+00 a       133     0     6     1     8
  3.1493546182838927E+00 a       134     0     6     1     9
  1.8914037797843708E+00 a       135     0     6     1    10
  2.6938611593795025E+00 a       136     0     6     1    11
  3.2633277591815091E+00 a       137     0     6     1    12
 -1.1921957391301310E+00 a       138     0     6     1    13
 -7.9385125325528627E-01 a       139     0     6     1    14
  8.7712889779628456E-01 a       140     0     6     1    15
  8.5666875493797701E-01 a       141     0     6     1    16
  2.8823942651581227E+00 a       142     0     6     1    17
  9.4857300233272190E-01 a       143     0     6     1    18
  1.8362746366119527E+00 a       144     0     6     1    19
 -2.9390152068904292E+00 a       145     0     6     1    20
  1.9225748840400136E+00 a       146     0     6     1    21
 -6.8964781125903696E-01 a       147     0     6     1    22
 -8.9157237981606074E-01 a       148     0     6     1    23
  6.4459568936341922E+00 a       149     0     6     1    24
  1.2503704399388966E+00 a       150     0     6     1    25
  1.0138870296249836E+00 a       151     0     7     1     1
  2.0349880973343555E+00 a       152     0     7     1     2
  5.3644211468118963E-01 a       153     0     7     1     3
  2.5061695660862711E+00 a       154     0     7     1     4
 -2.2617647309185549E+00 a       155     0     7     1     5
 -3.7004338163414391E-01 a       156     0     7     1     6
  4.3479361639318237E-01 a       157     0     7     1     7
 -3.9885634137372422E-01 a       158     0     7     1     8
  2.8586924820718507E-01 a       159     0     7     1     9
  1.0453830083448996E+00 a       160     0     7     1    10
 -1.0126736871631206E+00 a       161     0     7     1    11
 -4.1247453509693577E-01 a       162     0     7     1    12
  2.0491831023218730E+00 a       163     0     7     1    13
  1.3577833580013015E+00 a       164     0     7     1    14
  6.4084830161629336E-01 a       165     0     7     1    15
  1.4871871692917020E+00 a       166     0     7     1    16
 -7.2795187724499932E-01 a       167     0     7     1    17
 -1.7049514232299978E-01 a       168     0     7     1    18
 -7.2526742737456273E-01 a       169     0     7     1    19
  1.5029696604275844E+00 a       170     0     7     1    20
  1.0521929641496803E+00 a       171     0     7     1    21
 -5.6731171493218857E-01 a       172     0     7     1    22
 -1.4385066536835664E-01 a       173     0     7     1    23
  2.0241991464198112E+00 a       174     0     7     1    24
  1.4194880858977046E+00 a       175     0     7     1    25
 -4.4068598332187336E-01 a       176     0     8     1     1
 -4.6845781536173869E-01 a       177     0     8     1     2
  1.7315080063564638E+00 a       178     0     8     1     3
 -1.5429652066538426E+00 a       179     0     8     1     4
  5.0864825231569999E-01 a       180     0     8     1     5
 -1.5387596891737967E+00 a       181     0     8     1     6
 -1.5011019931914868E+00 a       182     0     8     1     7
  1.7982204337173582E+00 a       183     0     8     1     8
 -1.7912195922468572E+00 a       184     0     8     1     9
 -1.7299436026937181E+00 a       185     0     8     1    10
 -9.4272803220223889E-01 a       186     0     8     1    11
 -3.5460028983953045E+00 a       187     0     8     1    12
  3.2198306884764456E+00 a       188     0     8     1    13
  6.5738263050707557E-01 a       189     0     8     1    14
  4.6597876073502359E-01 a       190     0     8     1    15
  1.6728534829835733E+00 a       191     0     8     1    16
 -3.2967973899720366E+00 a       192     0     8     1    17
 -3.2234352702299436E+00 a       193     0     8     1    18
 -1.7396947281651118E+00 a       194     0     8     1    19
  6.0275563517253490E+00 a       195     0     8     1    20
 -3.6642589788303481E-02 a       196     0     8     1    21
  5.3528491142850532E-01 a       197     0     8     1    22
  2.8104432161452801E+00 a       198     0     8     1    23
 -8.1636036026500118E+00 a       199     0     8     1    24
 -1.3107129537179960E+00 a       200     0     8     1    25
 -9.0593985895004656E-02 a       201     0     9     1     1
 -1.1175782728592720E+00 a       202     0     9     1     2
  4.3237065060579183E-01 a       203     0     9     1     3
 -1.0910093902904869E+00 a       204     0     9     1     4
 -2.3187794753872296E-01 a       205     0     9     1     5
 -2.7269829862934143E-02 a       206     0     9     1     6
