################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6294073625814571E+00 a         1     0     1     1     1
  1.0171421237990417E+00 a         2     0     1     1     2
  5.5829013573057855E-02 a         3     0     1     1     3
  1.2458863995828968E+00 a         4     0     1     1     4
 -1.6771311051842383E-01 a         5     0     1     1     5
 -1.5698501709202888E+00 a         6     0     1     1     6
 -1.7009450706202394E+00 a         7     0     1     1     7
 -1.2442877419132454E+00 a         8     0     1     1     8
 -2.1399380277797531E+00 a         9     0     1     1     9
  9.3580290444523473E-01 a        10     0     1     1    10
 -1.9059761340952932E+00 a        11     0     1     1    11
  7.1871603805571990E-02 a        12     0     1     1    12
  1.8975012845710786E+00 a        13     0     1     1    13
  4.7294338734841773E-01 a        14     0     1     1    14
 -2.2529383475258169E+00 a        15     0     1     1    15
 -5.3550783430928739E+00 a        16     0     1     1    16
 -9.7107681975502702E-01 a        17     0     1     1    17
 -7.2912455368066076E-01 a        18     0     1     1    18
 -8.0288398813084993E-01 a        19     0     1     1    19
  7.7442580009631357E-01 a        20     0     1     1    20
 -2.3489268575276090E+00 a        21     0     1     1    21
 -2.1103206030006216E+00 a        22     0     1     1    22
 -1.0722079608656117E+00 a        23     0     1     1    23
 -8.8071709865890457E-01 a        24     0     1     1    24
  1.1860808921155684E-03 a        25     0     1     1    25
 -5.0960761830620704E+00 a        26     0     2     1     1
 -7.0215777832774184E-01 a        27     0     2     1     2
  5.9084334199548376E+00 a        28     0     2     1     3
  8.5751925799114677E+00 a        29     0     2     1     4
 -7.6484029798210673E-01 a        30     0     2     1     5
 -3.7896009794318886E+00 a        31     0     2     1     6
  1.3329324416960338E+00 a        32     0     2     1     7
 -2.3973206360196313E+00 a        33     0     2     1     8
 -2.6696306594770332E+00 a        34     0     2     1     9
 -9.6167962055087219E+00 a        35     0     2     1    10
 -3.6486888977946874E+00 a        36     0     2     1    11
  2.1591985310764765E+00 a        37     0     2     1    12
 -1.8406530282248412E+00 a        38     0     2     1    13
  2.8885378029586595E+00 a        39     0     2     1    14
  1.2546370125202611E+00 a        40     0     2     1    15
 -2.9366139074724549E+00 a        41     0     2     1    16
 -3.2466635844462512E+00 a        42     0     2     1    17
  4.5141992942776454E+00 a        43     0     2     1    18
  2.6195026407347402E+00 a        44     0     2     1    19
  3.8967683476235915E+00 a        45     0     2     1    20
  8.5780265401149292E-01 a        46     0     2     1    21
  2.5285893861830542E+00 a        47     0     2     1    22
  1.0916137207205499E+00 a        48     0     2     1    23
 -4.3544041611689932E-01 a        49     0     2     1    24
  2.4674871589994294E+00 a        50     0     2     1    25
 -8.6504951125539744E+00 a        51     0     3     1     1
  2.8832617097289894E+00 a        52     0     3     1     2
 -1.1904104620414544E+00 a        53     0     3     1     3
 -1.8473405959574432E+00 a        54     0     3     1     4
  5.8028649500424379E-01 a        55     0     3     1     5
  4.5708060882437289E+00 a        56     0     3     1     6
 -3.7886845707785571E-01 a        57     0     3     1     7
  1.7900822488211405E+00 a        58     0     3     1     8
 -3.6784328294078299E+00 a        59     0     3     1     9
  1.7977607472894950E+00 a        60     0     3     1    10
 -3.4729731759235549E+00 a        61     0     3     1    11
  5.1546486243054677E+00 a        62     0     3     1    12
 -4.5764485964547003E-01 a        63     0     3     1    13
 -1.8727391858944291E+00 a        64     0     3     1    14
  2.0833813920358213E+00 a        65     0     3     1    15
  3.5745280069699290E+00 a        66     0     3     1    16
  3.3617756484613786E+00 a        67     0     3     1    17
 -8.5419096225756919E-01 a        68     0     3     1    18
 -3.8235890591451236E+00 a        69     0     3     1    19
  1.0890021987313041E+00 a        70     0     3     1    20
 -1.4328623335551838E+00 a        71     0     3     1    21
  9.7779695781161049E+00 a        72     0     3     1    22
 -1.7094703485384353E+00 a        73     0     3     1    23
 -4.6297315638963399E+00 a        74     0     3     1    24
 -1.3676989403317514E+00 a        75     0     3     1    25
  6.1027179209320339E+00 a        76     0     4     1     1
 -9.0949019348853744E-01 a        77     0     4     1     2
 -3.5065901144554736E+00 a        78     0     4     1     3
 -3.4278739305836414E-02 a        79     0     4     1     4
 -3.9729630265073617E+00 a        80     0     4     1     5
  8.1933246485853606E-01 a        81     0     4     1     6
  7.7586352291023064E-01 a        82     0     4     1     7
 -8.4873935751256568E-01 a        83     0     4     1     8
 -1.6930560211106369E+00 a        84     0     4     1     9
  7.5519936287177003E-01 a        85     0     4     1    10
 -9.7576319280893498E-01 a        86     0     4     1    11
  8.2193942804544440E-01 a        87     0     4     1    12
  7.1269336393489464E+00 a        88     0     4     1    13
 -2.7136383786214262E+00 a        89     0     4     1    14
 -9.3255741128882731E-03 a        90     0     4     1    15
 -1.5551867541999163E+00 a        91     0     4     1    16
 -1.6811688145822179E+00 a        92     0     4     1    17
 -9.4184317077318469E-01 a        93     0     4     1    18
 -1.3860494563565742E+00 a        94     0     4     1    19
  4.5986619880997317E+00 a        95     0     4     1    20
 -8.5029000573345892E-01 a        96     0     4     1    21
 -2.2157683501911145E+00 a        97     0     4     1    22
  2.5074802175030055E+00 a        98     0     4     1    23
 -2.2189799121420344E+00 a        99     0     4     1    24
  2.6961236842277074E+00 a       100     0     4     1    25
 -1.6772230608641820E+00 a       101     0     5     1     1
 -3.2239496383414030E+00 a       102     0     5     1     2
 -1.6814258299847790E-01 a       103     0     5     1     3
  2.1400027735217955E-01 a       104     0     5     1     4
 -1.7557456988285352E+00 a       105     0     5     1     5
 -1.7588527310476025E+00 a       106     0     5     1     6
 -1.5491888554160977E+00 a       107     0     5     1     7
 -1.1203007370453606E+00 a       108     0     5     1     8
  2.2246788598766982E+00 a       109     0     5     1     9
  5.8063063788639339E-04 a       110     0     5     1    10
  2.4025479489065193E+00 a       111     0     5     1    11
  1.0227940475678010E+00 a       112     0     5     1    12
 -9.5680799141104125E-02 a       113     0     5     1    13
  7.4157110003776339E-01 a       114     0     5     1    14
  1.2695380408234846E+00 a       115     0     5     1    15
  4.4384127224889918E+00 a       116     0     5     1    16
 -3.1393479277586263E+00 a       117     0     5     1    17
  3.4098552967520250E+00 a       118     0     5     1    18
  6.9931554021704068E-01 a       119     0     5     1    19
  1.1894552245330845E+00 a       120     0     5     1    20
 -5.9660786301531499E-01 a       121     0     5     1    21
  3.9106893089570773E+00 a       122     0     5     1    22
  8.6461124258512900E-01 a       123     0     5     1    23
 -1.1324443878777535E+00 a       124     0     5     1    24
