################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.6519846303345915E-01 a         1     0     1     1     1
  1.2834463644081195E+00 a         2     0     1     1     2
  3.7608098081134284E-01 a         3     0     1     1     3
 -2.8883263313115209E-01 a         4     0     1     1     4
  3.9502538178431806E-01 a         5     0     1     1     5
 -8.5524479934106046E-01 a         6     0     1     1     6
 -1.4217462176197343E-01 a         7     0     1     1     7
  1.0322627061920078E-01 a         8     0     1     1     8
  6.3320953076952946E-01 a         9     0     1     1     9
  3.0446328700515624E-01 a        10     0     1     1    10
  1.8308908751143074E-02 a        11     0     1     1    11
  1.0994022991986792E+00 a        12     0     1     1    12
  4.3050407783331684E-01 a        13     0     1     1    13
  7.0865578389513872E-01 a        14     0     1     1    14
  1.9170594401955771E-01 a        15     0     1     1    15
  1.1784411746360066E-01 a        16     0     1     1    16
 -4.1246334420074338E-01 a        17     0     1     1    17
 -1.4078333326490322E-01 a        18     0     1     1    18
 -7.9412603388175063E-01 a        19     0     1     1    19
  1.1876604230501197E-02 a        20     0     1     1    20
  9.1889307389457586E-01 a        21     0     1     1    21
 -1.8163984556394550E+00 a        22     0     1     1    22
  1.0498040121620391E+00 a        23     0     1     1    23
 -5.0068424556580993E-01 a        24     0     1     1    24
 -1.2627848682225431E+00 a        25     0     1     1    25
  1.3585627098654924E+00 a        26     0     2     1     1
  5.6109386970812702E-01 a        27     0     2     1     2
  8.4216178676594078E-01 a        28     0     2     1     3
 -1.4902684041835970E+00 a        29     0     2     1     4
 -2.0617447066463832E+00 a        30     0     2     1     5
 -1.7407094712832433E-01 a        31     0     2     1     6
 -2.2810749572499955E+00 a        32     0     2     1     7
 -4.4396742901222780E-01 a        33     0     2     1     8
  2.1952037535734408E+00 a        34     0     2     1     9
 -1.4598409743793928E+00 a        35     0     2     1    10
  1.8496074616295546E-01 a        36     0     2     1    11
 -1.3140304792945441E+00 a        37     0     2     1    12
  9.6399570248867394E-01 a        38     0     2     1    13
  8.1159551543931596E-01 a        39     0     2     1    14
 -4.6579391911894369E-01 a        40     0     2     1    15
 -3.5292150013768275E-01 a        41     0     2     1    16
 -2.3639466837026042E+00 a        42     0     2     1    17
 -3.3713948618042320E+00 a        43     0     2     1    18
 -2.7101294389400121E+00 a        44     0     2     1    19
  3.7681831689094714E-01 a        45     0     2     1    20
 -1.9763199571674891E-01 a        46     0     2     1    21
 -1.7098593227658748E-01 a        47     0     2     1    22
 -2.2591469619325330E-01 a        48     0     2     1    23
  2.9714068829287590E+00 a        49     0     2     1    24
 -9.3291997237339375E-01 a        50     0     2     1    25
  8.1531749831941180E-01 a        51     0     3     1     1
  1.3741748755409351E+00 a        52     0     3     1     2
 -4.1934509053098045E-04 a        53     0     3     1     3
  6.2232128066728543E-01 a        54     0     3     1     4
 -5.7203525368977803E-01 a        55     0     3     1     5
  4.9006030028081166E-01 a        56     0     3     1     6
  8.2828230972535288E-01 a        57     0     3     1     7
  1.1633445319422158E+00 a        58     0     3     1     8
  1.0132269912771166E+00 a        59     0     3     1     9
 -7.1041222073302623E-01 a        60     0     3     1    10
  1.1481881748494931E+00 a        61     0     3     1    11
 -6.1877769677593675E-01 a        62     0     3     1    12
  3.0842616707079995E-01 a        63     0     3     1    13
  7.9497386690516492E-01 a        64     0     3     1    14
  1.5955653389029485E+00 a        65     0     3     1    15
 -2.3610244699858615E-01 a        66     0     3     1    16
  1.0980753826056586E-01 a        67     0     3     1    17
  3.9793758190540962E-01 a        68     0     3     1    18
  5.3660651250920932E-01 a        69     0     3     1    19
 -6.1833558752013740E-01 a        70     0     3     1    20
 -1.0090830904146009E+00 a        71     0     3     1    21
  5.0847899132765684E-01 a        72     0     3     1    22
 -5.5389616793103802E-01 a        73     0     3     1    23
  8.5744240211736822E-01 a        74     0     3     1    24
 -5.3542039998493418E-01 a        75     0     3     1    25
 -5.1510541296774459E-01 a        76     0     4     1     1
  9.0882605255501936E-01 a        77     0     4     1     2
 -1.6653890384631604E+00 a        78     0     4     1     3
  3.2893247259888397E-01 a        79     0     4     1     4
  1.5710237453403508E+00 a        80     0     4     1     5
 -1.6245922550403662E+00 a        81     0     4     1     6
  2.6489039612237049E+00 a        82     0     4     1     7
  2.2314435310953820E+00 a        83     0     4     1     8
 -4.7589522843333656E+00 a        84     0     4     1     9
  1.3819004209410291E+00 a        85     0     4     1    10
  7.9399227587604149E-01 a        86     0     4     1    11
  1.4073695037844194E+00 a        87     0     4     1    12
 -7.9589324944075546E-01 a        88     0     4     1    13
  2.8438741138446150E-01 a        89     0     4     1    14
 -5.0502910848681304E-01 a        90     0     4     1    15
  1.1107017177981444E-01 a        91     0     4     1    16
  4.3625013564744277E+00 a        92     0     4     1    17
  6.2334391159716960E+00 a        93     0     4     1    18
  3.5312325028018061E+00 a        94     0     4     1    19
 -1.1244604376946283E+00 a        95     0     4     1    20
 -9.4639770108148313E-01 a        96     0     4     1    21
 -7.0446583310800615E-02 a        97     0     4     1    22
  1.0229246040724063E+00 a        98     0     4     1    23
 -5.7943771618597175E+00 a        99     0     4     1    24
 -1.1751345087125367E+00 a       100     0     4     1    25
  2.3259951810506641E+00 a       101     0     5     1     1
 -5.9590681294649546E+00 a       102     0     5     1     2
  1.7950738184673223E+00 a       103     0     5     1     3
  2.0975991639549446E-01 a       104     0     5     1     4
  1.9806863966909569E+00 a       105     0     5     1     5
  1.5636853819696177E+00 a       106     0     5     1     6
 -6.8114760740789944E+00 a       107     0     5     1     7
 -2.6840640513045924E+00 a       108     0     5     1     8
  3.3042113264603543E+00 a       109     0     5     1     9
  2.2635425996192828E+00 a       110     0     5     1    10
 -1.3496399407086490E+00 a       111     0     5     1    11
  1.4175632005167518E+00 a       112     0     5     1    12
  2.0537217028748805E-01 a       113     0     5     1    13
 -6.9886155413360351E-01 a       114     0     5     1    14
  5.5647846228645570E-01 a       115     0     5     1    15
 -7.9618215172074769E-01 a       116     0     5     1    16
