################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.0741588693780109E-01 a         1     0     1     1     1
 -1.5346324250989485E-01 a         2     0     1     1     2
  1.8079930389179377E-01 a         3     0     1     1     3
  1.2758110454094315E-01 a         4     0     1     1     4
  1.1050928249112866E+00 a         5     0     1     1     5
  1.5128579320047890E+00 a         6     0     1     1     6
 -2.5794111892220795E-01 a         7     0     1     1     7
 -2.2124599104871865E+00 a         8     0     1     1     8
 -1.9870279693822518E-01 a         9     0     1     1     9
 -4.5677045155678331E-01 a        10     0     1     1    10
  1.6084287536913722E+00 a        11     0     1     1    11
 -6.6161129416178954E-01 a        12     0     1     1    12
  1.2606698530255198E+00 a        13     0     1     1    13
  9.0540620361383961E-01 a        14     0     1     1    14
 -6.5509825936318267E-01 a        15     0     1     1    15
 -2.5508710960886755E-01 a        16     0     1     1    16
  1.1710659018741727E+00 a        17     0     1     1    17
  1.4949170964341751E-01 a        18     0     1     1    18
  1.0651471818486666E-01 a        19     0     1     1    19
 -1.6586031972924971E+00 a        20     0     1     1    20
  7.0877333449789959E-01 a        21     0     1     1    21
 -1.0685766113414410E+00 a        22     0     1     1    22
  2.2249244294054380E+00 a        23     0     1     1    23
 -2.6142099789432205E-01 a        24     0     1     1    24
  1.6522666255566490E-01 a        25     0     1     1    25
  1.8161848741308400E+00 a        26     0     2     1     1
 -5.1245090298800655E-01 a        27     0     2     1     2
 -1.9517383521988998E+00 a        28     0     2     1     3
 -1.6422344337118477E+00 a        29     0     2     1     4
 -1.1178289440744482E+00 a        30     0     2     1     5
  1.6642513307117384E+00 a        31     0     2     1     6
 -3.7047750861726925E-01 a        32     0     2     1     7
  1.1800526204960333E+00 a        33     0     2     1     8
 -6.5705840827644058E-01 a        34     0     2     1     9
  1.7052726216649521E+00 a        35     0     2     1    10
