################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.8839440296384153E-01 a         1     0     1     1     1
 -9.6984814558824772E-01 a         2     0     1     1     2
  1.5680070625765170E+00 a         3     0     1     1     3
  4.6486077727086861E-01 a         4     0     1     1     4
 -1.1754415098043584E-01 a         5     0     1     1     5
  2.9615020889497629E-01 a         6     0     1     1     6
  4.0475736668487459E+00 a         7     0     1     1     7
  1.6594622714878597E+00 a         8     0     1     1     8
  2.4991731216100172E-02 a         9     0     1     1     9
 -5.3004100800240506E-01 a        10     0     1     1    10
 -3.3626034051019822E+00 a        11     0     1     1    11
  1.0391221657863416E+00 a        12     0     1     1    12
  1.7197622782548381E+00 a        13     0     1     1    13
 -7.9682725196656323E-01 a        14     0     1     1    14
 -1.2170821423268907E+00 a        15     0     1     1    15
  8.9396147455465624E-01 a        16     0     1     1    16
  1.1891162332572940E+00 a        17     0     1     1    17
 -5.9042586513601070E-01 a        18     0     1     1    18
 -4.2272749159749051E-01 a        19     0     1     1    19
 -3.2429638062201525E+00 a        20     0     1     1    20
 -2.4116606659115400E+00 a        21     0     1     1    21
 -2.2842057547029708E+00 a        22     0     1     1    22
  2.7328917899084213E+00 a        23     0     1     1    23
  1.8749422517957191E+00 a        24     0     1     1    24
  1.6929523128680481E+00 a        25     0     1     1    25
  2.1051127184609300E+00 a        26     0     2     1     1
 -3.1963350088981302E-01 a        27     0     2     1     2
  4.8444646621154961E+00 a        28     0     2     1     3
 -2.9224690227028471E+00 a        29     0     2     1     4
  4.8738259666432254E-01 a        30     0     2     1     5
  2.3480731490372024E+00 a        31     0     2     1     6
 -2.4112836739424144E+00 a        32     0     2     1     7
 -2.4939824853107573E+00 a        33     0     2     1     8
  1.1125188295515982E+00 a        34     0     2     1     9
  5.6863272508042317E-01 a        35     0     2     1    10
 -4.3536596338411060E-01 a        36     0     2     1    11
  4.7810459723719800E+00 a        37     0     2     1    12
 -1.9484746357055516E-01 a        38     0     2     1    13
  1.8953302811831505E+00 a        39     0     2     1    14
 -2.2691989659638541E+00 a        40     0     2     1    15
 -7.5525435734678814E-01 a        41     0     2     1    16
  3.2077835510227279E+00 a        42     0     2     1    17
 -3.8752837613095017E+00 a        43     0     2     1    18
  4.6716082624311817E+00 a        44     0     2     1    19
  1.4715966602406558E-01 a        45     0     2     1    20
 -2.5286101805581405E+00 a        46     0     2     1    21
 -4.5227614915631262E+00 a        47     0     2     1    22
 -4.9460554955396063E-01 a        48     0     2     1    23
 -9.6709541965788115E-01 a        49     0     2     1    24
 -2.5741312649596142E+00 a        50     0     2     1    25
  1.8410586966634992E+00 a        51     0     3     1     1
  2.8324684899437447E-01 a        52     0     3     1     2
 -1.5727928768084385E+00 a        53     0     3     1     3
  2.6140869403834088E+00 a        54     0     3     1     4
  1.1582001540548742E-01 a        55     0     3     1     5
 -2.2517162919669835E+00 a        56     0     3     1     6
 -8.6736427423369511E-01 a        57     0     3     1     7
  2.3195137073254628E+00 a        58     0     3     1     8
  1.0937003181097142E+00 a        59     0     3     1     9
 -3.0900133544175423E-01 a        60     0     3     1    10
 -1.5707562227395544E+00 a        61     0     3     1    11
  8.8554077012466051E-02 a        62     0     3     1    12
  1.1830639701837393E+00 a        63     0     3     1    13
  2.1273197407141478E+00 a        64     0     3     1    14
 -3.8512248531184090E-01 a        65     0     3     1    15
 -1.3012585592396034E-01 a        66     0     3     1    16
 -1.5583282426557715E-01 a        67     0     3     1    17
 -3.3965792054596278E-01 a        68     0     3     1    18
  3.2667736453968512E+00 a        69     0     3     1    19
  4.5173988916855756E-01 a        70     0     3     1    20
 -1.6685100553242793E+00 a        71     0     3     1    21
 -1.8328167946405987E+00 a        72     0     3     1    22
 -3.0812147575059967E+00 a        73     0     3     1    23
 -1.5863035068551659E+00 a        74     0     3     1    24
  3.8195944178222376E+00 a        75     0     3     1    25
 -1.9379027276696128E+00 a        76     0     4     1     1
 -2.4593755194199865E-01 a        77     0     4     1     2
 -3.5265597169073488E+00 a        78     0     4     1     3
 -3.0590176538857330E+00 a        79     0     4     1     4
 -1.2759031424156710E+00 a        80     0     4     1     5
  1.0344993768677624E+00 a        81     0     4     1     6
 -2.4448109336727359E+00 a        82     0     4     1     7
 -9.4919493692641665E-01 a        83     0     4     1     8
 -5.0872221197987677E-01 a        84     0     4     1     9
  3.5648304109409300E-02 a        85     0     4     1    10
 -3.6805037470183377E+00 a        86     0     4     1    11
 -1.6521026142846138E+00 a        87     0     4     1    12
  3.9855848716915160E-01 a        88     0     4     1    13
 -1.3090362143225287E+00 a        89     0     4     1    14
  1.0672698752063348E+00 a        90     0     4     1    15
 -1.8471883527380512E-01 a        91     0     4     1    16
 -7.9471042144552118E-01 a        92     0     4     1    17
  1.6203426322359247E+00 a        93     0     4     1    18
  5.2823750288622906E-01 a        94     0     4     1    19
 -3.4224338353510224E+00 a        95     0     4     1    20
  3.2513552532391441E+00 a        96     0     4     1    21
 -5.7065012750026602E-02 a        97     0     4     1    22
  2.5865646705420171E+00 a        98     0     4     1    23
  2.2423134711515891E+00 a        99     0     4     1    24
 -1.3284894977501993E+00 a       100     0     4     1    25
 -1.7775636753975390E-02 a       101     0     5     1     1
  1.7649733443071307E+00 a       102     0     5     1     2
 -2.4943703328386655E+00 a       103     0     5     1     3
 -3.6912942238814928E-01 a       104     0     5     1     4
