################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.0446304454095927E-01 a         1     0     1     1     1
 -5.6327044735379139E-01 a         2     0     1     1     2
 -1.7840774182831307E-01 a         3     0     1     1     3
 -3.2417869679092620E-01 a         4     0     1     1     4
  1.2892353338809825E+00 a         5     0     1     1     5
  3.6152215286337857E+00 a         6     0     1     1     6
  1.2712387432658312E+00 a         7     0     1     1     7
 -2.4912552215293493E-01 a         8     0     1     1     8
 -1.6526670823692438E+00 a         9     0     1     1     9
 -1.3245781901782379E+00 a        10     0     1     1    10
 -1.3451569663087872E+00 a        11     0     1     1    11
 -1.1186233411501423E+00 a        12     0     1     1    12
 -1.8423233575507971E+00 a        13     0     1     1    13
 -6.2352404154037214E-02 a        14     0     1     1    14
 -2.5765969727146992E-01 a        15     0     1     1    15
  5.3752640811878771E-01 a        16     0     1     1    16
 -4.7382540600928874E-01 a        17     0     1     1    17
  1.2540567392878299E+00 a        18     0     1     1    18
  1.1823552522987109E+00 a        19     0     1     1    19
 -1.6501595945397323E+00 a        20     0     1     1    20
  2.0506527931461318E+00 a        21     0     1     1    21
  1.4824376334112628E+00 a        22     0     1     1    22
  7.0866569386802158E-01 a        23     0     1     1    23
 -1.0104615410167355E+00 a        24     0     1     1    24
  2.0256890733028534E+00 a        25     0     1     1    25
  4.3159266933563982E+00 a        26     0     2     1     1
  6.1984438740821302E-01 a        27     0     2     1     2
 -3.2115994536240566E+00 a        28     0     2     1     3
  1.2498556924068263E+00 a        29     0     2     1     4
 -1.5433457545753332E-01 a        30     0     2     1     5
  6.1212560524454851E-01 a        31     0     2     1     6
  8.3176627880160703E-01 a        32     0     2     1     7
 -3.5120028802167629E-02 a        33     0     2     1     8
