################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0903649203321786E+00 a         1     0     1     1     1
  5.0483747264631984E-01 a         2     0     1     1     2
  3.0920388143141442E-01 a         3     0     1     1     3
  1.1346378064058342E-01 a         4     0     1     1     4
 -3.8515907521237297E-01 a         5     0     1     1     5
  2.1112009734691666E-02 a         6     0     1     1     6
 -9.8411132121759204E-01 a         7     0     1     1     7
 -1.6816893827359092E-01 a         8     0     1     1     8
  5.2075659906500182E-01 a         9     0     1     1     9
 -3.9512870688308049E-01 a        10     0     1     1    10
 -1.6312985516016815E-01 a        11     0     1     1    11
 -1.4455810200102021E-01 a        12     0     1     1    12
 -2.6307638169556069E-01 a        13     0     1     1    13
  4.4617504361922228E-01 a        14     0     1     1    14
  2.8735594905362516E-01 a        15     0     1     1    15
  8.7294578574153875E-02 a        16     0     1     1    16
 -1.0863305325950641E+00 a        17     0     1     1    17
  1.6288659559966628E-01 a        18     0     1     1    18
  1.1427779141400938E+00 a        19     0     1     1    19
 -4.1436669446774937E-01 a        20     0     1     1    20
 -1.3370981552456078E+00 a        21     0     1     1    21
  2.1587747190840903E-01 a        22     0     1     1    22
  1.1736580968549692E+00 a        23     0     1     1    23
 -2.1586466307971816E-01 a        24     0     1     1    24
  3.2404607857744933E-01 a        25     0     1     1    25
 -8.2221424033896179E-02 a        26     0     2     1     1
  2.6078509549052731E-01 a        27     0     2     1     2
 -3.1922678185079734E-01 a        28     0     2     1     3
 -5.6443912108972782E-01 a        29     0     2     1     4
 -1.2154042495416935E+00 a        30     0     2     1     5
 -9.6035892446852467E-01 a        31     0     2     1     6
 -1.2907031433611147E+00 a        32     0     2     1     7
  2.7015230345769409E-01 a        33     0     2     1     8
  2.3206438074714100E-01 a        34     0     2     1     9
  1.0835960541784856E-01 a        35     0     2     1    10
  7.7035635124563222E-05 a        36     0     2     1    11
 -1.9381168926328209E+00 a        37     0     2     1    12
  7.0152332214221513E-02 a        38     0     2     1    13
 -5.6387068533644648E-02 a        39     0     2     1    14
  6.3766973559202045E-01 a        40     0     2     1    15
  1.9062431939890520E-01 a        41     0     2     1    16
 -4.2624789126740642E-01 a        42     0     2     1    17
 -1.1592989824843154E+00 a        43     0     2     1    18
 -2.3021196434724486E-01 a        44     0     2     1    19
  1.5139324484540146E+00 a        45     0     2     1    20
  1.3298307760393110E-01 a        46     0     2     1    21
 -4.9928792263023825E-01 a        47     0     2     1    22
 -1.3602263407803801E-02 a        48     0     2     1    23
  6.8534667842673291E-01 a        49     0     2     1    24
  3.8890952150129837E-01 a        50     0     2     1    25
 -9.0904844327162937E-01 a        51     0     3     1     1
 -1.3011616302474011E-01 a        52     0     3     1     2
 -4.2114631558198412E-01 a        53     0     3     1     3
  4.9423182759418421E-01 a        54     0     3     1     4
 -2.8389727181249624E-01 a        55     0     3     1     5
 -1.0594344228624415E+00 a        56     0     3     1     6
  3.5776296658549900E-01 a        57     0     3     1     7
 -1.2816685607743841E+00 a        58     0     3     1     8
 -9.5683602886999036E-02 a        59     0     3     1     9
  4.3830440768876366E-01 a        60     0     3     1    10
 -2.0230423092574912E-01 a        61     0     3     1    11
 -5.9029147932826187E-01 a        62     0     3     1    12
  6.3636626358149728E-01 a        63     0     3     1    13
  7.7276792347684686E-01 a        64     0     3     1    14
  1.3480454214627660E-02 a        65     0     3     1    15
 -1.2997637069469008E+00 a        66     0     3     1    16
  2.5039818143892734E-01 a        67     0     3     1    17
 -1.3003230886921444E+00 a        68     0     3     1    18
 -1.2457274184198706E+00 a        69     0     3     1    19
  1.3302152998752685E+00 a        70     0     3     1    20
  7.3581480356990525E-01 a        71     0     3     1    21
 -1.0596067059782401E-01 a        72     0     3     1    22
 -8.2018493423417638E-01 a        73     0     3     1    23
 -2.2259298896374329E-02 a        74     0     3     1    24
 -2.8333582292230874E-01 a        75     0     3     1    25
  9.3510772384181839E-01 a        76     0     4     1     1
 -7.1864926268343066E-02 a        77     0     4     1     2
  3.6408773095699787E-01 a        78     0     4     1     3
  1.4376116007597268E+00 a        79     0     4     1     4
  1.5515170572411028E+00 a        80     0     4     1     5
  1.8054737897204742E+00 a        81     0     4     1     6
  9.4730111993072852E-01 a        82     0     4     1     7
 -5.5511481457056122E-01 a        83     0     4     1     8
 -3.6380956123812902E-01 a        84     0     4     1     9
 -3.3922383818016910E-01 a        85     0     4     1    10
  5.5720573243858185E-01 a        86     0     4     1    11
  2.9342782664799523E+00 a        87     0     4     1    12
 -3.1310464540942801E-01 a        88     0     4     1    13
 -2.6945038604419991E-01 a        89     0     4     1    14
 -1.3050033084627277E+00 a        90     0     4     1    15
  1.1218594795514301E+00 a        91     0     4     1    16
  9.0997339423110657E-01 a        92     0     4     1    17
  1.3186975187477115E+00 a        93     0     4     1    18
  5.1572899862190602E-01 a        94     0     4     1    19
 -2.4466233599655989E+00 a        95     0     4     1    20
 -8.7794005409934006E-01 a        96     0     4     1    21
  2.2234139567735692E-01 a        97     0     4     1    22
 -7.6385473914158575E-01 a        98     0     4     1    23
 -4.6040827486983960E-01 a        99     0     4     1    24
 -2.4130606606638985E-01 a       100     0     4     1    25
 -2.0942008753874441E+00 a       101     0     5     1     1
 -5.1585754531932515E-01 a       102     0     5     1     2
  4.7977360143997005E-01 a       103     0     5     1     3
 -1.2507694334789161E+00 a       104     0     5     1     4
 -4.4247618271014438E-01 a       105     0     5     1     5
 -1.0196410118901533E+00 a       106     0     5     1     6
  3.2072102454628504E-01 a       107     0     5     1     7
 -2.0535966469688499E-01 a       108     0     5     1     8
 -1.0679211614073894E+00 a       109     0     5     1     9
 -6.7376837164180181E-01 a       110     0     5     1    10
 -6.0855650771884462E-01 a       111     0     5     1    11
 -1.9406480124362757E+00 a       112     0     5     1    12
  5.4997060015212162E-01 a       113     0     5     1    13
 -8.3775900449622620E-01 a       114     0     5     1    14
  1.8098263489807054E-01 a       115     0     5     1    15
 -1.6920022291936407E+00 a       116     0     5     1    16
 -4.0516345869472326E-01 a       117     0     5     1    17
