################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3748005218192469E+00 a         1     0     1     1     1
 -1.0290899921318930E+00 a         2     0     1     1     2
  2.1417892095335738E+00 a         3     0     1     1     3
 -1.1769654116630250E+00 a         4     0     1     1     4
 -7.2102640197997780E-02 a         5     0     1     1     5
  8.1014036442039028E-01 a         6     0     1     1     6
 -2.7922749458510931E-01 a         7     0     1     1     7
 -3.1381009862300281E-02 a         8     0     1     1     8
  8.1974142404056080E-02 a         9     0     1     1     9
  1.3322696453006748E+00 a        10     0     1     1    10
 -1.2551285055513153E+00 a        11     0     1     1    11
  6.0644887493057320E-01 a        12     0     1     1    12
 -1.9233611233895336E+00 a        13     0     1     1    13
  5.3638152602108058E-01 a        14     0     1     1    14
 -1.4292568717247662E+00 a        15     0     1     1    15
  2.1008033120406968E+00 a        16     0     1     1    16
 -5.4928657436772854E-01 a        17     0     1     1    17
  2.5718852559525418E+00 a        18     0     1     1    18
  1.7535146839673375E+00 a        19     0     1     1    19
 -8.3694701916729441E-01 a        20     0     1     1    20
  1.4434271363528068E+00 a        21     0     1     1    21
 -1.0391913289138450E+00 a        22     0     1     1    22
  1.2850049175179530E+00 a        23     0     1     1    23
  1.9516552940854059E-01 a        24     0     1     1    24
  8.1333257445590179E-01 a        25     0     1     1    25
 -3.3233908451061693E+00 a        26     0     2     1     1
  8.1653270487687546E-01 a        27     0     2     1     2
 -1.7549650015066189E+00 a        28     0     2     1     3
  4.6371208618790105E-01 a        29     0     2     1     4
 -2.7060126817338265E-01 a        30     0     2     1     5
  1.7120680989636241E+00 a        31     0     2     1     6
 -2.9504195933483413E+00 a        32     0     2     1     7
  7.5617461071915512E-02 a        33     0     2     1     8
  1.1666304385202209E+00 a        34     0     2     1     9
  2.1872257852068686E-01 a        35     0     2     1    10
  6.7770088014962782E-01 a        36     0     2     1    11
  3.0809850675221973E-01 a        37     0     2     1    12
  5.8078044202257628E-01 a        38     0     2     1    13
 -2.2645177336538316E+00 a        39     0     2     1    14
  7.8385776944480567E-01 a        40     0     2     1    15
  2.1403074295304232E+00 a        41     0     2     1    16
  1.1560789666426381E+00 a        42     0     2     1    17
 -1.0390553085827317E+00 a        43     0     2     1    18
 -1.8543896602369961E-01 a        44     0     2     1    19
 -5.3079599564302460E-01 a        45     0     2     1    20
  5.4148045954970803E-01 a        46     0     2     1    21
 -4.6909533965369607E-02 a        47     0     2     1    22
  3.2870561335329657E-01 a        48     0     2     1    23
  1.3486008302088970E-01 a        49     0     2     1    24
 -6.2845107511592990E-01 a        50     0     2     1    25
 -1.6368853091068571E+00 a        51     0     3     1     1
 -7.0180358404604945E-02 a        52     0     3     1     2
 -7.5166626407044845E-01 a        53     0     3     1     3
 -3.4647104303730292E-01 a        54     0     3     1     4
  1.4597576197582816E+00 a        55     0     3     1     5
 -2.0380862835775813E+00 a        56     0     3     1     6
  2.9632099918763597E+00 a        57     0     3     1     7
 -2.4003673049257244E+00 a        58     0     3     1     8
  1.0431870729106740E+00 a        59     0     3     1     9
  7.8273099965366300E-01 a        60     0     3     1    10
 -1.9439532948696861E-01 a        61     0     3     1    11
  6.9641724279220651E-01 a        62     0     3     1    12
  1.4061907205964026E+00 a        63     0     3     1    13
  1.4556409619764954E-01 a        64     0     3     1    14
 -1.1971163592791132E+00 a        65     0     3     1    15
 -3.2840598540168581E-01 a        66     0     3     1    16
 -3.9037007464550404E-02 a        67     0     3     1    17
 -6.9164319512774242E-01 a        68     0     3     1    18
 -1.5533744256380015E+00 a        69     0     3     1    19
  9.0818148664295661E-01 a        70     0     3     1    20
  3.6501204060652420E-01 a        71     0     3     1    21
 -1.3205741144952318E-02 a        72     0     3     1    22
  8.6362873557267628E-01 a        73     0     3     1    23
  4.5935565056761862E-03 a        74     0     3     1    24
 -4.8635818756246674E-02 a        75     0     3     1    25
 -7.5570196399760403E-01 a        76     0     4     1     1
 -3.2315867693499666E-02 a        77     0     4     1     2
  9.6311585593811400E-01 a        78     0     4     1     3
 -8.1680349791203244E-01 a        79     0     4     1     4
 -6.7213467903988477E-01 a        80     0     4     1     5
 -2.0961812877004427E+00 a        81     0     4     1     6
  1.7229694435794050E-03 a        82     0     4     1     7
  4.3004679786904271E-01 a        83     0     4     1     8
 -9.2608142547416139E-01 a        84     0     4     1     9
 -1.0648084006652876E+00 a        85     0     4     1    10
 -1.2935752686483539E+00 a        86     0     4     1    11
 -1.8878649667045326E+00 a        87     0     4     1    12
 -3.5904062692114613E-01 a        88     0     4     1    13
 -2.8609570754587006E+00 a        89     0     4     1    14
 -4.0118787177310528E-01 a        90     0     4     1    15
 -2.1825423000594553E+00 a        91     0     4     1    16
  4.7666387889787265E-01 a        92     0     4     1    17
  1.4678903152356320E+00 a        93     0     4     1    18
  6.1758767421325567E-01 a        94     0     4     1    19
 -1.0382012495474069E+00 a        95     0     4     1    20
 -9.8911360229468859E-01 a        96     0     4     1    21
 -2.3052805769364765E-01 a        97     0     4     1    22
  1.1526613684862199E+00 a        98     0     4     1    23
  5.7784153668710614E-01 a        99     0     4     1    24
  7.7354355779891104E-01 a       100     0     4     1    25
 -1.7138128304558728E+00 a       101     0     5     1     1
  4.9802305775046640E-01 a       102     0     5     1     2
 -8.0585786942354731E-01 a       103     0     5     1     3
  5.3147130758631089E-01 a       104     0     5     1     4
  6.2215264797583680E-01 a       105     0     5     1     5
 -5.8132373676338078E-01 a       106     0     5     1     6
 -5.5292324934894055E-01 a       107     0     5     1     7
 -9.4927003979257074E-01 a       108     0     5     1     8
  1.0567732958520764E+00 a       109     0     5     1     9
 -6.6110682138327759E-01 a       110     0     5     1    10
 -3.6585715970781080E-01 a       111     0     5     1    11
 -1.4501479855892738E+00 a       112     0     5     1    12
  1.0141206655071506E+00 a       113     0     5     1    13
 -1.4574023085403012E+00 a       114     0     5     1    14
  3.7298578692659756E-01 a       115     0     5     1    15
  3.2583767552297088E-01 a       116     0     5     1    16
 -1.7920552101295112E-01 a       117     0     5     1    17
 -1.7880417525322663E+00 a       118     0     5     1    18
 -9.7086979683531183E-01 a       119     0     5     1    19
 -1.3077790403055925E-01 a       120     0     5     1    20
 -5.7506811238100664E-01 a       121     0     5     1    21
  4.9614554542990097E-01 a       122     0     5     1    22
  3.7389978132355789E-01 a       123     0     5     1    23
 -1.5685110641652265E+00 a       124     0     5     1    24
 -2.7206681942344740E-01 a       125     0     5     1    25
  2.8452358914027394E+00 a       126     0     6     1     1
 -1.1244857478671855E+00 a       127     0     6     1     2
 -6.3582582725729586E-02 a       128     0     6     1     3
 -7.0989768914553819E-01 a       129     0     6     1     4
 -1.0802585825739170E+00 a       130     0     6     1     5
 -8.4663898853514707E-01 a       131     0     6     1     6
  1.7636895404901043E+00 a       132     0     6     1     7
 -5.8106686617068581E-01 a       133     0     6     1     8
 -1.4520814928319583E+00 a       134     0     6     1     9
 -7.2098808186749200E-02 a       135     0     6     1    10
  7.8702108783175539E-01 a       136     0     6     1    11
 -2.5286376509101191E-02 a       137     0     6     1    12
  1.3257697726243072E+00 a       138     0     6     1    13
 -5.7984507876294243E-02 a       139     0     6     1    14
  1.2292151977029724E+00 a       140     0     6     1    15
  6.2900828439473699E-01 a       141     0     6     1    16
 -7.7289101343204158E-01 a       142     0     6     1    17
  3.2662465173353299E+00 a       143     0     6     1    18
 -1.3161397811241358E+00 a       144     0     6     1    19
  4.9324212392140215E-01 a       145     0     6     1    20
  1.5403493510752144E+00 a       146     0     6     1    21
 -5.2775646166480550E-01 a       147     0     6     1    22
  1.2983880682122861E+00 a       148     0     6     1    23
  2.0658812307814323E+00 a       149     0     6     1    24
  2.3354337033142163E+00 a       150     0     6     1    25
 -5.9543757784764173E-01 a       151     0     7     1     1
 -1.7278420822367773E+00 a       152     0     7     1     2
 -3.8965410202529631E-02 a       153     0     7     1     3
 -1.1555797497405180E+00 a       154     0     7     1     4
  9.3839063966671876E-01 a       155     0     7     1     5
  1.8095324929843606E+00 a       156     0     7     1     6
 -2.1353805631043077E+00 a       157     0     7     1     7
  1.1956864026430134E+00 a       158     0     7     1     8
 -1.0405155109164552E+00 a       159     0     7     1     9
 -5.0817012318895527E-01 a       160     0     7     1    10
  1.4279074805435590E-01 a       161     0     7     1    11
  1.0333923116341235E+00 a       162     0     7     1    12
 -1.4357713363027741E-01 a       163     0     7     1    13
  4.0510490658641078E+00 a       164     0     7     1    14
 -4.7926403839952386E-01 a       165     0     7     1    15
  2.1875175714768638E+00 a       166     0     7     1    16
 -3.0790465287383499E+00 a       167     0     7     1    17
 -6.0701463241835907E-01 a       168     0     7     1    18
 -2.5979771333194623E+00 a       169     0     7     1    19
  1.3973383596530198E+00 a       170     0     7     1    20
 -3.2412583377996845E-01 a       171     0     7     1    21
 -7.5058994800667533E-01 a       172     0     7     1    22
 -1.5865861459754005E+00 a       173     0     7     1    23
 -5.2276261849608630E-01 a       174     0     7     1    24
  3.6611646931531755E-01 a       175     0     7     1    25
 -5.1110249419163578E-01 a       176     0     8     1     1
  1.7804229132893385E+00 a       177     0     8     1     2
 -1.8744913654292288E+00 a       178     0     8     1     3
  1.7712196099263018E+00 a       179     0     8     1     4
  1.4647553111034012E-01 a       180     0     8     1     5
 -1.7047771942367873E+00 a       181     0     8     1     6
 -2.1548384652081567E+00 a       182     0     8     1     7
 -3.3869848068251263E-01 a       183     0     8     1     8
  1.8231956199177386E+00 a       184     0     8     1     9
 -1.4226604412256754E+00 a       185     0     8     1    10
  8.9682487632642027E-01 a       186     0     8     1    11
 -1.8335113479365892E+00 a       187     0     8     1    12
  1.3764178347768381E+00 a       188     0     8     1    13
 -4.6847211219820278E-01 a       189     0     8     1    14
  6.4163407103014247E-01 a       190     0     8     1    15
 -2.4477608712570134E-01 a       191     0     8     1    16
  6.7198866541692159E-02 a       192     0     8     1    17
 -1.7564225022186619E+00 a       193     0     8     1    18
 -5.2974107892138000E-01 a       194     0     8     1    19
  1.5644502311284749E+00 a       195     0     8     1    20
 -1.0508388256511123E+00 a       196     0     8     1    21
 -1.8787893755545149E-01 a       197     0     8     1    22
 -1.1704313935331641E+00 a       198     0     8     1    23
 -8.0967518777025138E-01 a       199     0     8     1    24
  2.2213558049920862E-01 a       200     0     8     1    25
 -1.4357670527473907E+00 a       201     0     9     1     1
 -1.7356473076680927E+00 a       202     0     9     1     2
  1.6358408404307512E+00 a       203     0     9     1     3
 -2.8472164583894419E+00 a       204     0     9     1     4
  1.4807904636004436E+00 a       205     0     9     1     5
 -3.2781354859903993E+00 a       206     0     9     1     6
  6.9224990896686629E+00 a       207     0     9     1     7
 -1.5826453692025584E+00 a       208     0     9     1     8
 -1.9606198891360207E+00 a       209     0     9     1     9
 -5.0513454737164475E-02 a       210     0     9     1    10
 -6.3747361008294801E-01 a       211     0     9     1    11
  1.5984278942161065E+00 a       212     0     9     1    12
  1.1185254027955196E+00 a       213     0     9     1    13
 -1.0046814400513122E+00 a       214     0     9     1    14
  6.2210251745744016E-01 a       215     0     9     1    15
 -4.6617227538600714E+00 a       216     0     9     1    16
  7.4122220036666331E-01 a       217     0     9     1    17
 -3.4044476519393513E-01 a       218     0     9     1    18
 -1.4994799104687362E+00 a       219     0     9     1    19
 -2.5545165233249407E+00 a       220     0     9     1    20
 -1.5940055295786693E+00 a       221     0     9     1    21
  1.1342125464293247E+00 a       222     0     9     1    22
  1.6969531552965726E+00 a       223     0     9     1    23
  1.1056012330036025E+00 a       224     0     9     1    24
 -9.6841202166856821E-01 a       225     0     9     1    25
  5.2910982035725675E-02 a       226     0    10     1     1
 -6.4748449807650343E-01 a       227     0    10     1     2
  6.8560484147951184E-01 a       228     0    10     1     3
  3.9594366687373250E-01 a       229     0    10     1     4
 -1.4545479606395284E-01 a       230     0    10     1     5
  2.0883209533959773E-01 a       231     0    10     1     6
  7.0221858731216302E-01 a       232     0    10     1     7
  2.2587655934141784E-01 a       233     0    10     1     8
  9.5165028352212944E-01 a       234     0    10     1     9
  1.6179832747459791E-01 a       235     0    10     1    10
  3.4902632898718644E-01 a       236     0    10     1    11
  2.2677024959717254E-01 a       237     0    10     1    12
 -2.2838952188983899E-01 a       238     0    10     1    13
  1.9168654085563390E+00 a       239     0    10     1    14
 -2.7379064004017178E-01 a       240     0    10     1    15
 -1.1612432383143335E-01 a       241     0    10     1    16
  1.3266897836974703E-01 a       242     0    10     1    17
 -1.9818514465661571E-01 a       243     0    10     1    18
 -3.1967652159200211E-01 a       244     0    10     1    19
 -5.9140270851856536E-01 a       245     0    10     1    20
 -4.9742992306041350E-01 a       246     0    10     1    21
  9.6980071485527186E-01 a       247     0    10     1    22
  5.1144685699380599E-01 a       248     0    10     1    23
  2.0149343026484252E+00 a       249     0    10     1    24
  3.1537618981553861E-01 a       250     0    10     1    25
 -4.6275004637371966E+00 a       251     0    11     1     1
 -9.5201362788607052E-02 a       252     0    11     1     2
 -2.0310614806683683E-01 a       253     0    11     1     3
 -2.2408899293934286E+00 a       254     0    11     1     4
  7.4182739073638126E-01 a       255     0    11     1     5
  3.0550881754561314E+00 a       256     0    11     1     6
  1.1053004133440847E+00 a       257     0    11     1     7
  1.6245740002585667E+00 a       258     0    11     1     8
  2.5303503274395691E+00 a       259     0    11     1     9
 -1.8302500766288696E-01 a       260     0    11     1    10
  5.5490106507714265E-01 a       261     0    11     1    11
  2.6854630562615023E-01 a       262     0    11     1    12
 -1.9583471103418593E-01 a       263     0    11     1    13
 -1.3754203221053840E-01 a       264     0    11     1    14
  9.4710755393748436E-01 a       265     0    11     1    15
 -5.7751598805447146E-01 a       266     0    11     1    16
  1.2112356888337474E+00 a       267     0    11     1    17
 -2.9798999028577420E+00 a       268     0    11     1    18
  8.8012810866108326E-01 a       269     0    11     1    19
 -1.9158278719136292E+00 a       270     0    11     1    20
 -1.1972856486428720E+00 a       271     0    11     1    21
  1.6297201986222447E+00 a       272     0    11     1    22
  7.6483384251496656E-01 a       273     0    11     1    23
 -1.0140815313969509E+00 a       274     0    11     1    24
 -1.2679264683050256E-01 a       275     0    11     1    25
 -1.9522680974340099E+00 a       276     0    12     1     1
 -1.9062448055885619E+00 a       277     0    12     1     2
  2.5015852327201338E-01 a       278     0    12     1     3
 -2.2649925319601749E+00 a       279     0    12     1     4
  3.3529598033500341E-01 a       280     0    12     1     5
 -2.0359417396499455E+00 a       281     0    12     1     6
  1.8255338655998248E+00 a       282     0    12     1     7
 -3.1428063628675346E-01 a       283     0    12     1     8
  1.2003055561031337E+00 a       284     0    12     1     9
  4.4300158113103610E-01 a       285     0    12     1    10
  4.8032268530343469E-01 a       286     0    12     1    11
  1.3680016442661314E+00 a       287     0    12     1    12
  1.0342912813946179E+00 a       288     0    12     1    13
 -3.1976361253534491E-01 a       289     0    12     1    14
  8.6940702630432243E-01 a       290     0    12     1    15
 -1.5409072329590436E+00 a       291     0    12     1    16
  1.7256201406145628E+00 a       292     0    12     1    17
  1.4519450880494598E+00 a       293     0    12     1    18
  8.7851383630396174E-01 a       294     0    12     1    19
 -2.3405094271893292E+00 a       295     0    12     1    20
  2.3226055335925708E+00 a       296     0    12     1    21
  1.8943078227058054E+00 a       297     0    12     1    22
 -3.0061888366268369E-01 a       298     0    12     1    23
  7.9434125978483860E-01 a       299     0    12     1    24
  2.0969833264295371E-01 a       300     0    12     1    25
  2.2958656229078804E+00 a       301     0    13     1     1
  4.9882191936032578E+00 a       302     0    13     1     2
 -2.4465541490181670E+00 a       303     0    13     1     3
  4.1415001414904182E+00 a       304     0    13     1     4
 -8.4887957605024222E-01 a       305     0    13     1     5
  4.6910616798427469E+00 a       306     0    13     1     6
 -7.0969394046894809E+00 a       307     0    13     1     7
  8.4150540040842359E-01 a       308     0    13     1     8
 -2.0943775887288489E+00 a       309     0    13     1     9
 -8.7653126853468122E-01 a       310     0    13     1    10
  5.3280008972028947E-01 a       311     0    13     1    11
 -6.5520211716238841E-01 a       312     0    13     1    12
  4.9975226646153503E-01 a       313     0    13     1    13
  2.8318244795205558E+00 a       314     0    13     1    14
 -3.0563568868866162E+00 a       315     0    13     1    15
  3.8813049338725563E+00 a       316     0    13     1    16
 -1.6845629095485180E+00 a       317     0    13     1    17
 -8.9672046573749686E-01 a       318     0    13     1    18
 -7.6390247049826787E-01 a       319     0    13     1    19
  4.3993486695063595E+00 a       320     0    13     1    20
  4.1289668290006784E-02 a       321     0    13     1    21
 -8.4390293116089732E-01 a       322     0    13     1    22
 -7.3609766992496461E-01 a       323     0    13     1    23
 -1.4945198745828305E+00 a       324     0    13     1    24
 -1.3762356745084325E+00 a       325     0    13     1    25
  1.5038049689859159E+00 a       326     0    14     1     1
  5.2693238937045161E-01 a       327     0    14     1     2
  1.9131033371856305E+00 a       328     0    14     1     3
