################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.2425779331245543E-01 a         1     0     1     1     1
 -1.0437520336733379E+00 a         2     0     1     1     2
 -4.3690382445424691E-01 a         3     0     1     1     3
 -6.6635714700071194E-02 a         4     0     1     1     4
  3.1263262367629213E-01 a         5     0     1     1     5
 -4.2661933106759103E-01 a         6     0     1     1     6
 -5.5174576270011111E-01 a         7     0     1     1     7
  6.2863519589203096E-02 a         8     0     1     1     8
 -3.1328992752565205E-01 a         9     0     1     1     9
  8.3640510744329738E-02 a        10     0     1     1    10
 -5.4817856781885876E-01 a        11     0     1     1    11
  9.6430332794039408E-01 a        12     0     1     1    12
 -3.6645078023608318E-01 a        13     0     1     1    13
 -2.3655581482083946E-01 a        14     0     1     1    14
 -1.4243180064199950E+00 a        15     0     1     1    15
 -3.6399529581161094E-01 a        16     0     1     1    16
  2.9685997597586548E-02 a        17     0     1     1    17
 -7.7950147599191222E-01 a        18     0     1     1    18
 -1.7952352937383953E+00 a        19     0     1     1    19
 -9.5788061825406134E-01 a        20     0     1     1    20
  1.4495632770491704E+00 a        21     0     1     1    21
  1.4287434833131754E-01 a        22     0     1     1    22
 -2.1598862319330121E+00 a        23     0     1     1    23
  1.1311371274548143E+00 a        24     0     1     1    24
  3.2843716049961294E-02 a        25     0     1     1    25
 -1.3257009783803544E-01 a        26     0     2     1     1
  5.8730753401785674E-01 a        27     0     2     1     2
  1.0528973328145745E+00 a        28     0     2     1     3
  7.4106334641297955E-01 a        29     0     2     1     4
  5.1735497966924038E-01 a        30     0     2     1     5
 -5.4669594808325483E-01 a        31     0     2     1     6
  6.4700780321275364E-01 a        32     0     2     1     7
 -1.3799889485338184E+00 a        33     0     2     1     8
  1.3272835220928667E+00 a        34     0     2     1     9
  5.9333087225561965E-01 a        35     0     2     1    10
 -7.7168785180085950E-02 a        36     0     2     1    11
 -9.6947079849548734E-01 a        37     0     2     1    12
  5.4967476853932473E-01 a        38     0     2     1    13
  8.7700459830865607E-01 a        39     0     2     1    14
  1.1549627964425329E+00 a        40     0     2     1    15
  4.4481833701936346E-01 a        41     0     2     1    16
  1.0955462688488837E-01 a        42     0     2     1    17
  1.0213063966323893E-01 a        43     0     2     1    18
  3.4984857080223946E+00 a        44     0     2     1    19
 -1.7655533984116320E-01 a        45     0     2     1    20
 -2.1166899629541334E+00 a        46     0     2     1    21
  1.8987512423491701E-01 a        47     0     2     1    22
  4.1373143809371253E+00 a        48     0     2     1    23
 -1.4797151780053857E+00 a        49     0     2     1    24
 -2.4476205508565702E-01 a        50     0     2     1    25
 -4.1569572776508396E-01 a        51     0     3     1     1
  1.3806698084789868E+00 a        52     0     3     1     2
  2.5510584070998443E-01 a        53     0     3     1     3
 -7.1889900248509675E-01 a        54     0     3     1     4
  7.7268522679727047E-01 a        55     0     3     1     5
 -1.7823508316209791E+00 a        56     0     3     1     6
  1.2406328943968184E-01 a        57     0     3     1     7
  9.1434600896211582E-02 a        58     0     3     1     8
 -8.6391805443943881E-01 a        59     0     3     1     9
  6.2968283661249103E-01 a        60     0     3     1    10
  6.2739086379567266E-01 a        61     0     3     1    11
 -1.5246553462294237E+00 a        62     0     3     1    12
 -7.2192662463890944E-01 a        63     0     3     1    13
 -2.5798525654157252E+00 a        64     0     3     1    14
  1.0157766260342356E+00 a        65     0     3     1    15
 -1.0255073750176900E+00 a        66     0     3     1    16
  8.6947107276016955E-01 a        67     0     3     1    17
 -1.0979742095988059E+00 a        68     0     3     1    18
  5.3560832256835458E-02 a        69     0     3     1    19
  9.0870166429724408E-01 a        70     0     3     1    20
  3.7289642861861072E-01 a        71     0     3     1    21
  1.0161437896538018E-01 a        72     0     3     1    22
  6.9240824795066103E-01 a        73     0     3     1    23
  4.9541412363211790E-01 a        74     0     3     1    24
 -3.1813473973859374E-01 a        75     0     3     1    25
  9.2230405182889530E-01 a        76     0     4     1     1
 -1.4056902488593062E+00 a        77     0     4     1     2
  1.0063290230027242E+00 a        78     0     4     1     3
 -4.3705258491905213E-01 a        79     0     4     1     4
  6.1659356992223746E-02 a        80     0     4     1     5
  2.7551602956453151E-03 a        81     0     4     1     6
  8.5368062397174482E-02 a        82     0     4     1     7
  7.3866578252098536E-01 a        83     0     4     1     8
  1.6412657466751581E+00 a        84     0     4     1     9
 -5.8634182237201871E-01 a        85     0     4     1    10
  5.3533239644128383E-01 a        86     0     4     1    11
 -7.2576239570535150E-01 a        87     0     4     1    12
  4.5084161922952587E-01 a        88     0     4     1    13
  1.5530579152100352E+00 a        89     0     4     1    14
  6.6243635384194122E-01 a        90     0     4     1    15
  1.1988849840326962E-01 a        91     0     4     1    16
  1.4050429183790595E-02 a        92     0     4     1    17
  5.5315340208407868E-03 a        93     0     4     1    18
 -1.3622713147282381E+00 a        94     0     4     1    19
 -3.7528871441052403E-01 a        95     0     4     1    20
  1.2784722012135072E+00 a        96     0     4     1    21
 -1.5543717111077918E-01 a        97     0     4     1    22
  1.6102990811867596E-01 a        98     0     4     1    23
 -2.3455948704969251E-01 a        99     0     4     1    24
 -5.3518161183614443E-01 a       100     0     4     1    25
 -7.1074802036955065E-01 a       101     0     5     1     1
  7.5572019554320291E-01 a       102     0     5     1     2
  7.9544895988740094E-01 a       103     0     5     1     3
  4.0269047206840097E-01 a       104     0     5     1     4
 -5.0280098162716835E-01 a       105     0     5     1     5
  2.7632408997273394E-01 a       106     0     5     1     6
  5.7504650265650908E-02 a       107     0     5     1     7
 -2.3913370084190116E-01 a       108     0     5     1     8
  5.9989664089745307E-02 a       109     0     5     1     9
  2.0918687164345192E-02 a       110     0     5     1    10
  2.8591427436681055E-01 a       111     0     5     1    11
 -2.9073456366250011E-01 a       112     0     5     1    12
  1.2247541307617209E-01 a       113     0     5     1    13
  2.0328825302515612E-02 a       114     0     5     1    14
  1.2795824781335116E-01 a       115     0     5     1    15
 -2.0820044830787174E-01 a       116     0     5     1    16
  4.7706469049922323E-01 a       117     0     5     1    17
 -6.4578409493354638E-02 a       118     0     5     1    18
  2.9793843679883641E-01 a       119     0     5     1    19
  3.6633933959140363E-01 a       120     0     5     1    20
 -5.9888387568528700E-01 a       121     0     5     1    21
  4.4207259059900639E-01 a       122     0     5     1    22
  7.9696970426132066E-02 a       123     0     5     1    23
 -4.7274128674319738E-02 a       124     0     5     1    24
 -2.6893050779686106E-01 a       125     0     5     1    25
 -6.4322115843190264E-01 a       126     0     6     1     1
 -2.8812962805483271E+00 a       127     0     6     1     2
 -4.4527491755354903E-01 a       128     0     6     1     3
 -2.8872358817789306E-01 a       129     0     6     1     4
 -1.3438094693301879E+00 a       130     0     6     1     5
  1.6335683395877694E+00 a       131     0     6     1     6
 -4.6955548460160990E-01 a       132     0     6     1     7
 -2.5103526186044306E-01 a       133     0     6     1     8
  1.5377415001770061E+00 a       134     0     6     1     9
  2.5108011967912108E-01 a       135     0     6     1    10
 -1.7803476114176406E+00 a       136     0     6     1    11
  2.4029136927020698E+00 a       137     0     6     1    12
  1.9128335778998520E+00 a       138     0     6     1    13
  2.8939135366926654E+00 a       139     0     6     1    14
 -3.2188163841653714E+00 a       140     0     6     1    15
  1.5541092108488939E+00 a       141     0     6     1    16
  4.7091433358842200E-01 a       142     0     6     1    17
  6.1102955746388610E-01 a       143     0     6     1    18
  7.1283764658141346E-01 a       144     0     6     1    19
 -1.4652666008891722E+00 a       145     0     6     1    20
 -8.4169684468160877E-01 a       146     0     6     1    21
 -1.4888397322005309E+00 a       147     0     6     1    22
 -3.9514370245453456E+00 a       148     0     6     1    23
 -9.5366698666027738E-01 a       149     0     6     1    24
  1.7590491293607504E+00 a       150     0     6     1    25
 -9.8216723732640177E-01 a       151     0     7     1     1
  5.2410310141410410E-01 a       152     0     7     1     2
 -1.3669787494765193E-01 a       153     0     7     1     3
 -9.7956025860364493E-01 a       154     0     7     1     4
  2.2774972761687687E-01 a       155     0     7     1     5
  2.2466029224676673E-01 a       156     0     7     1     6
 -1.0538975586833752E+00 a       157     0     7     1     7
 -4.1973049728216116E-01 a       158     0     7     1     8
 -1.5914467740707383E+00 a       159     0     7     1     9
 -7.6244837442592195E-01 a       160     0     7     1    10
 -3.5013240074553165E-01 a       161     0     7     1    11
  5.3263234620447375E-01 a       162     0     7     1    12
 -1.3193492349384404E+00 a       163     0     7     1    13
 -5.1872180538015964E-03 a       164     0     7     1    14
 -1.0398108257384404E+00 a       165     0     7     1    15
 -7.2888315416047833E-01 a       166     0     7     1    16
 -8.8657625451064384E-02 a       167     0     7     1    17
  3.6301308132768972E-01 a       168     0     7     1    18
  1.4719217802406031E+00 a       169     0     7     1    19
 -7.0003612314463526E-01 a       170     0     7     1    20
 -1.1895666654237438E+00 a       171     0     7     1    21
  6.8543701583399541E-01 a       172     0     7     1    22
 -6.2676042131874365E-01 a       173     0     7     1    23
  7.2592971832357300E-01 a       174     0     7     1    24
  6.6684330532605085E-02 a       175     0     7     1    25
  1.0778148710033508E+00 a       176     0     8     1     1
  2.2712892177761894E+00 a       177     0     8     1     2
  5.7104682018809283E-01 a       178     0     8     1     3
  4.4190539604197909E-01 a       179     0     8     1     4
  9.0638740489831626E-01 a       180     0     8     1     5
 -1.9407034435447970E+00 a       181     0     8     1     6
  4.5798371623005590E-01 a       182     0     8     1     7
  2.2562285676107893E-01 a       183     0     8     1     8
 -2.7459205291699440E-01 a       184     0     8     1     9
 -1.2532064297126642E+00 a       185     0     8     1    10
  2.1420414805416161E+00 a       186     0     8     1    11
 -1.7452385565939794E+00 a       187     0     8     1    12
 -7.6728075912252469E-01 a       188     0     8     1    13
 -1.8745975230660745E+00 a       189     0     8     1    14
  3.0912260153778401E+00 a       190     0     8     1    15
 -1.1260175919603915E-01 a       191     0     8     1    16
  5.7693408667748233E-02 a       192     0     8     1    17
  9.6218988825732843E-01 a       193     0     8     1    18
  1.6161776333543862E+00 a       194     0     8     1    19
  1.8308913397611633E+00 a       195     0     8     1    20
  1.1724953250759194E-01 a       196     0     8     1    21
  8.0276356975500007E-01 a       197     0     8     1    22
  4.8932469097617428E+00 a       198     0     8     1    23
 -5.7583587143989612E-01 a       199     0     8     1    24
 -1.3058527953668551E+00 a       200     0     8     1    25
 -7.3282472702573553E-01 a       201     0     9     1     1
  7.4481577628268358E-01 a       202     0     9     1     2
  6.7443475036070177E-02 a       203     0     9     1     3
  7.7319610052864057E-02 a       204     0     9     1     4
 -6.7669950581374050E-01 a       205     0     9     1     5
  1.5619248066742589E-01 a       206     0     9     1     6
  3.0969639845295149E-01 a       207     0     9     1     7
  3.1572354804442304E-01 a       208     0     9     1     8
 -2.8825706605728152E-01 a       209     0     9     1     9
  2.5471825431401457E-01 a       210     0     9     1    10
 -1.1766114472927520E+00 a       211     0     9     1    11
  9.0826202617739082E-01 a       212     0     9     1    12
 -8.9304207210240460E-01 a       213     0     9     1    13
 -2.3137032914166566E-01 a       214     0     9     1    14
  7.6861808744416071E-01 a       215     0     9     1    15
  4.4850083807753488E-01 a       216     0     9     1    16
 -7.9643650241646735E-01 a       217     0     9     1    17
 -1.9542491888588798E-01 a       218     0     9     1    18
 -3.0010050289709966E-01 a       219     0     9     1    19
  3.4382612924849765E-01 a       220     0     9     1    20
  4.2659236162524306E-01 a       221     0     9     1    21
 -5.0809018968499386E-01 a       222     0     9     1    22
  1.1751347263346867E+00 a       223     0     9     1    23
  9.9452224926085561E-02 a       224     0     9     1    24
  2.0496142185859947E-01 a       225     0     9     1    25
  2.7880415440755829E-01 a       226     0    10     1     1
 -2.5242454513577034E-01 a       227     0    10     1     2
 -8.6695081213393232E-01 a       228     0    10     1     3
