################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.0811825503493359E-02 a         1     0     1     1     1
 -3.3632298911896559E+00 a         2     0     1     1     2
 -7.2703046728860288E-01 a         3     0     1     1     3
  2.5478673363455968E+00 a         4     0     1     1     4
 -4.3578109920062031E+00 a         5     0     1     1     5
 -7.6123865559222537E-01 a         6     0     1     1     6
  1.6267619797987589E+00 a         7     0     1     1     7
  2.3738360675446444E+00 a         8     0     1     1     8
 -3.4135668627885072E+00 a         9     0     1     1     9
  5.1972353481006273E-01 a        10     0     1     1    10
 -1.8541066709950507E+00 a        11     0     1     1    11
 -1.8994112505450375E-01 a        12     0     1     1    12
 -8.5260052930223251E-01 a        13     0     1     1    13
 -1.7905809283622818E+00 a        14     0     1     1    14
  1.4622855121315745E+00 a        15     0     1     1    15
 -1.0311690925147310E+00 a        16     0     1     1    16
  8.2841014992922768E-01 a        17     0     1     1    17
  3.4540588833869790E-01 a        18     0     1     1    18
 -2.7270579848139564E-01 a        19     0     1     1    19
  5.8311715910604456E-01 a        20     0     1     1    20
  2.0144252856987155E+00 a        21     0     1     1    21
  2.7097499251338339E+00 a        22     0     1     1    22
 -3.9790675796153048E+00 a        23     0     1     1    23
 -3.6882326565814116E-01 a        24     0     1     1    24
 -2.7304800542697554E+00 a        25     0     1     1    25
  2.1016481682671158E+00 a        26     0     2     1     1
  1.4883417623684254E+00 a        27     0     2     1     2
  5.0649471212372861E+00 a        28     0     2     1     3
 -2.5332400897273919E+00 a        29     0     2     1     4
 -2.0735779828678824E+00 a        30     0     2     1     5
  9.8432908790032037E-01 a        31     0     2     1     6
 -7.3997064145919400E-01 a        32     0     2     1     7
 -4.4600497163999192E-01 a        33     0     2     1     8
 -1.3356486825335205E+00 a        34     0     2     1     9
  5.1341097400675439E-01 a        35     0     2     1    10
 -9.6172067216967816E-01 a        36     0     2     1    11
 -5.5264911633820200E+00 a        37     0     2     1    12
 -5.6454760908383976E+00 a        38     0     2     1    13
 -6.3900794327559018E-01 a        39     0     2     1    14
  2.1359371486840049E+00 a        40     0     2     1    15
 -4.9283317078565253E-01 a        41     0     2     1    16
 -1.1835855616449753E+00 a        42     0     2     1    17
 -3.9625623896328346E+00 a        43     0     2     1    18
  1.9769041876031368E-01 a        44     0     2     1    19
  1.3496292061858055E+00 a        45     0     2     1    20
 -1.8562498349348380E+00 a        46     0     2     1    21
 -1.5348395676033373E+00 a        47     0     2     1    22
  2.1086424238699180E+00 a        48     0     2     1    23
 -3.8938489856967164E+00 a        49     0     2     1    24
  1.7502303025525439E+00 a        50     0     2     1    25
  3.6635121372118934E-01 a        51     0     3     1     1
 -5.3801124645495104E+00 a        52     0     3     1     2
 -4.3760925945196361E+00 a        53     0     3     1     3
  6.3297695778859742E-01 a        54     0     3     1     4
 -2.9085621741637219E-01 a        55     0     3     1     5
  3.2373141120927023E+00 a        56     0     3     1     6
