################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2601282405934124E+00 a         1     0     1     1     1
  1.6391297393478979E+00 a         2     0     1     1     2
  1.6484245689802199E-01 a         3     0     1     1     3
  2.0182645794271674E+00 a         4     0     1     1     4
  8.9673786998799090E-02 a         5     0     1     1     5
 -2.7777242541840208E-01 a         6     0     1     1     6
  7.7382461230090871E-01 a         7     0     1     1     7
 -4.3949995317384177E-01 a         8     0     1     1     8
  1.6504361249385648E+00 a         9     0     1     1     9
  3.5808288082154621E-01 a        10     0     1     1    10
  1.8751200328147406E-03 a        11     0     1     1    11
 -1.3697164833572506E+00 a        12     0     1     1    12
  7.6384550702159371E-01 a        13     0     1     1    13
 -3.8709511583701200E-01 a        14     0     1     1    14
  1.7410271675144897E+00 a        15     0     1     1    15
  1.9990361492496115E-02 a        16     0     1     1    16
 -4.0015938569496629E-01 a        17     0     1     1    17
 -8.8059012613416388E-01 a        18     0     1     1    18
 -2.2270981575011914E+00 a        19     0     1     1    19
  2.0451006449402834E-01 a        20     0     1     1    20
 -2.0346815208912448E+00 a        21     0     1     1    21
  5.4953895050072932E-01 a        22     0     1     1    22
  8.6951389952724834E-01 a        23     0     1     1    23
  1.0516319032600372E+00 a        24     0     1     1    24
  1.6932047891580657E+00 a        25     0     1     1    25
 -3.6435638473857215E+00 a        26     0     2     1     1
 -2.9855941273473232E+00 a        27     0     2     1     2
 -1.8261315380539036E+00 a        28     0     2     1     3
 -1.8092356334437536E+00 a        29     0     2     1     4
  5.0141857290799274E-01 a        30     0     2     1     5
  4.0153093930025807E-01 a        31     0     2     1     6
 -2.3501417587822404E+00 a        32     0     2     1     7
  1.9568239774073726E-01 a        33     0     2     1     8
 -2.3790874913640869E+00 a        34     0     2     1     9
 -4.5774981138523385E-01 a        35     0     2     1    10
  1.3357229702827158E+00 a        36     0     2     1    11
  3.5527647324961351E+00 a        37     0     2     1    12
 -9.0118790981367547E-02 a        38     0     2     1    13
  2.5368665663648160E-01 a        39     0     2     1    14
 -2.9634232220517478E+00 a        40     0     2     1    15
  5.6395691847102170E-01 a        41     0     2     1    16
 -2.7440010788672868E+00 a        42     0     2     1    17
  3.0839149577956321E-01 a        43     0     2     1    18
  9.3116182371569856E-01 a        44     0     2     1    19
 -1.7763170119933722E-01 a        45     0     2     1    20
  2.3897393032601033E+00 a        46     0     2     1    21
 -1.0091955922467071E+00 a        47     0     2     1    22
 -2.0223064670546882E+00 a        48     0     2     1    23
 -2.3647687007834577E+00 a        49     0     2     1    24
 -1.9276411016345767E+00 a        50     0     2     1    25
 -1.2552997060884130E-01 a        51     0     3     1     1
  4.4738850264387714E-01 a        52     0     3     1     2
  6.2100788291840736E-01 a        53     0     3     1     3
  3.0149381168210918E+00 a        54     0     3     1     4
 -5.5981374354208890E-01 a        55     0     3     1     5
  1.0156619877663549E+00 a        56     0     3     1     6
  5.2025507881843536E-01 a        57     0     3     1     7
  5.2995593195054613E-01 a        58     0     3     1     8
 -2.2091896010126062E+00 a        59     0     3     1     9
 -7.6937799549009023E-01 a        60     0     3     1    10
 -3.7584672615612308E-01 a        61     0     3     1    11
 -2.6777696004630958E+00 a        62     0     3     1    12
