################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1008811868098862E+00 a         1     0     1     1     1
 -5.1901349817973552E-01 a         2     0     1     1     2
 -4.8326591756992848E-01 a         3     0     1     1     3
 -6.9376482527990102E-01 a         4     0     1     1     4
  4.6358567046725785E-01 a         5     0     1     1     5
  1.9334092676830086E+00 a         6     0     1     1     6
  3.5731786868767007E-01 a         7     0     1     1     7
 -9.3515494325642257E-01 a         8     0     1     1     8
 -1.0288297760812213E+00 a         9     0     1     1     9
 -1.0194315614316234E-01 a        10     0     1     1    10
 -1.9389743183346342E+00 a        11     0     1     1    11
 -5.0719296724662877E-01 a        12     0     1     1    12
 -6.2161487058443743E-01 a        13     0     1     1    13
  8.3589635338596668E-01 a        14     0     1     1    14
 -8.2049278656990243E-01 a        15     0     1     1    15
 -6.6609269500312807E-01 a        16     0     1     1    16
  2.0071080176648348E-01 a        17     0     1     1    17
  7.3354189929285207E-01 a        18     0     1     1    18
  3.4134856420533055E-01 a        19     0     1     1    19
  2.3541208149365320E+00 a        20     0     1     1    20
  1.5863386870509883E+00 a        21     0     1     1    21
 -1.4833103293272580E+00 a        22     0     1     1    22
  2.3196639998716229E-01 a        23     0     1     1    23
  1.2232423000292614E+00 a        24     0     1     1    24
 -1.5778893950672909E-01 a        25     0     1     1    25
  1.1599452309025600E+00 a        26     0     2     1     1
 -1.0208372069073124E+00 a        27     0     2     1     2
 -6.0111490778406895E-01 a        28     0     2     1     3
  1.5671032538728404E+00 a        29     0     2     1     4
  2.5948585595382774E+00 a        30     0     2     1     5
  2.0226288778828166E-01 a        31     0     2     1     6
  2.8958932836032800E+00 a        32     0     2     1     7
  5.3762799825966386E-02 a        33     0     2     1     8
 -8.8130453229234240E-01 a        34     0     2     1     9
  5.6850579513326494E-01 a        35     0     2     1    10
  1.7130721524286185E-02 a        36     0     2     1    11
  6.4659516929005800E-01 a        37     0     2     1    12
 -1.0971939046312668E-01 a        38     0     2     1    13
  4.6577108637853792E-01 a        39     0     2     1    14
  4.7384177801200378E-01 a        40     0     2     1    15
 -7.6643202126184551E-01 a        41     0     2     1    16
 -7.0054854677351974E-01 a        42     0     2     1    17
 -3.9519752410362332E+00 a        43     0     2     1    18
  3.3430274480402908E-02 a        44     0     2     1    19
  1.6766039743870786E+00 a        45     0     2     1    20
 -3.1269985004031459E-01 a        46     0     2     1    21
 -1.1896341384527773E+00 a        47     0     2     1    22
  2.1794535756083468E+00 a        48     0     2     1    23
  8.4564055474247524E-01 a        49     0     2     1    24
 -9.2769209259284857E-01 a        50     0     2     1    25
 -5.0249589402584938E-01 a        51     0     3     1     1
 -3.4412795238226579E-01 a        52     0     3     1     2
  1.7825530196493862E+00 a        53     0     3     1     3
 -1.0281687331402338E+00 a        54     0     3     1     4
  2.5701754821041845E-01 a        55     0     3     1     5
 -3.8069811173024037E-01 a        56     0     3     1     6
  9.3272002008981225E-01 a        57     0     3     1     7
  9.3820816491175785E-01 a        58     0     3     1     8
 -1.6591586268948638E-01 a        59     0     3     1     9
  3.4238863472697817E-01 a        60     0     3     1    10
  9.2556001116889464E-01 a        61     0     3     1    11
  1.3843696749797143E+00 a        62     0     3     1    12
  6.1315643236200412E-01 a        63     0     3     1    13
 -3.0727724888837371E-01 a        64     0     3     1    14
 -6.6114661401564565E-02 a        65     0     3     1    15
  1.8039115834961564E-01 a        66     0     3     1    16
 -4.8958384389462722E-01 a        67     0     3     1    17
 -9.3200892974128768E-01 a        68     0     3     1    18
 -2.1099890282132000E-01 a        69     0     3     1    19
 -1.7656649350476168E+00 a        70     0     3     1    20
 -1.2652238985249118E+00 a        71     0     3     1    21
  2.3463908427895865E+00 a        72     0     3     1    22
 -1.8086511779139558E-02 a        73     0     3     1    23
 -8.4214635794093162E-01 a        74     0     3     1    24
 -7.5671002270053922E-01 a        75     0     3     1    25
 -1.7631301923324212E+00 a        76     0     4     1     1
  1.4275509700039228E+00 a        77     0     4     1     2
  1.1609449581537399E+00 a        78     0     4     1     3
 -6.8259821425615530E-01 a        79     0     4     1     4
 -3.1494459551255427E+00 a        80     0     4     1     5
  7.1133201608140140E-01 a        81     0     4     1     6
 -4.2497818284345623E+00 a        82     0     4     1     7
 -1.9436123671641532E+00 a        83     0     4     1     8
  1.1177421578277715E+00 a        84     0     4     1     9
 -6.4030163293017506E-01 a        85     0     4     1    10
 -1.0168625976845411E+00 a        86     0     4     1    11
 -1.6043439863279680E+00 a        87     0     4     1    12
 -9.3329110651557412E-01 a        88     0     4     1    13
  1.6286451639384856E+00 a        89     0     4     1    14
 -1.7672859316452794E+00 a        90     0     4     1    15
  1.5850403531154460E+00 a        91     0     4     1    16
 -4.7422405539445600E-01 a        92     0     4     1    17
  8.2206173370392097E+00 a        93     0     4     1    18
 -1.2393611543487564E+00 a        94     0     4     1    19
 -2.2993027487362223E+00 a        95     0     4     1    20
 -1.8753194848162566E-01 a        96     0     4     1    21
  1.8869826484844874E+00 a        97     0     4     1    22
