################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.9319669234034634E-01 a         1     0     1     1     1
  4.2094298846507805E-01 a         2     0     1     1     2
 -1.5492197907278100E+00 a         3     0     1     1     3
 -8.5145908502880219E-01 a         4     0     1     1     4
 -9.5032740709412189E-01 a         5     0     1     1     5
 -3.2724049875657929E-01 a         6     0     1     1     6
 -4.4965526277069312E-01 a         7     0     1     1     7
  2.2653834675596212E+00 a         8     0     1     1     8
 -1.9166113209229224E-01 a         9     0     1     1     9
 -1.4154081072795621E-02 a        10     0     1     1    10
 -1.0628024990542697E+00 a        11     0     1     1    11
 -2.5190197110481327E-01 a        12     0     1     1    12
  1.2083595188442046E-02 a        13     0     1     1    13
  1.0097650483918439E+00 a        14     0     1     1    14
  1.1854457449277693E+00 a        15     0     1     1    15
  1.0142978590847380E+00 a        16     0     1     1    16
 -7.5795543213135053E-01 a        17     0     1     1    17
 -4.6909331046315378E-01 a        18     0     1     1    18
  6.2744069056327145E-01 a        19     0     1     1    19
  1.7728693698612652E+00 a        20     0     1     1    20
 -9.7756128524075336E-01 a        21     0     1     1    21
  1.2476362205336535E+00 a        22     0     1     1    22
  3.9903392827450490E-01 a        23     0     1     1    23
 -8.9772225038616182E-01 a        24     0     1     1    24
 -9.5181884352054935E-01 a        25     0     1     1    25
 -4.7836797355389710E-01 a        26     0     2     1     1
  3.8852994381889068E+00 a        27     0     2     1     2
  8.1041641789443353E-01 a        28     0     2     1     3
  2.1969879378512230E-01 a        29     0     2     1     4
 -2.3226988883355212E-01 a        30     0     2     1     5
  1.8238216617727304E-01 a        31     0     2     1     6
  3.9782355968624350E-01 a        32     0     2     1     7
 -3.9639727179713480E-01 a        33     0     2     1     8
  1.2014562412147178E+00 a        34     0     2     1     9
  3.5168296635140756E-01 a        35     0     2     1    10
  4.2291193029475083E-01 a        36     0     2     1    11
  5.7576802838541208E-01 a        37     0     2     1    12
 -1.4360369664547579E+00 a        38     0     2     1    13
  1.0760212436692021E-01 a        39     0     2     1    14
 -9.8250141110032951E-01 a        40     0     2     1    15
 -2.2978037259704362E-01 a        41     0     2     1    16
 -4.5029082968943135E-01 a        42     0     2     1    17
 -6.7881742981776882E-01 a        43     0     2     1    18
 -1.5730646738907277E+00 a        44     0     2     1    19
 -7.3360733605062534E-01 a        45     0     2     1    20
  1.7600438941071401E+00 a        46     0     2     1    21
 -7.9732888321454509E-01 a        47     0     2     1    22
 -4.8229554137912461E-01 a        48     0     2     1    23
  4.5198126764606628E-01 a        49     0     2     1    24
 -7.2853823441746746E-01 a        50     0     2     1    25
 -4.4400876091200703E-01 a        51     0     3     1     1
 -1.7131138904674847E-01 a        52     0     3     1     2
  3.1269024578716807E-03 a        53     0     3     1     3
 -9.0969231802070694E-01 a        54     0     3     1     4
  7.4998950501639172E-01 a        55     0     3     1     5
 -1.5501623455167998E-01 a        56     0     3     1     6
  6.8935766455586411E-01 a        57     0     3     1     7
 -9.5420855184222719E-01 a        58     0     3     1     8
 -2.5792038022389069E-01 a        59     0     3     1     9
 -5.9308356515062188E-01 a        60     0     3     1    10
 -1.6355264965136393E-01 a        61     0     3     1    11
 -2.5430785177933690E-01 a        62     0     3     1    12
  8.3597452727170818E-01 a        63     0     3     1    13
 -1.9849370308351697E+00 a        64     0     3     1    14
  1.0426409724993031E+00 a        65     0     3     1    15
 -1.7855438962348456E+00 a        66     0     3     1    16
  5.1736334656528826E-01 a        67     0     3     1    17
  1.4114873323470248E-01 a        68     0     3     1    18
 -4.5861778410948983E-01 a        69     0     3     1    19
 -1.6169291074774326E+00 a        70     0     3     1    20
  1.8953775360190688E+00 a        71     0     3     1    21
 -1.5267290264760736E+00 a        72     0     3     1    22
  1.3228349493211358E+00 a        73     0     3     1    23
  2.0645991282800513E+00 a        74     0     3     1    24
  1.1698213411472167E+00 a        75     0     3     1    25
  6.0858350924543747E-01 a        76     0     4     1     1
 -5.5577032862473921E+00 a        77     0     4     1     2
 -6.0888249841401454E-01 a        78     0     4     1     3
 -1.3195737560183387E+00 a        79     0     4     1     4
  6.3852886173365986E-01 a        80     0     4     1     5
 -1.2098378770796971E-01 a        81     0     4     1     6
 -1.9452920479898206E+00 a        82     0     4     1     7
  7.7883548746519204E-01 a        83     0     4     1     8
 -1.9291401585409889E+00 a        84     0     4     1     9
 -1.0453524873416555E+00 a        85     0     4     1    10
  1.8706491875076445E-01 a        86     0     4     1    11
 -3.7094925674825410E+00 a        87     0     4     1    12
  1.4030402089099232E+00 a        88     0     4     1    13
 -5.8060951905055591E-01 a        89     0     4     1    14
  2.0045762446380730E+00 a        90     0     4     1    15
  1.5401216079078477E+00 a        91     0     4     1    16
  1.3248377013326458E+00 a        92     0     4     1    17
  1.2702813014532355E+00 a        93     0     4     1    18
  3.7470427297869091E+00 a        94     0     4     1    19
  1.0639688050162837E+00 a        95     0     4     1    20
 -4.3989382483479869E+00 a        96     0     4     1    21
  2.0601893496070606E-01 a        97     0     4     1    22
 -1.6738792633957282E+00 a        98     0     4     1    23
 -1.0352745391818758E+00 a        99     0     4     1    24
  7.7258701830551346E-01 a       100     0     4     1    25
  9.0717048599766426E-01 a       101     0     5     1     1
  3.7877977845302562E+00 a       102     0     5     1     2
 -1.6931324957453358E+00 a       103     0     5     1     3
 -2.3863302760185010E+00 a       104     0     5     1     4
  1.0542176950176732E+00 a       105     0     5     1     5
  2.1264619318994331E+00 a       106     0     5     1     6
  5.1420162575189634E+00 a       107     0     5     1     7
  1.3802096149454519E+00 a       108     0     5     1     8
 -4.5860832770756567E-02 a       109     0     5     1     9
  8.0988298433932182E-01 a       110     0     5     1    10
 -1.2423639036163192E+00 a       111     0     5     1    11
  2.7789998216567411E+00 a       112     0     5     1    12
 -7.9860563990871469E-01 a       113     0     5     1    13
  1.3140879601203439E+00 a       114     0     5     1    14
 -1.8416202520435165E+00 a       115     0     5     1    15
 -2.2301854345362999E+00 a       116     0     5     1    16
 -1.2938319361160406E+00 a       117     0     5     1    17
  3.2109354242745236E-01 a       118     0     5     1    18
 -8.0873758431340246E+00 a       119     0     5     1    19
  9.7623688726247415E-01 a       120     0     5     1    20
  2.1586269363484347E+00 a       121     0     5     1    21
  9.4167791518119859E-01 a       122     0     5     1    22
 -1.4449908149533235E+00 a       123     0     5     1    23
