################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.2871638252105691E-02 a         1     0     1     1     1
 -4.8778022276946842E-01 a         2     0     1     1     2
 -9.6369438932299012E-01 a         3     0     1     1     3
 -2.2688345467073903E-01 a         4     0     1     1     4
 -1.1419302355847136E+00 a         5     0     1     1     5
 -2.0817024073290855E+00 a         6     0     1     1     6
 -2.1447054397587419E+00 a         7     0     1     1     7
 -3.9999664035405225E-01 a         8     0     1     1     8
  5.6390733592905096E-01 a         9     0     1     1     9
 -1.5794747078404778E+00 a        10     0     1     1    10
  2.0694287935518165E+00 a        11     0     1     1    11
 -6.4526668051852509E-01 a        12     0     1     1    12
 -8.2079244404621998E-02 a        13     0     1     1    13
 -2.6081448810934393E+00 a        14     0     1     1    14
  3.4367994006288283E-01 a        15     0     1     1    15
  1.3571648563792921E-01 a        16     0     1     1    16
  1.3948744215706874E+00 a        17     0     1     1    17
  4.0282071840711375E-01 a        18     0     1     1    18
  6.4700554139822575E-01 a        19     0     1     1    19
 -1.4446875343791614E+00 a        20     0     1     1    20
 -1.3607897503465953E+00 a        21     0     1     1    21
  6.1210482102531949E-01 a        22     0     1     1    22
 -1.6474074388547752E-01 a        23     0     1     1    23
 -1.2562868912043959E+00 a        24     0     1     1    24
 -7.5279841100880651E-01 a        25     0     1     1    25
  1.6253306730418260E-01 a        26     0     2     1     1
 -9.2230469421175676E-01 a        27     0     2     1     2
 -6.8213313906898262E-02 a        28     0     2     1     3
  1.8947445527946116E+00 a        29     0     2     1     4
  2.3088208738545859E+00 a        30     0     2     1     5
  1.9845433308859595E+00 a        31     0     2     1     6
  2.6132076903638546E+00 a        32     0     2     1     7
  1.1863534326542937E+00 a        33     0     2     1     8
  2.6884533302009243E-02 a        34     0     2     1     9
  1.8845933848083216E+00 a        35     0     2     1    10
 -2.2388294773181223E+00 a        36     0     2     1    11
  3.4624232591697455E+00 a        37     0     2     1    12
  2.8419798271192548E-01 a        38     0     2     1    13
  3.5383307761867653E+00 a        39     0     2     1    14
  3.5783607930724110E-01 a        40     0     2     1    15
  4.3251385670300979E-01 a        41     0     2     1    16
 -2.2127821452782426E+00 a        42     0     2     1    17
 -1.5087633927856805E+00 a        43     0     2     1    18
 -8.4086217401651642E-01 a        44     0     2     1    19
  1.2387438694797465E-01 a        45     0     2     1    20
  2.4904071206912732E+00 a        46     0     2     1    21
 -2.4654659202754758E+00 a        47     0     2     1    22
  3.7009719435938787E-01 a        48     0     2     1    23
  5.9876761180165931E-02 a        49     0     2     1    24
  2.1325871090158817E+00 a        50     0     2     1    25
  1.4526324701482982E+00 a        51     0     3     1     1
  2.4738443761187745E+00 a        52     0     3     1     2
  5.8185077592738954E-01 a        53     0     3     1     3
 -1.2717386774076271E+00 a        54     0     3     1     4
  2.6122000369630261E+00 a        55     0     3     1     5
 -1.4400808524423612E+00 a        56     0     3     1     6
  2.3524489545628038E+00 a        57     0     3     1     7
 -1.1867988427751028E+00 a        58     0     3     1     8
 -4.0168672565241581E-01 a        59     0     3     1     9
 -9.1000872227671370E-01 a        60     0     3     1    10
 -3.1420307496497646E+00 a        61     0     3     1    11
  1.8050511533899414E+00 a        62     0     3     1    12
  2.4882294651242409E+00 a        63     0     3     1    13
  7.2542716260129392E-01 a        64     0     3     1    14
 -1.0534781140248397E+00 a        65     0     3     1    15
  6.1653567318862290E-01 a        66     0     3     1    16
 -9.6853550185256221E-01 a        67     0     3     1    17
 -2.0609965763525726E+00 a        68     0     3     1    18
  1.6057065829591477E+00 a        69     0     3     1    19
 -6.6909479219180534E-01 a        70     0     3     1    20
  5.2329863306740387E-01 a        71     0     3     1    21
 -2.4318550987674232E+00 a        72     0     3     1    22
 -1.8171925475867783E+00 a        73     0     3     1    23
 -7.5683892630397887E-01 a        74     0     3     1    24
  2.6879292378835933E+00 a        75     0     3     1    25
 -1.1201140931522493E+00 a        76     0     4     1     1
 -7.3903481057969467E-01 a        77     0     4     1     2
 -5.5722148793094095E-01 a        78     0     4     1     3
  5.2624920859955615E-01 a        79     0     4     1     4
  1.6967022797078397E+00 a        80     0     4     1     5
 -1.3395989106910771E+00 a        81     0     4     1     6
  3.4978886380504626E-01 a        82     0     4     1     7
  2.4296507412397864E-01 a        83     0     4     1     8
  2.1116565596251364E+00 a        84     0     4     1     9
 -1.8540005522209835E-01 a        85     0     4     1    10
 -2.6026356372752796E-01 a        86     0     4     1    11
 -1.0351460515709225E+00 a        87     0     4     1    12
  6.5480001834238877E-01 a        88     0     4     1    13
  1.0059046904463102E-01 a        89     0     4     1    14
 -1.9428802422675953E+00 a        90     0     4     1    15
  1.5776802080196735E+00 a        91     0     4     1    16
 -1.1093197762801965E-01 a        92     0     4     1    17
  7.6781645989782410E-01 a        93     0     4     1    18
 -2.4476762788689403E+00 a        94     0     4     1    19
  1.2598014473210002E+00 a        95     0     4     1    20
 -1.7423225337473229E+00 a        96     0     4     1    21
  6.0683354080774476E-01 a        97     0     4     1    22
  1.4810242153071265E-02 a        98     0     4     1    23
  2.3151063323268814E-01 a        99     0     4     1    24
 -3.9625461317451155E-01 a       100     0     4     1    25
 -1.4283437942124220E+00 a       101     0     5     1     1
  6.6912033932464188E-01 a       102     0     5     1     2
  1.0356749482840557E+00 a       103     0     5     1     3
 -1.8431518549967726E-01 a       104     0     5     1     4
 -2.1063352638976232E-01 a       105     0     5     1     5
  9.7260397093768269E-01 a       106     0     5     1     6
 -2.7965785627321438E-01 a       107     0     5     1     7
  5.9754066899412395E-01 a       108     0     5     1     8
 -3.6347286939052464E-01 a       109     0     5     1     9
  6.2609784001253244E-01 a       110     0     5     1    10
 -1.0878367567436522E+00 a       111     0     5     1    11
 -1.1164121369018012E+00 a       112     0     5     1    12
  6.7912596267372360E-01 a       113     0     5     1    13
 -6.9190346113527945E-01 a       114     0     5     1    14
  9.7932942952111746E-02 a       115     0     5     1    15
  8.8521284357401642E-02 a       116     0     5     1    16
 -1.2251701780275970E+00 a       117     0     5     1    17
  4.1773559732502608E-01 a       118     0     5     1    18
  7.5809923068678842E-01 a       119     0     5     1    19
 -1.1543046140071821E-01 a       120     0     5     1    20
  6.2123174435145501E-01 a       121     0     5     1    21
 -8.1390933027477930E-01 a       122     0     5     1    22
  1.2883954424793871E+00 a       123     0     5     1    23
  1.8643356700783509E+00 a       124     0     5     1    24
 -1.0296707388793993E+00 a       125     0     5     1    25
 -2.8322947051175245E+00 a       126     0     6     1     1
 -1.4287855184046085E+00 a       127     0     6     1     2
 -7.3780828206793858E-01 a       128     0     6     1     3
  1.5351230380131617E+00 a       129     0     6     1     4
 -6.8012063424890301E-01 a       130     0     6     1     5
  1.2804360167887341E+00 a       131     0     6     1     6
 -4.0086577354262261E+00 a       132     0     6     1     7
 -3.9562615398105336E-02 a       133     0     6     1     8
  2.0730984335168987E+00 a       134     0     6     1     9
 -1.5921750629014286E+00 a       135     0     6     1    10
  2.0558604270514782E+00 a       136     0     6     1    11
 -3.8890766980367397E+00 a       137     0     6     1    12
 -4.7863638011753384E-01 a       138     0     6     1    13
 -6.4331229539212069E+00 a       139     0     6     1    14
  4.9512844647783556E+00 a       140     0     6     1    15
 -6.0998017800117588E-01 a       141     0     6     1    16
 -3.1135745724053376E-01 a       142     0     6     1    17
  1.6642134500837311E+00 a       143     0     6     1    18
  3.3309359919596288E-01 a       144     0     6     1    19
  1.0363303514539239E+00 a       145     0     6     1    20
  8.8954201577882264E-01 a       146     0     6     1    21
  2.4967320257997119E+00 a       147     0     6     1    22
 -4.7326916857620388E-01 a       148     0     6     1    23
  1.5268327907851504E+00 a       149     0     6     1    24
 -4.4838545654105273E+00 a       150     0     6     1    25
  8.4730930853628605E-01 a       151     0     7     1     1
 -2.2961834506075596E-01 a       152     0     7     1     2
  2.0480327761590504E+00 a       153     0     7     1     3
  6.1473098090924816E-01 a       154     0     7     1     4
  7.4302154021798938E-01 a       155     0     7     1     5
 -5.3451094875889960E-01 a       156     0     7     1     6
 -4.3681662626874347E-02 a       157     0     7     1     7
 -4.8396424694572848E-01 a       158     0     7     1     8
 -9.9304792952471754E-01 a       159     0     7     1     9
 -4.0099508741766023E-02 a       160     0     7     1    10
 -1.2914207881294770E+00 a       161     0     7     1    11
 -6.9994415713704194E-01 a       162     0     7     1    12
  1.1440590062749281E+00 a       163     0     7     1    13
 -1.4284808552884425E+00 a       164     0     7     1    14
  6.6124487249013042E-01 a       165     0     7     1    15
 -1.7346271097990842E+00 a       166     0     7     1    16
 -1.2619635758988439E+00 a       167     0     7     1    17
 -2.0217466941346083E+00 a       168     0     7     1    18
  1.1788584536820030E+00 a       169     0     7     1    19
 -2.1709574434548933E+00 a       170     0     7     1    20
  1.0972386254805475E+00 a       171     0     7     1    21
 -2.6998768025422009E+00 a       172     0     7     1    22
 -1.8053001477375763E+00 a       173     0     7     1    23
 -8.5446443274099892E-02 a       174     0     7     1    24
 -1.3843749982729670E+00 a       175     0     7     1    25
  4.2279638235629351E+00 a       176     0     8     1     1
  1.7354122551893232E+00 a       177     0     8     1     2
  7.2070249490620930E-01 a       178     0     8     1     3
 -7.4750498348355743E-01 a       179     0     8     1     4
  3.4361803976467459E-01 a       180     0     8     1     5
  2.3910021805139379E+00 a       181     0     8     1     6
  2.7452593305855504E+00 a       182     0     8     1     7
 -1.6314683470685232E+00 a       183     0     8     1     8
 -1.9051281046599411E+00 a       184     0     8     1     9
  3.9848396249070523E+00 a       185     0     8     1    10
  3.0173531254263825E-01 a       186     0     8     1    11
  3.6741489472592050E+00 a       187     0     8     1    12
 -6.5675307027776131E-01 a       188     0     8     1    13
  8.0040607867834552E+00 a       189     0     8     1    14
 -3.3140456399190619E+00 a       190     0     8     1    15
 -8.8756904847347529E-01 a       191     0     8     1    16
 -3.1374153969121732E-01 a       192     0     8     1    17
 -1.1108818255359034E+00 a       193     0     8     1    18
  5.0396653125331481E-01 a       194     0     8     1    19
  4.4529339001790103E-01 a       195     0     8     1    20
 -1.5728494799888639E+00 a       196     0     8     1    21
 -2.4205254134624199E+00 a       197     0     8     1    22
  1.2164072176544583E+00 a       198     0     8     1    23
  3.0085562962328405E-01 a       199     0     8     1    24
  3.3829685278540751E+00 a       200     0     8     1    25
 -2.2236204909953521E-02 a       201     0     9     1     1
 -2.4650215675666286E-02 a       202     0     9     1     2
  7.6151544581485531E-01 a       203     0     9     1     3
  2.4964082260595280E-01 a       204     0     9     1     4
 -5.8684078338437584E-01 a       205     0     9     1     5
  1.3153719167943367E+00 a       206     0     9     1     6
  9.8676547707681250E-02 a       207     0     9     1     7
 -1.2222887391481347E+00 a       208     0     9     1     8
  6.6918545881531499E-01 a       209     0     9     1     9
 -8.5913559332526632E-02 a       210     0     9     1    10
 -7.6502860811186818E-02 a       211     0     9     1    11
  1.9675127344368897E+00 a       212     0     9     1    12
  1.5313685249120293E-01 a       213     0     9     1    13
  7.1881668771687346E-01 a       214     0     9     1    14
  8.6223094768295772E-01 a       215     0     9     1    15
  1.0446921722292624E+00 a       216     0     9     1    16
 -3.5248978714258788E-01 a       217     0     9     1    17
  8.8908695978019048E-01 a       218     0     9     1    18
  1.3655513722701182E+00 a       219     0     9     1    19
  4.5251635939228513E-01 a       220     0     9     1    20
 -7.6898205473580661E-01 a       221     0     9     1    21
 -9.7106751998145957E-01 a       222     0     9     1    22
  2.7330652575907965E-01 a       223     0     9     1    23
 -4.9295628529486130E-01 a       224     0     9     1    24
  1.0871949171186461E+00 a       225     0     9     1    25
 -2.1300636977899212E+00 a       226     0    10     1     1
  2.8106126735713260E-01 a       227     0    10     1     2
  1.7568650756429219E-01 a       228     0    10     1     3
 -8.7298837873627411E-01 a       229     0    10     1     4
 -2.1026237313316147E+00 a       230     0    10     1     5
 -1.5021002128635919E+00 a       231     0    10     1     6
 -2.3527378704285873E+00 a       232     0    10     1     7
  2.2717964898951185E-01 a       233     0    10     1     8
 -4.6548327793981055E-02 a       234     0    10     1     9
 -2.7846630641416645E+00 a       235     0    10     1    10
 -1.9506998763616373E-02 a       236     0    10     1    11
 -5.5529592191533368E+00 a       237     0    10     1    12
 -9.0430839869056290E-01 a       238     0    10     1    13
 -4.5329667592228873E+00 a       239     0    10     1    14
  8.0677424686656729E-01 a       240     0    10     1    15
 -6.9303332570198062E-01 a       241     0    10     1    16
  2.1093992577159422E+00 a       242     0    10     1    17
  1.2773003090036701E+00 a       243     0    10     1    18
  3.7599412952301192E-01 a       244     0    10     1    19
  1.2564565735426954E+00 a       245     0    10     1    20
 -1.0459997205160518E+00 a       246     0    10     1    21
  2.7031646057869207E+00 a       247     0    10     1    22
 -1.6053311908033729E-01 a       248     0    10     1    23
  2.4275305931485796E+00 a       249     0    10     1    24
 -3.4810732366727586E+00 a       250     0    10     1    25
 -3.5526809442147678E-01 a       251     0    11     1     1
 -4.2493722281820057E-01 a       252     0    11     1     2
  2.0095472625618016E-01 a       253     0    11     1     3
  3.0145875032473163E-01 a       254     0    11     1     4
  2.0369330561734303E-02 a       255     0    11     1     5
 -4.6827306896792903E-01 a       256     0    11     1     6
 -3.7576920228619110E-01 a       257     0    11     1     7
  7.0669219109855230E-01 a       258     0    11     1     8
 -7.2103092325530649E-01 a       259     0    11     1     9
 -6.6019052992372818E-01 a       260     0    11     1    10
 -5.0261480727718355E-01 a       261     0    11     1    11
  6.0056667978437961E-01 a       262     0    11     1    12
  5.8269820761289018E-02 a       263     0    11     1    13
 -2.2502909606454605E-01 a       264     0    11     1    14
 -1.2855697967444998E-01 a       265     0    11     1    15
 -1.4790285522588468E-02 a       266     0    11     1    16
 -1.0208625681718703E-01 a       267     0    11     1    17
 -2.9493943151740054E-01 a       268     0    11     1    18
 -6.0600357096742538E-02 a       269     0    11     1    19
  9.5157226488293833E-02 a       270     0    11     1    20
 -2.6726486129770044E-01 a       271     0    11     1    21
  7.4678059416887288E-01 a       272     0    11     1    22
 -5.8011429910291490E-01 a       273     0    11     1    23
 -7.9857215605972254E-01 a       274     0    11     1    24
 -2.8125660881022568E-01 a       275     0    11     1    25
 -4.8075081578626572E-01 a       276     0    12     1     1
 -1.4312188420967922E-01 a       277     0    12     1     2
 -4.1564987102705959E-02 a       278     0    12     1     3
 -1.9075065510687306E-01 a       279     0    12     1     4
 -7.5275118744269098E-01 a       280     0    12     1     5
  1.0164198263093258E+00 a       281     0    12     1     6
 -3.8681232016014444E-01 a       282     0    12     1     7
 -1.1849220124499033E-01 a       283     0    12     1     8
 -4.1642757745875070E-01 a       284     0    12     1     9
  1.3571110078882589E-01 a       285     0    12     1    10
  6.0365280517372211E-01 a       286     0    12     1    11
 -3.4066957791301294E-01 a       287     0    12     1    12
  1.8750014820533170E-01 a       288     0    12     1    13
 -4.9353997556552426E-01 a       289     0    12     1    14
 -3.9202831912461528E-01 a       290     0    12     1    15
  7.8778815601114577E-02 a       291     0    12     1    16
  2.3997148113615832E-01 a       292     0    12     1    17
  7.5318783737064099E-01 a       293     0    12     1    18
  4.7826067472170741E-01 a       294     0    12     1    19
  4.4021541750576759E-01 a       295     0    12     1    20
  9.4557737052763635E-01 a       296     0    12     1    21
  2.2127225744874549E-01 a       297     0    12     1    22
  6.5514491142607223E-01 a       298     0    12     1    23
  4.2069173624739059E-01 a       299     0    12     1    24
  5.1898787265622810E-02 a       300     0    12     1    25
 -3.3682109644371355E-01 a       301     0    13     1     1
 -3.0820595278376950E-01 a       302     0    13     1     2
  1.4730898392554259E-01 a       303     0    13     1     3
 -2.1490254164893302E-01 a       304     0    13     1     4
 -3.8703067581088835E-01 a       305     0    13     1     5
  1.2570664659259290E+00 a       306     0    13     1     6
 -5.5156389501684766E-01 a       307     0    13     1     7
 -3.7810720683022991E-01 a       308     0    13     1     8
 -4.8693256453237754E-01 a       309     0    13     1     9
  3.1747099147471092E-01 a       310     0    13     1    10
  8.1170731574107224E-01 a       311     0    13     1    11
 -3.6118096344610950E-01 a       312     0    13     1    12
 -9.0367184503991810E-02 a       313     0    13     1    13
 -2.7270705547916946E-01 a       314     0    13     1    14
 -2.9733208116262277E-01 a       315     0    13     1    15
  5.9957575124608964E-01 a       316     0    13     1    16
  1.9739821648387734E-01 a       317     0    13     1    17
  6.8442869454681621E-01 a       318     0    13     1    18
  6.4411132175625807E-01 a       319     0    13     1    19
  5.4368718072529865E-01 a       320     0    13     1    20
  9.3848754399963086E-01 a       321     0    13     1    21
  2.8761736780636976E-01 a       322     0    13     1    22
  3.7685097137581841E-01 a       323     0    13     1    23
  5.6171338653446545E-01 a       324     0    13     1    24
 -2.3031361455688090E-01 a       325     0    13     1    25
 -7.4225117646632699E-01 a       326     0    14     1     1
  7.5456318350948437E-03 a       327     0    14     1     2
  2.5849547514224241E-01 a       328     0    14     1     3
 -1.3371325174768953E-01 a       329     0    14     1     4
 -2.9476200835913010E-02 a       330     0    14     1     5
 -5.1261107748110279E-01 a       331     0    14     1     6
  7.8586780731366301E-01 a       332     0    14     1     7
  6.3026730167584344E-01 a       333     0    14     1     8
  3.5546237365137023E-01 a       334     0    14     1     9
  7.4102895293770765E-01 a       335     0    14     1    10
 -2.2681294700266127E-01 a       336     0    14     1    11
 -5.9350835562436921E-01 a       337     0    14     1    12
  1.5839071025819965E-01 a       338     0    14     1    13
 -6.3707124801173257E-02 a       339     0    14     1    14
 -3.9814907384911041E-01 a       340     0    14     1    15
  2.8409039192095059E-01 a       341     0    14     1    16
 -3.0545801402444672E-01 a       342     0    14     1    17
  4.5388924182106877E-01 a       343     0    14     1    18
 -3.4485288298107930E-01 a       344     0    14     1    19
  6.9511994637600119E-02 a       345     0    14     1    20
  1.0534853614764209E-01 a       346     0    14     1    21
  1.0313111552857823E-01 a       347     0    14     1    22
  9.4453239609778250E-02 a       348     0    14     1    23
  9.0822335231457629E-01 a       349     0    14     1    24
  2.6306000651322009E-01 a       350     0    14     1    25
 -8.4350774639439452E-01 a       351     0    15     1     1
 -1.2168987814744082E-01 a       352     0    15     1     2
  4.1595387395834732E-01 a       353     0    15     1     3
 -2.9667628848161565E-01 a       354     0    15     1     4
 -9.3429978806714331E-02 a       355     0    15     1     5
 -6.1733919352108757E-01 a       356     0    15     1     6
  6.0796095045200038E-01 a       357     0    15     1     7
  6.4792775764088451E-01 a       358     0    15     1     8
  5.8508764480304287E-01 a       359     0    15     1     9
  8.7166247846799838E-01 a       360     0    15     1    10
 -2.0333427539552598E-01 a       361     0    15     1    11
 -4.0054708032397429E-01 a       362     0    15     1    12
  3.4227055865442974E-01 a       363     0    15     1    13
 -5.8962521155677700E-03 a       364     0    15     1    14
 -7.4527477734940684E-01 a       365     0    15     1    15
  4.2633269348999420E-01 a       366     0    15     1    16
 -3.9660071636132382E-01 a       367     0    15     1    17
  1.4149986440242882E-01 a       368     0    15     1    18
 -3.0727187564349501E-01 a       369     0    15     1    19
 -3.1755734102402039E-01 a       370     0    15     1    20
  3.5564603254534649E-01 a       371     0    15     1    21
  4.9474122600992022E-02 a       372     0    15     1    22
  1.2305329980067423E-01 a       373     0    15     1    23
  5.3978707688679750E-01 a       374     0    15     1    24
  2.5551382194567301E-01 a       375     0    15     1    25
 -1.3066938328623073E-01 a       376     0    16     1     1
 -3.0287711808861351E-01 a       377     0    16     1     2
  5.1152577769054186E-01 a       378     0    16     1     3
 -2.9582960871013469E-01 a       379     0    16     1     4
 -2.2722640464763685E-01 a       380     0    16     1     5
 -4.5609292085301906E-01 a       381     0    16     1     6
  2.0613881248791147E-01 a       382     0    16     1     7
  1.6455216471498302E-01 a       383     0    16     1     8
  2.4217040641078988E-01 a       384     0    16     1     9
 -2.5054729928186165E-01 a       385     0    16     1    10
 -4.9915072497115254E-01 a       386     0    16     1    11
 -3.4865762211984341E-02 a       387     0    16     1    12
 -4.5575018651814703E-01 a       388     0    16     1    13
  1.9249912006591516E-02 a       389     0    16     1    14
 -1.1830717613557815E-01 a       390     0    16     1    15
 -4.0549906153331305E-01 a       391     0    16     1    16
 -5.6996930880482455E-01 a       392     0    16     1    17
 -6.0824349675368006E-01 a       393     0    16     1    18
 -3.0123589016957514E-01 a       394     0    16     1    19
 -8.2283206497652736E-03 a       395     0    16     1    20
 -1.7253669469719718E-01 a       396     0    16     1    21
 -2.6175477311180856E-01 a       397     0    16     1    22
 -5.5639692280400999E-01 a       398     0    16     1    23
  1.1945572641118277E-01 a       399     0    16     1    24
 -4.4723510428457408E-01 a       400     0    16     1    25
  3.2176888714420507E-03 a       401     0    17     1     1
 -1.0390359604872597E-01 a       402     0    17     1     2
  2.9076155396308678E-01 a       403     0    17     1     3
 -4.1010027741924084E-03 a       404     0    17     1     4
 -2.5464954960191272E-01 a       405     0    17     1     5
 -3.5430879809768862E-01 a       406     0    17     1     6
  1.3805615736063442E-01 a       407     0    17     1     7
  2.6453823705380031E-01 a       408     0    17     1     8
  3.0948073032711532E-01 a       409     0    17     1     9
 -5.3371844960136153E-02 a       410     0    17     1    10
 -6.0168500655324020E-01 a       411     0    17     1    11
 -1.6038455979450397E-01 a       412     0    17     1    12
 -7.9260710559640968E-01 a       413     0    17     1    13
 -2.5434376967245109E-02 a       414     0    17     1    14
 -2.0086198314754758E-01 a       415     0    17     1    15
 -3.3377735661484248E-01 a       416     0    17     1    16
 -2.3980877043597812E-01 a       417     0    17     1    17
 -6.3126372098814076E-01 a       418     0    17     1    18
 -5.9313549928673148E-01 a       419     0    17     1    19
  5.6238752796786522E-02 a       420     0    17     1    20
 -1.9538572325726686E-01 a       421     0    17     1    21
 -1.6885481228726645E-01 a       422     0    17     1    22
 -7.5014028120647080E-01 a       423     0    17     1    23
 -1.7230150353205029E-01 a       424     0    17     1    24
 -1.0224308740482721E-01 a       425     0    17     1    25
 -9.8045597686947816E-01 a       426     0    18     1     1
  1.0181159174208574E+00 a       427     0    18     1     2
 -7.1506974304450199E-01 a       428     0    18     1     3
 -5.8870761548091410E-01 a       429     0    18     1     4
 -1.2509995801709772E+00 a       430     0    18     1     5
  7.1161940493436937E-01 a       431     0    18     1     6
 -2.6204191524382076E-01 a       432     0    18     1     7
  1.8576284607985660E-01 a       433     0    18     1     8
  9.5549455654257473E-02 a       434     0    18     1     9
 -8.6228849628748616E-01 a       435     0    18     1    10
 -5.4189765796079625E-01 a       436     0    18     1    11
  1.7496053969690566E+00 a       437     0    18     1    12
 -7.6110898947812633E-01 a       438     0    18     1    13
  1.9139941394869604E+00 a       439     0    18     1    14
  4.6648961043802623E-01 a       440     0    18     1    15
 -4.4379261304763296E-01 a       441     0    18     1    16
 -3.4038060094337597E-01 a       442     0    18     1    17
  2.0570913392248774E-01 a       443     0    18     1    18
  3.5923361299907930E-01 a       444     0    18     1    19
  8.1380448970291230E-01 a       445     0    18     1    20
  8.2843815018178502E-01 a       446     0    18     1    21
  9.7536883912627681E-01 a       447     0    18     1    22
  7.6095773624392227E-01 a       448     0    18     1    23
 -8.0798625278793135E-01 a       449     0    18     1    24
  2.8935768803338635E-01 a       450     0    18     1    25
  3.5772008443764031E-01 a       451     0    19     1     1
 -2.5327055837479029E-01 a       452     0    19     1     2
  1.9131583031413318E-01 a       453     0    19     1     3
 -1.6035822078661807E-01 a       454     0    19     1     4
  2.7830234254195563E-01 a       455     0    19     1     5
  4.2235667061965365E-01 a       456     0    19     1     6
  1.9692270390618055E-01 a       457     0    19     1     7
  3.0029129615382056E-02 a       458     0    19     1     8
 -3.9357588811845527E-02 a       459     0    19     1     9
 -2.4876212751186941E-01 a       460     0    19     1    10
 -3.8296211545408138E-03 a       461     0    19     1    11
 -1.9344829145439818E-01 a       462     0    19     1    12
  1.0484175292155559E-01 a       463     0    19     1    13
 -7.7809827675382970E-01 a       464     0    19     1    14
  5.2132148327282513E-01 a       465     0    19     1    15
  1.3154757137304995E-01 a       466     0    19     1    16
  9.6836053618846604E-02 a       467     0    19     1    17
 -1.6471980774193370E-01 a       468     0    19     1    18
  5.0831910132976513E-02 a       469     0    19     1    19
 -3.7912879476354061E-01 a       470     0    19     1    20
 -2.3984284710504115E-02 a       471     0    19     1    21
 -1.6198211546486291E-01 a       472     0    19     1    22
 -6.1231923016934608E-01 a       473     0    19     1    23
  5.2403268851358664E-01 a       474     0    19     1    24
  2.2891841916887992E-01 a       475     0    19     1    25
  1.6112842617959811E-02 a       476     0    20     1     1
 -7.0829002222267556E-01 a       477     0    20     1     2
  1.3384281066692750E-02 a       478     0    20     1     3
 -8.4547263735333208E-02 a       479     0    20     1     4
  5.0775135408930760E-01 a       480     0    20     1     5
  4.6774518881410959E-02 a       481     0    20     1     6
  1.3138966289855514E-01 a       482     0    20     1     7
  4.6520687672225158E-01 a       483     0    20     1     8
 -1.2684928591604946E-01 a       484     0    20     1     9
 -1.0374554799099335E-01 a       485     0    20     1    10
 -2.8179095206708030E-02 a       486     0    20     1    11
 -1.2909580887716743E-01 a       487     0    20     1    12
  2.6919432259899506E-01 a       488     0    20     1    13
 -7.1267227639275288E-01 a       489     0    20     1    14
  8.9777059227865008E-01 a       490     0    20     1    15
  3.2535774450792337E-01 a       491     0    20     1    16
 -3.1564518419401605E-01 a       492     0    20     1    17
 -1.6028590485296698E-01 a       493     0    20     1    18
  3.4995233017430388E-01 a       494     0    20     1    19
 -8.6393955831974789E-02 a       495     0    20     1    20
 -2.5425282642587911E-03 a       496     0    20     1    21
 -2.6774304641805521E-02 a       497     0    20     1    22
 -5.7912147764486854E-01 a       498     0    20     1    23
  9.8059969223168475E-01 a       499     0    20     1    24
  3.7137829597758389E-02 a       500     0    20     1    25
 -2.2409630155626675E-02 a       501     0    21     1     1
  3.7583744950843989E-01 a       502     0    21     1     2
 -2.4783111400499874E-01 a       503     0    21     1     3
 -3.2985854580073021E-01 a       504     0    21     1     4
  4.0859464014972524E-01 a       505     0    21     1     5
  3.7481901086812447E-01 a       506     0    21     1     6
  7.5113544671499255E-01 a       507     0    21     1     7
  1.0236698528896035E+00 a       508     0    21     1     8
  1.9086958459404615E-01 a       509     0    21     1     9
 -1.3340973908218284E-01 a       510     0    21     1    10
  2.8821998328051801E-01 a       511     0    21     1    11
 -5.5396917235885135E-01 a       512     0    21     1    12
 -7.9501005316195084E-02 a       513     0    21     1    13
 -5.5857753401776367E-01 a       514     0    21     1    14
  3.8703005762375592E-01 a       515     0    21     1    15
  4.8437628185456472E-01 a       516     0    21     1    16
  1.0889445982922073E-01 a       517     0    21     1    17
 -2.9273923214497521E-01 a       518     0    21     1    18
 -3.4326367696125276E-01 a       519     0    21     1    19
  2.9008668981101488E-01 a       520     0    21     1    20
  8.8419619792267412E-01 a       521     0    21     1    21
 -2.9911078466587454E-01 a       522     0    21     1    22
 -8.0252225981989125E-02 a       523     0    21     1    23
  5.2923781498810551E-01 a       524     0    21     1    24
  4.6865212652560823E-01 a       525     0    21     1    25
  2.8264998013382836E-01 a       526     0    22     1     1
 -2.1482514574670250E-02 a       527     0    22     1     2
 -3.0930329330993672E-01 a       528     0    22     1     3
  1.0482657939194312E-01 a       529     0    22     1     4
  3.8707286969966404E-01 a       530     0    22     1     5
  4.2459350042492933E-01 a       531     0    22     1     6
