################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.0876242931821682E+00 a         1     0     1     1     1
  2.8217514599555606E+00 a         2     0     1     1     2
  1.9846931033118453E+00 a         3     0     1     1     3
  2.9178927043295033E-01 a         4     0     1     1     4
 -4.9315158760077293E-01 a         5     0     1     1     5
  3.6150543222104141E+00 a         6     0     1     1     6
 -2.5894001205262116E+00 a         7     0     1     1     7
  1.1507225007620467E+00 a         8     0     1     1     8
  7.9431419903364942E-02 a         9     0     1     1     9
 -2.5245986996069253E-01 a        10     0     1     1    10
 -2.1764416852548085E+00 a        11     0     1     1    11
 -3.0813730556431533E+00 a        12     0     1     1    12
 -3.1202349283786783E+00 a        13     0     1     1    13
  1.8815246198663556E+00 a        14     0     1     1    14
 -6.3810247418004090E-02 a        15     0     1     1    15
  6.9761290447509872E-01 a        16     0     1     1    16
 -1.1059007062889734E+00 a        17     0     1     1    17
  1.6024041488508225E+00 a        18     0     1     1    18
 -1.6643011095526163E+00 a        19     0     1     1    19
 -1.9973079404726055E-01 a        20     0     1     1    20
 -3.2965134371740179E+00 a        21     0     1     1    21
  1.6874083846670254E-01 a        22     0     1     1    22
  3.4411240570449353E+00 a        23     0     1     1    23
  7.4409207092120358E-02 a        24     0     1     1    24
  7.1548161839682800E-01 a        25     0     1     1    25
  3.1633820409482865E+00 a        26     0     2     1     1
  6.8499236379757411E+00 a        27     0     2     1     2
 -6.6260255145040592E-01 a        28     0     2     1     3
  4.5702406351069707E+00 a        29     0     2     1     4
 -6.6382540199445987E+00 a        30     0     2     1     5
 -2.6877742928255808E+00 a        31     0     2     1     6
  4.9461317988022078E+00 a        32     0     2     1     7
 -4.3820047211995909E+00 a        33     0     2     1     8
 -3.0600489149759316E+00 a        34     0     2     1     9
 -5.0852434764404881E+00 a        35     0     2     1    10
 -6.0923733185207505E+00 a        36     0     2     1    11
  4.4868184967584601E-01 a        37     0     2     1    12
 -9.3263478565624214E-01 a        38     0     2     1    13
  4.6577495260624531E+00 a        39     0     2     1    14
  5.1708449365974041E-01 a        40     0     2     1    15
 -3.4368911159157198E+00 a        41     0     2     1    16
 -2.3975063620965544E+00 a        42     0     2     1    17
  1.1541272240830964E+00 a        43     0     2     1    18
 -9.8038046150708757E-01 a        44     0     2     1    19
  9.9301467015172762E-01 a        45     0     2     1    20
 -9.2254945376302078E-01 a        46     0     2     1    21
  3.4293130832803449E+00 a        47     0     2     1    22
  2.3632523523304103E+00 a        48     0     2     1    23
  2.1727787656738857E+00 a        49     0     2     1    24
 -8.2236381882611767E+00 a        50     0     2     1    25
 -6.7959270526244016E+00 a        51     0     3     1     1
  6.4045508929191790E+00 a        52     0     3     1     2
 -9.5891858772344518E-01 a        53     0     3     1     3
  3.5777989529058210E+00 a        54     0     3     1     4
  6.1124872563920238E+00 a        55     0     3     1     5
 -1.0104471158225681E+00 a        56     0     3     1     6
  2.0787503860347041E+00 a        57     0     3     1     7
 -2.1031776896452454E+00 a        58     0     3     1     8
 -7.7621649356345168E-01 a        59     0     3     1     9
  3.3467780833551148E+00 a        60     0     3     1    10
  1.8953140224978901E-01 a        61     0     3     1    11
  6.2598249838393389E+00 a        62     0     3     1    12
  2.3725137937134781E+00 a        63     0     3     1    13
 -2.5358505559862961E+00 a        64     0     3     1    14
  5.7472742765689873E+00 a        65     0     3     1    15
 -3.4065090266618037E+00 a        66     0     3     1    16
  3.8170285862352569E+00 a        67     0     3     1    17
 -4.6379958973249096E+00 a        68     0     3     1    18
 -8.7145309633147896E+00 a        69     0     3     1    19
  5.9499418486465139E+00 a        70     0     3     1    20
 -4.6373778263587724E+00 a        71     0     3     1    21
  4.7626927276753628E-01 a        72     0     3     1    22
  1.7074051956179932E+00 a        73     0     3     1    23
  2.4289668159052527E+00 a        74     0     3     1    24
 -1.0400228031244996E+00 a        75     0     3     1    25
  4.9253317736376889E+00 a        76     0     4     1     1
 -2.0573481582582837E-01 a        77     0     4     1     2
  2.4147680399921274E+00 a        78     0     4     1     3
 -4.3762684149669084E+00 a        79     0     4     1     4
 -3.9761292868486170E-01 a        80     0     4     1     5
 -6.6248554359018064E-01 a        81     0     4     1     6
 -5.4437094803129673E+00 a        82     0     4     1     7
 -7.3632386977069808E-02 a        83     0     4     1     8
  8.7943468214102616E-01 a        84     0     4     1     9
