################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0089226921752150E+00 a         1     0     1     1     1
 -9.9677287122465000E-02 a         2     0     1     1     2
  5.2931213813095945E-01 a         3     0     1     1     3
 -1.2582177017720895E+00 a         4     0     1     1     4
  1.5631160769247328E+00 a         5     0     1     1     5
 -9.3211961749683470E-01 a         6     0     1     1     6
 -5.9730376629042781E-01 a         7     0     1     1     7
  1.0447196460421775E+00 a         8     0     1     1     8
 -1.1425310166745530E+00 a         9     0     1     1     9
 -7.4540451084694226E-01 a        10     0     1     1    10
 -1.1935101684233631E+00 a        11     0     1     1    11
 -1.5896591979139534E+00 a        12     0     1     1    12
 -3.0576584585642297E-01 a        13     0     1     1    13
 -1.0099635687176707E+00 a        14     0     1     1    14
 -2.1658912322619527E-02 a        15     0     1     1    15
  1.6758603096312994E+00 a        16     0     1     1    16
 -6.2075280516663023E-01 a        17     0     1     1    17
  1.2955027645511963E+00 a        18     0     1     1    18
  4.8568484229258568E-01 a        19     0     1     1    19
  1.7832871203394915E+00 a        20     0     1     1    20
 -1.4299077040342638E+00 a        21     0     1     1    21
 -7.3040950983383901E-01 a        22     0     1     1    22
 -2.4355806734360739E+00 a        23     0     1     1    23
 -7.3614681600927420E-02 a        24     0     1     1    24
 -3.6823273958729874E-01 a        25     0     1     1    25
 -9.9392518892249437E-01 a        26     0     2     1     1
  1.0693668315247575E+00 a        27     0     2     1     2
 -5.1653305342291722E-01 a        28     0     2     1     3
 -2.0588688412252862E+00 a        29     0     2     1     4
  2.4816275799880186E-01 a        30     0     2     1     5
 -4.7500779501998291E-01 a        31     0     2     1     6
  8.8627614152194079E-01 a        32     0     2     1     7
  9.5360266481347300E-01 a        33     0     2     1     8
 -1.0553684273597193E+00 a        34     0     2     1     9
 -7.9900919410373350E-01 a        35     0     2     1    10
 -3.3236503118778766E+00 a        36     0     2     1    11
  2.1783217585666339E+00 a        37     0     2     1    12
  7.8770258666267079E-01 a        38     0     2     1    13
  9.5511917268306601E-01 a        39     0     2     1    14
 -5.9945194947926517E-01 a        40     0     2     1    15
 -5.7224579148475574E-01 a        41     0     2     1    16
  4.3308097234559145E-01 a        42     0     2     1    17
 -1.0036652150412742E+00 a        43     0     2     1    18
 -1.5410054846600214E+00 a        44     0     2     1    19
 -2.9812855865008414E+00 a        45     0     2     1    20
  2.1195788867057616E-01 a        46     0     2     1    21
 -2.6573810947946247E-01 a        47     0     2     1    22
 -8.1615999650166915E-01 a        48     0     2     1    23
 -4.1181647554632084E-01 a        49     0     2     1    24
  6.1749618906522208E-01 a        50     0     2     1    25
 -7.8370297539232026E-01 a        51     0     3     1     1
 -8.9635950115407947E-01 a        52     0     3     1     2
  9.7126219438033645E-01 a        53     0     3     1     3
 -3.6759879518913241E-01 a        54     0     3     1     4
 -7.5979302062170651E-01 a        55     0     3     1     5
 -1.1003564985406602E+00 a        56     0     3     1     6
  2.8285505613312789E-01 a        57     0     3     1     7
 -1.7440784289369465E-01 a        58     0     3     1     8
  2.0412582381988940E+00 a        59     0     3     1     9
  1.1105245108005748E+00 a        60     0     3     1    10
 -1.0032609963627650E+00 a        61     0     3     1    11
  2.4153557085492888E-01 a        62     0     3     1    12
  1.0758381763938802E+00 a        63     0     3     1    13
 -1.0715466944537368E+00 a        64     0     3     1    14
  7.1656695203984366E-01 a        65     0     3     1    15
  5.8439443413577818E-01 a        66     0     3     1    16
 -7.1393830347079990E-01 a        67     0     3     1    17
 -1.2511231218788379E+00 a        68     0     3     1    18
  3.7575188819307709E-01 a        69     0     3     1    19
 -7.5916620703890325E-01 a        70     0     3     1    20
  1.1332215758816624E+00 a        71     0     3     1    21
  9.2656757670830772E-02 a        72     0     3     1    22
  3.1301234519144072E-01 a        73     0     3     1    23
  3.9945139093591031E-01 a        74     0     3     1    24
  6.2935412536593938E-01 a        75     0     3     1    25
  5.7035973446247101E-01 a        76     0     4     1     1
 -1.1352284603105420E+00 a        77     0     4     1     2
 -1.8555233646321578E-01 a        78     0     4     1     3
  7.2425290305210355E-01 a        79     0     4     1     4
 -8.8355798541831554E-01 a        80     0     4     1     5
 -1.8897386812934133E-01 a        81     0     4     1     6
  5.3811543856154176E-01 a        82     0     4     1     7
 -3.0699558191108289E-01 a        83     0     4     1     8
 -2.5420482341184880E-01 a        84     0     4     1     9
  2.2756863763813276E-01 a        85     0     4     1    10
 -3.1395217028185435E-01 a        86     0     4     1    11
 -1.3197073096495495E+00 a        87     0     4     1    12
 -7.2831589189601098E-01 a        88     0     4     1    13
 -1.1312835342466663E+00 a        89     0     4     1    14
 -2.1195243549153955E+00 a        90     0     4     1    15
 -6.9022813381864367E-01 a        91     0     4     1    16
 -1.6900627753061184E-02 a        92     0     4     1    17
 -5.4804052294575627E-02 a        93     0     4     1    18
  3.5140466760044375E-01 a        94     0     4     1    19
  6.0817875987229442E-01 a        95     0     4     1    20
 -6.7417909848440760E-01 a        96     0     4     1    21
 -2.9564400598505991E-01 a        97     0     4     1    22
  7.2497675174914522E-01 a        98     0     4     1    23
  1.6555284481344907E+00 a        99     0     4     1    24
  4.7788494189655806E-02 a       100     0     4     1    25
 -2.6553462342330842E+00 a       101     0     5     1     1
