################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.4624071696546226E-01 a         1     0     1     1     1
 -2.1421306455492828E-01 a         2     0     1     1     2
 -7.1965442042142350E-02 a         3     0     1     1     3
 -3.2494463054253415E-02 a         4     0     1     1     4
  3.1846928741886277E-01 a         5     0     1     1     5
  4.8095097939675693E+00 a         6     0     1     1     6
  1.0940621995283002E+00 a         7     0     1     1     7
  6.5584750265975877E-01 a         8     0     1     1     8
 -1.5832194229019163E+00 a         9     0     1     1     9
 -2.9810102563864986E+00 a        10     0     1     1    10
 -1.5263362096133521E+00 a        11     0     1     1    11
 -1.9377279148072879E+00 a        12     0     1     1    12
 -1.4409258772747713E+00 a        13     0     1     1    13
 -1.1775703289344392E+00 a        14     0     1     1    14
  1.0813638812231137E+00 a        15     0     1     1    15
 -5.0021977296290390E-02 a        16     0     1     1    16
  3.1495219590305976E-02 a        17     0     1     1    17
  1.6069493254382146E+00 a        18     0     1     1    18
  9.8129115977229842E-01 a        19     0     1     1    19
 -9.9731363634815851E-01 a        20     0     1     1    20
  2.2276762771284502E+00 a        21     0     1     1    21
  1.7618209725872052E+00 a        22     0     1     1    22
  4.7116248502043206E-01 a        23     0     1     1    23
 -1.5556904660393795E+00 a        24     0     1     1    24
  2.4442854614798510E+00 a        25     0     1     1    25
  3.0146121903655732E+00 a        26     0     2     1     1
  8.5671560449691353E-01 a        27     0     2     1     2
 -3.4929425906865355E+00 a        28     0     2     1     3
  1.5625520502922059E+00 a        29     0     2     1     4
 -2.0029190378658219E+00 a        30     0     2     1     5
 -7.4884248037106982E-01 a        31     0     2     1     6
  6.0042027878717363E-01 a        32     0     2     1     7
  5.0856737432359322E-01 a        33     0     2     1     8
 -1.7457942291101460E+00 a        34     0     2     1     9
 -2.3970603949732125E+00 a        35     0     2     1    10
  2.3754290635174735E+00 a        36     0     2     1    11
 -2.6069561437793878E+00 a        37     0     2     1    12
  7.8251594706561833E-01 a        38     0     2     1    13
  2.0021822440301986E+00 a        39     0     2     1    14
  3.0020715822674631E+00 a        40     0     2     1    15
  1.7406256895060208E+00 a        41     0     2     1    16
  2.4612401773118093E+00 a        42     0     2     1    17
 -4.5814279426699285E+00 a        43     0     2     1    18
 -1.3608233634298570E+00 a        44     0     2     1    19
 -2.8382191968964308E+00 a        45     0     2     1    20
 -3.7537577225304392E-01 a        46     0     2     1    21
 -2.1329289127094904E+00 a        47     0     2     1    22
  3.1804107532471027E+00 a        48     0     2     1    23
  2.3727163226620701E-01 a        49     0     2     1    24
  1.4045669412824808E+00 a        50     0     2     1    25
  7.3843249007316966E-02 a        51     0     3     1     1
  1.3636984726759351E+00 a        52     0     3     1     2
 -4.5993048425347832E-01 a        53     0     3     1     3
 -8.4063933589465401E-01 a        54     0     3     1     4
 -2.1500327302983004E+00 a        55     0     3     1     5
 -1.2831395646833463E+00 a        56     0     3     1     6
 -2.7410028947767779E+00 a        57     0     3     1     7
 -4.3067981579081110E-01 a        58     0     3     1     8
  1.6596054077629083E+00 a        59     0     3     1     9
 -2.0533319128525971E+00 a        60     0     3     1    10
  8.9511578614688769E-01 a        61     0     3     1    11
  3.7048115825783108E+00 a        62     0     3     1    12
 -1.8757842783793882E-01 a        63     0     3     1    13
  1.1493259719524975E+00 a        64     0     3     1    14
 -5.6963125233190304E-01 a        65     0     3     1    15
 -1.0906370039547315E+00 a        66     0     3     1    16
  4.0737443929881789E-01 a        67     0     3     1    17
 -8.1113058332442389E-01 a        68     0     3     1    18
  1.7487288264441738E+00 a        69     0     3     1    19
 -1.1494615753710891E+00 a        70     0     3     1    20
  6.9648130101272676E-01 a        71     0     3     1    21
 -2.8922853670744431E+00 a        72     0     3     1    22
 -3.5557600085330249E-01 a        73     0     3     1    23
  4.1632870648265335E-01 a        74     0     3     1    24
 -5.8179379118127739E-01 a        75     0     3     1    25
  5.9000712209456418E-01 a        76     0     4     1     1
  2.6604857159762568E-01 a        77     0     4     1     2
 -8.5943246573916487E-01 a        78     0     4     1     3
  6.5299778977572176E-01 a        79     0     4     1     4
 -3.3687847751339955E-01 a        80     0     4     1     5
  9.1492062172906308E-01 a        81     0     4     1     6
  2.4032139802260419E-01 a        82     0     4     1     7
  3.3548414972852125E-01 a        83     0     4     1     8
 -1.9094471012455263E+00 a        84     0     4     1     9
  2.8079796956726639E+00 a        85     0     4     1    10
 -5.1705206663180237E-01 a        86     0     4     1    11
 -1.7474145230511338E+00 a        87     0     4     1    12
  1.0181047175587725E+00 a        88     0     4     1    13
 -5.7507918675814430E-02 a        89     0     4     1    14
 -1.6323129403750505E-01 a        90     0     4     1    15
 -1.7476956406424016E+00 a        91     0     4     1    16
 -3.0824397795209774E-01 a        92     0     4     1    17
 -2.9662273301983011E-01 a        93     0     4     1    18
 -6.4595381519110606E-01 a        94     0     4     1    19
  7.1864849516607959E-02 a        95     0     4     1    20
  2.5477106923789448E+00 a        96     0     4     1    21
  2.0410169262383167E+00 a        97     0     4     1    22
  1.6512480350765828E+00 a        98     0     4     1    23
  1.3659984254600126E+00 a        99     0     4     1    24
  2.7352874778026892E-02 a       100     0     4     1    25
  4.9380814727018724E-01 a       101     0     5     1     1
  1.3627009518264406E+00 a       102     0     5     1     2
  6.9719294027153922E-01 a       103     0     5     1     3
  2.7867195675225438E+00 a       104     0     5     1     4
  9.3188073535922178E-01 a       105     0     5     1     5
