################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8111685717795403E+00 a         1     0     1     1     1
 -6.0814835057081814E-03 a         2     0     1     1     2
 -1.8103955326117871E-01 a         3     0     1     1     3
  1.1834834162592903E-01 a         4     0     1     1     4
  5.0459940687065763E-01 a         5     0     1     1     5
  2.2027320987723190E-01 a         6     0     1     1     6
  5.2696083059428545E-01 a         7     0     1     1     7
 -1.0520028914723862E+00 a         8     0     1     1     8
 -9.2414076744757587E-02 a         9     0     1     1     9
 -3.4800924311374770E-01 a        10     0     1     1    10
 -1.0100898657983794E+00 a        11     0     1     1    11
  6.2711330211765770E-01 a        12     0     1     1    12
 -3.3077805374184344E-01 a        13     0     1     1    13
  3.7442435566550442E-01 a        14     0     1     1    14
  2.9358691413522500E-02 a        15     0     1     1    15
 -2.1856921530858703E-01 a        16     0     1     1    16
  3.8115951976765094E-01 a        17     0     1     1    17
  1.3234715877986880E+00 a        18     0     1     1    18
  3.2298643774134178E-01 a        19     0     1     1    19
  2.1206768349208480E+00 a        20     0     1     1    20
  1.4247489536957432E+00 a        21     0     1     1    21
 -1.2430154385045751E+00 a        22     0     1     1    22
 -2.8351897418504388E-02 a        23     0     1     1    23
  1.2335335858667922E+00 a        24     0     1     1    24
 -2.6192634217576211E-01 a        25     0     1     1    25
  4.5304129432402550E-02 a        26     0     2     1     1
 -7.9361728410783405E-01 a        27     0     2     1     2
 -8.4911008664225285E-01 a        28     0     2     1     3
  8.7691618280154737E-01 a        29     0     2     1     4
  2.6464922002984697E+00 a        30     0     2     1     5
 -5.3692970039328602E-01 a        31     0     2     1     6
  2.2479845673254872E+00 a        32     0     2     1     7
  8.7444239602345586E-01 a        33     0     2     1     8
 -1.1623041797811784E+00 a        34     0     2     1     9
  4.1524135206613705E-01 a        35     0     2     1    10
  7.7389207970397111E-01 a        36     0     2     1    11
  1.3326108600648523E+00 a        37     0     2     1    12
 -9.9350459868319474E-02 a        38     0     2     1    13
  1.2457924087145715E+00 a        39     0     2     1    14
  4.9722198160854020E-01 a        40     0     2     1    15
 -7.6971770106082749E-01 a        41     0     2     1    16
 -1.1071965895669162E+00 a        42     0     2     1    17
 -3.9477153622810999E+00 a        43     0     2     1    18
 -1.4646718963496810E-01 a        44     0     2     1    19
  1.8816475870575853E+00 a        45     0     2     1    20
  2.3272678605825264E-01 a        46     0     2     1    21
 -4.5255973089241547E-01 a        47     0     2     1    22
  2.0671688150247682E+00 a        48     0     2     1    23
  1.1327199947274535E+00 a        49     0     2     1    24
 -4.0882761834877157E-01 a        50     0     2     1    25
 -2.9842432020285742E-01 a        51     0     3     1     1
 -8.4331756005270941E-01 a        52     0     3     1     2
  1.9553339869411148E+00 a        53     0     3     1     3
 -1.4630720916040336E+00 a        54     0     3     1     4
 -5.1558318552827742E-01 a        55     0     3     1     5
  1.3142710131023869E-02 a        56     0     3     1     6
  1.7413642781968758E-01 a        57     0     3     1     7
  4.0402376574370941E-01 a        58     0     3     1     8
 -9.2799807216130248E-01 a        59     0     3     1     9
  6.1155197853663446E-01 a        60     0     3     1    10
  6.9994752363550039E-01 a        61     0     3     1    11
  3.1428631319154338E-01 a        62     0     3     1    12
  7.2359909045536819E-01 a        63     0     3     1    13
  1.2052487487642528E-01 a        64     0     3     1    14
