################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.8585083128998459E-01 a         1     0     1     1     1
 -1.1062718968909093E+00 a         2     0     1     1     2
  1.4309255026853385E-01 a         3     0     1     1     3
  1.4087238574105445E+00 a         4     0     1     1     4
  7.7691014974340566E-01 a         5     0     1     1     5
  1.1997418033620617E-01 a         6     0     1     1     6
 -3.6008254504577414E-01 a         7     0     1     1     7
  9.5252286593204005E-02 a         8     0     1     1     8
  1.6033671132911660E+00 a         9     0     1     1     9
  2.2688620870434092E-01 a        10     0     1     1    10
 -3.6047326318119138E-01 a        11     0     1     1    11
 -3.5054333701038565E-01 a        12     0     1     1    12
 -4.4656402086254071E-01 a        13     0     1     1    13
  6.9851144249168318E-01 a        14     0     1     1    14
  1.3416740555821156E+00 a        15     0     1     1    15
  1.3129000741951296E+00 a        16     0     1     1    16
 -1.4442945231459209E-01 a        17     0     1     1    17
 -2.8285068605871105E-01 a        18     0     1     1    18
  6.7615139555559578E-01 a        19     0     1     1    19
 -7.2323967928418575E-01 a        20     0     1     1    20
 -8.5312816766123134E-01 a        21     0     1     1    21
 -5.9556697412912668E-02 a        22     0     1     1    22
  1.6488354565798072E-01 a        23     0     1     1    23
 -1.6779496838517952E-01 a        24     0     1     1    24
 -1.6353046817445918E+00 a        25     0     1     1    25
 -8.7400175948095613E-02 a        26     0     2     1     1
  8.9435119257715501E-01 a        27     0     2     1     2
 -1.0157961293051825E+00 a        28     0     2     1     3
 -2.0749907784162471E+00 a        29     0     2     1     4
 -9.7030610456313349E-01 a        30     0     2     1     5
 -6.0449038620007556E-01 a        31     0     2     1     6
  3.0845561750481054E-01 a        32     0     2     1     7
 -4.7352664550946449E-01 a        33     0     2     1     8
 -1.6406578180692615E+00 a        34     0     2     1     9
  3.5106344930520944E-01 a        35     0     2     1    10
 -1.8191032681072396E-03 a        36     0     2     1    11
  4.8350788761676505E-01 a        37     0     2     1    12
  8.0594442963743418E-01 a        38     0     2     1    13
 -3.1450732324008018E-01 a        39     0     2     1    14
 -2.4737893074452981E+00 a        40     0     2     1    15
 -3.1202414636995472E+00 a        41     0     2     1    16
 -5.0439078504741872E-02 a        42     0     2     1    17
  5.1501356199162229E-01 a        43     0     2     1    18
 -1.1144877192037352E+00 a        44     0     2     1    19
  1.2935125100021958E+00 a        45     0     2     1    20
  1.2809518374897271E+00 a        46     0     2     1    21
 -5.2157895891960149E-01 a        47     0     2     1    22
  3.1153359767972691E-02 a        48     0     2     1    23
  2.5151091504657647E-01 a        49     0     2     1    24
  2.8989939558222937E+00 a        50     0     2     1    25
 -1.7457378793815301E+00 a        51     0     3     1     1
 -1.0584146726161619E-03 a        52     0     3     1     2
  4.1989219939279487E-01 a        53     0     3     1     3
  8.0927184949718201E-01 a        54     0     3     1     4
 -5.7490235098793840E-01 a        55     0     3     1     5
 -3.2235673281693411E-01 a        56     0     3     1     6
 -1.1427982977217230E+00 a        57     0     3     1     7
  5.8491391654337854E-01 a        58     0     3     1     8
  7.4149117237318685E-01 a        59     0     3     1     9
 -1.8113616231140306E+00 a        60     0     3     1    10
  8.8695467693497210E-01 a        61     0     3     1    11
 -8.5224727144133450E-01 a        62     0     3     1    12
 -1.3542239766927864E+00 a        63     0     3     1    13
 -1.7864021615804835E+00 a        64     0     3     1    14
 -7.7187087980773816E-01 a        65     0     3     1    15
 -3.1255818800403129E-01 a        66     0     3     1    16
 -1.3445952164063473E+00 a        67     0     3     1    17
  1.4637769658792898E+00 a        68     0     3     1    18
  5.3678938462485426E-01 a        69     0     3     1    19
  5.5070136042704954E-01 a        70     0     3     1    20
  1.6684913208595895E+00 a        71     0     3     1    21
  3.9217985120266274E-01 a        72     0     3     1    22
 -1.5184797620247217E+00 a        73     0     3     1    23
  4.3405775056456275E-01 a        74     0     3     1    24
 -2.5687344981089949E-01 a        75     0     3     1    25
  1.2647875528683774E+00 a        76     0     4     1     1
 -1.8084444389785559E-01 a        77     0     4     1     2
  1.4914583420898646E+00 a        78     0     4     1     3
  3.7540403126045319E-01 a        79     0     4     1     4
  1.6550535533390553E+00 a        80     0     4     1     5
 -4.1145024863118146E-01 a        81     0     4     1     6
 -1.2392488836400839E+00 a        82     0     4     1     7
 -5.4033805493000506E-02 a        83     0     4     1     8
  1.2590803092710436E+00 a        84     0     4     1     9
  1.4766705035135791E-01 a        85     0     4     1    10
 -7.9281709003698952E-01 a        86     0     4     1    11
  7.3186306638722665E-01 a        87     0     4     1    12
 -3.1340747122410317E-01 a        88     0     4     1    13
 -8.5504347931444336E-01 a        89     0     4     1    14
  4.7004601128131296E-01 a        90     0     4     1    15
  9.9814709921646805E-01 a        91     0     4     1    16
  5.7774877299168514E-01 a        92     0     4     1    17
 -3.9129001846184336E-01 a        93     0     4     1    18
 -6.7457912055508362E-01 a        94     0     4     1    19
  7.8363292956201580E-01 a        95     0     4     1    20
 -1.7817137127381247E-01 a        96     0     4     1    21
  2.3777357424295004E-01 a        97     0     4     1    22
 -4.4966268847685320E-01 a        98     0     4     1    23
 -1.0179421091557790E+00 a        99     0     4     1    24
 -2.0266136866151196E-02 a       100     0     4     1    25
 -2.4576186022485135E-02 a       101     0     5     1     1
 -3.0901033221473889E-01 a       102     0     5     1     2
 -3.8796787205846756E-01 a       103     0     5     1     3
  5.8047634307830065E-01 a       104     0     5     1     4
  8.6335735539628464E-02 a       105     0     5     1     5
 -6.3398531304291816E-01 a       106     0     5     1     6
  2.3324905826103851E-01 a       107     0     5     1     7
  5.2123212146960141E-01 a       108     0     5     1     8
  1.2332213148002187E-01 a       109     0     5     1     9
  3.1585655201610446E-01 a       110     0     5     1    10
 -1.5339476461845572E-01 a       111     0     5     1    11
 -5.4056015200990726E-01 a       112     0     5     1    12
 -3.8197544335669679E-02 a       113     0     5     1    13
 -4.4694062202847995E-01 a       114     0     5     1    14
  3.5350555714091880E-01 a       115     0     5     1    15
 -7.0241362065826762E-01 a       116     0     5     1    16
 -3.1375447801375406E-01 a       117     0     5     1    17
  1.1891342052867986E+00 a       118     0     5     1    18
 -7.0807923923549898E-01 a       119     0     5     1    19
  3.0732085798864034E-01 a       120     0     5     1    20
 -2.6923273166628858E-01 a       121     0     5     1    21
 -4.8184227509005373E-01 a       122     0     5     1    22
  3.7297857350567859E-01 a       123     0     5     1    23
 -5.2332412451609422E-01 a       124     0     5     1    24
 -7.8025895128555312E-01 a       125     0     5     1    25
  7.3616552559242021E-01 a       126     0     6     1     1
 -2.2459270890273064E+00 a       127     0     6     1     2
 -2.9878543194650753E+00 a       128     0     6     1     3
  9.9979262794273627E-01 a       129     0     6     1     4
 -9.6564547809035417E-01 a       130     0     6     1     5
 -3.0072201997783676E-01 a       131     0     6     1     6
 -5.0346255784028471E-01 a       132     0     6     1     7
 -1.3123065280897290E+00 a       133     0     6     1     8
  5.0612098447952802E-01 a       134     0     6     1     9
  2.3842208512064955E+00 a       135     0     6     1    10
 -1.2668673487832003E+00 a       136     0     6     1    11
  7.4758567630625694E-01 a       137     0     6     1    12
 -4.6727501468431593E-01 a       138     0     6     1    13
  3.9718034328470861E+00 a       139     0     6     1    14
  1.2169984840568764E+00 a       140     0     6     1    15
  2.1158454421139597E-01 a       141     0     6     1    16
  1.2347109162409982E+00 a       142     0     6     1    17
 -2.7087347905521932E+00 a       143     0     6     1    18
 -2.8619151932446771E-02 a       144     0     6     1    19
 -1.5553928538007826E+00 a       145     0     6     1    20
 -1.6387576520536111E+00 a       146     0     6     1    21
 -6.9451301713021318E-01 a       147     0     6     1    22
  3.0666192627904647E+00 a       148     0     6     1    23
 -1.4202066401490312E+00 a       149     0     6     1    24
  6.2966802978448297E-02 a       150     0     6     1    25
 -7.3966628527653866E-01 a       151     0     7     1     1
 -1.1704520084247394E+00 a       152     0     7     1     2
 -1.5996140446968359E+00 a       153     0     7     1     3
 -1.3286857703580304E-01 a       154     0     7     1     4
 -1.8396473129436925E+00 a       155     0     7     1     5
  2.9316838826511621E-02 a       156     0     7     1     6
  1.5226943370341286E+00 a       157     0     7     1     7
  6.7489097968489675E-02 a       158     0     7     1     8
 -1.0952042340439798E+00 a       159     0     7     1     9
 -6.6959424601010276E-01 a       160     0     7     1    10
  1.7294106519695212E+00 a       161     0     7     1    11
  2.1255853859814006E-01 a       162     0     7     1    12
  4.8879688569660101E-01 a       163     0     7     1    13
  1.4487356135825993E+00 a       164     0     7     1    14
 -5.6676139868563347E-01 a       165     0     7     1    15
 -1.1903030163494392E+00 a       166     0     7     1    16
  2.6269087433246513E-01 a       167     0     7     1    17
 -1.2178092108152847E+00 a       168     0     7     1    18
  8.9555896869999874E-01 a       169     0     7     1    19
 -3.0370053572824479E-01 a       170     0     7     1    20
  7.6417235448725029E-01 a       171     0     7     1    21
  4.9067951447075286E-01 a       172     0     7     1    22
  9.1116796337395792E-02 a       173     0     7     1    23
  1.5806813811856417E+00 a       174     0     7     1    24
  1.2822328527559455E+00 a       175     0     7     1    25
 -5.9846392125294889E-01 a       176     0     8     1     1
  1.2333673458361256E+00 a       177     0     8     1     2
  2.4424168149505507E+00 a       178     0     8     1     3
 -1.6527306486618116E+00 a       179     0     8     1     4
  6.3108065600453200E-01 a       180     0     8     1     5
  1.5768139602775328E+00 a       181     0     8     1     6
  5.9915267010549245E-01 a       182     0     8     1     7
  1.7974105279568602E+00 a       183     0     8     1     8
 -2.4385222534431112E+00 a       184     0     8     1     9
 -2.5296955592510870E+00 a       185     0     8     1    10
  1.2428397921461305E+00 a       186     0     8     1    11
 -6.3196728965704085E-01 a       187     0     8     1    12
  2.1218556223027782E+00 a       188     0     8     1    13
 -3.6101318097540980E+00 a       189     0     8     1    14
 -1.4554873743345735E+00 a       190     0     8     1    15
 -2.0095904918499214E+00 a       191     0     8     1    16
 -1.1173877706105089E+00 a       192     0     8     1    17
  2.1961418132154402E+00 a       193     0     8     1    18
 -5.5191220912325412E-01 a       194     0     8     1    19
  9.6681839412918824E-01 a       195     0     8     1    20
  8.6584853760413705E-01 a       196     0     8     1    21
  1.6008349524053941E-01 a       197     0     8     1    22
 -2.5742122765788649E+00 a       198     0     8     1    23
 -2.7879057300445476E-01 a       199     0     8     1    24
  1.2687448995688912E+00 a       200     0     8     1    25
 -8.5045526888621281E-01 a       201     0     9     1     1
 -1.1281302883737257E-01 a       202     0     9     1     2
 -1.2320209621532539E-01 a       203     0     9     1     3
  2.4723728109451643E-01 a       204     0     9     1     4
 -3.9544882749002458E-01 a       205     0     9     1     5
  4.0019745377142013E-01 a       206     0     9     1     6
 -6.0127354143999645E-01 a       207     0     9     1     7
  8.7757242923810597E-02 a       208     0     9     1     8
  1.8068917481089147E-01 a       209     0     9     1     9
  3.7758007934254573E-01 a       210     0     9     1    10
 -2.1907492812793175E-01 a       211     0     9     1    11
  1.4778904961693490E-01 a       212     0     9     1    12
  3.4479833141799227E-01 a       213     0     9     1    13
 -5.4311669617681502E-01 a       214     0     9     1    14
  5.4808031211957231E-01 a       215     0     9     1    15
 -3.2241387807162003E-01 a       216     0     9     1    16
 -6.6704658002268491E-01 a       217     0     9     1    17
  7.0242375615552433E-01 a       218     0     9     1    18
  3.1441338019417353E-01 a       219     0     9     1    19
 -4.2713089363126561E-01 a       220     0     9     1    20
 -5.7879510042364579E-01 a       221     0     9     1    21
  6.9619792917245280E-02 a       222     0     9     1    22
 -2.3310653636061807E-01 a       223     0     9     1    23
 -7.4291784223092361E-01 a       224     0     9     1    24
 -8.1604435664514452E-01 a       225     0     9     1    25
 -7.4679813125057759E-01 a       226     0    10     1     1
 -9.9998937760223561E-01 a       227     0    10     1     2
  9.2780056708965233E-02 a       228     0    10     1     3
  1.4214665577739227E+00 a       229     0    10     1     4
  6.1132391614439507E-01 a       230     0    10     1     5
  4.3672439017218240E-01 a       231     0    10     1     6
  1.0300394634159503E-01 a       232     0    10     1     7
  2.7719315074991596E-01 a       233     0    10     1     8
  1.5665105783268567E+00 a       234     0    10     1     9
  2.9366755206038336E-01 a       235     0    10     1    10
 -9.4061579195495806E-02 a       236     0    10     1    11
 -4.5767489282074358E-01 a       237     0    10     1    12
 -1.9273447630374259E+00 a       238     0    10     1    13
  9.6904961185533167E-01 a       239     0    10     1    14
  2.5516404166685942E+00 a       240     0    10     1    15
  2.2665780111483986E+00 a       241     0    10     1    16
  7.0206067299499075E-01 a       242     0    10     1    17
 -1.0665859936310897E+00 a       243     0    10     1    18
  6.1858458989782505E-01 a       244     0    10     1    19
 -1.4383253367685791E+00 a       245     0    10     1    20
 -1.1971276028330824E+00 a       246     0    10     1    21
  1.1914566047735081E-01 a       247     0    10     1    22
  6.1805125093407431E-01 a       248     0    10     1    23
 -3.7965664444485347E-01 a       249     0    10     1    24
 -2.0135660336808963E+00 a       250     0    10     1    25
 -8.3695352905225104E-02 a       251     0    11     1     1
  1.2621899379798401E-01 a       252     0    11     1     2
  6.7934871319155404E-02 a       253     0    11     1     3
 -4.7589630013656842E-01 a       254     0    11     1     4
 -7.9926216568477509E-02 a       255     0    11     1     5
 -3.6807251140692260E-01 a       256     0    11     1     6
  4.8052899135621946E-01 a       257     0    11     1     7
 -3.0310862182087439E-01 a       258     0    11     1     8
 -5.7378862838774503E-01 a       259     0    11     1     9
  5.0980555856914000E-01 a       260     0    11     1    10
 -2.0035692076106096E-01 a       261     0    11     1    11
 -6.8594233572807056E-02 a       262     0    11     1    12
 -1.8245011174334716E-01 a       263     0    11     1    13
 -4.5449685798298077E-02 a       264     0    11     1    14
 -1.5889469858570543E-01 a       265     0    11     1    15
  2.7419124131087347E-01 a       266     0    11     1    16
  3.5370159469679868E-01 a       267     0    11     1    17
  7.9389068766176338E-02 a       268     0    11     1    18
 -4.2031052978069382E-02 a       269     0    11     1    19
 -1.6955812775055332E-01 a       270     0    11     1    20
  3.7004086540192944E-02 a       271     0    11     1    21
  1.8529894270483341E-01 a       272     0    11     1    22
  6.2397851214219835E-01 a       273     0    11     1    23
  3.5101415338382935E-01 a       274     0    11     1    24
  1.8710253521749898E-01 a       275     0    11     1    25
  2.2762309515868709E-01 a       276     0    12     1     1
  2.9597795119199960E-01 a       277     0    12     1     2
  5.2510880579563668E-01 a       278     0    12     1     3
  1.9842743987461001E-01 a       279     0    12     1     4
  2.1746171368126871E-01 a       280     0    12     1     5
  2.0646833628620195E-01 a       281     0    12     1     6
  4.0763415174689849E-01 a       282     0    12     1     7
 -7.5698201250461483E-01 a       283     0    12     1     8
  1.4206722170019514E-02 a       284     0    12     1     9
  7.9284847404906295E-02 a       285     0    12     1    10
  2.8525763109335195E-01 a       286     0    12     1    11
 -3.1161204040196444E-01 a       287     0    12     1    12
 -1.9767915301790812E-01 a       288     0    12     1    13
 -5.4633447704681337E-01 a       289     0    12     1    14
  8.9337313599953533E-02 a       290     0    12     1    15
  3.3533455195731691E-02 a       291     0    12     1    16
 -4.6352940534411164E-04 a       292     0    12     1    17
  3.2821319732494492E-01 a       293     0    12     1    18
  7.0580566866070130E-02 a       294     0    12     1    19
  3.9346818004275724E-02 a       295     0    12     1    20
 -5.1669337568934870E-01 a       296     0    12     1    21
 -2.3613643019774222E-01 a       297     0    12     1    22
  4.3881504973113150E-01 a       298     0    12     1    23
  1.7384927376828063E-02 a       299     0    12     1    24
 -3.8645786683169259E-01 a       300     0    12     1    25
  2.5569945954807427E-01 a       301     0    13     1     1
  4.0600205721928451E-01 a       302     0    13     1     2
  5.7456869600147509E-01 a       303     0    13     1     3
  8.3637379873378992E-02 a       304     0    13     1     4
  4.8913472523142643E-01 a       305     0    13     1     5
  7.1035296227280623E-02 a       306     0    13     1     6
  1.0782380908587186E-01 a       307     0    13     1     7
 -4.9207367988305928E-01 a       308     0    13     1     8
 -1.8598252570655876E-02 a       309     0    13     1     9
  3.2041939611509246E-01 a       310     0    13     1    10
