################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.4622585066277338E-01 a         1     0     1     1     1
  8.2983178973032978E-01 a         2     0     1     1     2
 -3.5163782062241694E-01 a         3     0     1     1     3
  7.7227697772154758E-01 a         4     0     1     1     4
 -1.5137859226677850E+00 a         5     0     1     1     5
  5.7577140943688465E-01 a         6     0     1     1     6
 -1.3521098415128965E-01 a         7     0     1     1     7
 -8.4751948825657653E-01 a         8     0     1     1     8
  1.4412309110019236E-01 a         9     0     1     1     9
 -1.4020320065621803E+00 a        10     0     1     1    10
 -5.6014717513761902E-01 a        11     0     1     1    11
 -1.3370623153874510E+00 a        12     0     1     1    12
 -1.6193031862332099E+00 a        13     0     1     1    13
 -2.8897218259983584E+00 a        14     0     1     1    14
  9.2679631664327211E-01 a        15     0     1     1    15
 -2.3651787127477166E+00 a        16     0     1     1    16
 -2.5043886937894250E-01 a        17     0     1     1    17
  5.7986955721172806E-01 a        18     0     1     1    18
  1.3695619782105735E+00 a        19     0     1     1    19
  1.7059722207746433E+00 a        20     0     1     1    20
 -5.2773706403799858E-01 a        21     0     1     1    21
 -2.0593555995645205E-01 a        22     0     1     1    22
  1.6709435920080520E+00 a        23     0     1     1    23
  2.1927679238795353E-01 a        24     0     1     1    24
  4.4900845377594750E-01 a        25     0     1     1    25
 -2.4629479497105953E+00 a        26     0     2     1     1
  2.6499305953135576E-03 a        27     0     2     1     2
  1.6256690259659323E+00 a        28     0     2     1     3
  1.0616365908346873E-01 a        29     0     2     1     4
 -1.7363213784759539E+00 a        30     0     2     1     5
 -5.9481509148364342E-01 a        31     0     2     1     6
 -9.4082986251215261E-01 a        32     0     2     1     7
  2.1437656614886453E+00 a        33     0     2     1     8
  1.1747276404336447E-01 a        34     0     2     1     9
  4.2580691482837505E+00 a        35     0     2     1    10
 -1.0222928631490196E+00 a        36     0     2     1    11
 -7.8763495714240839E-01 a        37     0     2     1    12
  9.7354618138064963E-01 a        38     0     2     1    13
 -7.0850975279459316E-01 a        39     0     2     1    14
  1.2189393846362333E+00 a        40     0     2     1    15
  6.6955160137389247E-01 a        41     0     2     1    16
  2.5683750419863516E-01 a        42     0     2     1    17
  1.2529807800123932E-01 a        43     0     2     1    18
  4.5493278120110581E-01 a        44     0     2     1    19
 -1.0152427823599308E+00 a        45     0     2     1    20
 -5.2148227350456844E-01 a        46     0     2     1    21
 -1.8311555815442908E+00 a        47     0     2     1    22
 -2.2950149206199053E+00 a        48     0     2     1    23
  4.8290834028902224E-01 a        49     0     2     1    24
 -3.5403185703265078E-01 a        50     0     2     1    25
  9.4691430708833624E-01 a        51     0     3     1     1
 -2.1548297570393546E-01 a        52     0     3     1     2
 -8.1189204721485075E-01 a        53     0     3     1     3
 -1.7747250183573788E+00 a        54     0     3     1     4
  2.3773941833623127E-01 a        55     0     3     1     5
  6.2917796048002156E-02 a        56     0     3     1     6
  2.2842907831206391E-01 a        57     0     3     1     7
  7.0308196534127926E-02 a        58     0     3     1     8
  6.8275028330600573E-01 a        59     0     3     1     9
  2.5430583085282177E-01 a        60     0     3     1    10
  9.3379895588304984E-01 a        61     0     3     1    11
 -1.3806192386703321E-02 a        62     0     3     1    12
  1.1901607151259046E+00 a        63     0     3     1    13
  4.0770022358498059E-01 a        64     0     3     1    14
 -5.7737968820602892E-01 a        65     0     3     1    15
 -2.8106456306418293E-01 a        66     0     3     1    16
  3.3668280358087921E-01 a        67     0     3     1    17
  1.0434230734130072E+00 a        68     0     3     1    18
 -2.1024474858473413E-01 a        69     0     3     1    19
 -1.5053329656094232E+00 a        70     0     3     1    20
  7.6773270016073314E-01 a        71     0     3     1    21
  1.3896263002173503E-01 a        72     0     3     1    22
 -3.0798021953258015E-01 a        73     0     3     1    23
  3.2292901619505099E-01 a        74     0     3     1    24
 -1.3485077265307652E+00 a        75     0     3     1    25
  2.1825272119058819E-01 a        76     0     4     1     1
  3.8960563161245565E-01 a        77     0     4     1     2
  8.8471126696830937E-01 a        78     0     4     1     3
 -5.9178597908188202E-01 a        79     0     4     1     4
  9.3900486696718632E-01 a        80     0     4     1     5
  1.0621007442016108E+00 a        81     0     4     1     6
  8.6075355353728872E-02 a        82     0     4     1     7
  1.7087877623278851E+00 a        83     0     4     1     8
 -4.8421516736937348E-01 a        84     0     4     1     9
 -1.2675368969118345E-01 a        85     0     4     1    10
 -1.2792810668632401E-02 a        86     0     4     1    11
  4.3315277728855139E-01 a        87     0     4     1    12
 -7.6423854687904846E-01 a        88     0     4     1    13
 -5.6151261131650443E-01 a        89     0     4     1    14
 -1.3079861169133400E+00 a        90     0     4     1    15
  1.2801331254997621E+00 a        91     0     4     1    16
  6.0485377229562232E-01 a        92     0     4     1    17
 -1.2508514432142592E+00 a        93     0     4     1    18
  6.6074440767771792E-01 a        94     0     4     1    19
  1.4930287001960261E+00 a        95     0     4     1    20
  6.5830855737369487E-01 a        96     0     4     1    21
  9.6278097257921680E-01 a        97     0     4     1    22
  1.0669466971640333E+00 a        98     0     4     1    23
 -2.3573359162406046E-02 a        99     0     4     1    24
 -5.4120783683291840E-01 a       100     0     4     1    25
 -8.1436702037130757E-02 a       101     0     5     1     1
 -1.1289021293995229E+00 a       102     0     5     1     2
  4.1662839106835570E-01 a       103     0     5     1     3
