################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1302987199167069E+00 a         1     0     1     1     1
  1.6379139765859820E+00 a         2     0     1     1     2
  4.9549459064750290E-01 a         3     0     1     1     3
  1.2423685281169903E+00 a         4     0     1     1     4
  2.8783209489066586E-01 a         5     0     1     1     5
 -1.9016220565664177E-01 a         6     0     1     1     6
  1.0285161045941191E+00 a         7     0     1     1     7
 -9.2905816069233552E-02 a         8     0     1     1     8
  1.1674691586678940E+00 a         9     0     1     1     9
 -2.3084313777285465E-01 a        10     0     1     1    10
 -8.5569240492553511E-01 a        11     0     1     1    11
 -8.7698800320737968E-01 a        12     0     1     1    12
  2.5489720287380485E-01 a        13     0     1     1    13
 -9.0724646586257673E-03 a        14     0     1     1    14
  9.6728524723211273E-01 a        15     0     1     1    15
 -3.2154444418797523E-01 a        16     0     1     1    16
 -1.2968088015270354E-01 a        17     0     1     1    17
  2.2869138852729406E-01 a        18     0     1     1    18
 -2.3874714926252980E+00 a        19     0     1     1    19
 -1.1685324173325781E-02 a        20     0     1     1    20
 -1.6370394471593501E+00 a        21     0     1     1    21
  5.7468341522446464E-01 a        22     0     1     1    22
  1.4668752859592147E+00 a        23     0     1     1    23
  9.8676678729625933E-01 a        24     0     1     1    24
  9.0287678144588612E-01 a        25     0     1     1    25
 -3.5423417290834154E+00 a        26     0     2     1     1
 -3.8390436249728621E+00 a        27     0     2     1     2
 -2.5953943799913222E+00 a        28     0     2     1     3
 -4.8993109304070015E-01 a        29     0     2     1     4
 -6.0227398415642597E-01 a        30     0     2     1     5
  4.0046142724498246E-02 a        31     0     2     1     6
 -1.8633058963850861E+00 a        32     0     2     1     7
  2.3519813553801966E-01 a        33     0     2     1     8
 -1.9981743852737328E+00 a        34     0     2     1     9
 -2.7506285345897691E-01 a        35     0     2     1    10
  1.4918439428091133E+00 a        36     0     2     1    11
  2.4093997976446104E+00 a        37     0     2     1    12
 -5.2302558960164902E-01 a        38     0     2     1    13
  6.2242583705761478E-01 a        39     0     2     1    14
 -2.3724980592040641E+00 a        40     0     2     1    15
  7.7022308182716104E-01 a        41     0     2     1    16
 -1.7035240603321009E+00 a        42     0     2     1    17
 -1.3392871440421994E-01 a        43     0     2     1    18
  6.8750220920316052E-01 a        44     0     2     1    19
 -4.8543979940681624E-02 a        45     0     2     1    20
  2.2343462554224494E+00 a        46     0     2     1    21
 -2.0934863143439322E+00 a        47     0     2     1    22
 -1.8006753421807693E+00 a        48     0     2     1    23
 -1.3343730234331834E+00 a        49     0     2     1    24
 -1.0315613547660789E+00 a        50     0     2     1    25
  6.4539181543863045E-01 a        51     0     3     1     1
 -2.9224279448629370E-01 a        52     0     3     1     2
  2.8233224363794940E-01 a        53     0     3     1     3
  1.1403684481754541E+00 a        54     0     3     1     4
 -1.5712757842635676E+00 a        55     0     3     1     5
  1.5416824293799369E+00 a        56     0     3     1     6
  7.6856858633374348E-01 a        57     0     3     1     7
  1.2377468088637471E+00 a        58     0     3     1     8
 -8.4313244655685227E-01 a        59     0     3     1     9
 -7.1274322461532036E-02 a        60     0     3     1    10
 -1.8948546874051281E-01 a        61     0     3     1    11
 -2.0915719234827144E+00 a        62     0     3     1    12
  6.9078549858824012E-01 a        63     0     3     1    13
  5.3859655836446585E-01 a        64     0     3     1    14
 -1.2788736035171018E+00 a        65     0     3     1    15
 -4.9201413245192321E-01 a        66     0     3     1    16
 -9.6441406131328156E-01 a        67     0     3     1    17
  1.3531111506385380E+00 a        68     0     3     1    18
 -1.2347593999090090E+00 a        69     0     3     1    19
 -1.1638945965454099E+00 a        70     0     3     1    20
 -1.5872558142493798E+00 a        71     0     3     1    21
 -1.2504633264747711E-01 a        72     0     3     1    22
  2.1076437016929866E-01 a        73     0     3     1    23
 -6.4068511251419169E-01 a        74     0     3     1    24
 -1.4541489631147952E-01 a        75     0     3     1    25
  7.1417783024020109E-01 a        76     0     4     1     1
  5.8402017579338117E-01 a        77     0     4     1     2
  6.1976152412397667E-01 a        78     0     4     1     3
 -6.9306133773441891E-01 a        79     0     4     1     4
  9.0102504161789365E-01 a        80     0     4     1     5
  1.4230416960789197E-01 a        81     0     4     1     6
 -5.6015766775382314E-01 a        82     0     4     1     7
 -5.3901355574429943E-01 a        83     0     4     1     8
 -6.6552336396354717E-01 a        84     0     4     1     9
  1.5431682986827369E+00 a        85     0     4     1    10
  1.9719805926899212E+00 a        86     0     4     1    11
 -5.8528681112749371E-02 a        87     0     4     1    12
  1.1519429520967546E+00 a        88     0     4     1    13
 -4.7644417453600790E-01 a        89     0     4     1    14
 -1.8044254471905741E-01 a        90     0     4     1    15
  4.3151247764269501E-01 a        91     0     4     1    16
  9.0209601332352463E-01 a        92     0     4     1    17
 -5.7712217357249607E-01 a        93     0     4     1    18
 -1.5262079406114040E-01 a        94     0     4     1    19
  1.2327002092970138E-01 a        95     0     4     1    20
 -1.1434936679388215E+00 a        96     0     4     1    21
  4.5575891869117036E-01 a        97     0     4     1    22
 -7.0508956601108919E-01 a        98     0     4     1    23
  1.4778827570481596E+00 a        99     0     4     1    24
  7.9204290966041813E-01 a       100     0     4     1    25
  3.3453545648150151E-01 a       101     0     5     1     1
  1.0298061822186484E-01 a       102     0     5     1     2
 -8.6481494085686811E-02 a       103     0     5     1     3
 -1.1857866778395112E-01 a       104     0     5     1     4
 -1.9213200124885638E-01 a       105     0     5     1     5
  1.7074727593220573E-01 a       106     0     5     1     6
 -5.3822310596360323E-01 a       107     0     5     1     7
 -2.6616062303832211E-01 a       108     0     5     1     8
 -6.7541538281168911E-01 a       109     0     5     1     9
 -9.9290325369965204E-01 a       110     0     5     1    10
  3.9787906579206644E-01 a       111     0     5     1    11
  3.0290912627220334E-02 a       112     0     5     1    12
  6.3543886156442075E-01 a       113     0     5     1    13
  5.5060331326692669E-01 a       114     0     5     1    14
  9.4315903463903994E-01 a       115     0     5     1    15
  8.6931915650198044E-01 a       116     0     5     1    16
  3.7804554192507184E-01 a       117     0     5     1    17
 -1.0250793368346807E+00 a       118     0     5     1    18
 -4.7683576207446327E-01 a       119     0     5     1    19
  1.1401132985111877E-01 a       120     0     5     1    20
 -5.4934050158004266E-01 a       121     0     5     1    21
 -1.1743608891749714E-01 a       122     0     5     1    22
