################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.7802055886563857E-01 a         1     0     1     1     1
 -4.5086388618836781E-01 a         2     0     1     1     2
 -2.5917042221258291E-01 a         3     0     1     1     3
 -3.6010192780961309E-01 a         4     0     1     1     4
  8.2218046132244738E-01 a         5     0     1     1     5
  3.7294610242520938E+00 a         6     0     1     1     6
  1.1308421595259737E+00 a         7     0     1     1     7
 -3.4780564094362043E-01 a         8     0     1     1     8
 -1.9956380433985552E+00 a         9     0     1     1     9
 -8.6949674954999145E-01 a        10     0     1     1    10
 -1.0647470568345190E+00 a        11     0     1     1    11
 -1.0360443118067568E+00 a        12     0     1     1    12
 -1.1907761963000985E+00 a        13     0     1     1    13
 -9.9308896119038881E-01 a        14     0     1     1    14
  3.8521917665936883E-01 a        15     0     1     1    15
 -7.9384219427159675E-02 a        16     0     1     1    16
 -3.1078366302650684E-01 a        17     0     1     1    17
  1.6009002624722957E+00 a        18     0     1     1    18
  7.4876522840152671E-01 a        19     0     1     1    19
 -1.3923765950186269E+00 a        20     0     1     1    20
  1.9591708569096657E+00 a        21     0     1     1    21
  1.1655620518308798E+00 a        22     0     1     1    22
  4.1082384307302722E-01 a        23     0     1     1    23
 -1.7680206233669146E-01 a        24     0     1     1    24
  1.5735348448728956E+00 a        25     0     1     1    25
  3.1930507504479602E+00 a        26     0     2     1     1
  9.7256618827187657E-01 a        27     0     2     1     2
 -2.5753108766648145E+00 a        28     0     2     1     3
  5.3984235626563806E-02 a        29     0     2     1     4
 -1.1760077421920816E+00 a        30     0     2     1     5
  1.7394572077069681E-01 a        31     0     2     1     6
  3.9207738797224811E-01 a        32     0     2     1     7
  3.9534187157427436E-01 a        33     0     2     1     8
 -1.5364122508904245E+00 a        34     0     2     1     9
 -1.6712289793053554E+00 a        35     0     2     1    10
  2.0995661854574776E+00 a        36     0     2     1    11
 -2.0138136708979197E+00 a        37     0     2     1    12
 -6.1882866687086258E-02 a        38     0     2     1    13
  1.6572066168754485E+00 a        39     0     2     1    14
  1.7362640568776915E+00 a        40     0     2     1    15
  1.0663140672628899E+00 a        41     0     2     1    16
  2.3058257797122961E+00 a        42     0     2     1    17
 -2.9056199213111875E+00 a        43     0     2     1    18
 -8.2090094938780700E-01 a        44     0     2     1    19
 -2.8876170826334513E+00 a        45     0     2     1    20
 -3.8904456246718164E-02 a        46     0     2     1    21
 -1.0608502180624761E+00 a        47     0     2     1    22
  3.3808216905720307E+00 a        48     0     2     1    23
 -4.9924619021214467E-01 a        49     0     2     1    24
  2.4884754050004035E-01 a        50     0     2     1    25
  3.4366513805495197E-01 a        51     0     3     1     1
  1.1510763770130537E+00 a        52     0     3     1     2
 -6.8112830487132181E-01 a        53     0     3     1     3
