################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7013447104062673E+00 a         1     0     1     1     1
  1.8126477347300560E+00 a         2     0     1     1     2
 -3.3602391326456288E-01 a         3     0     1     1     3
  3.6805953317698021E+00 a         4     0     1     1     4
  2.8459366848224960E-01 a         5     0     1     1     5
 -2.2999444931175916E+00 a         6     0     1     1     6
  2.2039881620526947E+00 a         7     0     1     1     7
  1.9110108721962074E+00 a         8     0     1     1     8
 -1.4895216392133921E+00 a         9     0     1     1     9
  3.3061892974294460E-01 a        10     0     1     1    10
  3.0259178663731854E+00 a        11     0     1     1    11
 -1.2506495502475290E+00 a        12     0     1     1    12
 -2.7842152247140366E-02 a        13     0     1     1    13
 -1.3180830918116693E+00 a        14     0     1     1    14
 -3.1192728187918273E-01 a        15     0     1     1    15
 -8.3908357661635369E-01 a        16     0     1     1    16
 -1.2199970118640249E+00 a        17     0     1     1    17
  5.1592184913674122E-01 a        18     0     1     1    18
 -2.4957585465311412E+00 a        19     0     1     1    19
  9.3287413153170062E-01 a        20     0     1     1    20
  1.1584563687610523E+00 a        21     0     1     1    21
 -3.7674076702499120E+00 a        22     0     1     1    22
  6.8187736716849434E-01 a        23     0     1     1    23
 -1.4240508545296491E-02 a        24     0     1     1    24
 -3.2116734243619915E-01 a        25     0     1     1    25
  1.6889755859960192E+00 a        26     0     2     1     1
 -3.1766823478160164E+00 a        27     0     2     1     2
 -1.0449941639427287E+00 a        28     0     2     1     3
  2.2989376885931447E+00 a        29     0     2     1     4
 -5.9172834632501436E-01 a        30     0     2     1     5
  4.3529621793536442E-02 a        31     0     2     1     6
 -1.7895684408893309E+00 a        32     0     2     1     7
  8.7505353421503818E-01 a        33     0     2     1     8
  4.4097015004329903E+00 a        34     0     2     1     9
  3.8543324616210933E-01 a        35     0     2     1    10
  1.1065544826064153E+00 a        36     0     2     1    11
 -4.1682636449571719E-01 a        37     0     2     1    12
  2.7378438940044383E+00 a        38     0     2     1    13
 -1.9671174166336229E+00 a        39     0     2     1    14
 -3.5616159096861861E+00 a        40     0     2     1    15
  1.9084795134019410E+00 a        41     0     2     1    16
  7.9369753733299451E+00 a        42     0     2     1    17
  5.8074038811302833E+00 a        43     0     2     1    18
  1.1995730131878362E+00 a        44     0     2     1    19
  3.4542765394108554E-02 a        45     0     2     1    20
 -9.8277263287368466E-02 a        46     0     2     1    21
 -2.9991892534262936E+00 a        47     0     2     1    22
  3.4458635702407214E-01 a        48     0     2     1    23
 -1.6426859399672693E+00 a        49     0     2     1    24
 -1.2799754578475941E+00 a        50     0     2     1    25
  2.4504100749595987E+00 a        51     0     3     1     1
  3.1041141928401847E+00 a        52     0     3     1     2
  3.8776934377570824E+00 a        53     0     3     1     3
  1.1114887339238284E+00 a        54     0     3     1     4
 -6.4341396799753614E+00 a        55     0     3     1     5
 -3.3211957528290098E-01 a        56     0     3     1     6
  1.4227831132112077E+00 a        57     0     3     1     7
 -6.2138152268003266E-01 a        58     0     3     1     8
  3.1704541450000008E+00 a        59     0     3     1     9
 -3.0825906181445673E+00 a        60     0     3     1    10
  1.2932164946908502E+00 a        61     0     3     1    11
  2.4376495668148674E+00 a        62     0     3     1    12
 -4.0083610222808090E+00 a        63     0     3     1    13
  2.2530716593524669E-01 a        64     0     3     1    14
  3.0888838687915827E+00 a        65     0     3     1    15
 -4.5665030807057825E+00 a        66     0     3     1    16
 -1.6725482250261352E+00 a        67     0     3     1    17
  1.2768412024296563E+00 a        68     0     3     1    18
 -5.5304336716932223E-01 a        69     0     3     1    19
 -5.8298334000558349E-01 a        70     0     3     1    20
  1.6597652739756359E+00 a        71     0     3     1    21
 -1.5735875755951263E+00 a        72     0     3     1    22
  1.7324219373017509E+00 a        73     0     3     1    23
  4.9124839088906475E-01 a        74     0     3     1    24
 -1.6836355473597249E+00 a        75     0     3     1    25
 -4.0096272277246499E+00 a        76     0     4     1     1
 -2.7181157911151641E+00 a        77     0     4     1     2
  2.1960299368599392E+00 a        78     0     4     1     3
