################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.9023977914337904E-01 a         1     0     1     1     1
 -1.2246890828008432E+00 a         2     0     1     1     2
 -2.2050636287863168E-01 a         3     0     1     1     3
 -4.6187918439873821E-01 a         4     0     1     1     4
  5.0258878976835741E-01 a         5     0     1     1     5
  4.9148409831987605E+00 a         6     0     1     1     6
  8.2490877035469734E-01 a         7     0     1     1     7
 -1.3896018356723733E-01 a         8     0     1     1     8
 -1.8503984533026956E+00 a         9     0     1     1     9
 -1.5419705968380639E+00 a        10     0     1     1    10
 -1.3571587097658517E+00 a        11     0     1     1    11
 -3.3360734899886157E-01 a        12     0     1     1    12
 -1.7777974994110850E+00 a        13     0     1     1    13
 -1.2873249881360798E+00 a        14     0     1     1    14
  7.5757563522832760E-01 a        15     0     1     1    15
  5.6572683439423088E-01 a        16     0     1     1    16
 -9.8277630951577177E-01 a        17     0     1     1    17
  1.9931910523975880E+00 a        18     0     1     1    18
  2.0656615586742637E+00 a        19     0     1     1    19
 -1.0687243594852351E+00 a        20     0     1     1    20
  2.3193689349571347E+00 a        21     0     1     1    21
  1.0858086618719738E+00 a        22     0     1     1    22
 -5.4124023198960691E-01 a        23     0     1     1    23
 -8.7245984452861214E-01 a        24     0     1     1    24
  1.9251997053941903E+00 a        25     0     1     1    25
  3.3719246756157779E+00 a        26     0     2     1     1
  1.0790810306956218E+00 a        27     0     2     1     2
 -2.7433272821158496E+00 a        28     0     2     1     3
  8.5552501032449357E-01 a        29     0     2     1     4
 -3.8814895114755121E-01 a        30     0     2     1     5
  9.7364139286190310E-02 a        31     0     2     1     6
  8.7700393287636069E-01 a        32     0     2     1     7
 -2.6092024091607585E-01 a        33     0     2     1     8
 -1.2254812176516241E+00 a        34     0     2     1     9
 -2.4716202092039858E+00 a        35     0     2     1    10
  2.2759284557475019E+00 a        36     0     2     1    11
 -2.9358134654889176E+00 a        37     0     2     1    12
 -8.9891957886243351E-02 a        38     0     2     1    13
  1.1603225989371337E+00 a        39     0     2     1    14
  2.4300958752651916E+00 a        40     0     2     1    15
  1.7300802001689608E+00 a        41     0     2     1    16
  1.6353125891921787E+00 a        42     0     2     1    17
 -3.7447951744024381E+00 a        43     0     2     1    18
 -9.2028056431064620E-01 a        44     0     2     1    19
 -3.3168036180598155E+00 a        45     0     2     1    20
  6.5962309161051103E-01 a        46     0     2     1    21
 -1.7565182253692304E+00 a        47     0     2     1    22
  2.8122604437727521E+00 a        48     0     2     1    23
 -5.9785940390518297E-03 a        49     0     2     1    24
  2.7169236784367767E-01 a        50     0     2     1    25
 -1.4461071865287675E-01 a        51     0     3     1     1
  8.9734045214064906E-01 a        52     0     3     1     2
 -5.5167075619668149E-01 a        53     0     3     1     3
 -3.5155620046739106E-01 a        54     0     3     1     4
 -1.8109278374523188E+00 a        55     0     3     1     5
 -4.8419538156948949E-01 a        56     0     3     1     6
 -1.8309290711213890E+00 a        57     0     3     1     7
 -4.8585626739572080E-01 a        58     0     3     1     8
  1.4203551141059860E+00 a        59     0     3     1     9
 -1.8338303412231460E+00 a        60     0     3     1    10
  1.3955827858557765E-01 a        61     0     3     1    11
  2.7244722645911437E+00 a        62     0     3     1    12
  1.0381478256899314E-01 a        63     0     3     1    13
  1.1165913467399904E+00 a        64     0     3     1    14
 -1.8235272120349613E-01 a        65     0     3     1    15
 -1.4727130127885804E+00 a        66     0     3     1    16
  3.6509499932548001E-01 a        67     0     3     1    17
 -4.7365050306277678E-01 a        68     0     3     1    18
  1.1100304239964680E+00 a        69     0     3     1    19
 -6.8916528329334781E-01 a        70     0     3     1    20
  8.7731877085020404E-01 a        71     0     3     1    21
 -3.1388264441354563E+00 a        72     0     3     1    22
  2.8154611511334293E-01 a        73     0     3     1    23
  1.7822961983261503E+00 a        74     0     3     1    24
 -1.2897010753637335E+00 a        75     0     3     1    25
  5.5061239648673577E-01 a        76     0     4     1     1
  7.0361185423187500E-01 a        77     0     4     1     2
 -1.2881235116200680E+00 a        78     0     4     1     3
  9.4342779179207303E-01 a        79     0     4     1     4
  1.9384917404954882E-01 a        80     0     4     1     5
  3.2634684600111302E-01 a        81     0     4     1     6
  8.5225348706285164E-01 a        82     0     4     1     7
  3.7976957463323979E-01 a        83     0     4     1     8
 -1.5898617235758110E+00 a        84     0     4     1     9
  1.9920076366317754E+00 a        85     0     4     1    10
 -4.1672953643179228E-01 a        86     0     4     1    11
 -1.0548212894629476E+00 a        87     0     4     1    12
  1.6412289289754396E+00 a        88     0     4     1    13
  5.0347441942102833E-01 a        89     0     4     1    14
  1.0729943987019344E+00 a        90     0     4     1    15
 -2.0524150449357768E+00 a        91     0     4     1    16
 -8.0817838149991730E-02 a        92     0     4     1    17
  1.4123748046173101E-01 a        93     0     4     1    18
 -6.5096969612732569E-01 a        94     0     4     1    19
  3.2912716320737875E-02 a        95     0     4     1    20
  1.5025615810040738E+00 a        96     0     4     1    21
  1.6663649853069233E+00 a        97     0     4     1    22
  2.6993326963989417E-01 a        98     0     4     1    23
  7.9964982685908181E-01 a        99     0     4     1    24
  1.2465805619242054E-01 a       100     0     4     1    25
  9.7508407128222396E-01 a       101     0     5     1     1
  6.5145811449259150E-01 a       102     0     5     1     2
  2.2719546182099559E-01 a       103     0     5     1     3
  1.3524355859409176E+00 a       104     0     5     1     4
  1.7524777656998836E-01 a       105     0     5     1     5
 -2.6196639351888904E+00 a       106     0     5     1     6
 -2.8820285457924770E+00 a       107     0     5     1     7
 -1.9017514642816014E+00 a       108     0     5     1     8
 -1.3212640359350951E+00 a       109     0     5     1     9
  7.9639046231052935E-01 a       110     0     5     1    10
  3.2699176513661059E+00 a       111     0     5     1    11
  1.2503894425155793E+00 a       112     0     5     1    12
  1.3412964428740894E+00 a       113     0     5     1    13
  8.3535561950348036E-01 a       114     0     5     1    14
  3.6071074256646163E-01 a       115     0     5     1    15
  6.7531334401112453E-01 a       116     0     5     1    16
 -1.1521247213822678E+00 a       117     0     5     1    17
 -5.3872351014270736E-01 a       118     0     5     1    18
 -8.3072480811506200E-01 a       119     0     5     1    19
  2.4967171046964923E-01 a       120     0     5     1    20
 -4.7241700688409853E+00 a       121     0     5     1    21
 -2.3919717344933780E+00 a       122     0     5     1    22
