################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.8885756133255029E-01 a         1     0     1     1     1
 -7.6248476880325455E-01 a         2     0     1     1     2
 -4.3967871940753206E-01 a         3     0     1     1     3
  6.8374815837591862E-01 a         4     0     1     1     4
 -2.5819625645631058E-02 a         5     0     1     1     5
 -5.9020895192657075E-01 a         6     0     1     1     6
 -3.8274939336794808E-02 a         7     0     1     1     7
 -2.1123793352005887E-01 a         8     0     1     1     8
 -2.1013965948119565E-01 a         9     0     1     1     9
 -3.9777917829613901E-01 a        10     0     1     1    10
 -2.9922457371959693E-01 a        11     0     1     1    11
  1.5368977471648643E-01 a        12     0     1     1    12
 -3.1366712219804943E-01 a        13     0     1     1    13
  1.4334204314567374E+00 a        14     0     1     1    14
  1.7798989086455724E-01 a        15     0     1     1    15
  1.8936520876572509E+00 a        16     0     1     1    16
  2.3131371783200941E-01 a        17     0     1     1    17
  2.4591287321234417E-01 a        18     0     1     1    18
  8.5918635357305639E-01 a        19     0     1     1    19
  1.7122813041237619E+00 a        20     0     1     1    20
  2.5608970266718600E-01 a        21     0     1     1    21
  6.1734300342931564E-02 a        22     0     1     1    22
  9.9648778091854562E-01 a        23     0     1     1    23
 -1.3929917139265893E+00 a        24     0     1     1    24
 -2.3180011527647859E-01 a        25     0     1     1    25
 -1.9594507209525660E+00 a        26     0     2     1     1
 -1.0450379293163896E+00 a        27     0     2     1     2
 -6.0878979495461250E-01 a        28     0     2     1     3
  4.6953149819053641E-01 a        29     0     2     1     4
  2.7351545254493983E+00 a        30     0     2     1     5
 -1.3097593667024163E-01 a        31     0     2     1     6
 -1.8099078422242698E+00 a        32     0     2     1     7
  1.8068237499210689E+00 a        33     0     2     1     8
  1.4173140035933036E+00 a        34     0     2     1     9
 -5.2948827576272693E-02 a        35     0     2     1    10
  4.5797008483422152E-01 a        36     0     2     1    11
  9.1913367335748120E-01 a        37     0     2     1    12
 -1.2934304266129124E+00 a        38     0     2     1    13
 -1.7581375093899318E-01 a        39     0     2     1    14
  6.8379370765271774E-01 a        40     0     2     1    15
  8.8683822346233265E-01 a        41     0     2     1    16
  5.8455200593736178E-01 a        42     0     2     1    17
 -3.0435726542118746E+00 a        43     0     2     1    18
  7.1511693628637396E-01 a        44     0     2     1    19
  2.0979814323259762E+00 a        45     0     2     1    20
  5.7471891592927904E-01 a        46     0     2     1    21
 -9.8763687744513817E-01 a        47     0     2     1    22
 -3.6156099825093496E-01 a        48     0     2     1    23
 -2.5684177923990652E+00 a        49     0     2     1    24
 -1.6540878142203161E+00 a        50     0     2     1    25
  2.0106314176058637E+00 a        51     0     3     1     1
 -3.0903629021731067E-02 a        52     0     3     1     2
  1.3449593086352476E+00 a        53     0     3     1     3
 -6.8923666441613851E-01 a        54     0     3     1     4
 -5.0307679378582515E-01 a        55     0     3     1     5
 -4.3759936031790674E-02 a        56     0     3     1     6
 -9.3838927231703817E-01 a        57     0     3     1     7
  1.2344182024033952E-01 a        58     0     3     1     8
  1.5539460736533758E-01 a        59     0     3     1     9
 -4.7302102292593451E-01 a        60     0     3     1    10
  1.0182369009607359E-01 a        61     0     3     1    11
 -5.2893369962379211E-01 a        62     0     3     1    12
  1.3259762531629118E+00 a        63     0     3     1    13
 -8.8968900161886433E-01 a        64     0     3     1    14
 -1.8604858410828078E+00 a        65     0     3     1    15
 -2.3181963068083817E+00 a        66     0     3     1    16
  6.0262525207966944E-01 a        67     0     3     1    17
  1.7684502041413852E-01 a        68     0     3     1    18
 -1.1350664894065201E+00 a        69     0     3     1    19
 -1.7889364861953152E+00 a        70     0     3     1    20
 -1.0677175983529779E+00 a        71     0     3     1    21
  1.2721011019404968E-02 a        72     0     3     1    22
 -1.0983190784645767E+00 a        73     0     3     1    23
 -1.1702375420871551E+00 a        74     0     3     1    24
  1.6561618515018723E+00 a        75     0     3     1    25
  2.3763058402250454E+00 a        76     0     4     1     1
  2.7241740247022594E+00 a        77     0     4     1     2
  6.3706703965995259E-01 a        78     0     4     1     3
 -9.5954305955182273E-01 a        79     0     4     1     4
 -4.1796240463900265E+00 a        80     0     4     1     5
  1.3570822595266909E+00 a        81     0     4     1     6
  1.3498392243840036E+00 a        82     0     4     1     7
 -3.0717066089197602E+00 a        83     0     4     1     8
 -8.1845687341411499E-01 a        84     0     4     1     9
 -4.6467894656176432E+00 a        85     0     4     1    10
 -1.6855601783137826E+00 a        86     0     4     1    11
 -2.1952952217452872E+00 a        87     0     4     1    12
  1.0456927082082836E+00 a        88     0     4     1    13
  2.0207949472708928E+00 a        89     0     4     1    14
 -1.4038666329466458E+00 a        90     0     4     1    15
 -1.6996457024586762E+00 a        91     0     4     1    16
 -2.0653280630781650E+00 a        92     0     4     1    17
  5.7495708122084226E+00 a        93     0     4     1    18
 -1.6759397812009020E+00 a        94     0     4     1    19
 -2.0716351564000690E+00 a        95     0     4     1    20
 -1.2291272083280413E+00 a        96     0     4     1    21
  2.2209617646895965E+00 a        97     0     4     1    22
  6.9107232560650822E-01 a        98     0     4     1    23
  3.1589590129026504E+00 a        99     0     4     1    24
  3.5650398010638180E+00 a       100     0     4     1    25
 -7.0413580271387977E+00 a       101     0     5     1     1
 -1.8290001764489188E+00 a       102     0     5     1     2
 -5.4799204976308182E+00 a       103     0     5     1     3
  1.9425766831158506E+00 a       104     0     5     1     4
  1.5661984891277392E+00 a       105     0     5     1     5
  3.7914480398119288E-02 a       106     0     5     1     6
  2.3040143511220750E+00 a       107     0     5     1     7
  2.4082559230052103E-01 a       108     0     5     1     8
 -7.8173928822360961E-01 a       109     0     5     1     9
  3.3055014013802380E+00 a       110     0     5     1    10
  3.6084190037994670E+00 a       111     0     5     1    11
  3.9414742959589588E-01 a       112     0     5     1    12
 -1.9517088480316354E+00 a       113     0     5     1    13
 -1.8811012906790847E+00 a       114     0     5     1    14
 -2.8288345628276135E+00 a       115     0     5     1    15
  3.0104951681063787E+00 a       116     0     5     1    16
  5.7234647844688160E+00 a       117     0     5     1    17
 -4.4073864534369811E+00 a       118     0     5     1    18
 -1.1304884717891843E+00 a       119     0     5     1    19
  6.6226940117285749E-01 a       120     0     5     1    20
 -3.1488240192942882E+00 a       121     0     5     1    21
  1.2684811378170744E+00 a       122     0     5     1    22
 -6.9607086821964570E-01 a       123     0     5     1    23
  8.6916584985200851E-01 a       124     0     5     1    24
 -2.4621549670668545E+00 a       125     0     5     1    25
 -9.5777939123555500E-01 a       126     0     6     1     1
 -1.2297654852970581E+00 a       127     0     6     1     2
 -2.1022058840731921E+00 a       128     0     6     1     3
 -1.7226734709349605E+00 a       129     0     6     1     4
 -2.0442345780730804E+00 a       130     0     6     1     5
 -1.0150763970567966E+00 a       131     0     6     1     6
 -8.0786015319478532E-01 a       132     0     6     1     7
  2.1915212417235966E-01 a       133     0     6     1     8
 -8.8386657969460924E-01 a       134     0     6     1     9
 -2.5276954581568423E+00 a       135     0     6     1    10
  7.1771900168518465E-01 a       136     0     6     1    11
  5.6870266709623842E-04 a       137     0     6     1    12
  2.3953931034651435E-01 a       138     0     6     1    13
  6.6460121286870522E-01 a       139     0     6     1    14
  1.1119247749527565E+00 a       140     0     6     1    15
 -1.3358685653589131E+00 a       141     0     6     1    16
  7.1447315751265017E-01 a       142     0     6     1    17
 -1.4263618881443036E+00 a       143     0     6     1    18
  1.4060898523350745E-02 a       144     0     6     1    19
 -1.8716978426911770E+00 a       145     0     6     1    20
  1.3026247528349464E+00 a       146     0     6     1    21
 -8.2785683955049061E-01 a       147     0     6     1    22
 -5.4126765734174964E-01 a       148     0     6     1    23
 -9.3781572752290654E-01 a       149     0     6     1    24
  1.5052107868470985E+00 a       150     0     6     1    25
  2.0297178503653170E+00 a       151     0     7     1     1
  2.4326266243442860E+00 a       152     0     7     1     2
  2.6671499045973661E+00 a       153     0     7     1     3
  8.8595426677869415E-01 a       154     0     7     1     4
  1.6756546593581526E-01 a       155     0     7     1     5
  9.3556279405736187E-01 a       156     0     7     1     6
  7.2269825459799653E-01 a       157     0     7     1     7
  2.0741192145428147E+00 a       158     0     7     1     8
  2.3881073200703479E-01 a       159     0     7     1     9
 -1.0585269834249647E+00 a       160     0     7     1    10
  1.2411627451284695E+00 a       161     0     7     1    11
 -1.4320268665825586E+00 a       162     0     7     1    12
  1.8048617686243853E+00 a       163     0     7     1    13
  1.8397824201653110E+00 a       164     0     7     1    14
  5.7914139390291441E-01 a       165     0     7     1    15
 -2.6872024805650313E-01 a       166     0     7     1    16
 -1.5936821598139087E-02 a       167     0     7     1    17
  1.5480013052229051E+00 a       168     0     7     1    18
  1.4853549116329468E+00 a       169     0     7     1    19
  4.8284101279869782E+00 a       170     0     7     1    20
  1.3785664323538873E+00 a       171     0     7     1    21
 -9.3722774806521436E-01 a       172     0     7     1    22
  1.7219051032112673E+00 a       173     0     7     1    23
  1.0341689442716357E+00 a       174     0     7     1    24
 -8.5804238209771999E-01 a       175     0     7     1    25
 -1.6550945277818463E-01 a       176     0     8     1     1
 -2.0228253782772767E+00 a       177     0     8     1     2
  1.1200183374196143E-01 a       178     0     8     1     3
 -4.8666996592112410E-01 a       179     0     8     1     4
 -3.9357579590852487E-01 a       180     0     8     1     5
  5.9019944198296181E-01 a       181     0     8     1     6
  8.3992981234639719E-01 a       182     0     8     1     7
 -1.7601479207243012E+00 a       183     0     8     1     8
 -8.4309928679811275E-01 a       184     0     8     1     9
  3.6575985619449486E-01 a       185     0     8     1    10
  1.2270567495394529E+00 a       186     0     8     1    11
  5.3529074471273363E-01 a       187     0     8     1    12
  4.6724459004890240E-01 a       188     0     8     1    13
 -1.2322140066549032E-01 a       189     0     8     1    14
 -4.7885516579273663E-01 a       190     0     8     1    15
  1.3224925301748691E+00 a       191     0     8     1    16
 -3.6264820275253307E-01 a       192     0     8     1    17
 -3.6419266327124161E-01 a       193     0     8     1    18
  8.7017177907627508E-01 a       194     0     8     1    19
 -1.8558457622927327E+00 a       195     0     8     1    20
 -1.6143324852882721E+00 a       196     0     8     1    21
  1.0081693476601528E+00 a       197     0     8     1    22
 -6.9020125191497794E-01 a       198     0     8     1    23
  2.4198537903380790E-01 a       199     0     8     1    24
  1.1749733887915350E+00 a       200     0     8     1    25
  4.1079497731876335E+00 a       201     0     9     1     1
  1.8126004371235957E-01 a       202     0     9     1     2
  3.0758870102853333E+00 a       203     0     9     1     3
 -1.1307723480193044E+00 a       204     0     9     1     4
  1.6822591332437304E+00 a       205     0     9     1     5
  6.6527168689795668E-01 a       206     0     9     1     6
  7.7944025194924782E-01 a       207     0     9     1     7
 -3.4041127428164858E-01 a       208     0     9     1     8
  5.8216728138241203E-01 a       209     0     9     1     9
  5.5184228557695336E+00 a       210     0     9     1    10
 -8.9796473860149761E-01 a       211     0     9     1    11
  1.7287636647953755E+00 a       212     0     9     1    12
  2.4017532822360663E-01 a       213     0     9     1    13
 -2.5761766034618367E+00 a       214     0     9     1    14
 -4.8001583725059682E-01 a       215     0     9     1    15
 -1.2073701358076625E+00 a       216     0     9     1    16
 -1.6771490468188321E+00 a       217     0     9     1    17
  2.0142198500737685E+00 a       218     0     9     1    18
 -1.0412191566169717E+00 a       219     0     9     1    19
  3.2591593251991841E-01 a       220     0     9     1    20
 -4.2421709085193576E-01 a       221     0     9     1    21
 -1.0568181857711183E+00 a       222     0     9     1    22
 -1.4108691596143714E+00 a       223     0     9     1    23
