################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8648906024657403E+00 a         1     0     1     1     1
 -5.0650569380059973E-01 a         2     0     1     1     2
 -1.6850552630480433E+00 a         3     0     1     1     3
  2.2354433794518502E-01 a         4     0     1     1     4
 -1.3049202993828024E+00 a         5     0     1     1     5
  6.1641582608722623E-01 a         6     0     1     1     6
  2.3262162967367224E+00 a         7     0     1     1     7
  1.6482160812776903E+00 a         8     0     1     1     8
  2.0805215141046185E+00 a         9     0     1     1     9
  5.4556876781543984E-01 a        10     0     1     1    10
  2.1294292499353520E+00 a        11     0     1     1    11
 -3.1684294323306944E-01 a        12     0     1     1    12
 -8.4341635521846148E-01 a        13     0     1     1    13
 -2.5737747898214197E-01 a        14     0     1     1    14
  3.1885429452533849E+00 a        15     0     1     1    15
 -4.2586558834320165E-01 a        16     0     1     1    16
  1.2728598184963644E+00 a        17     0     1     1    17
 -2.9894629735634868E+00 a        18     0     1     1    18
 -1.8968914224450493E+00 a        19     0     1     1    19
  7.0095576668183923E-01 a        20     0     1     1    20
  1.6616373921984109E+00 a        21     0     1     1    21
  4.3380999844313761E-01 a        22     0     1     1    22
  1.9961537962050360E-01 a        23     0     1     1    23
 -1.7563286972673349E+00 a        24     0     1     1    24
  3.0263913751416656E+00 a        25     0     1     1    25
 -1.2782944169483721E+00 a        26     0     2     1     1
 -1.3651507209602387E+00 a        27     0     2     1     2
 -2.3842911245961780E+00 a        28     0     2     1     3
  7.0905189920855638E-01 a        29     0     2     1     4
 -2.8473644623597552E+00 a        30     0     2     1     5
 -3.5992634037139566E+00 a        31     0     2     1     6
 -5.2486850231021864E-01 a        32     0     2     1     7
  2.0688862925403342E-01 a        33     0     2     1     8
  3.1158013019404711E+00 a        34     0     2     1     9
  2.2773901995302874E+00 a        35     0     2     1    10
  9.5849763110866892E-01 a        36     0     2     1    11
 -2.4429651412257423E+00 a        37     0     2     1    12
  4.3720964282504875E+00 a        38     0     2     1    13
 -3.5564509374288784E+00 a        39     0     2     1    14
 -2.1640694328246037E+00 a        40     0     2     1    15
 -1.3438354155014085E+00 a        41     0     2     1    16
 -1.8614601641215693E+00 a        42     0     2     1    17
 -3.8074520401499616E+00 a        43     0     2     1    18
 -1.3460009839410745E+00 a        44     0     2     1    19
  2.3247772917013756E+00 a        45     0     2     1    20
 -8.5062757051751536E-01 a        46     0     2     1    21
 -8.8690710729021238E-01 a        47     0     2     1    22
 -2.2767425320453891E+00 a        48     0     2     1    23
 -2.0774383896514439E+00 a        49     0     2     1    24
 -1.1295889405412498E+00 a        50     0     2     1    25
  3.5581011511627052E+00 a        51     0     3     1     1
  1.4102981751627996E+00 a        52     0     3     1     2
 -3.4623593623390805E-02 a        53     0     3     1     3
 -1.7552884880698192E+00 a        54     0     3     1     4
 -3.0224031347849798E+00 a        55     0     3     1     5
 -1.7758630222611202E+00 a        56     0     3     1     6
  1.4253413875711523E+00 a        57     0     3     1     7
  8.1301966769871992E-01 a        58     0     3     1     8
 -2.8953440350749551E+00 a        59     0     3     1     9
 -7.9521472450426123E-01 a        60     0     3     1    10
  3.0334919883867602E+00 a        61     0     3     1    11
  5.6473494775434290E+00 a        62     0     3     1    12
  7.3606712106635525E-02 a        63     0     3     1    13
  1.4248163714484166E+00 a        64     0     3     1    14
  5.1820381267567495E-01 a        65     0     3     1    15
  2.7167368502261939E+00 a        66     0     3     1    16
 -1.3522861787479776E+00 a        67     0     3     1    17
 -2.2271879489403497E+00 a        68     0     3     1    18
  1.0288733481935268E+00 a        69     0     3     1    19
  2.8529040106602914E+00 a        70     0     3     1    20
  2.3572026260728802E+00 a        71     0     3     1    21
 -1.3649612823318478E+00 a        72     0     3     1    22
  2.4384660205113722E+00 a        73     0     3     1    23
 -1.2776572572721314E+00 a        74     0     3     1    24
 -3.2456826013907580E+00 a        75     0     3     1    25
 -2.1155839358470523E+00 a        76     0     4     1     1
  3.6188058558345841E+00 a        77     0     4     1     2
 -2.7585271750263529E-01 a        78     0     4     1     3
 -7.1512959806574294E-01 a        79     0     4     1     4
 -6.4660726843256955E-01 a        80     0     4     1     5
 -6.3234709258593313E-02 a        81     0     4     1     6
  5.6268397152902772E-01 a        82     0     4     1     7
  2.4345219362362589E+00 a        83     0     4     1     8
 -4.4149215843507861E+00 a        84     0     4     1     9
  1.8086472511730847E+00 a        85     0     4     1    10
  4.3371227104843463E-01 a        86     0     4     1    11
  5.1381010905706881E-01 a        87     0     4     1    12
 -1.1870893090434040E+00 a        88     0     4     1    13
  1.2135559779710430E+00 a        89     0     4     1    14
 -1.6219932079040958E-01 a        90     0     4     1    15
 -1.1314398794556508E+00 a        91     0     4     1    16
 -1.1009083079810942E+00 a        92     0     4     1    17
  5.4984629846252187E-01 a        93     0     4     1    18
  3.8350047337750531E-01 a        94     0     4     1    19
 -1.4466763664335567E+00 a        95     0     4     1    20
 -2.2166949281206274E+00 a        96     0     4     1    21
 -3.6298752555448175E+00 a        97     0     4     1    22
  2.8084229804971605E+00 a        98     0     4     1    23
 -2.0823467768146492E-01 a        99     0     4     1    24
 -1.4691574938005143E+00 a       100     0     4     1    25
 -2.3546665739162012E+00 a       101     0     5     1     1
 -3.1379792993194653E+00 a       102     0     5     1     2
  4.9878391749986428E-01 a       103     0     5     1     3
  1.0144390912745962E+00 a       104     0     5     1     4
  3.2512555315632019E+00 a       105     0     5     1     5
 -9.2154745534524252E-01 a       106     0     5     1     6
 -2.9440603341374687E+00 a       107     0     5     1     7
  1.5609798130948252E-01 a       108     0     5     1     8
 -1.5876221119039655E+00 a       109     0     5     1     9
  1.4325695052619214E+00 a       110     0     5     1    10
 -1.4617601010558836E+00 a       111     0     5     1    11
 -1.5666337634883101E+00 a       112     0     5     1    12
 -7.3015686109507083E-01 a       113     0     5     1    13
 -3.2123176283984572E-01 a       114     0     5     1    14
 -1.8450206892157306E+00 a       115     0     5     1    15
 -1.0736511579231973E+00 a       116     0     5     1    16
 -2.6981098665948746E+00 a       117     0     5     1    17
  1.9512440725327953E+00 a       118     0     5     1    18
  6.5801765018251923E-01 a       119     0     5     1    19
  4.4847592504877060E-01 a       120     0     5     1    20
 -1.5974550422503790E+00 a       121     0     5     1    21
 -2.5728949991970360E+00 a       122     0     5     1    22
 -1.5344393712648101E+00 a       123     0     5     1    23
  8.6968860234368961E-01 a       124     0     5     1    24
 -4.1936729642354864E+00 a       125     0     5     1    25
  1.0369673060041109E+00 a       126     0     6     1     1
  1.5260663880465275E+00 a       127     0     6     1     2
  4.3754874478067398E+00 a       128     0     6     1     3
 -3.3104455394164307E+00 a       129     0     6     1     4
  4.9017097355155101E+00 a       130     0     6     1     5
  5.7330173803627877E+00 a       131     0     6     1     6
  1.4620910098567323E+00 a       132     0     6     1     7
 -1.0068608188699895E+00 a       133     0     6     1     8
 -3.0128078888072429E+00 a       134     0     6     1     9
 -4.3743752969361394E+00 a       135     0     6     1    10
 -8.8161117584134330E-01 a       136     0     6     1    11
  1.8420549329797378E+00 a       137     0     6     1    12
 -5.7854444134686167E+00 a       138     0     6     1    13
  5.9002890820232654E+00 a       139     0     6     1    14
  1.4436534854677647E+00 a       140     0     6     1    15
  1.8000379213367692E+00 a       141     0     6     1    16
  2.3145271179951883E+00 a       142     0     6     1    17
  3.5669402643229180E+00 a       143     0     6     1    18
  1.7050547514032560E-01 a       144     0     6     1    19
 -1.7488378797506137E+00 a       145     0     6     1    20
  1.2586030720386499E+00 a       146     0     6     1    21
  2.7019574075277561E+00 a       147     0     6     1    22
  1.9021078092658943E+00 a       148     0     6     1    23
  3.2291043173322764E+00 a       149     0     6     1    24
  1.7241312328759233E+00 a       150     0     6     1    25
 -4.0468552415751713E+00 a       151     0     7     1     1
 -6.5232856729992728E+00 a       152     0     7     1     2
  1.5812791910412820E+00 a       153     0     7     1     3
 -7.5433727920038296E-01 a       154     0     7     1     4
  1.5386954576151732E+00 a       155     0     7     1     5
 -1.3813252056732293E+00 a       156     0     7     1     6
 -4.6455784188120894E+00 a       157     0     7     1     7
  1.7792900084689229E+00 a       158     0     7     1     8
 -3.2467807422398209E+00 a       159     0     7     1     9
  3.6628301380047823E+00 a       160     0     7     1    10
 -6.5993054932125697E+00 a       161     0     7     1    11
 -9.3787377985704072E+00 a       162     0     7     1    12
  1.4396911604021452E+00 a       163     0     7     1    13
 -4.6065870978493173E+00 a       164     0     7     1    14
  3.2118674509731386E+00 a       165     0     7     1    15
 -2.3997696024316340E+00 a       166     0     7     1    16
  6.1194339828527500E-01 a       167     0     7     1    17
  6.1711773524829177E+00 a       168     0     7     1    18
 -3.7301674077284965E+00 a       169     0     7     1    19
 -1.4693243705331744E+00 a       170     0     7     1    20
 -6.9461159572580327E+00 a       171     0     7     1    21
 -2.1772642637966308E+00 a       172     0     7     1    22
 -1.2797433891319949E+00 a       173     0     7     1    23
  1.7944742208877038E+00 a       174     0     7     1    24
 -2.6797482149735026E+00 a       175     0     7     1    25
 -1.7299139720974452E+00 a       176     0     8     1     1
 -2.4652149351279564E+00 a       177     0     8     1     2
  1.2098719794203916E+00 a       178     0     8     1     3
 -4.7777937649116353E-01 a       179     0     8     1     4
  2.7540437040703386E-01 a       180     0     8     1     5
  8.4097261672644685E-01 a       181     0     8     1     6
  1.2042318027265837E+00 a       182     0     8     1     7
 -2.5869108919995050E+00 a       183     0     8     1     8
  3.6477711583802650E+00 a       184     0     8     1     9
 -1.3034491915165827E+00 a       185     0     8     1    10
 -1.3584310495086367E+00 a       186     0     8     1    11
 -2.4307636256616370E+00 a       187     0     8     1    12
  2.9415685551347104E+00 a       188     0     8     1    13
 -4.7142265082950430E-01 a       189     0     8     1    14
  2.5766367585778744E+00 a       190     0     8     1    15
 -2.0494817995027206E+00 a       191     0     8     1    16
 -2.3805828852825286E-01 a       192     0     8     1    17
 -2.0425806424857015E-01 a       193     0     8     1    18
 -3.8096800185052765E-01 a       194     0     8     1    19
  2.9504474522190454E+00 a       195     0     8     1    20
  3.8163078808914963E+00 a       196     0     8     1    21
  2.3009885352385191E+00 a       197     0     8     1    22
 -9.7986257452804437E-01 a       198     0     8     1    23
 -1.0455866092733102E+00 a       199     0     8     1    24
  1.0429378975835402E+00 a       200     0     8     1    25
  5.7085066808377694E-01 a       201     0     9     1     1
  2.0494777966117863E+00 a       202     0     9     1     2
  7.2747508057330734E-01 a       203     0     9     1     3
  7.1369431987957499E-01 a       204     0     9     1     4
  1.3348669350069293E+00 a       205     0     9     1     5
 -1.8275403474561200E-01 a       206     0     9     1     6
  1.0764802962342563E+00 a       207     0     9     1     7
  1.1089006985032152E-01 a       208     0     9     1     8
 -7.3288979843250945E-01 a       209     0     9     1     9
 -2.3859485570570174E+00 a       210     0     9     1    10
  1.1800527581530795E+00 a       211     0     9     1    11
  2.6787685006262332E+00 a       212     0     9     1    12
  1.6671102951861358E-01 a       213     0     9     1    13
  1.5142766356717696E+00 a       214     0     9     1    14
 -4.1085012451142946E+00 a       215     0     9     1    15
 -6.6647415021849066E-01 a       216     0     9     1    16
 -3.1801274697214310E-01 a       217     0     9     1    17
  6.8050525613400437E-01 a       218     0     9     1    18
  3.3011322370157283E+00 a       219     0     9     1    19
  5.3592737361838982E-01 a       220     0     9     1    20
  2.8198467776892797E+00 a       221     0     9     1    21
 -1.1800833994747795E+00 a       222     0     9     1    22
  3.5762744259241613E-01 a       223     0     9     1    23
 -8.1930035878070284E-01 a       224     0     9     1    24
  6.2100900344535670E-01 a       225     0     9     1    25
 -2.6793649934971747E-01 a       226     0    10     1     1
 -7.8061835184708075E-03 a       227     0    10     1     2
 -9.4722163996977415E-01 a       228     0    10     1     3
 -9.7984298737546227E-01 a       229     0    10     1     4
 -2.5218673752952929E+00 a       230     0    10     1     5
 -8.3583195124225451E-01 a       231     0    10     1     6
  5.7086551178847322E-01 a       232     0    10     1     7
  3.3988316843867417E-01 a       233     0    10     1     8
  1.6739628276671483E+00 a       234     0    10     1     9
  2.8328665538512743E+00 a       235     0    10     1    10
 -4.0828198678222993E-01 a       236     0    10     1    11
 -1.2345625988682434E+00 a       237     0    10     1    12
  2.4919775925538175E+00 a       238     0    10     1    13
 -1.8560635550372280E+00 a       239     0    10     1    14
 -5.4243127713177341E-01 a       240     0    10     1    15
 -1.1859764431217563E+00 a       241     0    10     1    16
  1.6665925107852717E-01 a       242     0    10     1    17
 -1.3393387362076778E+00 a       243     0    10     1    18
 -1.5319218367874263E+00 a       244     0    10     1    19
  1.9643726406083037E+00 a       245     0    10     1    20
 -8.1348756704659231E-01 a       246     0    10     1    21
 -3.1655539110113313E+00 a       247     0    10     1    22
  2.3904599939609955E-01 a       248     0    10     1    23
 -1.6437296193353288E+00 a       249     0    10     1    24
 -7.7418382308927169E-01 a       250     0    10     1    25
  4.2874902464881792E+00 a       251     0    11     1     1
  1.1400876398228544E+01 a       252     0    11     1     2
 -4.2868050951506467E+00 a       253     0    11     1     3
  1.4091338601202659E+00 a       254     0    11     1     4
 -2.6394958718855355E+00 a       255     0    11     1     5
 -4.5300951158695674E-02 a       256     0    11     1     6
  3.2683554221204423E+00 a       257     0    11     1     7
 -2.4908882341874437E+00 a       258     0    11     1     8
  3.5021198362283803E+00 a       259     0    11     1     9
  1.4353739682164142E+00 a       260     0    11     1    10
  5.4619887844530783E+00 a       261     0    11     1    11
  5.3260217201625553E+00 a       262     0    11     1    12
 -2.0507228710100596E+00 a       263     0    11     1    13
  2.0428863456549382E+00 a       264     0    11     1    14
 -4.7239655594746006E+00 a       265     0    11     1    15
 -4.1019224280516910E+00 a       266     0    11     1    16
  3.3103376214757669E+00 a       267     0    11     1    17
 -3.2983019123584212E+00 a       268     0    11     1    18
  6.5102932582909590E-01 a       269     0    11     1    19
 -4.6889816147261572E+00 a       270     0    11     1    20
  5.6073001397799560E+00 a       271     0    11     1    21
  1.1089662995854930E+00 a       272     0    11     1    22
  2.0717002269046918E+00 a       273     0    11     1    23
 -4.3485412516565622E+00 a       274     0    11     1    24
  7.1707382436726688E+00 a       275     0    11     1    25
  6.3319519516657685E-01 a       276     0    12     1     1
 -1.8970154371198571E+00 a       277     0    12     1     2
 -1.2206710476457630E+00 a       278     0    12     1     3
 -1.3827048145488305E-01 a       279     0    12     1     4
 -3.9207103523701958E+00 a       280     0    12     1     5
 -1.8027351654894685E+00 a       281     0    12     1     6
 -3.2989552149954976E-01 a       282     0    12     1     7
 -3.6846824389771510E-01 a       283     0    12     1     8
  4.0583097528817946E+00 a       284     0    12     1     9
  4.7843015714577103E-01 a       285     0    12     1    10
  1.8838908485881520E+00 a       286     0    12     1    11
 -4.2606811560221134E+00 a       287     0    12     1    12
 -7.8654129022685637E-01 a       288     0    12     1    13
  1.7702392663420436E+00 a       289     0    12     1    14
 -5.7233123601566849E-01 a       290     0    12     1    15
 -4.0854531728974717E+00 a       291     0    12     1    16
 -4.3107496220290092E-01 a       292     0    12     1    17
  2.1407405932826887E-01 a       293     0    12     1    18
  6.6180688424762801E-01 a       294     0    12     1    19
  3.0015451427994901E+00 a       295     0    12     1    20
 -4.4639834647168151E+00 a       296     0    12     1    21
  4.8779219401356624E+00 a       297     0    12     1    22
 -1.7404350142746736E+00 a       298     0    12     1    23
 -3.4633205369852451E+00 a       299     0    12     1    24
  8.5553154160613420E-01 a       300     0    12     1    25
 -2.0321365673956701E-01 a       301     0    13     1     1
  1.5724471861220926E-01 a       302     0    13     1     2
 -1.5005530282800120E-01 a       303     0    13     1     3
 -1.1246271463905479E+00 a       304     0    13     1     4
