################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.6190775663429837E-02 a         1     0     1     1     1
 -3.4069545449227484E-01 a         2     0     1     1     2
  5.9633934678791445E-01 a         3     0     1     1     3
  1.9065985779180452E+00 a         4     0     1     1     4
  1.1960545887343297E+00 a         5     0     1     1     5
 -1.6314061180999857E+00 a         6     0     1     1     6
  9.0728524556826318E-01 a         7     0     1     1     7
  7.4670147827441957E-01 a         8     0     1     1     8
  3.0021649318359271E+00 a         9     0     1     1     9
  1.3026857483498313E+00 a        10     0     1     1    10
  2.4776009141795834E+00 a        11     0     1     1    11
  1.6630534968169242E+00 a        12     0     1     1    12
  6.7350998622907599E-01 a        13     0     1     1    13
 -3.5061542430411891E-01 a        14     0     1     1    14
  8.0951956306810324E-01 a        15     0     1     1    15
  1.4746908821118994E+00 a        16     0     1     1    16
  6.2905068771683204E-01 a        17     0     1     1    17
  1.9812720950127944E+00 a        18     0     1     1    18
 -1.6017890234339087E+00 a        19     0     1     1    19
  3.3051265141142632E+00 a        20     0     1     1    20
  5.2458785321279244E-01 a        21     0     1     1    21
  1.4537873865144557E+00 a        22     0     1     1    22
 -2.6056786962735368E-01 a        23     0     1     1    23
  3.6459384461289474E-01 a        24     0     1     1    24
  9.1378923776359455E-01 a        25     0     1     1    25
 -9.5357308723059508E-01 a        26     0     2     1     1
 -7.5591566851895264E-01 a        27     0     2     1     2
  4.1163657073460547E-01 a        28     0     2     1     3
 -7.6083290836670925E-01 a        29     0     2     1     4
 -3.6845879463751563E-01 a        30     0     2     1     5
 -2.0942223148034165E+00 a        31     0     2     1     6
 -5.5741677151646940E-01 a        32     0     2     1     7
  5.0221685420800666E-01 a        33     0     2     1     8
  7.8159454211430823E-01 a        34     0     2     1     9
  3.9634383908494014E-01 a        35     0     2     1    10
 -3.5479006902244241E+00 a        36     0     2     1    11
  3.2282049412400959E-01 a        37     0     2     1    12
  1.2711965761365716E+00 a        38     0     2     1    13
  3.6934659706526862E-01 a        39     0     2     1    14
 -4.0606675155356853E-01 a        40     0     2     1    15
  1.0314654311950224E+00 a        41     0     2     1    16
  3.8543391294512905E+00 a        42     0     2     1    17
 -1.0897013676143061E+00 a        43     0     2     1    18
 -1.2769166209477287E-01 a        44     0     2     1    19
 -3.1019775870005075E+00 a        45     0     2     1    20
  1.9090627155126774E+00 a        46     0     2     1    21
 -2.9284124817612089E-01 a        47     0     2     1    22
 -4.0845532248219846E-01 a        48     0     2     1    23
  1.2092674595111308E-01 a        49     0     2     1    24
 -4.4409615385613938E-01 a        50     0     2     1    25
 -5.8624360088875276E-02 a        51     0     3     1     1
 -2.8652754625175403E+00 a        52     0     3     1     2
 -9.8234836877467557E-01 a        53     0     3     1     3
 -4.3690103961661370E-01 a        54     0     3     1     4
  9.5076643412428297E-01 a        55     0     3     1     5
 -9.5980192143833720E-01 a        56     0     3     1     6
  1.0998525659151350E+00 a        57     0     3     1     7
  1.7419268521301046E+00 a        58     0     3     1     8
 -1.3405857422178188E-01 a        59     0     3     1     9
  2.3842900178986328E+00 a        60     0     3     1    10
  9.0124947199202154E-01 a        61     0     3     1    11
  3.2992421096497387E-01 a        62     0     3     1    12
  2.8931748739588619E+00 a        63     0     3     1    13
  7.0708550737251419E-01 a        64     0     3     1    14
 -5.0018983653098703E-01 a        65     0     3     1    15
 -6.9264488509411604E-01 a        66     0     3     1    16
  1.6365822425013703E+00 a        67     0     3     1    17
  2.1527823640676519E-01 a        68     0     3     1    18
  5.9596819077562668E-01 a        69     0     3     1    19
 -1.9292175068209072E-01 a        70     0     3     1    20
  1.2415093021648919E-01 a        71     0     3     1    21
  2.0274052197615640E+00 a        72     0     3     1    22
  8.2416645381163212E-01 a        73     0     3     1    23
  2.4922565447019833E+00 a        74     0     3     1    24
 -1.4878105537011904E-01 a        75     0     3     1    25
  8.0721289358181869E-01 a        76     0     4     1     1
 -7.6627505811251206E-01 a        77     0     4     1     2
 -4.9703107876875052E-01 a        78     0     4     1     3
  9.5888816537323229E-01 a        79     0     4     1     4
 -4.8659372827459529E-01 a        80     0     4     1     5
 -6.2955267228420675E-01 a        81     0     4     1     6
  3.4894043229952021E+00 a        82     0     4     1     7
