################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5976377153411119E+00 a         1     0     1     1     1
  8.7359293398572535E-01 a         2     0     1     1     2
  3.1563487617492272E+00 a         3     0     1     1     3
  4.4757851053477804E-01 a         4     0     1     1     4
  8.0144301592247569E-01 a         5     0     1     1     5
  6.3585614590670103E-01 a         6     0     1     1     6
 -2.5106413120723197E+00 a         7     0     1     1     7
  1.9029537676641592E-01 a         8     0     1     1     8
 -2.7713450226291148E+00 a         9     0     1     1     9
 -2.2459420880115397E-01 a        10     0     1     1    10
 -1.5502018693504331E+00 a        11     0     1     1    11
  8.1254572651490864E-01 a        12     0     1     1    12
 -6.7635162972422155E-02 a        13     0     1     1    13
  7.8617142497787595E-01 a        14     0     1     1    14
  4.3856566607555753E-01 a        15     0     1     1    15
 -4.7270811382063799E-01 a        16     0     1     1    16
 -5.0485480550871660E-02 a        17     0     1     1    17
  2.9764735501820683E+00 a        18     0     1     1    18
  1.5590869786405490E-01 a        19     0     1     1    19
 -1.0950336876640383E+00 a        20     0     1     1    20
 -1.2433096968631269E-01 a        21     0     1     1    21
  8.5476234805102147E-01 a        22     0     1     1    22
  1.9633931709522117E+00 a        23     0     1     1    23
 -1.4264973067699123E+00 a        24     0     1     1    24
  9.1894431559828060E-01 a        25     0     1     1    25
 -1.5689968358526747E+00 a        26     0     2     1     1
 -4.9371134123359306E-01 a        27     0     2     1     2
  9.6559947661018108E-01 a        28     0     2     1     3
  9.5698306100335284E-01 a        29     0     2     1     4
  1.4627957855324027E+00 a        30     0     2     1     5
  1.9169149099715508E+00 a        31     0     2     1     6
 -1.5339035978268112E-01 a        32     0     2     1     7
  1.7822264491822639E+00 a        33     0     2     1     8
  3.6172097620509763E-01 a        34     0     2     1     9
  3.5974188386538958E-01 a        35     0     2     1    10
  5.0307672542557780E-01 a        36     0     2     1    11
 -1.6534732457161245E+00 a        37     0     2     1    12
  7.1892017761972599E-02 a        38     0     2     1    13
 -2.6232967890534216E+00 a        39     0     2     1    14
  2.2068477193053879E+00 a        40     0     2     1    15
 -1.6506048025328915E-01 a        41     0     2     1    16
  1.6728392481935481E+00 a        42     0     2     1    17
 -2.1070297765389583E+00 a        43     0     2     1    18
  5.0670586503780357E-01 a        44     0     2     1    19
  6.1807152816117017E-01 a        45     0     2     1    20
  2.3784652661332661E-01 a        46     0     2     1    21
 -1.0772976612973240E+00 a        47     0     2     1    22
 -1.0797292455890877E+00 a        48     0     2     1    23
  1.5003128025705617E+00 a        49     0     2     1    24
 -7.7075614941368420E-01 a        50     0     2     1    25
  4.6787548057719069E-01 a        51     0     3     1     1
  2.8226467859623825E+00 a        52     0     3     1     2
 -8.3530480538519325E-01 a        53     0     3     1     3
 -3.1317547173767263E-01 a        54     0     3     1     4
 -1.0656424470206451E+00 a        55     0     3     1     5
 -1.3248487100226796E+00 a        56     0     3     1     6
 -1.6172409170444446E+00 a        57     0     3     1     7
  1.3391887229786952E+00 a        58     0     3     1     8
 -9.1667587525562394E-02 a        59     0     3     1     9
  2.4432407745884372E+00 a        60     0     3     1    10
  1.3189872734107906E+00 a        61     0     3     1    11
 -7.3870687727029838E-01 a        62     0     3     1    12
  7.6787850340073072E-01 a        63     0     3     1    13
 -3.6677561436752054E-01 a        64     0     3     1    14
  1.1633168884126594E-03 a        65     0     3     1    15
 -4.5674794364890065E-01 a        66     0     3     1    16
  1.7562815968398937E+00 a        67     0     3     1    17
  2.9059628758579126E-01 a        68     0     3     1    18
 -3.4167227380981200E+00 a        69     0     3     1    19
 -9.9168206442981988E-01 a        70     0     3     1    20
  8.6945449663918672E-01 a        71     0     3     1    21
 -8.1939240370458144E-01 a        72     0     3     1    22
 -1.1941104255829864E+00 a        73     0     3     1    23
  1.2336693287908994E-01 a        74     0     3     1    24
  2.3726295153734052E+00 a        75     0     3     1    25
  4.9468894150022530E-01 a        76     0     4     1     1
 -1.1324406674847258E+00 a        77     0     4     1     2
  1.8020634006959213E-01 a        78     0     4     1     3
 -2.2240181813536140E+00 a        79     0     4     1     4
  8.4755317137956554E-01 a        80     0     4     1     5
  3.0429582703538921E-01 a        81     0     4     1     6
 -1.3863460424142041E-01 a        82     0     4     1     7
 -2.3375012173586871E+00 a        83     0     4     1     8
  1.5811029777458421E+00 a        84     0     4     1     9
 -1.2373421195783196E+00 a        85     0     4     1    10
  1.0019264228461027E+00 a        86     0     4     1    11
 -4.5449820555070691E-01 a        87     0     4     1    12
 -6.3049408392305140E-01 a        88     0     4     1    13
  1.8735446740207523E-01 a        89     0     4     1    14
  1.9180349874985905E+00 a        90     0     4     1    15
 -2.2869545255471655E+00 a        91     0     4     1    16
  1.6590237540814239E+00 a        92     0     4     1    17
  1.8331698156061582E+00 a        93     0     4     1    18
 -1.6875508254490146E+00 a        94     0     4     1    19
  1.6940447158859295E-01 a        95     0     4     1    20
  2.0541951287409438E-01 a        96     0     4     1    21
 -1.0168161507418183E+00 a        97     0     4     1    22
 -1.1276612450048511E+00 a        98     0     4     1    23
 -2.2123626070695170E+00 a        99     0     4     1    24
  1.7755192948050045E+00 a       100     0     4     1    25
 -1.5655099927940602E-02 a       101     0     5     1     1
  9.1587042935220897E-01 a       102     0     5     1     2
 -3.5324959876041856E-03 a       103     0     5     1     3
 -1.3364140387337403E-01 a       104     0     5     1     4
 -6.4932557236758148E-01 a       105     0     5     1     5
 -1.4655437576847947E+00 a       106     0     5     1     6
  2.0542527942818567E-01 a       107     0     5     1     7
 -8.3589141049836024E-01 a       108     0     5     1     8
  3.3187373788635566E-02 a       109     0     5     1     9
 -1.7080627921653280E+00 a       110     0     5     1    10
  1.1595821584532888E+00 a       111     0     5     1    11
 -3.3079885775376544E-01 a       112     0     5     1    12
 -4.0964781229891012E-01 a       113     0     5     1    13
 -6.3564651002420855E-02 a       114     0     5     1    14
  1.5590559541474718E+00 a       115     0     5     1    15
 -1.3430419645070366E+00 a       116     0     5     1    16
 -1.7669272825537412E+00 a       117     0     5     1    17
  2.2304009216990268E+00 a       118     0     5     1    18
 -1.2782463546020661E-01 a       119     0     5     1    19
  5.3540204388582402E-01 a       120     0     5     1    20
 -5.9582166206954855E-02 a       121     0     5     1    21
  9.9693640851233600E-01 a       122     0     5     1    22
  1.4346762012954550E+00 a       123     0     5     1    23
  1.2824841504895901E+00 a       124     0     5     1    24
  6.0023323449016674E-01 a       125     0     5     1    25
 -1.4689194149462863E+00 a       126     0     6     1     1
 -5.1414749636389956E-01 a       127     0     6     1     2
  1.4514522071656313E+00 a       128     0     6     1     3
  1.0837238866277230E+00 a       129     0     6     1     4
 -2.4158214620206335E+00 a       130     0     6     1     5
 -9.1217406965155123E-01 a       131     0     6     1     6
 -6.4323980717044552E-02 a       132     0     6     1     7
 -3.3214760109883428E+00 a       133     0     6     1     8
 -1.5204654193953648E+00 a       134     0     6     1     9
  1.1428517821264326E+00 a       135     0     6     1    10
 -3.3443248665413157E-02 a       136     0     6     1    11
  1.2915268827852495E+00 a       137     0     6     1    12
 -2.9028674741308444E+00 a       138     0     6     1    13
  1.6322994588452211E+00 a       139     0     6     1    14
 -3.6623196943400869E+00 a       140     0     6     1    15
 -1.7129845170246740E+00 a       141     0     6     1    16
  6.5530117799674537E-01 a       142     0     6     1    17
  1.5814567396766770E+00 a       143     0     6     1    18
 -6.8513289687912349E-01 a       144     0     6     1    19
 -8.8022986946966630E-01 a       145     0     6     1    20
  1.0024873963992889E+00 a       146     0     6     1    21
 -9.0445849772753517E-01 a       147     0     6     1    22
  4.2257802867886374E-01 a       148     0     6     1    23
 -2.7540807583310429E+00 a       149     0     6     1    24
  3.3018350088208743E+00 a       150     0     6     1    25
 -8.5274404954172178E-01 a       151     0     7     1     1
  3.2301347261422606E+00 a       152     0     7     1     2
  7.8810165823151079E-01 a       153     0     7     1     3
  8.7338290693348486E-01 a       154     0     7     1     4
  1.0617026053437408E+00 a       155     0     7     1     5
 -4.7919089481701416E-01 a       156     0     7     1     6
  3.9882322079382176E-01 a       157     0     7     1     7
  2.2150837506925027E+00 a       158     0     7     1     8
  6.4026462424407760E-01 a       159     0     7     1     9
  3.4768836572921176E+00 a       160     0     7     1    10
 -2.2433941763205896E+00 a       161     0     7     1    11
 -9.6678675409440740E-01 a       162     0     7     1    12
 -2.2164283111688002E-01 a       163     0     7     1    13
  5.4406885643567759E-01 a       164     0     7     1    14
  2.5572074398951097E+00 a       165     0     7     1    15
  1.4014470533254919E+00 a       166     0     7     1    16
 -1.7149058388008209E+00 a       167     0     7     1    17
 -1.9786099708567211E+00 a       168     0     7     1    18
  1.4233370866290187E+00 a       169     0     7     1    19
 -3.5869849446869784E-01 a       170     0     7     1    20
  7.0297521528057005E-01 a       171     0     7     1    21
 -1.3481282326262700E+00 a       172     0     7     1    22
  1.4168887059906463E+00 a       173     0     7     1    23
  2.2768506732218272E+00 a       174     0     7     1    24
 -1.9257520927392902E+00 a       175     0     7     1    25
  2.0707910056082406E-02 a       176     0     8     1     1
 -7.4550393035643592E-01 a       177     0     8     1     2
 -3.4449184583694731E-01 a       178     0     8     1     3
  2.1872723238423283E-01 a       179     0     8     1     4
 -1.9937236221084367E+00 a       180     0     8     1     5
 -5.9032198600106589E-01 a       181     0     8     1     6
 -4.1593587861291748E-01 a       182     0     8     1     7
 -9.3389486250333142E-01 a       183     0     8     1     8
  1.6089334398796729E+00 a       184     0     8     1     9
 -2.3673221673841816E-01 a       185     0     8     1    10
  1.7377720812436825E+00 a       186     0     8     1    11
 -8.6084875288282736E-01 a       187     0     8     1    12
 -1.0143476513628142E+00 a       188     0     8     1    13
 -1.7064046692428222E-02 a       189     0     8     1    14
  1.6623074740801613E+00 a       190     0     8     1    15
  1.3651493497081471E+00 a       191     0     8     1    16
 -2.3282808034823246E+00 a       192     0     8     1    17
 -2.6903432446696596E-01 a       193     0     8     1    18
  6.3604198523604560E-01 a       194     0     8     1    19
  6.5782936962601035E-01 a       195     0     8     1    20
 -8.0684018946857594E-01 a       196     0     8     1    21
  2.1146585212406840E-01 a       197     0     8     1    22
  1.3342501653809207E+00 a       198     0     8     1    23
  1.3435577113125068E+00 a       199     0     8     1    24
  5.1965691588697849E-01 a       200     0     8     1    25
 -9.2830379127265439E-01 a       201     0     9     1     1
  1.1500625217621296E+00 a       202     0     9     1     2
 -9.5469398235304415E-01 a       203     0     9     1     3
 -1.2794510639200285E+00 a       204     0     9     1     4
 -3.3776633472478063E-01 a       205     0     9     1     5
 -2.2582460361175878E+00 a       206     0     9     1     6
  4.0202038934276221E+00 a       207     0     9     1     7
 -6.2141180543137269E+00 a       208     0     9     1     8
  1.5870757828249682E+00 a       209     0     9     1     9
 -2.5595865727700242E+00 a       210     0     9     1    10
 -5.1909851075928488E+00 a       211     0     9     1    11
  4.3173731513582947E+00 a       212     0     9     1    12
  1.7163125457219073E+00 a       213     0     9     1    13
  1.7443289410673481E+00 a       214     0     9     1    14
 -2.4890380077453198E+00 a       215     0     9     1    15
 -4.9055750709347468E+00 a       216     0     9     1    16
  4.8258601716541794E+00 a       217     0     9     1    17
  2.9279451500486684E+00 a       218     0     9     1    18
 -9.7076861294159789E-01 a       219     0     9     1    19
 -2.9526460843207585E+00 a       220     0     9     1    20
 -1.9181370415690904E-01 a       221     0     9     1    21
  1.7678458761727629E+00 a       222     0     9     1    22
 -2.7900669428568019E+00 a       223     0     9     1    23
 -2.7364876600917398E+00 a       224     0     9     1    24
  9.3292077501861159E-01 a       225     0     9     1    25
 -1.9375582444324208E-01 a       226     0    10     1     1
  7.0861483835725714E-02 a       227     0    10     1     2
 -8.6212577091671003E-02 a       228     0    10     1     3
 -9.1302368956788260E-01 a       229     0    10     1     4
 -1.0782171512541984E-01 a       230     0    10     1     5
  1.4197519987187379E+00 a       231     0    10     1     6
 -1.5173994583137160E-01 a       232     0    10     1     7
 -5.2906379997678066E-01 a       233     0    10     1     8
 -1.8266292620490882E-01 a       234     0    10     1     9
  9.2943327307015722E-01 a       235     0    10     1    10
 -5.1919381396772157E-01 a       236     0    10     1    11
 -5.1712894652700647E-01 a       237     0    10     1    12
  4.0471100981663388E-01 a       238     0    10     1    13
