################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.7403264134429330E-01 a         1     0     1     1     1
 -4.4684574036776542E-01 a         2     0     1     1     2
 -2.7179423474959075E+00 a         3     0     1     1     3
 -2.0082873338621012E+00 a         4     0     1     1     4
 -1.9948205594922046E+00 a         5     0     1     1     5
  1.3207599585690191E+00 a         6     0     1     1     6
  2.8732506735947894E+00 a         7     0     1     1     7
  3.3776283403382270E+00 a         8     0     1     1     8
  1.2458088587508571E+00 a         9     0     1     1     9
 -9.0952540039280039E-01 a        10     0     1     1    10
  1.0940186749134275E+00 a        11     0     1     1    11
 -6.5460837421268436E-01 a        12     0     1     1    12
  2.4294294918099681E+00 a        13     0     1     1    13
 -1.4444937536723461E+00 a        14     0     1     1    14
 -1.7346946517684743E+00 a        15     0     1     1    15
  2.0380918572912599E+00 a        16     0     1     1    16
 -6.6316291955742512E-01 a        17     0     1     1    17
  1.4258943719805051E-01 a        18     0     1     1    18
 -3.4622584586522676E+00 a        19     0     1     1    19
 -1.5027927696530712E+00 a        20     0     1     1    20
 -1.0165872334688068E-02 a        21     0     1     1    21
 -3.5588665369983783E+00 a        22     0     1     1    22
 -1.0016379916788345E+00 a        23     0     1     1    23
  1.6647870617314959E+00 a        24     0     1     1    24
  1.9649483657371680E-01 a        25     0     1     1    25
  3.7210480075582160E+00 a        26     0     2     1     1
  2.2615758736522396E+00 a        27     0     2     1     2
 -4.5681066185525507E+00 a        28     0     2     1     3
 -4.9410998195326866E-01 a        29     0     2     1     4
 -1.9894002033546334E+00 a        30     0     2     1     5
 -1.4779441492412768E+00 a        31     0     2     1     6
  5.9877838785405304E+00 a        32     0     2     1     7
 -4.5480924253331949E+00 a        33     0     2     1     8
 -3.4419113481377992E+00 a        34     0     2     1     9
  2.2648138819254907E-01 a        35     0     2     1    10
  5.2868136132484009E+00 a        36     0     2     1    11
  4.9939372067675087E+00 a        37     0     2     1    12
 -1.4354702673363486E+00 a        38     0     2     1    13
  8.1121433275386023E-01 a        39     0     2     1    14
  1.4403907685221498E+00 a        40     0     2     1    15
 -3.9663103966431077E+00 a        41     0     2     1    16
 -1.3044710413389822E+00 a        42     0     2     1    17
 -6.3812092403329884E-02 a        43     0     2     1    18
 -4.8800430442303216E-01 a        44     0     2     1    19
 -1.8230374312949849E+00 a        45     0     2     1    20
 -7.2222462509970153E-01 a        46     0     2     1    21
  5.1449057638820006E-01 a        47     0     2     1    22
  3.0474506820151892E+00 a        48     0     2     1    23
 -6.0760897311246307E+00 a        49     0     2     1    24
  2.9256858386731990E+00 a        50     0     2     1    25
 -5.6919953857485481E+00 a        51     0     3     1     1
 -6.1434668284335003E-01 a        52     0     3     1     2
 -1.7509496016455810E+00 a        53     0     3     1     3
  5.8222764174081787E+00 a        54     0     3     1     4
  4.6154460138195974E+00 a        55     0     3     1     5
  2.0761291455529149E+00 a        56     0     3     1     6
  3.3316762015310286E+00 a        57     0     3     1     7
 -2.3468786289649963E+00 a        58     0     3     1     8
  5.5680997731152262E+00 a        59     0     3     1     9
  1.0176272786740743E+00 a        60     0     3     1    10
 -3.5961490531643676E+00 a        61     0     3     1    11
  6.9782849251990591E+00 a        62     0     3     1    12
  1.6123732440773557E+00 a        63     0     3     1    13
 -6.7733342924017634E+00 a        64     0     3     1    14
  4.9802408409050631E+00 a        65     0     3     1    15
  2.3892933224813273E+00 a        66     0     3     1    16
 -4.1491220743557760E+00 a        67     0     3     1    17
 -3.7384815031710024E+00 a        68     0     3     1    18
 -1.9548460571639514E+00 a        69     0     3     1    19
 -1.4420027132544626E+00 a        70     0     3     1    20
 -9.5932727072637380E-01 a        71     0     3     1    21
 -8.3544828953373873E-01 a        72     0     3     1    22
  2.6274892999510855E+00 a        73     0     3     1    23
  3.2376311040567471E+00 a        74     0     3     1    24
  5.2790013425127906E+00 a        75     0     3     1    25
 -2.8642680211190491E-01 a        76     0     4     1     1
 -1.8627926399146293E+00 a        77     0     4     1     2
 -3.7788520992639705E+00 a        78     0     4     1     3
  1.2066019143305518E+00 a        79     0     4     1     4
 -1.1997854955384899E+00 a        80     0     4     1     5
  6.0334296263180196E+00 a        81     0     4     1     6
  5.3514095787878657E-01 a        82     0     4     1     7
  9.3131324493242684E-01 a        83     0     4     1     8
 -2.4852948506276031E+00 a        84     0     4     1     9
  2.3178944739657878E+00 a        85     0     4     1    10
 -8.5476206379750241E-01 a        86     0     4     1    11
 -1.3793698283521871E+00 a        87     0     4     1    12
  1.3777530459700968E+00 a        88     0     4     1    13
 -1.9209757698769303E+00 a        89     0     4     1    14
 -1.8822727926559237E+00 a        90     0     4     1    15
 -1.0332103710904104E+00 a        91     0     4     1    16
  3.7901633649628197E+00 a        92     0     4     1    17
  1.2631342369657692E+00 a        93     0     4     1    18
  2.6224146931923427E+00 a        94     0     4     1    19
 -4.3080757886288967E-01 a        95     0     4     1    20
 -1.1345416886309683E+00 a        96     0     4     1    21
  4.3274555103427798E-01 a        97     0     4     1    22
  5.5496228018249720E+00 a        98     0     4     1    23
 -1.5921502366668101E+00 a        99     0     4     1    24
 -1.5892504025752283E+00 a       100     0     4     1    25
  4.3102901801685318E+00 a       101     0     5     1     1
