################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.5169034920250319E+00 a         1     0     1     1     1
  2.1473330394541432E+00 a         2     0     1     1     2
 -1.5747725230811569E+00 a         3     0     1     1     3
 -1.9517683177683565E+00 a         4     0     1     1     4
 -2.7630889325667857E-01 a         5     0     1     1     5
 -2.7455701951755462E+00 a         6     0     1     1     6
  4.5589584643972764E-01 a         7     0     1     1     7
 -3.1813501652600755E+00 a         8     0     1     1     8
  7.9444411665283676E-01 a         9     0     1     1     9
  5.1414658189833329E-01 a        10     0     1     1    10
  2.8083950003709504E+00 a        11     0     1     1    11
  2.0045178321715906E+00 a        12     0     1     1    12
  2.8686626736836738E+00 a        13     0     1     1    13
  1.1759490658727629E+00 a        14     0     1     1    14
 -2.7825955096991778E-01 a        15     0     1     1    15
  1.8134085150285981E+00 a        16     0     1     1    16
  3.0153727967474619E+00 a        17     0     1     1    17
  3.2410732633107053E+00 a        18     0     1     1    18
  5.8536065409080562E-01 a        19     0     1     1    19
 -3.8922741720611032E+00 a        20     0     1     1    20
  8.3502593802988712E-01 a        21     0     1     1    21
  1.1928803120542384E+00 a        22     0     1     1    22
 -2.4637128617617656E+00 a        23     0     1     1    23
 -8.6019994498075569E-01 a        24     0     1     1    24
 -1.9857420580786520E+00 a        25     0     1     1    25
  1.4089741411885131E+00 a        26     0     2     1     1
 -4.5187911907033946E+00 a        27     0     2     1     2
  2.0369982800043438E+00 a        28     0     2     1     3
 -8.6587788766847922E+00 a        29     0     2     1     4
 -1.0797103815763487E-01 a        30     0     2     1     5
 -1.0295229505280381E+00 a        31     0     2     1     6
  1.8401559016598468E+00 a        32     0     2     1     7
  3.6289168262200340E+00 a        33     0     2     1     8
 -2.2769004973034071E-01 a        34     0     2     1     9
  1.0626844142351697E+00 a        35     0     2     1    10
 -2.7150311792000523E+00 a        36     0     2     1    11
  1.4160129693138404E+00 a        37     0     2     1    12
 -6.8606151947081906E-01 a        38     0     2     1    13
  6.2387437622425423E-01 a        39     0     2     1    14
 -3.2062001177646167E+00 a        40     0     2     1    15
 -1.4375474965577559E+00 a        41     0     2     1    16
  2.3286275551041147E+00 a        42     0     2     1    17
 -2.2796208301625934E-01 a        43     0     2     1    18
 -5.7058127698441261E+00 a        44     0     2     1    19
 -4.4496040308043332E+00 a        45     0     2     1    20
  2.4180823925915282E-01 a        46     0     2     1    21
 -1.3180419744031071E+00 a        47     0     2     1    22
 -5.9796304715276083E-01 a        48     0     2     1    23
  3.9732169537162236E+00 a        49     0     2     1    24
  3.5105622621748633E+00 a        50     0     2     1    25
 -2.8473918640612448E+00 a        51     0     3     1     1
  1.1677801727908526E+00 a        52     0     3     1     2
  5.2601029549280243E-01 a        53     0     3     1     3
  1.7225462428205196E+00 a        54     0     3     1     4
 -8.7173234149285879E+00 a        55     0     3     1     5
 -1.9422058844291012E+00 a        56     0     3     1     6
  4.5056225801366514E+00 a        57     0     3     1     7
  5.1917727928786546E+00 a        58     0     3     1     8
  2.3675542170430897E-01 a        59     0     3     1     9
  3.5502432533355899E+00 a        60     0     3     1    10
  5.9338745879292585E+00 a        61     0     3     1    11
  2.4818504382493289E-02 a        62     0     3     1    12
  1.0058142173777682E+00 a        63     0     3     1    13
 -3.2219306932818839E+00 a        64     0     3     1    14
 -3.0719287912343289E+00 a        65     0     3     1    15
 -1.8071922149374242E+00 a        66     0     3     1    16
 -4.5878624137805160E+00 a        67     0     3     1    17
 -1.1960951274293832E+00 a        68     0     3     1    18
  3.5576152360351032E+00 a        69     0     3     1    19
 -2.1903072016930412E+00 a        70     0     3     1    20
  2.7883169125427427E+00 a        71     0     3     1    21
 -3.2172515869139384E+00 a        72     0     3     1    22
 -2.3057500900094094E+00 a        73     0     3     1    23
 -3.8474755618013261E+00 a        74     0     3     1    24
 -7.8120780024783809E-01 a        75     0     3     1    25
  9.7922928071781612E-01 a        76     0     4     1     1
 -1.0196233677418836E+00 a        77     0     4     1     2
 -4.6392090457323230E+00 a        78     0     4     1     3
 -4.1461222472002959E+00 a        79     0     4     1     4
  3.0987232634088011E+00 a        80     0     4     1     5
  1.7120696763370133E-01 a        81     0     4     1     6
 -1.5103240736043501E-02 a        82     0     4     1     7
 -4.4039476083117117E+00 a        83     0     4     1     8
  1.9546396596738453E+00 a        84     0     4     1     9
  3.4543849079157805E+00 a        85     0     4     1    10
  2.1298618395488456E+00 a        86     0     4     1    11
 -3.6620735717163249E+00 a        87     0     4     1    12
 -6.4098742599694702E-01 a        88     0     4     1    13
  1.8745979949671583E+00 a        89     0     4     1    14
  4.1688602324062318E-01 a        90     0     4     1    15
 -2.7952707382450606E+00 a        91     0     4     1    16
  4.6271413305197978E-01 a        92     0     4     1    17
 -9.0019273737923355E-03 a        93     0     4     1    18
 -2.7622978935507172E+00 a        94     0     4     1    19
  7.3289665263688331E-01 a        95     0     4     1    20
  2.5419840147529138E+00 a        96     0     4     1    21
 -9.9023911740112192E-01 a        97     0     4     1    22
 -3.1486555417547542E+00 a        98     0     4     1    23
 -4.2031654286088189E+00 a        99     0     4     1    24
  7.1138038669224113E-01 a       100     0     4     1    25
 -2.9287903990039874E+00 a       101     0     5     1     1
 -3.4677760262434374E+00 a       102     0     5     1     2
  3.8764629122096714E+00 a       103     0     5     1     3
  1.3786519317029580E+00 a       104     0     5     1     4
  2.6249848437708803E+00 a       105     0     5     1     5
 -2.5689048030628885E+00 a       106     0     5     1     6
 -3.0729783230466001E+00 a       107     0     5     1     7
 -9.1275458859938041E-02 a       108     0     5     1     8
 -1.6811427555729526E+00 a       109     0     5     1     9
  8.7316207106477628E-01 a       110     0     5     1    10
 -2.1048223996825119E+00 a       111     0     5     1    11
  2.8265115386773076E+00 a       112     0     5     1    12
 -1.2537387281490526E+00 a       113     0     5     1    13
  2.5558660421323243E+00 a       114     0     5     1    14
  1.6512624395875368E+00 a       115     0     5     1    15
 -9.4390515206480352E-01 a       116     0     5     1    16
 -1.9700531098789289E+00 a       117     0     5     1    17
 -2.3554274502875186E-01 a       118     0     5     1    18
  8.3834622807869796E-01 a       119     0     5     1    19
 -1.2887403506999071E+00 a       120     0     5     1    20
 -2.7048735323150974E+00 a       121     0     5     1    21
 -5.5815982080608240E-01 a       122     0     5     1    22
  2.1455455561375216E+00 a       123     0     5     1    23
  2.3724820152131381E+00 a       124     0     5     1    24
  5.1001791701795378E+00 a       125     0     5     1    25
 -2.2293940196365019E+00 a       126     0     6     1     1
  6.6320460105462669E+00 a       127     0     6     1     2
 -2.7643669814857597E+00 a       128     0     6     1     3
  1.0774678413772238E+01 a       129     0     6     1     4
 -2.5143952104868093E+00 a       130     0     6     1     5
  4.0521555359952579E+00 a       131     0     6     1     6
 -1.2550830287829571E+00 a       132     0     6     1     7
 -2.4898102521425064E-01 a       133     0     6     1     8
 -6.7807263775737636E-01 a       134     0     6     1     9
  6.4244030357342186E-01 a       135     0     6     1    10
  1.5941703612999776E+00 a       136     0     6     1    11
 -1.4402026929002925E+00 a       137     0     6     1    12
 -4.4121788927191918E-01 a       138     0     6     1    13
 -2.4941481182878111E+00 a       139     0     6     1    14
  3.6553824142420281E+00 a       140     0     6     1    15
 -8.7980137327675012E-01 a       141     0     6     1    16
 -2.9852530099684884E+00 a       142     0     6     1    17
  2.8500447748660931E+00 a       143     0     6     1    18
  1.0176480374044447E+01 a       144     0     6     1    19
  9.1878756607750223E+00 a       145     0     6     1    20
 -2.2612328654948222E+00 a       146     0     6     1    21
  2.5230559355932147E+00 a       147     0     6     1    22
  9.0048490809933246E-01 a       148     0     6     1    23
 -3.9057392824773900E+00 a       149     0     6     1    24
 -3.4565305865539386E+00 a       150     0     6     1    25
  2.4036138911613341E+00 a       151     0     7     1     1
 -1.1604970813816675E+00 a       152     0     7     1     2
 -7.0614190999034161E+00 a       153     0     7     1     3
 -5.9413138516072506E+00 a       154     0     7     1     4
  1.2157193052414398E+01 a       155     0     7     1     5
 -8.8897683484262373E+00 a       156     0     7     1     6
 -1.0637798007942184E+01 a       157     0     7     1     7
 -5.5533576290265438E+00 a       158     0     7     1     8
  1.0676695281156756E+00 a       159     0     7     1     9
 -3.6512487559220319E+00 a       160     0     7     1    10
 -1.2596189278860479E+01 a       161     0     7     1    11
 -1.8903901408976889E+00 a       162     0     7     1    12
  4.8124997914618408E+00 a       163     0     7     1    13
  4.4777849120770998E+00 a       164     0     7     1    14
  7.2339559884693596E+00 a       165     0     7     1    15
  2.4644142345124215E-01 a       166     0     7     1    16
  6.8716933498356356E+00 a       167     0     7     1    17
 -2.7556095962046441E+00 a       168     0     7     1    18
 -1.4795343071986981E+01 a       169     0     7     1    19
  1.3080974223693735E+01 a       170     0     7     1    20
  1.1307316082236738E+00 a       171     0     7     1    21
 -3.2355535606335102E+00 a       172     0     7     1    22
 -1.8699501595964325E+00 a       173     0     7     1    23
  1.3800909605416615E+01 a       174     0     7     1    24
  1.2448754817550093E+01 a       175     0     7     1    25
 -5.1430644711011875E-01 a       176     0     8     1     1
  1.7661356232307741E+00 a       177     0     8     1     2
  7.1405849638241614E-01 a       178     0     8     1     3
 -3.7114682291141317E+00 a       179     0     8     1     4
 -6.8755038473087051E+00 a       180     0     8     1     5
 -6.5858402911554759E-01 a       181     0     8     1     6
  3.1167362346153564E+00 a       182     0     8     1     7
  6.5236763594419402E+00 a       183     0     8     1     8
 -2.4730046005183581E+00 a       184     0     8     1     9
 -6.7746927445274763E-01 a       185     0     8     1    10
  1.8186132697885166E-01 a       186     0     8     1    11
  8.2022321853612787E+00 a       187     0     8     1    12
