################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3225834360711948E+00 a         1     0     1     1     1
 -1.5173199347082440E+00 a         2     0     1     1     2
 -3.8722061269722891E-01 a         3     0     1     1     3
  1.0014159779699237E+00 a         4     0     1     1     4
  1.7361993322934716E-01 a         5     0     1     1     5
  1.2187092269710165E+00 a         6     0     1     1     6
 -6.2772054375299513E-01 a         7     0     1     1     7
  1.6449294065484130E+00 a         8     0     1     1     8
 -1.6597311282809146E-01 a         9     0     1     1     9
  2.0741596450142117E+00 a        10     0     1     1    10
 -1.6435707368119459E+00 a        11     0     1     1    11
  4.6835515132973550E-02 a        12     0     1     1    12
  1.2120314028561181E+00 a        13     0     1     1    13
  1.6029964836061270E+00 a        14     0     1     1    14
 -3.4001969713356467E-01 a        15     0     1     1    15
 -9.8069977341414660E-01 a        16     0     1     1    16
  1.4017501313756138E+00 a        17     0     1     1    17
  3.4365477179350196E-01 a        18     0     1     1    18
 -2.7306300750595447E-01 a        19     0     1     1    19
  5.9628671232886865E-01 a        20     0     1     1    20
 -3.0991271371497414E-01 a        21     0     1     1    21
  5.9999875708035200E-01 a        22     0     1     1    22
 -4.5900622454449547E-01 a        23     0     1     1    23
 -7.5367213315634207E-01 a        24     0     1     1    24
 -1.2003493663750580E+00 a        25     0     1     1    25
 -1.7416522392706224E+00 a        26     0     2     1     1
 -1.1798865536980336E+00 a        27     0     2     1     2
  5.5857981908546595E-01 a        28     0     2     1     3
  7.2254395897432566E-01 a        29     0     2     1     4
 -1.7355675651528939E+00 a        30     0     2     1     5
 -4.2513723574598691E-02 a        31     0     2     1     6
  4.0026395114793095E-01 a        32     0     2     1     7
  3.4984804293088401E-01 a        33     0     2     1     8
 -3.0952096807823681E-01 a        34     0     2     1     9
